County,State,Simulation,Pathway,npv_NOx_USD,npv_SO2_USD,npv_PM2.5_USD,npv_PM10_USD,npv_CO_USD,npv_VOC_USD,npv_total_air_emission_USD,mortality_person
Essex,MA,423,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,424,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,425,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,426,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,427,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,428,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,429,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,43,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,430,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,431,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,432,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,433,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,434,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,435,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,436,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,437,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,438,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,439,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,44,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,440,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,441,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,442,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,443,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,444,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,445,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,446,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,447,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,448,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,449,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,45,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,450,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,451,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,452,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,453,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,454,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,455,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,456,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,457,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,458,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,459,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,46,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,460,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,461,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,462,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,463,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,464,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,465,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,466,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,467,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,468,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,469,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,47,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,470,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,471,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,472,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
Essex,MA,473,D,7833.24604805363,26640.8384625431,1011070.89791053,0,380030.132435175,22034.3285651441,1447609.44342144,0.166066665911798
