Simulation,Pathway,NPV,NPV_millions,mortality
1063,A,883072421.516435,883.072421516435,77.6412213475613
1063,B1,515107909.452148,515.107909452148,45.2891588970424
1063,B2,595137039.801913,595.137039801913,52.3254554366499
1063,B3,512215347.979544,512.215347979544,45.0348399985196
1063,C1,478638226.95531,478.63822695531,42.0826827097894
1063,C2,556209374.636078,556.209374636078,48.9028692545402
1063,C3,481867801.985875,481.867801985875,42.3666324105128
1063,D,825884762.279126,825.884762279126,72.6131855930666
1064,A,883371534.124273,883.371534124273,77.6675198341035
1064,B1,527716981.87122,527.71698187122,46.3977698770971
1064,B2,607316242.649578,607.316242649578,53.396271556701
1064,B3,525439400.951295,525.439400951295,46.1975211092359
1064,C1,486154698.708546,486.154698708546,42.7435436232618
1064,C2,569942226.321339,569.942226321339,50.1102848089718
1064,C3,494089555.545594,494.089555545594,43.4411896611581
1064,D,838270683.940373,838.270683940373,73.7021767809502
1065,A,875142859.996187,875.142859996187,76.9440408828771
1065,B1,530612973.78455,530.61297378455,46.6523903857723
1065,B2,610965405.789004,610.965405789004,53.717112153846
1065,B3,527568457.85766,527.56845785766,46.3847113945409
1065,C1,486326831.07248,486.32683107248,42.7586777919253
1065,C2,571871003.344894,571.871003344894,50.2798661481317
1065,C3,495730596.481606,495.730596481606,43.5854727566878
1065,D,834904146.311709,834.904146311709,73.4061850968785
1066,A,876871812.524102,876.871812524102,77.0960533143023
1066,B1,524026405.832708,524.026405832708,46.073288187799
1066,B2,605425334.735161,605.425334735161,53.2300197336863
1066,B3,520273195.79363,520.27319579363,45.7432996112024
1066,C1,482773197.493624,482.773197493624,42.4462363153698
1066,C2,566880274.561327,566.880274561327,49.841072829793
1066,C3,489097700.330255,489.097700330255,43.0022973050323
1066,D,833236531.408086,833.236531408086,73.2595655731566
1067,A,885944540.284902,885.944540284902,77.8937428889499
1067,B1,525827661.907529,525.827661907529,46.2316576693968
1067,B2,607533807.125363,607.533807125364,53.4154001935039
1067,B3,523410217.361114,523.410217361114,46.0191118548629
1067,C1,485208204.716284,485.208204716284,42.6603262701129
1067,C2,567879187.585849,567.879187585849,49.9288989529446
1067,C3,492085867.795101,492.085867795101,43.2650220441463
1067,D,835255014.707257,835.255014707257,73.4370340398404
1068,A,887731661.03374,887.73166103374,78.050869568772
1068,B1,517335384.038566,517.335384038566,45.485002231288
1068,B2,596118681.176046,596.118681176046,52.4117630070778
1068,B3,514324332.096747,514.324332096747,45.2202654502408
1068,C1,480774216.29745,480.77421629745,42.2704825065765
1068,C2,559010462.892828,559.010462892828,49.1491456731638
1068,C3,483331921.408676,483.331921408676,42.4953602672719
1068,D,827323334.801102,827.323334801102,72.7396673230832
1069,A,880503158.304545,880.503158304545,77.4153273791007
1069,B1,519621567.067101,519.6215670671,45.6860073110918
1069,B2,601127405.855771,601.127405855771,52.8521385550535
1069,B3,517792449.156177,517.792449156177,45.5251881697253
1069,C1,481656335.349682,481.656335349682,42.3480399060837
1069,C2,563020326.648621,563.020326648621,49.5016996787599
1069,C3,487091597.132793,487.091597132793,42.8259173178363
1069,D,829573678.460437,829.573678460437,72.9375213449112
1009,A,885579092.478115,885.579092478115,77.8616120994853
1009,B1,520793963.272564,520.793963272564,45.7890863690236
1009,B2,599769328.23232,599.76932823232,52.7327340727026
1009,B3,517754354.908532,517.754354908532,45.5218388590216
1009,C1,486152638.575443,486.152638575443,42.743362492874
1009,C2,562793609.491308,562.793609491308,49.481766322712
1009,C3,486743308.236967,486.743308236967,42.7952951688541
1009,D,833284800.798274,833.284800798274,73.2638094996076
107,A,878281044.887716,878.281044887716,77.2199554079557
107,B1,525263056.010026,525.263056010026,46.182016563646
107,B2,604768553.958061,604.768553958061,53.172274456573
107,B3,521901458.171398,521.901458171398,45.8864591942716
107,C1,484861975.977572,484.861975977572,42.6298852536298
107,C2,566748395.244775,566.748395244775,49.8294777771585
107,C3,491481349.205922,491.481349205922,43.211871747016
107,D,838105134.787288,838.105134787288,73.6876214193226
1070,A,880738810.349791,880.738810349791,77.4360463056124
1070,B1,522714208.445168,522.714208445168,45.9579175734131
1070,B2,606755433.397699,606.755433397699,53.3469642584569
1070,B3,520054461.304178,520.054461304178,45.7240681048185
1070,C1,482218824.661402,482.218824661402,42.3974949180314
1070,C2,565153398.719215,565.153398719215,49.6892429840971
1070,C3,488821614.685023,488.821614685023,42.9780233880012
1070,D,830214717.472404,830.214717472404,72.993882579401
1071,A,880916210.639966,880.916210639966,77.4516436392636
1071,B1,538118886.933605,538.118886933605,47.3123229689013
1071,B2,621019083.000364,621.019083000364,54.6010484638302
1071,B3,534465954.517231,534.465954517231,46.9911509705501
1071,C1,489628889.775093,489.628889775093,43.0490003797284
1071,C2,580085393.720694,580.085393720694,51.0020892476908
1071,C3,503220457.563498,503.220457563498,44.2439940149139
1071,D,840018410.170663,840.018410170663,73.8558398280511
1072,A,883978866.820848,883.978866820848,77.7209175523172
1072,B1,508904703.923015,508.904703923015,44.7437625718749
1072,B2,586943196.668208,586.943196668208,51.6050388853792
1072,B3,506616587.66032,506.61658766032,44.5425875188528
1072,C1,477596330.359264,477.596330359264,41.9910773983066
1072,C2,551915574.295755,551.915574295755,48.525351064047
1072,C3,477095884.078317,477.095884078317,41.9470773145934
1072,D,824092120.196571,824.092120196571,72.4555734682428
1073,A,887050813.800143,887.050813800143,77.9910083280859
1073,B1,529007737.969989,529.007737969989,46.5112553370983
1073,B2,609573343.520549,609.57334352055,53.5947196840086
1073,B3,524985712.056488,524.985712056488,46.1576320140196
1073,C1,486282567.087504,486.282567087504,42.7547860274771
1073,C2,570707026.355721,570.707026355721,50.1775273219405
1073,C3,494343441.110833,494.343441110832,43.4635117095965
1073,D,834547831.12698,834.54783112698,73.3748572629965
1074,A,886558490.45012,886.55849045012,77.9477224262026
1074,B1,499383994.615136,499.383994615136,43.9066857016795
1074,B2,579094343.441645,579.094343441645,50.914954430424
1074,B3,495843016.975582,495.843016975582,43.5953569567197
1074,C1,471602793.126986,471.602793126986,41.464115464531
1074,C2,541605629.298481,541.605629298481,47.6188832567522
1074,C3,465993988.31239,465.99398831239,40.9709798558371
1074,D,814698921.966592,814.698921966592,71.6297075877491
1075,A,883181928.680965,883.181928680965,77.6508494027392
1075,B1,524415303.926033,524.415303926033,46.107480766131
1075,B2,603586336.414345,603.586336414345,53.0683318899656
1075,B3,520719220.501446,520.719220501446,45.7825148581315
1075,C1,485276318.35276,485.27631835276,42.6663149362717
1075,C2,566556277.82393,566.55627782393,49.8125864884792
1075,C3,489553682.991164,489.553682991164,43.0423880720449
1075,D,833665080.402898,833.665080402898,73.2972443258317
1076,A,881295684.275801,881.295684275801,77.4850076033481
1076,B1,520118435.981923,520.118435981923,45.7296928667229
1076,B2,599816521.371705,599.816521371705,52.7368833733623
1076,B3,517277700.420357,517.277700420357,45.4799305899816
1076,C1,483384429.441363,483.384429441363,42.4999768623428
1076,C2,561477708.33431,561.47770833431,49.3660700666489
1076,C3,486106551.843456,486.106551843456,42.7393104694247
1076,D,830339715.226624,830.339715226624,73.0048725934326
1077,A,883854713.802704,883.854713802704,77.7100018089105
1077,B1,525768303.127324,525.768303127324,46.2264387450136
1077,B2,607605984.310057,607.605984310057,53.421746133697
1077,B3,522156007.67037,522.15600767037,45.9088396168871
1077,C1,483389131.849622,483.389131849622,42.5003903060328
1077,C2,567778730.863254,567.778730863254,49.9200666279339
1077,C3,490836129.054006,490.836129054006,43.155142899628
1077,D,833580998.796745,833.580998796745,73.2898517287631
1078,A,882893022.85162,882.89302285162,77.6254483134308
1078,B1,512823195.420463,512.823195420463,45.0882829739269
1078,B2,593287525.332394,593.287525332394,52.1628429953432
1078,B3,509764439.649029,509.764439649029,44.8193519914711
1078,C1,476753428.070059,476.753428070059,41.9169680029547
1078,C2,555624686.719539,555.624686719539,48.8514625036994
1078,C3,479020460.112755,479.020460112755,42.1162892956826
1078,D,823808623.076752,823.808623076752,72.4306479218267
1079,A,886460369.960298,886.460369960298,77.9390955067299
1079,B1,515280458.35456,515.28045835456,45.3043296884736
1079,B2,594554180.184965,594.554180184965,52.2742094330024
1079,B3,513052996.57365,513.05299657365,45.1084874801098
1079,C1,480121390.002595,480.121390002595,42.2130849142327
1079,C2,557262838.928523,557.262838928523,48.9954916174615
1079,C3,482525212.232003,482.525212232003,42.424433031608
1079,D,828438890.002432,828.438890002432,72.8377488237636
101,A,880216292.393189,880.216292393189,77.3901056428331
101,B1,528387213.283448,528.387213283448,46.4566977568077
101,B2,609255786.54523,609.25578654523,53.5667995374719
101,B3,525198738.440168,525.198738440168,46.1763616540867
101,C1,486261810.920697,486.261810920697,42.7529611101746
101,C2,570272608.684893,570.272608684893,50.139332585341
101,C3,493237747.920677,493.237747920677,43.3662972936238
101,D,831238680.661995,831.238680661995,73.0839111554472
1010,A,877417047.783499,877.417047783499,77.1439913207782
1010,B1,539500606.193108,539.500606193108,47.4338060638926
1010,B2,621447096.10162,621.44709610162,54.6386800998372
1010,B3,535871600.664588,535.871600664588,47.1147377580027
1010,C1,490734091.874306,490.734091874306,43.1461716181546
1010,C2,580075763.288835,580.075763288835,51.0012425238283
1010,C3,503856748.841383,503.856748841383,44.2999378205906
1010,D,841919949.162694,841.919949162694,74.023026353396
1011,A,882727962.742777,882.727962742777,77.6109359494003
1011,B1,523451275.621903,523.451275621903,46.0227217666169
1011,B2,601359044.288888,601.359044288888,52.8725045979964
1011,B3,520460173.373305,520.460173373305,45.7597389963501
1011,C1,483058695.090374,483.058695090374,42.4713377471022
1011,C2,564272817.982302,564.272817982302,49.6118208358755
1011,C3,489261663.407272,489.261663407272,43.0167132161686
1011,D,831599478.343475,831.599478343475,73.1156330980274
1200,D,172413350.591747,172.413350591747,15.1588734858021
1201,D,172413350.591747,172.413350591747,15.1588734858021
1202,D,172413350.591747,172.413350591747,15.1588734858021
1203,D,172413350.591747,172.413350591747,15.1588734858021
1204,D,172413350.591747,172.413350591747,15.1588734858021
1205,D,172413350.591747,172.413350591747,15.1588734858021
1206,D,172413350.591747,172.413350591747,15.1588734858021
1207,D,172413350.591747,172.413350591747,15.1588734858021
1208,D,172413350.591747,172.413350591747,15.1588734858021
1209,D,172413350.591747,172.413350591747,15.1588734858021
121,D,172413350.591747,172.413350591747,15.1588734858021
122,D,172413350.591747,172.413350591747,15.1588734858021
123,D,172413350.591747,172.413350591747,15.1588734858021
124,D,172413350.591747,172.413350591747,15.1588734858021
125,D,172413350.591747,172.413350591747,15.1588734858021
126,D,172413350.591747,172.413350591747,15.1588734858021
127,D,172413350.591747,172.413350591747,15.1588734858021
128,D,172413350.591747,172.413350591747,15.1588734858021
129,D,172413350.591747,172.413350591747,15.1588734858021
13,D,172413350.591747,172.413350591747,15.1588734858021
130,D,172413350.591747,172.413350591747,15.1588734858021
131,D,172413350.591747,172.413350591747,15.1588734858021
132,D,172413350.591747,172.413350591747,15.1588734858021
133,D,172413350.591747,172.413350591747,15.1588734858021
134,D,172413350.591747,172.413350591747,15.1588734858021
315,D,172413350.591747,172.413350591747,15.1588734858021
316,D,172413350.591747,172.413350591747,15.1588734858021
317,D,172413350.591747,172.413350591747,15.1588734858021
318,D,172413350.591747,172.413350591747,15.1588734858021
319,D,172413350.591747,172.413350591747,15.1588734858021
32,D,172413350.591747,172.413350591747,15.1588734858021
320,D,172413350.591747,172.413350591747,15.1588734858021
321,D,172413350.591747,172.413350591747,15.1588734858021
322,D,172413350.591747,172.413350591747,15.1588734858021
323,D,172413350.591747,172.413350591747,15.1588734858021
324,D,172413350.591747,172.413350591747,15.1588734858021
325,D,172413350.591747,172.413350591747,15.1588734858021
326,D,172413350.591747,172.413350591747,15.1588734858021
327,D,172413350.591747,172.413350591747,15.1588734858021
328,D,172413350.591747,172.413350591747,15.1588734858021
329,D,172413350.591747,172.413350591747,15.1588734858021
33,D,172413350.591747,172.413350591747,15.1588734858021
330,D,172413350.591747,172.413350591747,15.1588734858021
331,D,172413350.591747,172.413350591747,15.1588734858021
332,D,172413350.591747,172.413350591747,15.1588734858021
333,D,172413350.591747,172.413350591747,15.1588734858021
334,D,172413350.591747,172.413350591747,15.1588734858021
335,D,172413350.591747,172.413350591747,15.1588734858021
336,D,172413350.591747,172.413350591747,15.1588734858021
337,D,172413350.591747,172.413350591747,15.1588734858021
338,D,172413350.591747,172.413350591747,15.1588734858021
339,D,172413350.591747,172.413350591747,15.1588734858021
34,D,172413350.591747,172.413350591747,15.1588734858021
340,D,172413350.591747,172.413350591747,15.1588734858021
341,D,172413350.591747,172.413350591747,15.1588734858021
342,D,172413350.591747,172.413350591747,15.1588734858021
343,D,172413350.591747,172.413350591747,15.1588734858021
344,D,172413350.591747,172.413350591747,15.1588734858021
345,D,172413350.591747,172.413350591747,15.1588734858021
346,D,172413350.591747,172.413350591747,15.1588734858021
347,D,172413350.591747,172.413350591747,15.1588734858021
348,D,172413350.591747,172.413350591747,15.1588734858021
349,D,172413350.591747,172.413350591747,15.1588734858021
35,D,172413350.591747,172.413350591747,15.1588734858021
350,D,172413350.591747,172.413350591747,15.1588734858021
351,D,172413350.591747,172.413350591747,15.1588734858021
352,D,172413350.591747,172.413350591747,15.1588734858021
353,D,172413350.591747,172.413350591747,15.1588734858021
354,D,172413350.591747,172.413350591747,15.1588734858021
355,D,172413350.591747,172.413350591747,15.1588734858021
356,D,172413350.591747,172.413350591747,15.1588734858021
357,D,172413350.591747,172.413350591747,15.1588734858021
358,D,172413350.591747,172.413350591747,15.1588734858021
359,D,172413350.591747,172.413350591747,15.1588734858021
36,D,172413350.591747,172.413350591747,15.1588734858021
360,D,172413350.591747,172.413350591747,15.1588734858021
361,D,172413350.591747,172.413350591747,15.1588734858021
362,D,172413350.591747,172.413350591747,15.1588734858021
363,D,172413350.591747,172.413350591747,15.1588734858021
364,D,172413350.591747,172.413350591747,15.1588734858021
365,D,172413350.591747,172.413350591747,15.1588734858021
366,D,172413350.591747,172.413350591747,15.1588734858021
367,D,172413350.591747,172.413350591747,15.1588734858021
368,D,172413350.591747,172.413350591747,15.1588734858021
369,D,172413350.591747,172.413350591747,15.1588734858021
37,D,172413350.591747,172.413350591747,15.1588734858021
370,D,172413350.591747,172.413350591747,15.1588734858021
371,D,172413350.591747,172.413350591747,15.1588734858021
372,D,172413350.591747,172.413350591747,15.1588734858021
373,D,172413350.591747,172.413350591747,15.1588734858021
374,D,172413350.591747,172.413350591747,15.1588734858021
375,D,172413350.591747,172.413350591747,15.1588734858021
376,D,172413350.591747,172.413350591747,15.1588734858021
377,D,172413350.591747,172.413350591747,15.1588734858021
378,D,172413350.591747,172.413350591747,15.1588734858021
379,D,172413350.591747,172.413350591747,15.1588734858021
38,D,172413350.591747,172.413350591747,15.1588734858021
380,D,172413350.591747,172.413350591747,15.1588734858021
381,D,172413350.591747,172.413350591747,15.1588734858021
382,D,172413350.591747,172.413350591747,15.1588734858021
383,D,172413350.591747,172.413350591747,15.1588734858021
384,D,172413350.591747,172.413350591747,15.1588734858021
385,D,172413350.591747,172.413350591747,15.1588734858021
386,D,172413350.591747,172.413350591747,15.1588734858021
387,D,172413350.591747,172.413350591747,15.1588734858021
388,D,172413350.591747,172.413350591747,15.1588734858021
389,D,172413350.591747,172.413350591747,15.1588734858021
39,D,172413350.591747,172.413350591747,15.1588734858021
390,D,172413350.591747,172.413350591747,15.1588734858021
391,D,172413350.591747,172.413350591747,15.1588734858021
392,D,172413350.591747,172.413350591747,15.1588734858021
393,D,172413350.591747,172.413350591747,15.1588734858021
394,D,172413350.591747,172.413350591747,15.1588734858021
395,D,172413350.591747,172.413350591747,15.1588734858021
396,D,172413350.591747,172.413350591747,15.1588734858021
397,D,172413350.591747,172.413350591747,15.1588734858021
398,D,172413350.591747,172.413350591747,15.1588734858021
399,D,172413350.591747,172.413350591747,15.1588734858021
4,D,172413350.591747,172.413350591747,15.1588734858021
40,D,172413350.591747,172.413350591747,15.1588734858021
400,D,172413350.591747,172.413350591747,15.1588734858021
401,D,172413350.591747,172.413350591747,15.1588734858021
402,D,172413350.591747,172.413350591747,15.1588734858021
403,D,172413350.591747,172.413350591747,15.1588734858021
404,D,172413350.591747,172.413350591747,15.1588734858021
405,D,172413350.591747,172.413350591747,15.1588734858021
406,D,172413350.591747,172.413350591747,15.1588734858021
407,D,172413350.591747,172.413350591747,15.1588734858021
408,D,172413350.591747,172.413350591747,15.1588734858021
409,D,172413350.591747,172.413350591747,15.1588734858021
41,D,172413350.591747,172.413350591747,15.1588734858021
410,D,172413350.591747,172.413350591747,15.1588734858021
411,D,172413350.591747,172.413350591747,15.1588734858021
412,D,172413350.591747,172.413350591747,15.1588734858021
413,D,172413350.591747,172.413350591747,15.1588734858021
414,D,172413350.591747,172.413350591747,15.1588734858021
415,D,172413350.591747,172.413350591747,15.1588734858021
416,D,172413350.591747,172.413350591747,15.1588734858021
417,D,172413350.591747,172.413350591747,15.1588734858021
418,D,172413350.591747,172.413350591747,15.1588734858021
419,D,172413350.591747,172.413350591747,15.1588734858021
42,D,172413350.591747,172.413350591747,15.1588734858021
420,D,172413350.591747,172.413350591747,15.1588734858021
421,D,172413350.591747,172.413350591747,15.1588734858021
422,D,172413350.591747,172.413350591747,15.1588734858021
423,D,172413350.591747,172.413350591747,15.1588734858021
424,D,172413350.591747,172.413350591747,15.1588734858021
425,D,172413350.591747,172.413350591747,15.1588734858021
426,D,172413350.591747,172.413350591747,15.1588734858021
427,D,172413350.591747,172.413350591747,15.1588734858021
428,D,172413350.591747,172.413350591747,15.1588734858021
429,D,172413350.591747,172.413350591747,15.1588734858021
43,D,172413350.591747,172.413350591747,15.1588734858021
430,D,172413350.591747,172.413350591747,15.1588734858021
431,D,172413350.591747,172.413350591747,15.1588734858021
432,D,172413350.591747,172.413350591747,15.1588734858021
433,D,172413350.591747,172.413350591747,15.1588734858021
434,D,172413350.591747,172.413350591747,15.1588734858021
435,D,172413350.591747,172.413350591747,15.1588734858021
436,D,172413350.591747,172.413350591747,15.1588734858021
437,D,172413350.591747,172.413350591747,15.1588734858021
438,D,172413350.591747,172.413350591747,15.1588734858021
439,D,172413350.591747,172.413350591747,15.1588734858021
44,D,172413350.591747,172.413350591747,15.1588734858021
440,D,172413350.591747,172.413350591747,15.1588734858021
441,D,172413350.591747,172.413350591747,15.1588734858021
442,D,172413350.591747,172.413350591747,15.1588734858021
443,D,172413350.591747,172.413350591747,15.1588734858021
444,D,172413350.591747,172.413350591747,15.1588734858021
445,D,172413350.591747,172.413350591747,15.1588734858021
446,D,172413350.591747,172.413350591747,15.1588734858021
447,D,172413350.591747,172.413350591747,15.1588734858021
448,D,172413350.591747,172.413350591747,15.1588734858021
449,D,172413350.591747,172.413350591747,15.1588734858021
45,D,172413350.591747,172.413350591747,15.1588734858021
450,D,172413350.591747,172.413350591747,15.1588734858021
451,D,172413350.591747,172.413350591747,15.1588734858021
452,D,172413350.591747,172.413350591747,15.1588734858021
453,D,172413350.591747,172.413350591747,15.1588734858021
454,D,172413350.591747,172.413350591747,15.1588734858021
455,D,172413350.591747,172.413350591747,15.1588734858021
456,D,172413350.591747,172.413350591747,15.1588734858021
457,D,172413350.591747,172.413350591747,15.1588734858021
458,D,172413350.591747,172.413350591747,15.1588734858021
459,D,172413350.591747,172.413350591747,15.1588734858021
46,D,172413350.591747,172.413350591747,15.1588734858021
460,D,172413350.591747,172.413350591747,15.1588734858021
461,D,172413350.591747,172.413350591747,15.1588734858021
462,D,172413350.591747,172.413350591747,15.1588734858021
463,D,172413350.591747,172.413350591747,15.1588734858021
464,D,172413350.591747,172.413350591747,15.1588734858021
465,D,172413350.591747,172.413350591747,15.1588734858021
466,D,172413350.591747,172.413350591747,15.1588734858021
467,D,172413350.591747,172.413350591747,15.1588734858021
468,D,172413350.591747,172.413350591747,15.1588734858021
469,D,172413350.591747,172.413350591747,15.1588734858021
47,D,172413350.591747,172.413350591747,15.1588734858021
470,D,172413350.591747,172.413350591747,15.1588734858021
471,D,172413350.591747,172.413350591747,15.1588734858021
472,D,172413350.591747,172.413350591747,15.1588734858021
473,D,172413350.591747,172.413350591747,15.1588734858021
474,D,172413350.591747,172.413350591747,15.1588734858021
475,D,172413350.591747,172.413350591747,15.1588734858021
476,D,172413350.591747,172.413350591747,15.1588734858021
477,D,172413350.591747,172.413350591747,15.1588734858021
478,D,172413350.591747,172.413350591747,15.1588734858021
479,D,172413350.591747,172.413350591747,15.1588734858021
48,D,172413350.591747,172.413350591747,15.1588734858021
480,D,172413350.591747,172.413350591747,15.1588734858021
481,D,172413350.591747,172.413350591747,15.1588734858021
482,D,172413350.591747,172.413350591747,15.1588734858021
483,D,172413350.591747,172.413350591747,15.1588734858021
484,D,172413350.591747,172.413350591747,15.1588734858021
485,D,172413350.591747,172.413350591747,15.1588734858021
486,D,172413350.591747,172.413350591747,15.1588734858021
487,D,172413350.591747,172.413350591747,15.1588734858021
488,D,172413350.591747,172.413350591747,15.1588734858021
489,D,172413350.591747,172.413350591747,15.1588734858021
49,D,172413350.591747,172.413350591747,15.1588734858021
490,D,172413350.591747,172.413350591747,15.1588734858021
491,D,172413350.591747,172.413350591747,15.1588734858021
492,D,172413350.591747,172.413350591747,15.1588734858021
493,D,172413350.591747,172.413350591747,15.1588734858021
494,D,172413350.591747,172.413350591747,15.1588734858021
495,D,172413350.591747,172.413350591747,15.1588734858021
496,D,172413350.591747,172.413350591747,15.1588734858021
497,D,172413350.591747,172.413350591747,15.1588734858021
498,D,172413350.591747,172.413350591747,15.1588734858021
499,D,172413350.591747,172.413350591747,15.1588734858021
5,D,172413350.591747,172.413350591747,15.1588734858021
50,D,172413350.591747,172.413350591747,15.1588734858021
500,D,172413350.591747,172.413350591747,15.1588734858021
501,D,172413350.591747,172.413350591747,15.1588734858021
502,D,172413350.591747,172.413350591747,15.1588734858021
503,D,172413350.591747,172.413350591747,15.1588734858021
504,D,172413350.591747,172.413350591747,15.1588734858021
505,D,172413350.591747,172.413350591747,15.1588734858021
506,D,172413350.591747,172.413350591747,15.1588734858021
507,D,172413350.591747,172.413350591747,15.1588734858021
508,D,172413350.591747,172.413350591747,15.1588734858021
509,D,172413350.591747,172.413350591747,15.1588734858021
51,D,172413350.591747,172.413350591747,15.1588734858021
510,D,172413350.591747,172.413350591747,15.1588734858021
511,D,172413350.591747,172.413350591747,15.1588734858021
512,D,172413350.591747,172.413350591747,15.1588734858021
513,D,172413350.591747,172.413350591747,15.1588734858021
514,D,172413350.591747,172.413350591747,15.1588734858021
515,D,172413350.591747,172.413350591747,15.1588734858021
516,D,172413350.591747,172.413350591747,15.1588734858021
517,D,172413350.591747,172.413350591747,15.1588734858021
518,D,172413350.591747,172.413350591747,15.1588734858021
519,D,172413350.591747,172.413350591747,15.1588734858021
52,D,172413350.591747,172.413350591747,15.1588734858021
520,D,172413350.591747,172.413350591747,15.1588734858021
521,D,172413350.591747,172.413350591747,15.1588734858021
522,D,172413350.591747,172.413350591747,15.1588734858021
523,D,172413350.591747,172.413350591747,15.1588734858021
524,D,172413350.591747,172.413350591747,15.1588734858021
525,D,172413350.591747,172.413350591747,15.1588734858021
526,D,172413350.591747,172.413350591747,15.1588734858021
527,D,172413350.591747,172.413350591747,15.1588734858021
528,D,172413350.591747,172.413350591747,15.1588734858021
529,D,172413350.591747,172.413350591747,15.1588734858021
53,D,172413350.591747,172.413350591747,15.1588734858021
530,D,172413350.591747,172.413350591747,15.1588734858021
531,D,172413350.591747,172.413350591747,15.1588734858021
532,D,172413350.591747,172.413350591747,15.1588734858021
533,D,172413350.591747,172.413350591747,15.1588734858021
534,D,172413350.591747,172.413350591747,15.1588734858021
535,D,172413350.591747,172.413350591747,15.1588734858021
536,D,172413350.591747,172.413350591747,15.1588734858021
537,D,172413350.591747,172.413350591747,15.1588734858021
538,D,172413350.591747,172.413350591747,15.1588734858021
539,D,172413350.591747,172.413350591747,15.1588734858021
54,D,172413350.591747,172.413350591747,15.1588734858021
135,D,172413350.591747,172.413350591747,15.1588734858021
136,D,172413350.591747,172.413350591747,15.1588734858021
137,D,172413350.591747,172.413350591747,15.1588734858021
138,D,172413350.591747,172.413350591747,15.1588734858021
139,D,172413350.591747,172.413350591747,15.1588734858021
14,D,172413350.591747,172.413350591747,15.1588734858021
140,D,172413350.591747,172.413350591747,15.1588734858021
141,D,172413350.591747,172.413350591747,15.1588734858021
142,D,172413350.591747,172.413350591747,15.1588734858021
143,D,172413350.591747,172.413350591747,15.1588734858021
144,D,172413350.591747,172.413350591747,15.1588734858021
145,D,172413350.591747,172.413350591747,15.1588734858021
146,D,172413350.591747,172.413350591747,15.1588734858021
147,D,172413350.591747,172.413350591747,15.1588734858021
148,D,172413350.591747,172.413350591747,15.1588734858021
149,D,172413350.591747,172.413350591747,15.1588734858021
15,D,172413350.591747,172.413350591747,15.1588734858021
150,D,172413350.591747,172.413350591747,15.1588734858021
151,D,172413350.591747,172.413350591747,15.1588734858021
152,D,172413350.591747,172.413350591747,15.1588734858021
153,D,172413350.591747,172.413350591747,15.1588734858021
154,D,172413350.591747,172.413350591747,15.1588734858021
155,D,172413350.591747,172.413350591747,15.1588734858021
156,D,172413350.591747,172.413350591747,15.1588734858021
157,D,172413350.591747,172.413350591747,15.1588734858021
540,D,172413350.591747,172.413350591747,15.1588734858021
541,D,172413350.591747,172.413350591747,15.1588734858021
542,D,172413350.591747,172.413350591747,15.1588734858021
543,D,172413350.591747,172.413350591747,15.1588734858021
544,D,172413350.591747,172.413350591747,15.1588734858021
545,D,172413350.591747,172.413350591747,15.1588734858021
546,D,172413350.591747,172.413350591747,15.1588734858021
547,D,172413350.591747,172.413350591747,15.1588734858021
548,D,172413350.591747,172.413350591747,15.1588734858021
549,D,172413350.591747,172.413350591747,15.1588734858021
55,D,172413350.591747,172.413350591747,15.1588734858021
550,D,172413350.591747,172.413350591747,15.1588734858021
551,D,172413350.591747,172.413350591747,15.1588734858021
552,D,172413350.591747,172.413350591747,15.1588734858021
553,D,172413350.591747,172.413350591747,15.1588734858021
554,D,172413350.591747,172.413350591747,15.1588734858021
555,D,172413350.591747,172.413350591747,15.1588734858021
556,D,172413350.591747,172.413350591747,15.1588734858021
557,D,172413350.591747,172.413350591747,15.1588734858021
558,D,172413350.591747,172.413350591747,15.1588734858021
559,D,172413350.591747,172.413350591747,15.1588734858021
56,D,172413350.591747,172.413350591747,15.1588734858021
560,D,172413350.591747,172.413350591747,15.1588734858021
561,D,172413350.591747,172.413350591747,15.1588734858021
562,D,172413350.591747,172.413350591747,15.1588734858021
563,D,172413350.591747,172.413350591747,15.1588734858021
564,D,172413350.591747,172.413350591747,15.1588734858021
565,D,172413350.591747,172.413350591747,15.1588734858021
566,D,172413350.591747,172.413350591747,15.1588734858021
567,D,172413350.591747,172.413350591747,15.1588734858021
568,D,172413350.591747,172.413350591747,15.1588734858021
569,D,172413350.591747,172.413350591747,15.1588734858021
57,D,172413350.591747,172.413350591747,15.1588734858021
570,D,172413350.591747,172.413350591747,15.1588734858021
571,D,172413350.591747,172.413350591747,15.1588734858021
572,D,172413350.591747,172.413350591747,15.1588734858021
573,D,172413350.591747,172.413350591747,15.1588734858021
574,D,172413350.591747,172.413350591747,15.1588734858021
575,D,172413350.591747,172.413350591747,15.1588734858021
576,D,172413350.591747,172.413350591747,15.1588734858021
577,D,172413350.591747,172.413350591747,15.1588734858021
578,D,172413350.591747,172.413350591747,15.1588734858021
579,D,172413350.591747,172.413350591747,15.1588734858021
58,D,172413350.591747,172.413350591747,15.1588734858021
580,D,172413350.591747,172.413350591747,15.1588734858021
581,D,172413350.591747,172.413350591747,15.1588734858021
582,D,172413350.591747,172.413350591747,15.1588734858021
583,D,172413350.591747,172.413350591747,15.1588734858021
584,D,172413350.591747,172.413350591747,15.1588734858021
585,D,172413350.591747,172.413350591747,15.1588734858021
