Year,Simulation,Pathway,total_NOx_USD,total_SO2_USD,total_PM2.5_USD,total_PM10_USD,total_CO_USD,total_VOC_USD,total_air_emission_USD
2026,1076,B1,77001.974662029,327352.663493937,27518390.5348433,144434.742790509,13514094.5444842,678671.228096844,42259945.6883708
2027,1076,B1,74543.366718366,312564.655990531,27030995.1969613,140453.61266767,13283471.9628635,666286.66837627,41508315.4635776
2028,1076,B1,71786.0264099463,228745.1226414,26707430.8668169,128054.806916703,13134210.4458425,656711.340511402,40926938.6091389
2029,1076,B1,69720.1676058232,218003.597618372,26491501.7565444,125443.887785935,13034582.1807207,650664.066559148,40589915.6568344
2030,1076,B1,67000.1909790698,199893.944238577,26295459.7643813,123000.799642512,12115457.8573869,635610.581238179,39436423.1378666
2031,1075,B1,44236.6318214515,30266.2890016095,21415415.6703945,1748.03046573283,10131187.3617817,471037.852978046,32093891.836443
2032,1075,B1,43454.4001990107,29925.3080457024,21166222.9829274,1689.18901067436,10035181.5468956,465730.723322226,31742204.1504006
2033,1075,B1,41655.246294957,28863.1660196866,20708178.0290691,1591.80114367203,9833026.08340733,455699.660065041,31069013.9859998
2034,1075,B1,40028.6378752958,27772.6715043617,19959726.7314119,1541.89411929213,9498472.82187327,439214.536983091,29966757.2937672
2035,1075,B1,40924.6540716611,28116.2998635137,20028531.6127778,1463.34406960866,9532509.13322912,440850.343568984,30072395.3875807
