"Simulation","Pathway","Jurisdiction","Cost_Type","NPV"
"301","C2","QC","Upper",8655165327.96405
"301","C2","NYISO","Lower",3666867333.70847
"301","C2","NYISO","Upper",11018231170.999
"301","C2","NB","Lower",452270429.961918
"301","C2","NB","Upper",1346854838.57785
"301","A","QC","Lower",2906382508.45436
"301","A","QC","Upper",8655165327.96405
"301","A","NYISO","Lower",2487478958.95067
"301","A","NYISO","Upper",7474395910.3085
"301","A","NB","Lower",452270429.961918
"301","A","NB","Upper",1346854838.57785
"301","C3","QC","Lower",13078401463.6259
"301","C3","QC","Upper",38947291543.3172
"301","C3","NYISO","Lower",3666867333.70847
"301","C3","NYISO","Upper",11018231170.999
"301","C3","NB","Lower",452270429.961918
"301","C3","NB","Upper",1346854838.57785
"302","D","QC","Lower",13026255994.0376
"302","D","QC","Upper",38792003084.5274
"302","D","NYISO","Lower",4441099500.61332
"302","D","NYISO","Upper",13344649941.7468
"302","D","NB","Lower",441847775.001283
"302","D","NB","Upper",1315816321.94138
"302","B3","QC","Lower",16619333368.4927
"302","B3","QC","Upper",49492135851.5026
"302","B3","NYISO","Lower",4441099500.61332
"302","B3","NYISO","Upper",13344649941.7468
"302","B3","NB","Lower",441847775.001283
"302","B3","NB","Upper",1315816321.94138
"302","B1","QC","Lower",13026255994.0376
"302","B1","QC","Upper",38792003084.5274
"302","B1","NYISO","Lower",4441099500.61332
"302","B1","NYISO","Upper",13344649941.7468
"302","B1","NB","Lower",441847775.001283
"302","B1","NB","Upper",1315816321.94138
"302","B2","QC","Lower",2880460372.03486
"302","B2","QC","Upper",8577969578.36393
"302","B2","NYISO","Lower",4441099500.61332
"302","B2","NYISO","Upper",13344649941.7468
"302","B2","NB","Lower",441847775.001283
"302","B2","NB","Upper",1315816321.94138
"302","C1","QC","Lower",2880460372.03486
"302","C1","QC","Upper",8577969578.36393
"302","C1","NYISO","Lower",3012551527.70347
"302","C1","NYISO","Upper",9052138003.91669
"302","C1","NB","Lower",441847775.001283
"302","C1","NB","Upper",1315816321.94138
"302","C2","QC","Lower",2880460372.03486
"302","C2","QC","Upper",8577969578.36393
"302","C2","NYISO","Lower",4441099500.61332
"302","C2","NYISO","Upper",13344649941.7468
"302","C2","NB","Lower",441847775.001283
"302","C2","NB","Upper",1315816321.94138
"302","A","QC","Lower",2880460372.03486
"302","A","QC","Upper",8577969578.36393
"302","A","NYISO","Lower",3012551527.70347
"302","A","NYISO","Upper",9052138003.91669
"302","A","NB","Lower",441847775.001283
"302","A","NB","Upper",1315816321.94138
"302","C3","QC","Lower",13026255994.0376
"302","C3","QC","Upper",38792003084.5274
"302","C3","NYISO","Lower",4441099500.61332
"302","C3","NYISO","Upper",13344649941.7468
"302","C3","NB","Lower",441847775.001283
"302","C3","NB","Upper",1315816321.94138
"303","A","QC","Lower",2881009453.333
"303","A","QC","Upper",8579604734.57621
"303","A","NYISO","Lower",2698882912.61113
"303","A","NYISO","Upper",8109624136.4517
"303","A","NB","Lower",431174944.562471
"303","A","NB","Upper",1284032786.32742
"311","D","QC","Lower",13035481353.9441
"311","D","QC","Upper",38819476073.7052
"311","D","NYISO","Lower",4323830825.50154
"311","D","NYISO","Upper",12992280124.7042
"311","D","NB","Lower",437642234.020531
"311","D","NB","Upper",1303292281.35964
"311","B3","QC","Lower",16629553428.5822
"311","B3","QC","Upper",49522571043.5254
"311","B3","NYISO","Lower",4323830825.50154
"311","B3","NYISO","Upper",12992280124.7042
"311","B3","NB","Lower",437642234.020531
"311","B3","NB","Upper",1303292281.35964
"311","B1","QC","Lower",13035481353.9441
"311","B1","QC","Upper",38819476073.7052
"311","B1","NYISO","Lower",4323830825.50154
"311","B1","NYISO","Upper",12992280124.7042
"311","B1","NB","Lower",437642234.020531
"311","B1","NB","Upper",1303292281.35964
"311","B2","QC","Lower",2884996247.70147
"311","B2","QC","Upper",8591477350.89126
"311","B2","NYISO","Lower",4323830825.50154
"311","B2","NYISO","Upper",12992280124.7042
"311","B2","NB","Lower",437642234.020531
"311","B2","NB","Upper",1303292281.35964
"311","C1","QC","Lower",2884996247.70147
"311","C1","QC","Upper",8591477350.89126
"311","C1","NYISO","Lower",2933182779.01778
"311","C1","NYISO","Upper",8813650177.33707
"311","C1","NB","Lower",437642234.020531
"311","C1","NB","Upper",1303292281.35964
"311","C2","QC","Lower",2884996247.70147
"311","C2","QC","Upper",8591477350.89126
"311","C2","NYISO","Lower",4323830825.50154
"311","C2","NYISO","Upper",12992280124.7042
"311","C2","NB","Lower",437642234.020531
"311","C2","NB","Upper",1303292281.35964
"311","A","QC","Lower",2884996247.70147
"311","A","QC","Upper",8591477350.89126
"311","A","NYISO","Lower",2933182779.01778
"311","A","NYISO","Upper",8813650177.33707
"311","A","NB","Lower",437642234.020531
"311","A","NB","Upper",1303292281.35964
"311","C3","QC","Lower",13035481353.9441
"311","C3","QC","Upper",38819476073.7052
"311","C3","NYISO","Lower",4323830825.50154
"311","C3","NYISO","Upper",12992280124.7042
"311","C3","NB","Lower",437642234.020531
"311","C3","NB","Upper",1303292281.35964
"312","D","QC","Lower",13083394302.8082
"312","D","QC","Upper",38962160146.6249
"312","D","NYISO","Lower",4047387213.70638
"312","D","NYISO","Upper",12161620233.4927
"312","D","NB","Lower",440180328.099824
"312","D","NB","Upper",1310850689.04008
"312","B3","QC","Lower",16682359886.6482
"312","B3","QC","Upper",49679827916.4994
"312","B3","NYISO","Lower",4047387213.70638
"312","B3","NYISO","Upper",12161620233.4927
"312","B3","NB","Lower",440180328.099824
"312","B3","NB","Upper",1310850689.04008
"312","B1","QC","Lower",13083394302.8082
"312","B1","QC","Upper",38962160146.6249
"312","B1","NYISO","Lower",4047387213.70638
"312","B1","NYISO","Upper",12161620233.4927
"312","B1","NB","Lower",440180328.099824
"312","B1","NB","Upper",1310850689.04008
"312","B2","QC","Lower",2908816517.73579
"312","B2","QC","Upper",8662413772.61279
"312","B2","NYISO","Lower",4047387213.70638
"312","B2","NYISO","Upper",12161620233.4927
"312","B2","NB","Lower",440180328.099824
"312","B2","NB","Upper",1310850689.04008
"312","C1","QC","Lower",2908816517.73579
"312","C1","QC","Upper",8662413772.61279
"312","C1","NYISO","Lower",2745082613.94301
"312","C1","NYISO","Upper",8248445354.39607
"312","C1","NB","Lower",440180328.099824
"312","C1","NB","Upper",1310850689.04008
"312","C2","QC","Lower",2908816517.73579
"312","C2","QC","Upper",8662413772.61279
"312","C2","NYISO","Lower",4047387213.70638
"312","C2","NYISO","Upper",12161620233.4927
"312","C2","NB","Lower",440180328.099824
"312","C2","NB","Upper",1310850689.04008
"312","A","QC","Lower",2908816517.73579
"312","A","QC","Upper",8662413772.61279
"312","A","NYISO","Lower",2745082613.94301
"312","A","NYISO","Upper",8248445354.39607
"312","A","NB","Lower",440180328.099824
"312","A","NB","Upper",1310850689.04008
"312","C3","QC","Lower",13083394302.8082
"312","C3","QC","Upper",38962160146.6249
"312","C3","NYISO","Lower",4047387213.70638
"312","C3","NYISO","Upper",12161620233.4927
"312","C3","NB","Lower",440180328.099824
"312","C3","NB","Upper",1310850689.04008
"313","A","QC","Lower",2935929502.59281
"313","A","QC","Upper",8743155851.74019
"313","A","NYISO","Lower",3282459673.52003
"313","A","NYISO","Upper",9863160076.68277
"313","A","NB","Lower",459183973.890635
"313","A","NB","Upper",1367443273.00833
"321","D","QC","Lower",13008946832.4284
"321","D","QC","Upper",38740456650.0922
"321","D","NYISO","Lower",4298080860.89455
"321","D","NYISO","Upper",12914906432.9764
"321","D","NB","Lower",428187615.93386
"321","D","NB","Upper",1275136564.61731
"321","B3","QC","Lower",16600304549.7895
"321","B3","QC","Upper",49435468302.9633
"321","B3","NYISO","Lower",4298080860.89455
"321","B3","NYISO","Upper",12914906432.9764
"321","B3","NB","Lower",428187615.93386
"321","B3","NB","Upper",1275136564.61731
"321","B1","QC","Lower",13008946832.4284
"321","B1","QC","Upper",38740456650.0922
"321","B1","NYISO","Lower",4298080860.89455
"321","B1","NYISO","Upper",12914906432.9764
"321","B1","NB","Lower",428187615.93386
"321","B1","NB","Upper",1275136564.61731
"321","B2","QC","Lower",2871878933.97171
"321","B2","QC","Upper",8552414179.17882
"321","B2","NYISO","Lower",4298080860.89455
"321","B2","NYISO","Upper",12914906432.9764
"321","B2","NB","Lower",428187615.93386
"321","B2","NB","Upper",1275136564.61731
"321","C1","QC","Lower",2871878933.97171
"321","C1","QC","Upper",8552414179.17882
"321","C1","NYISO","Lower",2915805739.33329
"321","C1","NYISO","Upper",8761435514.82359
"321","C1","NB","Lower",428187615.93386
"321","C1","NB","Upper",1275136564.61731
"321","C2","QC","Lower",2871878933.97171
"321","C2","QC","Upper",8552414179.17882
"321","C2","NYISO","Lower",4298080860.89455
"321","C2","NYISO","Upper",12914906432.9764
"321","C2","NB","Lower",428187615.93386
"321","C2","NB","Upper",1275136564.61731
"321","A","QC","Lower",2871878933.97171
"321","A","QC","Upper",8552414179.17882
"321","A","NYISO","Lower",2915805739.33329
"321","A","NYISO","Upper",8761435514.82359
"321","A","NB","Lower",428187615.93386
"321","A","NB","Upper",1275136564.61731
"321","C3","QC","Lower",13008946832.4284
"321","C3","QC","Upper",38740456650.0922
"321","C3","NYISO","Lower",4298080860.89455
"321","C3","NYISO","Upper",12914906432.9764
"321","C3","NB","Lower",428187615.93386
"321","C3","NB","Upper",1275136564.61731
"322","D","QC","Lower",13118518276.0257
"322","D","QC","Upper",39066758833.9237
"322","D","NYISO","Lower",3430849427.54949
"322","D","NYISO","Upper",10309042751.0502
"322","D","NB","Lower",457023543.487286
"322","D","NB","Upper",1361009542.32554
"322","B3","QC","Lower",16721127784.3456
"322","B3","QC","Upper",49795278158.5139
"322","B3","NYISO","Lower",3430849427.54949
"322","B3","NYISO","Upper",10309042751.0502
"322","B3","NB","Lower",457023543.487286
"322","B3","NB","Upper",1361009542.32554
"322","B1","QC","Lower",13118518276.0257
"322","B1","QC","Upper",39066758833.9237
"322","B1","NYISO","Lower",3430849427.54949
"322","B1","NYISO","Upper",10309042751.0502
"322","B1","NB","Lower",457023543.487286
"322","B1","NB","Upper",1361009542.32554
"322","B2","QC","Lower",2926177068.34058
"322","B2","QC","Upper",8714113242.73824
"322","B2","NYISO","Lower",3430849427.54949
"322","B2","NYISO","Upper",10309042751.0502
"322","B2","NB","Lower",457023543.487286
"322","B2","NB","Upper",1361009542.32554
"322","C1","QC","Lower",2926177068.34058
"322","C1","QC","Upper",8714113242.73824
"322","C1","NYISO","Lower",2327621142.03553
"322","C1","NYISO","Upper",6994053912.36637
"322","C1","NB","Lower",457023543.487286
"322","C1","NB","Upper",1361009542.32554
"322","C2","QC","Lower",2926177068.34058
"322","C2","QC","Upper",8714113242.73824
"322","C2","NYISO","Lower",3430849427.54949
"322","C2","NYISO","Upper",10309042751.0502
"322","C2","NB","Lower",457023543.487286
"322","C2","NB","Upper",1361009542.32554
"322","A","QC","Lower",2926177068.34058
"322","A","QC","Upper",8714113242.73824
"322","A","NYISO","Lower",2327621142.03553
"322","A","NYISO","Upper",6994053912.36637
"322","A","NB","Lower",457023543.487286
"322","A","NB","Upper",1361009542.32554
"322","C3","QC","Lower",13118518276.0257
"322","C3","QC","Upper",39066758833.9237
"322","C3","NYISO","Lower",3430849427.54949
"322","C3","NYISO","Upper",10309042751.0502
"322","C3","NB","Lower",457023543.487286
"322","C3","NB","Upper",1361009542.32554
"323","D","QC","Lower",13071081422.3806
"323","D","QC","Upper",38925492565.7218
"323","D","NYISO","Lower",3715244136.19155
"323","D","NYISO","Upper",11163594159.2294
"323","D","NB","Lower",449185419.360693
"323","D","NB","Upper",1337667721.35758
"323","B3","QC","Lower",16668822920.402
"323","B3","QC","Upper",49639515025.6256
"323","B3","NYISO","Lower",3715244136.19155
"323","B3","NYISO","Upper",11163594159.2294
"323","B3","NB","Lower",449185419.360693
"323","B3","NB","Upper",1337667721.35758
"323","B1","QC","Lower",13071081422.3806
"323","B1","QC","Upper",38925492565.7218
"323","B1","NYISO","Lower",3715244136.19155
"323","B1","NYISO","Upper",11163594159.2294
"323","B1","NB","Lower",449185419.360693
"323","B1","NB","Upper",1337667721.35758
"323","B2","QC","Lower",2902630732.34034
"323","B2","QC","Upper",8643992592.63212
"323","B2","NYISO","Lower",3715244136.19155
"323","B2","NYISO","Upper",11163594159.2294
"323","B2","NB","Lower",449185419.360693
"323","B2","NB","Upper",1337667721.35758
"323","C1","QC","Lower",2902630732.34034
"323","C1","QC","Upper",8643992592.63212
"323","C1","NYISO","Lower",2519955527.12827
"323","C1","NYISO","Upper",7571981752.18832
"323","C1","NB","Lower",449185419.360693
"323","C1","NB","Upper",1337667721.35758
"323","C2","QC","Lower",2902630732.34034
"323","C2","QC","Upper",8643992592.63212
"323","C2","NYISO","Lower",3715244136.19155
"323","C2","NYISO","Upper",11163594159.2294
"323","C2","NB","Lower",449185419.360693
"323","C2","NB","Upper",1337667721.35758
"323","A","QC","Lower",2902630732.34034
"323","A","QC","Upper",8643992592.63212
"323","A","NYISO","Lower",2519955527.12827
"323","A","NYISO","Upper",7571981752.18832
"323","A","NB","Lower",449185419.360693
"323","A","NB","Upper",1337667721.35758
"323","C3","QC","Lower",13071081422.3806
"323","C3","QC","Upper",38925492565.7218
"323","C3","NYISO","Lower",3715244136.19155
"323","C3","NYISO","Upper",11163594159.2294
"323","C3","NB","Lower",449185419.360693
"323","C3","NB","Upper",1337667721.35758
"324","D","QC","Lower",13068900256.1849
"324","D","QC","Upper",38918997084.1473
"324","D","NYISO","Lower",4149677832.46364
"324","D","NYISO","Upper",12468983871.5854
"324","D","NB","Lower",445844586.187666
"324","D","NB","Upper",1327718768.19619
"324","B3","QC","Lower",16666501012.2619
"324","B3","QC","Upper",49632600416.5642
"324","B3","NYISO","Lower",4149677832.46364
"324","B3","NYISO","Upper",12468983871.5854
"324","B3","NB","Lower",445844586.187666
"324","B3","NB","Upper",1327718768.19619
"324","B1","QC","Lower",13068900256.1849
"324","B1","QC","Upper",38918997084.1473
"324","B1","NYISO","Lower",4149677832.46364
"324","B1","NYISO","Upper",12468983871.5854
"324","B1","NB","Lower",445844586.187666
"324","B1","NB","Upper",1327718768.19619
"324","B2","QC","Lower",2901569995.99756
"324","B2","QC","Upper",8640833735.0525
"324","B2","NYISO","Lower",4149677832.46364
"324","B2","NYISO","Upper",12468983871.5854
"324","B2","NB","Lower",445844586.187666
"324","B2","NB","Upper",1327718768.19619
"324","C1","QC","Lower",2901569995.99756
"324","C1","QC","Upper",8640833735.0525
"324","C1","NYISO","Lower",2814939068.08575
"324","C1","NYISO","Upper",8458350565.1615
"324","C1","NB","Lower",445844586.187666
"324","C1","NB","Upper",1327718768.19619
"324","C2","QC","Lower",2901569995.99756
"324","C2","QC","Upper",8640833735.0525
"324","C2","NYISO","Lower",4149677832.46364
"324","C2","NYISO","Upper",12468983871.5854
"324","C2","NB","Lower",445844586.187666
"324","C2","NB","Upper",1327718768.19619
"324","A","QC","Lower",2901569995.99756
"324","A","QC","Upper",8640833735.0525
"324","A","NYISO","Lower",2814939068.08575
"324","A","NYISO","Upper",8458350565.1615
"324","A","NB","Lower",445844586.187666
"324","A","NB","Upper",1327718768.19619
"324","C3","QC","Lower",13068900256.1849
"324","C3","QC","Upper",38918997084.1473
"324","C3","NYISO","Lower",4149677832.46364
"324","C3","NYISO","Upper",12468983871.5854
"324","C3","NB","Lower",445844586.187666
"324","C3","NB","Upper",1327718768.19619
"325","B3","QC","Lower",16544890820.8248
"325","B3","QC","Upper",49270447014.7352
"325","B3","NYISO","Lower",3588477993.51212
"325","B3","NYISO","Upper",10782686278.5821
"325","B3","NB","Lower",417639287.163107
"325","B3","NB","Upper",1243723793.18099
"325","B1","QC","Lower",12958693119.2107
"325","B1","QC","Upper",38590801814.5782
"325","B1","NYISO","Lower",3588477993.51212
"325","B1","NYISO","Upper",10782686278.5821
"325","B1","NB","Lower",417639287.163107
"325","B1","NB","Upper",1243723793.18099
"325","B2","QC","Lower",2847106493.08551
"325","B2","QC","Upper",8478642206.34881
"325","B2","NYISO","Lower",3588477993.51212
"325","B2","NYISO","Upper",10782686278.5821
"325","B2","NB","Lower",417639287.163107
"325","B2","NB","Upper",1243723793.18099
"325","C1","QC","Lower",2847106493.08551
"325","C1","QC","Upper",8478642206.34881
"325","C1","NYISO","Lower",2433679399.21629
"325","C1","NYISO","Upper",7312738579.37586
"325","C1","NB","Lower",417639287.163107
"325","C1","NB","Upper",1243723793.18099
"325","A","QC","Lower",2847106493.08551
"325","A","QC","Upper",8478642206.34881
"325","A","NYISO","Lower",2433679399.21629
"325","A","NYISO","Upper",7312738579.37586
"325","A","NB","Lower",417639287.163107
"325","A","NB","Upper",1243723793.18099
"331","D","QC","Lower",13139441221.0923
"331","D","QC","Upper",39129067063.5433
"331","D","NYISO","Lower",3579760999.14775
"331","D","NYISO","Upper",10756493386.8622
"331","D","NB","Lower",484775930.393254
"331","D","NB","Upper",1443655751.56265
"331","B3","QC","Lower",16744110617.9208
"331","B3","QC","Upper",49863720706.4994
"331","B3","NYISO","Lower",3579760999.14775
"331","B3","NYISO","Upper",10756493386.8622
"331","B3","NB","Lower",484775930.393254
"331","B3","NB","Upper",1443655751.56265
"331","B1","QC","Lower",13139441221.0923
"331","B1","QC","Upper",39129067063.5433
"331","B1","NYISO","Lower",3579760999.14775
"331","B1","NYISO","Upper",10756493386.8622
"331","B1","NB","Lower",484775930.393254
"331","B1","NB","Upper",1443655751.56265
"331","B2","QC","Lower",2936660476.34746
"331","B2","QC","Upper",8745332681.07303
"331","B2","NYISO","Lower",3579760999.14775
"331","B2","NYISO","Upper",10756493386.8622
"331","B2","NB","Lower",484775930.393254
"331","B2","NB","Upper",1443655751.56265
"331","C1","QC","Lower",2936660476.34746
"331","C1","QC","Upper",8745332681.07303
"331","C1","NYISO","Lower",2428161849.01185
"331","C1","NYISO","Upper",7296159402.07886
"331","C1","NB","Lower",484775930.393254
"331","C1","NB","Upper",1443655751.56265
"331","C2","QC","Lower",2936660476.34746
"331","C2","QC","Upper",8745332681.07303
"331","C2","NYISO","Lower",3579760999.14775
"331","C2","NYISO","Upper",10756493386.8622
"331","C2","NB","Lower",484775930.393254
"331","C2","NB","Upper",1443655751.56265
"331","A","QC","Lower",2936660476.34746
"331","A","QC","Upper",8745332681.07303
"331","A","NYISO","Lower",2428161849.01185
"331","A","NYISO","Upper",7296159402.07886
"331","A","NB","Lower",484775930.393254
"331","A","NB","Upper",1443655751.56265
"331","C3","QC","Lower",13139441221.0923
"331","C3","QC","Upper",39129067063.5433
"331","C3","NYISO","Lower",3579760999.14775
"331","C3","NYISO","Upper",10756493386.8622
"331","C3","NB","Lower",484775930.393254
"331","C3","NB","Upper",1443655751.56265
"332","B3","QC","Lower",16616279613.7892
"332","B3","QC","Upper",49483041813.8963
"332","B3","NYISO","Lower",4183956658.36464
"332","B3","NYISO","Upper",12571985151.336
"332","B3","NB","Lower",422972890.275727
"332","B3","NB","Upper",1259607186.57439
"332","B1","QC","Lower",13023333598.0272
"332","B1","QC","Upper",38783300231.2209
"332","B1","NYISO","Lower",4183956658.36464
"332","B1","NYISO","Upper",12571985151.336
"332","B1","NB","Lower",422972890.275727
"332","B1","NB","Upper",1259607186.57439
"332","B2","QC","Lower",2878968139.11719
"332","B2","QC","Upper",8573525730.1875
"332","B2","NYISO","Lower",4183956658.36464
"332","B2","NYISO","Upper",12571985151.336
"332","B2","NB","Lower",422972890.275727
"332","B2","NB","Upper",1259607186.57439
"332","A","QC","Lower",2878968139.11719
"332","A","QC","Upper",8573525730.1875
"332","A","NYISO","Lower",2838396847.28992
"332","A","NYISO","Upper",8528836680.55865
"332","A","NB","Lower",422972890.275727
"332","A","NB","Upper",1259607186.57439
"341","D","QC","Lower",13143570855.6176
"341","D","QC","Upper",39141365055.792
"341","D","NYISO","Lower",3973097864.72916
"341","D","NYISO","Upper",11938395026.2295
"341","D","NB","Lower",466048173.167938
"341","D","NB","Upper",1387884759.77627
"341","B3","QC","Lower",16748734331.566
"341","B3","QC","Upper",49877490059.2641
"341","B3","NYISO","Lower",3973097864.72916
"341","B3","NYISO","Upper",11938395026.2295
"341","B3","NB","Lower",466048173.167938
"341","B3","NB","Upper",1387884759.77627
"341","B1","QC","Lower",13143570855.6176
"341","B1","QC","Upper",39141365055.792
"341","B1","NYISO","Lower",3973097864.72916
"341","B1","NYISO","Upper",11938395026.2295
"341","B1","NB","Lower",466048173.167938
"341","B1","NB","Upper",1387884759.77627
"341","B2","QC","Lower",2938606336.15992
"341","B2","QC","Upper",8751127423.62083
"341","B2","NYISO","Lower",3973097864.72916
"341","B2","NYISO","Upper",11938395026.2295
"341","B2","NB","Lower",466048173.167938
"341","B2","NB","Upper",1387884759.77627
"341","C1","QC","Lower",2938606336.15992
"341","C1","QC","Upper",8751127423.62083
"341","C1","NYISO","Lower",2695241383.6659
"341","C1","NYISO","Upper",8098682042.26532
"341","C1","NB","Lower",466048173.167938
"341","C1","NB","Upper",1387884759.77627
"341","C2","QC","Lower",2938606336.15992
"341","C2","QC","Upper",8751127423.62083
"341","C2","NYISO","Lower",3973097864.72916
"341","C2","NYISO","Upper",11938395026.2295
"341","C2","NB","Lower",466048173.167938
"341","C2","NB","Upper",1387884759.77627
"341","A","QC","Lower",2938606336.15992
"341","A","QC","Upper",8751127423.62083
"341","A","NYISO","Lower",2695241383.6659
"341","A","NYISO","Upper",8098682042.26532
"341","A","NB","Lower",466048173.167938
"341","A","NB","Upper",1387884759.77627
"341","C3","QC","Lower",13143570855.6176
"341","C3","QC","Upper",39141365055.792
"341","C3","NYISO","Lower",3973097864.72916
"341","C3","NYISO","Upper",11938395026.2295
"341","C3","NB","Lower",466048173.167938
"341","C3","NB","Upper",1387884759.77627
"342","D","QC","Lower",13113030185.6417
"342","D","QC","Upper",39050415379.6569
"342","D","NYISO","Lower",3930337154.87124
"342","D","NYISO","Upper",11809907316.3198
"342","D","NB","Lower",461317025.721795
"342","D","NB","Upper",1373795470.69673
"342","B3","QC","Lower",16715008303.4033
"342","B3","QC","Upper",49777054432.2416
"342","B3","NYISO","Lower",3930337154.87124
"342","B3","NYISO","Upper",11809907316.3198
"342","B3","NB","Lower",461317025.721795
"342","B3","NB","Upper",1373795470.69673
"342","B1","QC","Lower",13113030185.6417
"342","B1","QC","Upper",39050415379.6569
"342","B1","NYISO","Lower",3930337154.87124
"342","B1","NYISO","Upper",11809907316.3198
"342","B1","NB","Lower",461317025.721795
"342","B1","NB","Upper",1373795470.69673
"342","B2","QC","Lower",2923469858.63345
"342","B2","QC","Upper",8706051211.1493
"342","B2","NYISO","Lower",3930337154.87124
"342","B2","NYISO","Upper",11809907316.3198
"342","B2","NB","Lower",461317025.721795
"342","B2","NB","Upper",1373795470.69673
"342","C1","QC","Lower",2923469858.63345
"342","C1","QC","Upper",8706051211.1493
"342","C1","NYISO","Lower",2665781171.76009
"342","C1","NYISO","Upper",8010159770.91373
"342","C1","NB","Lower",461317025.721795
"342","C1","NB","Upper",1373795470.69673
"342","C2","QC","Lower",2923469858.63345
"342","C2","QC","Upper",8706051211.1493
"342","C2","NYISO","Lower",3930337154.87124
"342","C2","NYISO","Upper",11809907316.3198
"342","C2","NB","Lower",461317025.721795
"342","C2","NB","Upper",1373795470.69673
"342","A","QC","Lower",2923469858.63345
"342","A","QC","Upper",8706051211.1493
"342","A","NYISO","Lower",2665781171.76009
"342","A","NYISO","Upper",8010159770.91373
"342","A","NB","Lower",461317025.721795
"342","A","NB","Upper",1373795470.69673
"342","C3","QC","Lower",13113030185.6417
"342","C3","QC","Upper",39050415379.6569
"342","C3","NYISO","Lower",3930337154.87124
"342","C3","NYISO","Upper",11809907316.3198
"342","C3","NB","Lower",461317025.721795
"342","C3","NB","Upper",1373795470.69673
"343","B1","QC","Lower",13030067844.6227
"343","B1","QC","Upper",38803354720.7708
"343","B1","NYISO","Lower",3893929905.62901
"343","B1","NYISO","Upper",11700510533.741
"343","B1","NB","Lower",427802522.627567
"343","B1","NB","Upper",1273989762.28728
"343","A","QC","Lower",2882338737.28658
"343","A","QC","Upper",8583563323.08016
"343","A","NYISO","Lower",2641382450.64118
"343","A","NYISO","Upper",7936846306.01316
"343","A","NB","Lower",427802522.627567
"343","A","NB","Upper",1273989762.28728
"351","D","QC","Lower",12950309811.3207
"351","D","QC","Upper",38565836444.2004
"351","D","NYISO","Lower",3961554741.13915
"351","D","NYISO","Upper",11903710159.6729
"351","D","NB","Lower",407994481.151291
"351","D","NB","Upper",1215001699.53173
"351","B3","QC","Lower",16535683986.4766
"351","B3","QC","Upper",49243029194.4038
"351","B3","NYISO","Lower",3961554741.13915
"351","B3","NYISO","Upper",11903710159.6729
"351","B3","NB","Lower",407994481.151291
"351","B3","NB","Upper",1215001699.53173
"351","B1","QC","Lower",12950309811.3207
"351","B1","QC","Upper",38565836444.2004
"351","B1","NYISO","Lower",3961554741.13915
"351","B1","NYISO","Upper",11903710159.6729
"351","B1","NB","Lower",407994481.151291
"351","B1","NB","Upper",1215001699.53173
"351","B2","QC","Lower",2842834657.84939
"351","B2","QC","Upper",8465920742.42764
"351","B2","NYISO","Lower",3961554741.13915
"351","B2","NYISO","Upper",11903710159.6729
"351","B2","NB","Lower",407994481.151291
"351","B2","NB","Upper",1215001699.53173
"351","C1","QC","Lower",2842834657.84939
"351","C1","QC","Upper",8465920742.42764
"351","C1","NYISO","Lower",2687692023.27437
"351","C1","NYISO","Upper",8075997666.08884
"351","C1","NB","Lower",407994481.151291
"351","C1","NB","Upper",1215001699.53173
"351","C2","QC","Lower",2842834657.84939
"351","C2","QC","Upper",8465920742.42764
"351","C2","NYISO","Lower",3961554741.13915
"351","C2","NYISO","Upper",11903710159.6729
"351","C2","NB","Lower",407994481.151291
"351","C2","NB","Upper",1215001699.53173
"351","A","QC","Lower",2842834657.84939
"351","A","QC","Upper",8465920742.42764
"351","A","NYISO","Lower",2687692023.27437
"351","A","NYISO","Upper",8075997666.08884
"351","A","NB","Lower",407994481.151291
"351","A","NB","Upper",1215001699.53173
"351","C3","QC","Lower",12950309811.3207
"351","C3","QC","Upper",38565836444.2004
"351","C3","NYISO","Lower",3961554741.13915
"351","C3","NYISO","Upper",11903710159.6729
"351","C3","NB","Lower",407994481.151291
"351","C3","NB","Upper",1215001699.53173
"352","D","QC","Lower",13035845109.332
"352","D","QC","Upper",38820559332.021
"352","D","NYISO","Lower",4257118387.54219
"352","D","NYISO","Upper",12791822077.9513
"352","D","NB","Lower",438390891.033077
"352","D","NB","Upper",1305521771.18029
"352","B3","QC","Lower",16630000669.2377
"352","B3","QC","Upper",49523902919.7678
"352","B3","NYISO","Lower",4257118387.54219
"352","B3","NYISO","Upper",12791822077.9513
"352","B3","NB","Lower",438390891.033077
"352","B3","NB","Upper",1305521771.18029
"352","B1","QC","Lower",13035845109.332
"352","B1","QC","Upper",38820559332.021
"352","B1","NYISO","Lower",4257118387.54219
"352","B1","NYISO","Upper",12791822077.9513
"352","B1","NB","Lower",438390891.033077
"352","B1","NB","Upper",1305521771.18029
"352","B2","QC","Lower",2885186787.91788
"352","B2","QC","Upper",8592044776.91653
"352","B2","NYISO","Lower",4257118387.54219
"352","B2","NYISO","Upper",12791822077.9513
"352","B2","NB","Lower",438390891.033077
"352","B2","NB","Upper",1305521771.18029
"352","C1","QC","Lower",2885186787.91788
"352","C1","QC","Upper",8592044776.91653
"352","C1","NYISO","Lower",2888040630.98045
"352","C1","NYISO","Upper",8678006703.66721
"352","C1","NB","Lower",438390891.033077
"352","C1","NB","Upper",1305521771.18029
"352","C2","QC","Lower",2885186787.91788
"352","C2","QC","Upper",8592044776.91653
"352","C2","NYISO","Lower",4257118387.54219
"352","C2","NYISO","Upper",12791822077.9513
"352","C2","NB","Lower",438390891.033077
