Simulation,Pathway,NPV
314,B1,600389398.150316
314,B2,685015424.632329
314,B3,598252765.677644
314,C1,572749391.854493
314,C2,647105516.038138
314,C3,565541523.168591
314,D,1187819751.96297
315,A,1263698103.13204
315,B1,637415106.703098
315,B2,724007080.621175
315,B3,634201043.661636
315,C1,587199794.583882
315,C2,682974793.92194
315,C3,599651425.249652
315,D,1207210107.35907
316,A,1267379657.08308
316,B1,634731089.572151
316,B2,725296231.652198
316,B3,630724766.656397
316,C1,585749059.654618
316,C2,681984634.806184
316,C3,596588820.252632
316,D,1203531144.91191
317,A,1259924467.82981
317,B1,635082661.920552
317,B2,724650041.721023
317,B3,631291098.158539
317,C1,584745448.518174
317,C2,681404982.147742
317,C3,596681031.820809
317,D,1206143681.19042
318,A,1265695831.52523
318,B1,625355982.083823
318,B2,712871131.787017
318,B3,622431634.506944
318,C1,584129216.053143
318,C2,671615533.210678
318,C3,589117298.591171
318,D,1201234363.02457
319,A,1274331434.01341
319,B1,616049573.654739
319,B2,706145208.414434
319,B3,613263514.694947
319,C1,576093769.310312
319,C2,663129084.584056
319,C3,579905938.568583
319,D,1192185186.64616
32,A,1268606800.61316
32,B1,633934968.839006
32,B2,724890559.540382
32,B3,629799006.772731
32,C1,586112925.32401
32,C2,680153717.309013
32,C3,595258993.015248
32,D,1203800032.55276
320,A,1272751393.6724
320,B1,606453394.993573
320,B2,694493083.204987
320,B3,603965857.632002
320,C1,571862263.629933
320,C2,653629882.488251
320,C3,571044087.824124
320,D,1187204713.01179
321,A,1271745876.86802
321,B1,620743500.835877
321,B2,709376093.840147
321,B3,615798898.436073
321,C1,579045950.178289
321,C2,667673675.553257
321,C3,581896386.85959
321,D,1194485148.21125
322,A,1267968036.22084
322,B1,638115152.027218
322,B2,728043696.922621
322,B3,634108430.498125
322,C1,586012532.57063
322,C2,684732604.950224
322,C3,600080852.813595
322,D,1206209349.50018
323,A,1269567368.85429
323,B1,621071127.665603
323,B2,710630270.02793
323,B3,618046804.017197
323,C1,579611937.101
323,C2,668546593.682614
323,C3,584545385.621535
323,D,1196966520.55302
324,A,1272451343.71019
324,B1,610713339.193103
324,B2,701424812.805668
324,B3,607814894.419175
324,C1,575360823.86486
324,C2,657674538.428537
324,C3,574376416.299957
324,D,1187912520.70454
325,A,1263639916.44263
325,B1,637256153.787297
325,B2,726639577.281082
325,B3,633193458.648279
325,C1,587235332.985113
325,C2,683014924.604238
325,C3,598562527.260558
325,D,1205125918.15467
326,A,1267047588.98699
326,B1,621820673.75795
326,B2,712828595.366071
326,B3,619556401.241533
326,C1,580668131.668841
326,C2,669165094.152643
326,C3,585181390.232058
326,D,1200261569.38959
327,A,1268639499.42222
327,B1,634306439.04723
327,B2,723075338.198694
327,B3,631212152.405876
327,C1,587225299.346438
327,C2,680623178.120866
327,C3,597131192.543882
327,D,1206317214.49947
328,A,1282271831.73904
328,B1,608742526.830243
328,B2,695524307.012171
328,B3,605771424.220529
328,C1,574207818.651802
328,C2,654327552.672511
328,C3,573110067.192628
328,D,1187838367.49814
329,A,1276563958.39778
329,B1,619312970.396125
329,B2,710045809.697158
329,B3,615339502.646306
329,C1,578465853.224921
329,C2,666128930.073241
329,C3,581311974.962746
329,D,1194947866.58496
33,A,1274178002.07316
33,B1,606722946.339596
33,B2,695369319.823311
33,B3,603536062.805361
33,C1,573722885.461711
33,C2,653887735.357894
33,C3,570187801.525784
33,D,1187922080.40613
330,A,1273976378.51322
330,B1,617553276.365098
330,B2,706876678.778497
330,B3,614003644.809429
330,C1,579660335.683069
330,C2,664901164.614723
330,C3,581413290.551197
330,D,1199401434.32791
331,A,1276788460.18224
331,B1,630360384.871028
331,B2,717213192.854522
331,B3,626488104.394085
331,C1,586047473.265885
331,C2,674658198.072622
331,C3,592497082.633498
331,D,1205249792.19256
332,A,1274728963.87254
332,B1,613661703.371744
332,B2,701461979.983591
332,B3,610987768.142091
332,C1,575847413.858934
332,C2,660335773.921455
332,C3,578132493.041744
332,D,1192228846.13969
333,A,1280501198.90728
333,B1,616104613.804154
333,B2,705287893.882386
333,B3,611951908.092298
333,C1,578896983.338901
333,C2,662711758.580313
333,C3,579154828.800115
333,D,1195647500.23402
334,A,1278527786.04355
334,B1,618120035.701275
334,B2,707931823.85922
334,B3,614426918.511262
334,C1,578302556.251863
334,C2,663949526.528255
334,C3,581443198.812496
334,D,1195408622.01866
335,A,1275634776.80713
335,B1,622410842.846667
335,B2,711800256.243585
335,B3,618681681.937463
335,C1,581962391.535413
335,C2,669323983.402569
335,C3,585098136.545333
335,D,1199360524.76229
336,A,1264010680.69248
336,B1,632013562.358396
336,B2,721616872.517043
336,B3,628682725.435899
336,C1,585814767.769205
336,C2,678485783.423608
336,C3,594527700.050253
336,D,1206879266.48227
337,A,1267598869.20415
337,B1,637272047.413382
337,B2,728359785.156694
337,B3,633389018.333529
337,C1,586514924.888678
337,C2,684347516.160677
337,C3,599406371.220298
337,D,1204129267.56478
338,A,1269928609.44284
338,B1,618345016.986615
338,B2,709948756.63947
338,B3,615270110.266824
338,C1,579845200.970617
338,C2,665954336.652841
338,C3,581534620.07258
338,D,1196984414.10798
339,A,1273083405.60955
339,B1,616954920.19418
339,B2,707471655.845502
339,B3,612513362.202495
339,C1,574977480.074718
339,C2,662672427.878278
339,C3,578723354.290028
339,D,1192936224.95332
34,A,1270204247.61115
34,B1,621982319.687592
34,B2,710830470.132181
34,B3,618878242.300558
34,C1,580852111.773955
34,C2,667812901.495987
34,C3,584852425.070393
34,D,1197122757.66186
340,A,1272504901.29237
340,B1,620140063.509854
340,B2,710334996.341746
340,B3,617283884.011011
340,C1,579721183.27014
340,C2,667225337.875722
340,C3,583726779.667655
340,D,1197927421.5685
341,A,1276227285.73477
341,B1,618857536.608097
341,B2,710298112.287752
341,B3,615329181.492456
341,C1,578772114.397596
341,C2,666019293.778131
341,C3,581518078.484648
341,D,1195237133.32013
342,A,1277817649.27546
342,B1,619345165.85867
342,B2,710393667.715683
342,B3,616076976.7199
342,C1,577446798.810992
342,C2,666537644.381344
342,C3,582858125.29776
342,D,1196568579.06699
343,A,1264060952.50984
343,B1,626378168.938866
343,B2,715328268.769732
343,B3,623643997.24731
343,C1,584529067.409831
343,C2,673614646.623697
343,C3,589558457.591641
343,D,1205002166.73703
344,A,1274482348.53446
344,B1,621940923.450424
344,B2,712221349.49643
344,B3,618493305.962718
344,C1,580674202.791544
344,C2,668261266.224307
344,C3,584848334.732822
344,D,1199206270.65058
345,A,1264038598.0437
345,B1,600836931.991069
345,B2,687568290.024007
345,B3,598259831.836565
345,C1,569841479.065098
345,C2,648331162.387459
345,C3,565942334.713258
345,D,1181098486.44463
346,A,1274880023.27836
346,B1,622862011.162528
346,B2,712554339.166406
346,B3,619859681.777924
346,C1,580512829.81059
346,C2,668989273.595508
346,C3,585288053.082661
346,D,1197663070.30007
347,A,1260852292.25475
347,B1,631272843.675904
347,B2,721990076.157957
347,B3,627032463.035687
347,C1,581391347.09429
347,C2,678489049.421284
347,C3,593030960.999625
347,D,1197644857.14652
348,A,1268199054.09976
348,B1,633487420.574548
348,B2,722465255.343114
348,B3,629500717.63501
348,C1,586780447.393254
348,C2,679339502.398652
348,C3,594588322.746597
348,D,1209133694.84107
349,A,1262902300.67161
349,B1,628883280.470619
349,B2,719419609.527485
349,B3,625728994.336011
349,C1,585569245.290311
349,C2,675013050.800183
349,C3,591263644.555056
349,D,1204095176.44411
35,A,1284541449.36142
35,B1,580485588.543073
35,B2,666987555.139906
35,B3,578942043.974806
35,C1,559997456.576236
35,C2,627284296.979708
35,C3,547745689.166509
35,D,1170208164.29033
350,A,1269806441.76814
350,B1,626651165.004689
350,B2,713573776.07275
350,B3,624162051.597405
350,C1,585735799.03159
350,C2,671779947.808387
350,C3,589603919.909964
350,D,1205101217.57154
351,A,1265198657.50792
351,B1,632259284.693438
351,B2,721367015.7393
351,B3,628250280.88307
351,C1,584358802.038882
351,C2,678391726.402307
351,C3,594001311.497416
351,D,1205254099.6763
352,A,1275179134.85642
352,B1,619155002.248231
352,B2,707393473.195764
352,B3,616048545.272318
352,C1,579718843.025699
352,C2,666128225.293369
352,C3,582523810.678504
352,D,1193399992.34164
353,A,1267149843.91759
353,B1,624647232.311384
353,B2,714091354.390784
353,B3,621366684.062688
353,C1,583209745.621152
353,C2,671636688.294422
353,C3,587552470.098999
353,D,1200257247.41455
354,A,1271461188.78877
354,B1,626469245.625347
354,B2,717453672.262472
354,B3,622702767.071777
354,C1,581135764.413216
354,C2,673200339.991348
354,C3,588499790.775162
354,D,1199757663.23445
355,A,1275955956.84973
355,B1,622276387.411267
355,B2,714583917.34091
355,B3,618774711.606029
355,C1,580321982.263397
355,C2,671145260.109819
355,C3,585281214.970363
355,D,1198985707.25399
356,A,1269348369.80881
356,B1,619975338.752443
356,B2,709205312.432944
356,B3,616869541.741209
356,C1,579757258.108737
356,C2,667269236.315315
356,C3,583377507.134521
356,D,1196807000.75491
357,A,1274854534.13118
357,B1,622864007.862546
357,B2,711635444.973854
357,B3,619612786.365089
357,C1,582929982.099394
357,C2,669251699.772995
357,C3,586022170.220028
357,D,1196852129.12997
358,A,1267061836.21154
358,B1,624278418.334592
358,B2,713234680.040471
358,B3,621546582.553148
358,C1,580469803.017403
358,C2,670869427.609522
358,C3,587525595.760684
358,D,1196916079.45436
359,A,1266697714.48799
359,B1,620671449.355685
359,B2,708315181.288489
359,B3,617946982.938908
359,C1,579820859.585092
359,C2,667882982.226696
359,C3,583711248.884641
359,D,1194839764.4973
36,A,1268983861.62005
36,B1,612625390.669012
36,B2,702150338.470114
36,B3,609880758.311221
36,C1,575283205.460047
36,C2,660431445.655556
36,C3,577139937.711858
36,D,1190204037.22563
360,A,1271037374.7681
360,B1,618632108.716291
360,B2,708585448.075338
360,B3,614690588.735505
360,C1,577711766.208577
360,C2,665306409.358331
360,C3,581110848.598507
360,D,1194383395.35387
361,A,1270416553.59312
361,B1,619126252.420977
361,B2,708302034.8767
361,B3,615682788.688992
361,C1,579173956.621711
361,C2,665527187.611853
361,C3,581588368.169635
361,D,1195150917.0332
362,A,1271031575.87598
362,B1,619056778.210615
362,B2,709242240.184402
362,B3,615777194.159855
362,C1,577739122.654159
362,C2,665618133.281587
362,C3,581710838.222367
362,D,1193418508.03316
363,A,1271585719.50991
363,B1,619753012.360185
363,B2,709907303.735732
363,B3,616534613.460932
363,C1,580613839.799419
363,C2,666479300.383398
363,C3,582847760.307937
363,D,1197716924.69917
364,A,1268872760.95438
364,B1,638063643.097289
364,B2,729809255.380732
364,B3,633055516.654865
364,C1,585271143.041806
364,C2,685379201.658278
364,C3,599013439.863372
364,D,1202679049.16501
365,A,1282083907.85345
365,B1,611480213.622377
365,B2,700162329.159268
365,B3,608128238.151196
365,C1,577807866.637783
365,C2,657620538.557871
365,C3,574754148.254813
365,D,1191821309.91625
366,A,1276775699.36807
366,B1,608416315.851654
366,B2,695031371.669841
366,B3,606350791.42294
366,C1,575519690.598123
366,C2,655362872.066654
366,C3,573308429.44948
366,D,1186092450.97899
367,A,1277956690.74858
367,B1,609184319.489981
367,B2,697598633.867326
367,B3,606250202.963602
367,C1,573230258.037206
367,C2,655456853.330346
367,C3,573548252.891835
367,D,1186578969.84513
368,A,1277598960.03194
368,B1,614823666.882889
368,B2,703295256.017623
368,B3,610732720.234638
368,C1,576595815.049053
368,C2,660819736.112416
368,C3,578011436.764228
368,D,1192132374.20134
369,A,1267293868.75599
369,B1,627070730.019572
369,B2,718432146.101458
369,B3,623466114.081264
369,C1,581343101.442358
369,C2,673522038.436728
369,C3,589183461.579046
369,D,1197817904.67674
37,A,1281522884.78146
37,B1,618734383.230945
37,B2,709641025.543491
37,B3,613880748.737666
37,C1,579488357.184254
37,C2,664701441.734264
37,C3,580328033.56087
37,D,1195955426.62327
370,A,1273984101.37825
370,B1,600748715.088151
370,B2,688441658.932987
370,B3,597816444.754365
370,C1,572266398.064574
370,C2,646975840.054172
370,C3,565636866.912735
370,D,1183162592.58894
371,A,1264878667.69569
371,B1,630692099.24648
371,B2,719692104.12012
371,B3,627329621.624025
371,C1,586842492.230007
371,C2,676958643.589776
371,C3,594006012.282856
371,D,1206050249.78369
372,A,1283106977.32209
372,B1,603911244.131573
372,B2,693011821.793204
372,B3,600516258.037522
372,C1,568942389.856662
372,C2,650054931.644406
372,C3,567325361.78484
372,D,1181163739.08096
373,A,1268794589.61325
373,B1,617357899.996925
373,B2,706075073.934619
373,B3,614177677.808015
373,C1,577052134.5231
373,C2,664263579.18097
373,C3,581226029.163935
373,D,1197117701.86622
374,A,1276188533.67413
374,B1,620676911.576609
374,B2,711653639.424478
374,B3,616818390.272079
374,C1,578134722.392745
374,C2,667885774.231487
374,C3,583726587.45022
374,D,1196771170.62501
375,A,1271310675.50283
375,B1,621058836.30664
375,B2,709113485.506883
375,B3,617295241.4953
375,C1,580217823.372921
375,C2,667947206.994379
375,C3,584105742.681646
375,D,1196843495.15585
376,A,1276963749.32175
376,B1,625640562.813846
376,B2,714141523.181188
376,B3,621931404.217789
376,C1,583238114.253144
376,C2,671500846.681692
376,C3,588303392.273114
376,D,1202205498.19201
377,A,1271446229.07166
377,B1,613094628.223682
377,B2,702759264.778704
377,B3,609544504.125956
377,C1,574724946.157021
377,C2,659235263.147775
377,C3,575913620.595406
377,D,1188549685.27146
378,A,1264368517.16964
378,B1,634113158.32111
378,B2,722308363.834249
378,B3,630362783.527685
378,C1,587129328.925343
378,C2,679701493.413852
378,C3,595455462.980999
378,D,1205858564.92802
379,A,1268634152.67064
379,B1,631471202.644246
379,B2,719699295.509728
379,B3,628731675.334712
379,C1,587021606.364041
379,C2,676496170.093122
379,C3,594294132.741709
379,D,1206485489.96659
38,A,1274331911.15498
38,B1,616452042.94415
38,B2,703693257.819446
38,B3,613761764.332767
38,C1,582125873.269728
38,C2,663817350.530242
38,C3,580026218.013397
38,D,1195691195.55262
380,A,1266227160.43456
380,B1,628817662.438641
380,B2,717890810.676099
380,B3,625964157.700254
380,C1,583708471.923031
380,C2,674085392.232528
380,C3,590997110.56067
380,D,1200830644.37714
381,A,1269551589.09648
381,B1,623231324.185738
381,B2,710718179.618884
381,B3,620307820.600199
381,C1,582451331.108925
381,C2,669642254.51927
381,C3,586717415.114496
381,D,1201252626.01036
382,A,1278128638.05284
382,B1,606400758.396312
382,B2,694360194.061483
382,B3,603965457.468947
382,C1,571579887.126031
382,C2,653705944.898314
382,C3,571250620.020892
382,D,1186585816.57812
383,A,1278296120.7934
383,B1,618971928.617617
383,B2,708008552.712398
383,B3,615062190.154179
383,C1,577801298.076113
383,C2,664911797.521883
383,C3,582270235.164621
383,D,1195006335.10451
384,A,1279388042.76005
384,B1,605979309.167039
384,B2,694765086.607793
384,B3,604270706.537568
384,C1,572533759.526543
384,C2,653657928.356234
384,C3,571242839.520349
384,D,1186616017.72489
385,A,1278142872.33694
385,B1,615605107.436617
385,B2,705999537.757656
385,B3,612603996.941198
385,C1,577085127.938049
385,C2,663841344.308069
385,C3,578695068.433192
385,D,1195006671.52391
386,A,1270536343.29033
386,B1,610762354.431598
386,B2,700193527.422415
386,B3,607495097.535637
386,C1,573053103.414951
386,C2,657985316.032159
386,C3,574656711.151351
386,D,1186547811.94597
387,A,1273396368.24326
387,B1,606847327.81877
387,B2,695327206.801683
387,B3,604292743.810146
387,C1,572699035.244089
387,C2,653630560.02128
387,C3,571629340.113976
387,D,1184547093.53289
388,A,1272039198.90693
388,B1,616511376.207073
388,B2,706936433.041115
388,B3,613184051.55977
388,C1,577860447.897199
388,C2,663670613.651514
388,C3,580212111.161671
388,D,1194831329.44884
389,A,1264627648.37819
389,B1,631669763.871291
389,B2,721399595.085852
389,B3,627887671.259572
389,C1,582398838.99931
389,C2,678349576.911405
389,C3,594035913.893746
389,D,1199340787.57438
39,A,1273899546.8064
39,B1,611637166.812505
39,B2,699820434.796926
39,B3,608868741.840619
39,C1,575418913.663243
39,C2,659713494.582226
39,C3,575285832.244703
39,D,1189854534.95245
391,A,1277487038.34133
391,B1,616394425.951235
391,B2,704878715.047339
391,B3,612723361.359963
391,C1,576400007.488768
391,C2,662866614.973469
391,C3,580301661.022499
391,D,1192173394.62311
392,A,1275886826.94062
392,B1,617099235.338139
392,B2,704388949.595504
392,B3,614075203.093867
392,C1,578620351.652129
392,C2,663892705.010785
392,C3,580194519.61305
392,D,1194701311.32491
393,A,1281415797.33989
393,B1,601423100.774376
393,B2,690767545.74174
393,B3,599558245.490599
393,C1,569932279.226346
393,C2,649423314.969594
393,C3,566905461.064354
393,D,1183173277.12078
394,A,1273153058.59012
394,B1,618924786.693621
394,B2,706378309.59267
394,B3,616299918.163852
394,C1,584189261.503686
394,C2,665349435.260451
394,C3,583651838.822398
394,D,1201865213.79749
395,A,1268114414.31044
395,B1,623157339.454551
395,B2,712476303.782449
395,B3,619240018.168979
395,C1,582708567.899665
395,C2,669335166.834972
395,C3,585374546.176209
395,D,1199035516.93279
396,A,1276839457.77452
396,B1,618454313.540975
396,B2,705710105.352554
396,B3,615058390.27057
396,C1,575443181.834255
396,C2,664696208.42661
396,C3,582286508.979122
396,D,1192293467.24267
397,A,1273912799.957
397,B1,618895192.035103
397,B2,707823554.409518
397,B3,615924041.915264
397,C1,579388915.549658
397,C2,665751175.111873
397,C3,583114281.780138
397,D,1194650927.5401
398,A,1268911616.05795
398,B1,627753459.250218
398,B2,716327493.635126
398,B3,625726407.923027
398,C1,584309302.652434
398,C2,673769485.160323
398,C3,591617973.957328
398,D,1206564406.25689
399,A,1266370196.32817
399,B1,630533059.610692
399,B2,721945889.986827
399,B3,627314970.01689
399,C1,585563005.286386
399,C2,677254284.819832
399,C3,592310195.509737
399,D,1200933060.89051
4,A,1275284130.50558
4,B1,619243017.4999
4,B2,708579581.506591
4,B3,615840375.462253
4,C1,578399524.613131
4,C2,665148591.71348
4,C3,581552881.857505
4,D,1195539156.65298
40,A,1265583800.31774
40,B1,636915683.958812
40,B2,729175753.626695
40,B3,632297513.488567
40,C1,584464407.293617
40,C2,683266161.63822
40,C3,597865600.859492
40,D,1200499807.9187
401,A,1280815214.45701
401,B1,622807397.671702
401,B2,713032649.667913
401,B3,619492628.802604
401,C1,581770160.184532
401,C2,669401451.278527
401,C3,585355669.622863
401,D,1201021866.42821
402,A,1283121863.35544
402,B1,606783984.706859
402,B2,692881664.090386
402,B3,603584818.304763
402,C1,574909333.233148
402,C2,653536568.644305
402,C3,570648313.863119
402,D,1189804167.2254
403,A,1272653667.64408
403,B1,616304816.897063
403,B2,704636033.37784
403,B3,613535231.447126
403,C1,579333478.972911
403,C2,662694368.72997
403,C3,580018151.315421
403,D,1191626352.76252
404,A,1269293626.64132
404,B1,630451809.20998
404,B2,720819414.739341
404,B3,626747565.426972
404,C1,585019284.380346
404,C2,676273452.933176
404,C3,592533054.90636
404,D,1207292019.33778
405,A,1278749071.38862
405,B1,620841315.25347
405,B2,711568052.657139
405,B3,616768622.487346
405,C1,576774346.148813
405,C2,668168749.056445
405,C3,583360596.514062
405,D,1194556513.04209
406,A,1273636399.52857
406,B1,622984224.959929
406,B2,710442537.474543
406,B3,619505591.816721
406,C1,583203391.444314
406,C2,669243583.235905
406,C3,585782366.922632
406,D,1202864177.71707
407,A,1281123159.05306
407,B1,609296239.380179
407,B2,697372193.612759
407,B3,605487965.47083
407,C1,575047939.302162
407,C2,656587321.534944
407,C3,572929419.686939
407,D,1187797285.06878
408,A,1274574899.15982
408,B1,613463862.166317
408,B2,701985509.835163
408,B3,610592599.956157
408,C1,576603754.494182
408,C2,660047130.839864
408,C3,577446883.185801
408,D,1191821203.33584
409,A,1263129203.97774
409,B1,622851089.977626
409,B2,710133309.999293
409,B3,619443051.966904
409,C1,581899847.86202
409,C2,669240758.681135
409,C3,586201949.601549
41,A,1269914636.18741
41,B1,618236130.633198
41,B2,706395389.290195
41,B3,615202875.992723
41,C1,576541824.82792
41,C2,664444238.531775
41,C3,580983439.944627
41,D,1197386974.52064
411,A,1272537473.24471
411,B1,628177325.893327
411,B2,717401309.952979
411,B3,624334087.589806
411,C1,583411548.703031
411,C2,673484344.72513
411,C3,590702328.120518
411,D,1202129469.10705
412,A,1266138747.83356
412,B1,621568544.307641
412,B2,710213239.747954
412,B3,617860271.345157
412,C1,577351083.500771
412,C2,667465316.760631
412,C3,583711845.093116
412,D,1191625547.04036
413,A,1277483574.64583
413,B1,614474745.189955
413,B2,705078896.067101
413,B3,611409417.210567
413,C1,577256020.430145
413,C2,661715075.230298
413,C3,578185150.520739
413,D,1194553961.88832
414,A,1267154452.16218
414,B1,632727136.585706
414,B2,720871475.582724
414,B3,629144804.736752
414,C1,584038393.092948
414,C2,677360125.371899
414,C3,594868181.224199
414,D,1206256254.91346
415,A,1280941879.35084
415,B1,616431851.950317
415,B2,707053206.754255
415,B3,613037548.812782
415,C1,577422793.571302
415,C2,663682905.265347
415,C3,579775139.304846
415,D,1194983168.87034
416,A,1277256591.54321
416,B1,622838617.483498
416,B2,711393044.421999
416,B3,620330020.068259
416,C1,583487101.544773
416,C2,669563344.103865
416,C3,586827508.721287
416,D,1200574082.12773
417,A,1265582595.5941
417,B1,636663302.6317
417,B2,726638791.652973
417,B3,632897310.298193
417,C1,585674515.889915
417,C2,683426546.467863
417,C3,598201351.301556
417,D,1204262483.12003
418,A,1267188054.76349
418,B1,614154290.401946
418,B2,704797381.880786
418,B3,610962131.126406
418,C1,575215110.112581
418,C2,660718280.218681
418,C3,577140020.74587
418,D,1191286555.01657
419,A,1268458578.98418
419,B1,623989202.413652
419,B2,714914936.427056
419,B3,620326693.409726
419,C1,581413587.893202
419,C2,669840358.165872
419,C3,586171788.311522
419,D,1198289826.19616
42,A,1272943934.44445
42,B1,621964090.135019
42,B2,713009573.569742
42,B3,618644187.722878
42,C1,578212454.275026
42,C2,668297166.259567
42,C3,585378726.780254
42,D,1197409588.63346
420,A,1276575244.6208
420,B1,624076270.258153
420,B2,713680234.81752
420,B3,620123194.413974
420,C1,581628063.929632
420,C2,670515422.65727
420,C3,586495854.339494
420,D,1198173740.96658
421,A,1272479804.10594
421,B1,615731968.132669
421,B2,703812059.755707
421,B3,614105209.373528
421,C1,577626600.574469
421,C2,662389535.734009
421,C3,580013559.437796
421,D,1193694300.99843
422,A,1281918567.69467
422,B1,613687223.376364
422,B2,704938513.591567
422,B3,609705761.765755
422,C1,572148103.446985
422,C2,659381238.081949
422,C3,576299359.56349
422,D,1192130765.97806
423,A,1271041154.21312
423,B1,620636609.869507
423,B2,709727564.745776
423,B3,617691767.849128
423,C1,579628284.047079
423,C2,667322167.91161
423,C3,582920215.320782
423,D,1194709034.48193
424,A,1284354321.89017
424,B1,613027330.862731
424,B2,701259883.925637
424,B3,608747770.977283
424,C1,576003472.861394
424,C2,659774427.183207
424,C3,575665492.63796
424,D,1193436867.64401
425,A,1261901102.65408
425,B1,637338119.311093
425,B2,728989628.143883
425,B3,633182289.592071
425,C1,586830819.724239
425,C2,683560109.849997
425,C3,598490579.586035
425,D,1208025405.13976
426,A,1273056745.2933
426,B1,625615442.583495
426,B2,715540367.805553
426,B3,622150237.039923
426,C1,580171008.559857
426,C2,672261674.683062
426,C3,588381060.207009
426,D,1199553326.25253
427,A,1264659634.09417
427,B1,634499097.15287
427,B2,722617935.384274
427,B3,630663518.5207
427,C1,583687587.560639
427,C2,679624896.573533
427,C3,596761059.111714
427,D,1207114863.77759
428,A,1273667961.70907
428,B1,606949567.402336
428,B2,696016929.62547
428,B3,604362568.692622
428,C1,571927348.674659
428,C2,654849738.209914
428,C3,571534447.27587
428,D,1188194727.7608
429,A,1272218597.04843
429,B1,619724320.215199
429,B2,709160972.335925
429,B3,616716279.540498
429,C1,579442005.01649
429,C2,666542938.654646
429,C3,582901852.001143
429,D,1195061023.87958
43,A,1264786213.96958
43,B1,625758439.753174
43,B2,713638585.483009
43,B3,623491176.117478
43,C1,583595035.293805
43,C2,670691501.767901
43,C3,589550334.802151
43,D,1201355367.62401
430,A,1273969770.7794
430,B1,610454112.398719
430,B2,698535241.069826
430,B3,607110241.195654
430,C1,575338354.958293
430,C2,657823710.354879
430,C3,574110751.152652
430,D,1188630122.66493
431,A,1276125467.68078
431,B1,607057286.43626
431,B2,695143360.550578
431,B3,604414490.919315
431,C1,572784482.181587
431,C2,654222004.030439
431,C3,570572874.32954
431,D,1187785900.8305
432,A,1278763633.19204
432,B1,616219282.895235
432,B2,704996147.136044
432,B3,613373719.470927
432,C1,577751567.547414
432,C2,663896341.624224
432,C3,579600675.273111
432,D,1196871074.77484
433,A,1265892375.06534
433,B1,617339069.218732
433,B2,703088695.022499
433,B3,614273640.23636
433,C1,579091980.007505
433,C2,663789045.210586
433,C3,581218748.055815
433,D,1195187879.35753
434,A,1269203847.75971
434,B1,631174703.880151
434,B2,718865939.834282
434,B3,627081511.919896
434,C1,584865974.738535
434,C2,676809813.072095
434,C3,592851850.284756
434,D,1202944427.77085
435,A,1267983273.60799
435,B1,628271144.269959
435,B2,715275568.312836
435,B3,624168664.459706
435,C1,586457909.15456
435,C2,673355601.301245
435,C3,589769455.484292
435,D,1204105382.9269
436,A,1275208777.2181
436,B1,614004486.566348
436,B2,702417283.76496
436,B3,610970760.704625
436,C1,579333063.892725
436,C2,661085137.087909
436,C3,578142013.50943
436,D,1197311176.122
437,A,1277349986.19065
437,B1,613867884.020466
437,B2,702748242.412747
437,B3,611072253.769733
437,C1,577720107.645381
437,C2,660968776.68972
437,C3,577478255.390077
437,D,1193852812.0063
438,A,1266238297.40049
438,B1,622286444.456449
438,B2,711463658.818092
438,B3,618628962.927226
438,C1,579790949.238761
438,C2,669206042.001155
438,C3,585542268.212085
438,D,1197785470.14137
439,A,1270889292.97428
439,B1,634111531.944472
439,B2,725898026.500956
439,B3,628927412.313763
439,C1,583974709.428973
439,C2,680526567.937594
439,C3,594742331.931556
439,D,1202942292.85287
44,A,1277722317.47287
44,B1,615098690.512779
44,B2,703861760.389811
44,B3,611924445.849298
44,C1,577819599.748618
44,C2,661511966.863022
44,C3,578088807.409052
44,D,1196026086.64894
440,A,1278091044.05831
440,B1,608578480.439158
440,B2,697553732.886412
440,B3,605935394.794096
440,C1,574384926.062959
440,C2,656933510.835252
440,C3,572906795.626452
440,D,1187105166.099
441,A,1277628365.08094
441,B1,622283214.195251
441,B2,710069633.327418
441,B3,619447039.053607
441,C1,580967208.983155
441,C2,668169683.438962
441,C3,585232507.425734
441,D,1198540273.25739
442,A,1271219824.37606
442,B1,620284272.660598
442,B2,708023533.273962
442,B3,617591768.443069
442,C1,579290562.783525
442,C2,666907887.584834
442,C3,584062608.715276
442,D,1199025433.26887
443,A,1265359905.19033
443,B1,638052812.925687
443,B2,727851169.1721
443,B3,634440852.058051
443,C1,586458569.745252
443,C2,684339565.793134
443,C3,598804663.526326
443,D,1207260941.23024
444,A,1277692415.48337
444,B1,606899481.427491
444,B2,693667291.785423
444,B3,604208623.606241
444,C1,572911060.507367
444,C2,653366603.04154
444,C3,571701752.007237
444,D,1189359640.76892
445,A,1273202328.47421
445,B1,615841409.195867
445,B2,705204555.533786
445,B3,612512388.491212
445,C1,576281337.01308
445,C2,663314234.054617
445,C3,579451008.334791
445,D,1193349645.62109
446,A,1266292953.27498
446,B1,636188686.660304
446,B2,729043074.050723
446,B3,631630626.919785
446,C1,585444095.646145
446,C2,683165928.683193
446,C3,597190622.435347
446,D,1207457660.61692
447,A,1270752436.2116
447,B1,629906144.831479
447,B2,721082887.959571
447,B3,626215447.538561
447,C1,584891506.006278
447,C2,676412337.10771
447,C3,591410846.163122
447,D,1203718479.87329
448,A,1271200403.42057
448,B1,617656470.294914
448,B2,707599436.174538
448,B3,615191811.590004
448,C1,578088397.192358
448,C2,663981067.813181
448,C3,581716947.75973
