"Simulation","Pathway","Jurisdiction","Cost_Type","NPV"
"652","A","NYISO","Upper",12801200350.9819
"652","A","NB","Lower",721464979.267489
"652","A","NB","Upper",2148512336.46362
"652","B1","QC","Lower",24420701885.8946
"652","B1","QC","Upper",72724499143.6959
"652","B1","NYISO","Lower",6872034209.99669
"652","B1","NYISO","Upper",20649141255.9997
"652","B1","NB","Lower",721464979.267489
"652","B1","NB","Upper",2148512336.46362
"652","B2","QC","Lower",4656245272.33315
"652","B2","QC","Upper",13866231482.733
"652","B2","NYISO","Lower",6872034209.99669
"652","B2","NYISO","Upper",20649141255.9997
"652","B2","NB","Lower",721464979.267489
"652","B2","NB","Upper",2148512336.46362
"652","B3","QC","Lower",32763941401.5101
"652","B3","QC","Upper",97570546478.6207
"652","B3","NYISO","Lower",6872034209.99669
"652","B3","NYISO","Upper",20649141255.9997
"652","B3","NB","Lower",721464979.267489
"652","B3","NB","Upper",2148512336.46362
"652","C1","QC","Lower",4656245272.33315
"652","C1","QC","Upper",13866231482.733
"652","C1","NYISO","Lower",4260239476.80677
"652","C1","NYISO","Upper",12801200350.9819
"652","C1","NB","Lower",721464979.267489
"652","C1","NB","Upper",2148512336.46362
"652","C2","QC","Lower",4656245272.33315
"652","C2","QC","Upper",13866231482.733
"652","C2","NYISO","Lower",6872034209.99669
"652","C2","NYISO","Upper",20649141255.9997
"652","C2","NB","Lower",721464979.267489
"652","C2","NB","Upper",2148512336.46362
"652","C3","QC","Lower",24420701885.8946
"652","C3","QC","Upper",72724499143.6959
"652","C3","NYISO","Lower",6872034209.99669
"652","C3","NYISO","Upper",20649141255.9997
"652","C3","NB","Lower",721464979.267489
"652","C3","NB","Upper",2148512336.46362
"652","D","QC","Lower",24420701885.8946
"652","D","QC","Upper",72724499143.6959
"652","D","NYISO","Lower",6872034209.99669
"652","D","NYISO","Upper",20649141255.9997
"652","D","NB","Lower",721464979.267489
"652","D","NB","Upper",2148512336.46362
"653","A","QC","Lower",4701628138.64272
"653","A","QC","Upper",14001381006.178
"653","A","NYISO","Lower",4110773451.89787
"653","A","NYISO","Upper",12352083689.597
"653","A","NB","Lower",741196028.237954
"653","A","NB","Upper",2207271116.64371
"653","B1","QC","Lower",24519806335.2073
"653","B1","QC","Upper",73019630769.0214
"653","B1","NYISO","Lower",6631015194.94338
"653","B1","NYISO","Upper",19924925465.5751
"653","B1","NB","Lower",741196028.237954
"653","B1","NB","Upper",2207271116.64371
"653","B2","QC","Lower",4701628138.64272
"653","B2","QC","Upper",14001381006.178
"653","B2","NYISO","Lower",6631015194.94338
"653","B2","NYISO","Upper",19924925465.5751
"653","B2","NB","Lower",741196028.237954
"653","B2","NB","Upper",2207271116.64371
"653","B3","QC","Lower",32876201485.8647
"653","B3","QC","Upper",97904855395.9756
"653","B3","NYISO","Lower",6631015194.94338
"653","B3","NYISO","Upper",19924925465.5751
"653","B3","NB","Lower",741196028.237954
"653","B3","NB","Upper",2207271116.64371
"653","C1","QC","Lower",4701628138.64272
"653","C1","QC","Upper",14001381006.178
"653","C1","NYISO","Lower",4110773451.89787
"653","C1","NYISO","Upper",12352083689.597
"653","C1","NB","Lower",741196028.237954
"653","C1","NB","Upper",2207271116.64371
"653","C2","QC","Lower",4701628138.64272
"653","C2","QC","Upper",14001381006.178
"653","C2","NYISO","Lower",6631015194.94338
"653","C2","NYISO","Upper",19924925465.5751
"653","C2","NB","Lower",741196028.237954
"653","C2","NB","Upper",2207271116.64371
"653","C3","QC","Lower",24519806335.2073
"653","C3","QC","Upper",73019630769.0214
"653","C3","NYISO","Lower",6631015194.94338
"653","C3","NYISO","Upper",19924925465.5751
"653","C3","NB","Lower",741196028.237954
"653","C3","NB","Upper",2207271116.64371
"653","D","QC","Lower",24519806335.2073
"653","D","QC","Upper",73019630769.0214
"653","D","NYISO","Lower",6631015194.94338
"653","D","NYISO","Upper",19924925465.5751
"653","D","NB","Lower",741196028.237954
"653","D","NB","Upper",2207271116.64371
"654","A","QC","Lower",4634401571.5224
"654","A","QC","Upper",13801181255.7441
"654","A","NYISO","Lower",3922992692.60126
"654","A","NYISO","Upper",11787838619.5951
"654","A","NB","Lower",687387570.92307
"654","A","NB","Upper",2047030304.31145
"654","B1","QC","Lower",24372788024.7157
"654","B1","QC","Upper",72581812353.9156
"654","B1","NYISO","Lower",6326888257.40365
"654","B1","NYISO","Upper",19011082504.2177
"654","B1","NB","Lower",687387570.92307
"654","B1","NB","Upper",2047030304.31145
"654","B2","QC","Lower",4634401571.5224
"654","B2","QC","Upper",13801181255.7441
"654","B2","NYISO","Lower",6326888257.40365
"654","B2","NYISO","Upper",19011082504.2177
"654","B2","NB","Lower",687387570.92307
"654","B2","NB","Upper",2047030304.31145
"654","B3","QC","Lower",32709704088.6062
"654","B3","QC","Upper",97409028540.5095
"654","B3","NYISO","Lower",6326888257.40365
"654","B3","NYISO","Upper",19011082504.2177
"654","B3","NB","Lower",687387570.92307
"654","B3","NB","Upper",2047030304.31145
"654","C1","QC","Lower",4634401571.5224
"654","C1","QC","Upper",13801181255.7441
"654","C1","NYISO","Lower",3922992692.60126
"654","C1","NYISO","Upper",11787838619.5951
"654","C1","NB","Lower",687387570.92307
"654","C1","NB","Upper",2047030304.31145
"654","C2","QC","Lower",4634401571.5224
"654","C2","QC","Upper",13801181255.7441
"654","C2","NYISO","Lower",6326888257.40365
"654","C2","NYISO","Upper",19011082504.2177
"654","C2","NB","Lower",687387570.92307
"654","C2","NB","Upper",2047030304.31145
"654","C3","QC","Lower",24372788024.7157
"654","C3","QC","Upper",72581812353.9156
"654","C3","NYISO","Lower",6326888257.40365
"654","C3","NYISO","Upper",19011082504.2177
"654","C3","NB","Lower",687387570.92307
"654","C3","NB","Upper",2047030304.31145
"654","D","QC","Lower",24372788024.7157
"654","D","QC","Upper",72581812353.9156
"654","D","NYISO","Lower",6326888257.40365
"654","D","NYISO","Upper",19011082504.2177
"654","D","NB","Lower",687387570.92307
"654","D","NB","Upper",2047030304.31145
"655","A","QC","Lower",4617565319.50423
"655","A","QC","Upper",13751043139.2723
"655","A","NYISO","Lower",4244904577.26574
"655","A","NYISO","Upper",12755121926.8802
"655","A","NB","Lower",717434453.255743
"655","A","NB","Upper",2136509487.94357
"655","B1","QC","Lower",24336014749.6198
"655","B1","QC","Upper",72472302069.3334
"655","B1","NYISO","Lower",6847012303.92817
"655","B1","NYISO","Upper",20573955240.1688
"655","B1","NB","Lower",717434453.255743
"655","B1","NB","Upper",2136509487.94357
"655","B2","QC","Lower",4617565319.50423
"655","B2","QC","Upper",13751043139.2723
"655","B2","NYISO","Lower",6847012303.92817
"655","B2","NYISO","Upper",20573955240.1688
"655","B2","NB","Lower",717434453.255743
"655","B2","NB","Upper",2136509487.94357
"655","B3","QC","Lower",32667928533.1895
"655","B3","QC","Upper",97284621537.045
"655","B3","NYISO","Lower",6847012303.92817
"655","B3","NYISO","Upper",20573955240.1688
"655","B3","NB","Lower",717434453.255743
"655","B3","NB","Upper",2136509487.94357
"655","C1","QC","Lower",4617565319.50423
"655","C1","QC","Upper",13751043139.2723
"655","C1","NYISO","Lower",4244904577.26574
"655","C1","NYISO","Upper",12755121926.8802
"655","C1","NB","Lower",717434453.255743
"655","C1","NB","Upper",2136509487.94357
"655","C2","QC","Lower",4617565319.50423
"655","C2","QC","Upper",13751043139.2723
"655","C2","NYISO","Lower",6847012303.92817
"655","C2","NYISO","Upper",20573955240.1688
"655","C2","NB","Lower",717434453.255743
"655","C2","NB","Upper",2136509487.94357
"655","C3","QC","Lower",24336014749.6198
"655","C3","QC","Upper",72472302069.3334
"655","C3","NYISO","Lower",6847012303.92817
"655","C3","NYISO","Upper",20573955240.1688
"655","C3","NB","Lower",717434453.255743
"655","C3","NB","Upper",2136509487.94357
"655","D","QC","Lower",24336014749.6198
"655","D","QC","Upper",72472302069.3334
"655","D","NYISO","Lower",6847012303.92817
"655","D","NYISO","Upper",20573955240.1688
"655","D","NB","Lower",717434453.255743
"655","D","NB","Upper",2136509487.94357
"656","A","QC","Lower",4617791053.85321
"656","A","QC","Upper",13751715372.9184
"656","A","NYISO","Lower",4453974004.75154
"656","A","NYISO","Upper",13383335350.8159
"656","A","NB","Lower",695224961.00336
"656","A","NB","Upper",2070369939.30007
"656","B1","QC","Lower",24336520571.7853
"656","B1","QC","Upper",72473808400.4705
"656","B1","NYISO","Lower",7183703659.98087
"656","B1","NYISO","Upper",21585648016.7694
"656","B1","NB","Lower",695224961.00336
"656","B1","NB","Upper",2070369939.30007
"656","B2","QC","Lower",4617791053.85321
"656","B2","QC","Upper",13751715372.9184
"656","B2","NYISO","Lower",7183703659.98087
"656","B2","NYISO","Upper",21585648016.7694
"656","B2","NB","Lower",695224961.00336
"656","B2","NB","Upper",2070369939.30007
"656","B3","QC","Lower",32668688597.7129
"656","B3","QC","Upper",97286884998.2689
"656","B3","NYISO","Lower",7183703659.98087
"656","B3","NYISO","Upper",21585648016.7694
"656","B3","NB","Lower",695224961.00336
"656","B3","NB","Upper",2070369939.30007
"656","C1","QC","Lower",4617791053.85321
"656","C1","QC","Upper",13751715372.9184
"656","C1","NYISO","Lower",4453974004.75154
"656","C1","NYISO","Upper",13383335350.8159
"656","C1","NB","Lower",695224961.00336
"656","C1","NB","Upper",2070369939.30007
"656","C2","QC","Lower",4617791053.85321
"656","C2","QC","Upper",13751715372.9184
"656","C2","NYISO","Lower",7183703659.98087
"656","C2","NYISO","Upper",21585648016.7694
"656","C2","NB","Lower",695224961.00336
"656","C2","NB","Upper",2070369939.30007
"656","C3","QC","Lower",24336520571.7853
"656","C3","QC","Upper",72473808400.4705
"656","C3","NYISO","Lower",7183703659.98087
"656","C3","NYISO","Upper",21585648016.7694
"656","C3","NB","Lower",695224961.00336
"656","C3","NB","Upper",2070369939.30007
"656","D","QC","Lower",24336520571.7853
"656","D","QC","Upper",72473808400.4705
"656","D","NYISO","Lower",7183703659.98087
"656","D","NYISO","Upper",21585648016.7694
"656","D","NB","Lower",695224961.00336
"656","D","NB","Upper",2070369939.30007
"657","A","QC","Lower",4584113486.14541
"657","A","QC","Upper",13651424060.4339
"657","A","NYISO","Lower",4384766813.87912
"657","A","NYISO","Upper",13175381051.3195
"657","A","NB","Lower",672100845.768667
"657","A","NB","Upper",2001506656.5639
"657","B1","QC","Lower",24263043592.868
"657","B1","QC","Upper",72254995013.5614
"657","B1","NYISO","Lower",7072402963.87264
"657","B1","NYISO","Upper",21251210828.9442
"657","B1","NB","Lower",672100845.768667
"657","B1","NB","Upper",2001506656.5639
"657","B2","QC","Lower",4584113486.14541
"657","B2","QC","Upper",13651424060.4339
"657","B2","NYISO","Lower",7072402963.87264
"657","B2","NYISO","Upper",21251210828.9442
"657","B2","NB","Lower",672100845.768667
"657","B2","NB","Upper",2001506656.5639
"657","B3","QC","Lower",32585504556.5785
"657","B3","QC","Upper",97039164119.626
"657","B3","NYISO","Lower",7072402963.87264
"657","B3","NYISO","Upper",21251210828.9442
"657","B3","NB","Lower",672100845.768667
"657","B3","NB","Upper",2001506656.5639
"657","C1","QC","Lower",4584113486.14541
"657","C1","QC","Upper",13651424060.4339
"657","C1","NYISO","Lower",4384766813.87912
"657","C1","NYISO","Upper",13175381051.3195
"657","C1","NB","Lower",672100845.768667
"657","C1","NB","Upper",2001506656.5639
"657","C2","QC","Lower",4584113486.14541
"657","C2","QC","Upper",13651424060.4339
"657","C2","NYISO","Lower",7072402963.87264
"657","C2","NYISO","Upper",21251210828.9442
"657","C2","NB","Lower",672100845.768667
"657","C2","NB","Upper",2001506656.5639
"657","C3","QC","Lower",24263043592.868
"657","C3","QC","Upper",72254995013.5614
"657","C3","NYISO","Lower",7072402963.87264
"657","C3","NYISO","Upper",21251210828.9442
"657","C3","NB","Lower",672100845.768667
"657","C3","NB","Upper",2001506656.5639
"657","D","QC","Lower",24263043592.868
"657","D","QC","Upper",72254995013.5614
"657","D","NYISO","Lower",7072402963.87264
"657","D","NYISO","Upper",21251210828.9442
"657","D","NB","Lower",672100845.768667
"657","D","NB","Upper",2001506656.5639
"658","A","QC","Lower",4664905477.26311
"658","A","QC","Upper",13892021448.5152
"658","A","NYISO","Lower",4015998316.87178
"658","A","NYISO","Upper",12067302634.8311
"658","A","NB","Lower",714645045.734267
"658","A","NB","Upper",2128202672.44519
"658","B1","QC","Lower",24439414002.517
"658","B1","QC","Upper",72780223557.9915
"658","B1","NYISO","Lower",6476959612.5114
"658","B1","NYISO","Upper",19462018066.4405
"658","B1","NB","Lower",714645045.734267
"658","B1","NB","Upper",2128202672.44519
"658","B2","QC","Lower",4664905477.26311
"658","B2","QC","Upper",13892021448.5152
"658","B2","NYISO","Lower",6476959612.5114
"658","B2","NYISO","Upper",19462018066.4405
"658","B2","NB","Lower",714645045.734267
"658","B2","NB","Upper",2128202672.44519
"658","B3","QC","Lower",32785174328.9454
"658","B3","QC","Upper",97633777831.278
"658","B3","NYISO","Lower",6476959612.5114
"658","B3","NYISO","Upper",19462018066.4405
"658","B3","NB","Lower",714645045.734267
"658","B3","NB","Upper",2128202672.44519
"658","C1","QC","Lower",4664905477.26311
"658","C1","QC","Upper",13892021448.5152
"658","C1","NYISO","Lower",4015998316.87178
"658","C1","NYISO","Upper",12067302634.8311
"658","C1","NB","Lower",714645045.734267
"658","C1","NB","Upper",2128202672.44519
"658","C2","QC","Lower",4664905477.26311
"658","C2","QC","Upper",13892021448.5152
"658","C2","NYISO","Lower",6476959612.5114
"658","C2","NYISO","Upper",19462018066.4405
"658","C2","NB","Lower",714645045.734267
"658","C2","NB","Upper",2128202672.44519
"658","C3","QC","Lower",24439414002.517
"658","C3","QC","Upper",72780223557.9915
"658","C3","NYISO","Lower",6476959612.5114
"658","C3","NYISO","Upper",19462018066.4405
"658","C3","NB","Lower",714645045.734267
"658","C3","NB","Upper",2128202672.44519
"658","D","QC","Lower",24439414002.517
"658","D","QC","Upper",72780223557.9915
"658","D","NYISO","Lower",6476959612.5114
"658","D","NYISO","Upper",19462018066.4405
"658","D","NB","Lower",714645045.734267
"658","D","NB","Upper",2128202672.44519
"659","A","QC","Lower",4685818309.74343
"659","A","QC","Upper",13954299562.9983
"659","A","NYISO","Lower",4667315805.24413
"659","A","NYISO","Upper",14024386434.0268
"659","A","NB","Lower",737932070.839077
"659","A","NB","Upper",2197551098.43257
"659","B1","QC","Lower",24485228299.1089
"659","B1","QC","Upper",72916657874.6149
"659","B1","NYISO","Lower",7528071030.37139
"659","B1","NYISO","Upper",22620405740.2986
"659","B1","NB","Lower",737932070.839077
"659","B1","NB","Upper",2197551098.43257
"659","B2","QC","Lower",4685818309.74343
"659","B2","QC","Upper",13954299562.9983
"659","B2","NYISO","Lower",7528071030.37139
"659","B2","NYISO","Upper",22620405740.2986
"659","B2","NB","Lower",737932070.839077
"659","B2","NB","Upper",2197551098.43257
"659","B3","QC","Lower",32837132323.7553
"659","B3","QC","Upper",97788507992.8727
"659","B3","NYISO","Lower",7528071030.37139
"659","B3","NYISO","Upper",22620405740.2986
"659","B3","NB","Lower",737932070.839077
"659","B3","NB","Upper",2197551098.43257
"659","C1","QC","Lower",4685818309.74343
"659","C1","QC","Upper",13954299562.9983
"659","C1","NYISO","Lower",4667315805.24413
"659","C1","NYISO","Upper",14024386434.0268
"659","C1","NB","Lower",737932070.839077
"659","C1","NB","Upper",2197551098.43257
"659","C2","QC","Lower",4685818309.74343
"659","C2","QC","Upper",13954299562.9983
"659","C2","NYISO","Lower",7528071030.37139
"659","C2","NYISO","Upper",22620405740.2986
"659","C2","NB","Lower",737932070.839077
"659","C2","NB","Upper",2197551098.43257
"659","C3","QC","Lower",24485228299.1089
"659","C3","QC","Upper",72916657874.6149
"659","C3","NYISO","Lower",7528071030.37139
"659","C3","NYISO","Upper",22620405740.2986
"659","C3","NB","Lower",737932070.839077
"659","C3","NB","Upper",2197551098.43257
"659","D","QC","Lower",24485228299.1089
"659","D","QC","Upper",72916657874.6149
"659","D","NYISO","Lower",7528071030.37139
"659","D","NYISO","Upper",22620405740.2986
"659","D","NB","Lower",737932070.839077
"659","D","NB","Upper",2197551098.43257
"66","A","QC","Lower",4619577632.59831
"66","A","QC","Upper",13757035778.7374
"66","A","NYISO","Lower",3991939530.90282
"66","A","NYISO","Upper",11995010609.684
"66","A","NB","Lower",702372109.178132
"66","A","NB","Upper",2091654043.817
"66","B1","QC","Lower",24340547841.5947
"66","B1","QC","Upper",72485801552.0668
"66","B1","NYISO","Lower",6438875960.89372
"66","B1","NYISO","Upper",19347584017.1085
"66","B1","NB","Lower",702372109.178132
"66","B1","NB","Upper",2091654043.817
"66","B2","QC","Lower",4619577632.59831
"66","B2","QC","Upper",13757035778.7374
"66","B2","NYISO","Lower",6438875960.89372
"66","B2","NYISO","Upper",19347584017.1085
"66","B2","NB","Lower",702372109.178132
"66","B2","NB","Upper",2091654043.817
"66","B3","QC","Lower",32673254302.5377
"66","B3","QC","Upper",97300481601.6006
"66","B3","NYISO","Lower",6438875960.89372
"66","B3","NYISO","Upper",19347584017.1085
"66","B3","NB","Lower",702372109.178132
"66","B3","NB","Upper",2091654043.817
"66","C1","QC","Lower",4619577632.59831
"66","C1","QC","Upper",13757035778.7374
"66","C1","NYISO","Lower",3991939530.90282
"66","C1","NYISO","Upper",11995010609.684
"66","C1","NB","Lower",702372109.178132
"66","C1","NB","Upper",2091654043.817
"66","C2","QC","Lower",4619577632.59831
"66","C2","QC","Upper",13757035778.7374
"66","C2","NYISO","Lower",6438875960.89372
"66","C2","NYISO","Upper",19347584017.1085
"66","C2","NB","Lower",702372109.178132
"66","C2","NB","Upper",2091654043.817
"66","C3","QC","Lower",24340547841.5947
"66","C3","QC","Upper",72485801552.0668
"66","C3","NYISO","Lower",6438875960.89372
"66","C3","NYISO","Upper",19347584017.1085
"66","C3","NB","Lower",702372109.178132
"66","C3","NB","Upper",2091654043.817
"66","D","QC","Lower",24340547841.5947
"66","D","QC","Upper",72485801552.0668
"66","D","NYISO","Lower",6438875960.89372
"66","D","NYISO","Upper",19347584017.1085
"66","D","NB","Lower",702372109.178132
"66","D","NB","Upper",2091654043.817
"660","A","QC","Lower",4625139375.89813
"660","A","QC","Upper",13773598570.3285
"660","A","NYISO","Lower",3997304643.83815
"660","A","NYISO","Upper",12011131742.3021
"660","A","NB","Lower",683967780.451709
"660","A","NB","Upper",2036846217.45071
"660","B1","QC","Lower",24352583839.1842
"660","B1","QC","Upper",72521644579.8587
"660","B1","NYISO","Lower",6447368797.43145
"660","B1","NYISO","Upper",19373103357.6666
"660","B1","NB","Lower",683967780.451709
"660","B1","NB","Upper",2036846217.45071
"660","B2","QC","Lower",4625139375.89813
"660","B2","QC","Upper",13773598570.3285
"660","B2","NYISO","Lower",6447368797.43145
"660","B2","NYISO","Upper",19373103357.6666
"660","B2","NB","Lower",683967780.451709
"660","B2","NB","Upper",2036846217.45071
"660","B3","QC","Lower",32686747968.0278
"660","B3","QC","Upper",97340665543.4449
"660","B3","NYISO","Lower",6447368797.43145
"660","B3","NYISO","Upper",19373103357.6666
"660","B3","NB","Lower",683967780.451709
"660","B3","NB","Upper",2036846217.45071
"660","C1","QC","Lower",4625139375.89813
"660","C1","QC","Upper",13773598570.3285
"660","C1","NYISO","Lower",3997304643.83815
"660","C1","NYISO","Upper",12011131742.3021
"660","C1","NB","Lower",683967780.451709
"660","C1","NB","Upper",2036846217.45071
"660","C2","QC","Lower",4625139375.89813
"660","C2","QC","Upper",13773598570.3285
"660","C2","NYISO","Lower",6447368797.43145
"660","C2","NYISO","Upper",19373103357.6666
"660","C2","NB","Lower",683967780.451709
"660","C2","NB","Upper",2036846217.45071
"660","C3","QC","Lower",24352583839.1842
"660","C3","QC","Upper",72521644579.8587
"660","C3","NYISO","Lower",6447368797.43145
"660","C3","NYISO","Upper",19373103357.6666
"660","C3","NB","Lower",683967780.451709
"660","C3","NB","Upper",2036846217.45071
"660","D","QC","Lower",24352583839.1842
"660","D","QC","Upper",72521644579.8587
"660","D","NYISO","Lower",6447368797.43145
"660","D","NYISO","Upper",19373103357.6666
"660","D","NB","Lower",683967780.451709
"660","D","NB","Upper",2036846217.45071
"661","A","QC","Lower",4619314812.26092
"661","A","QC","Upper",13756253103.551
"661","A","NYISO","Lower",4392885558.6385
"661","A","NYISO","Upper",13199776318.0243
"661","A","NB","Lower",684903769.502708
"661","A","NB","Upper",2039633579.38879
"661","B1","QC","Lower",24339917040.0627
"661","B1","QC","Upper",72483923034.1728
"661","B1","NYISO","Lower",7085398706.51149
"661","B1","NYISO","Upper",21290260536.3927
"661","B1","NB","Lower",684903769.502708
"661","B1","NB","Upper",2039633579.38879
"661","B2","QC","Lower",4619314812.26092
"661","B2","QC","Upper",13756253103.551
"661","B2","NYISO","Lower",7085398706.51149
"661","B2","NYISO","Upper",21290260536.3927
"661","B2","NB","Lower",684903769.502708
"661","B2","NB","Upper",2039633579.38879
"661","B3","QC","Lower",32672485900.1067
"661","B3","QC","Upper",97298193310.2074
"661","B3","NYISO","Lower",7085398706.51149
"661","B3","NYISO","Upper",21290260536.3927
"661","B3","NB","Lower",684903769.502708
"661","B3","NB","Upper",2039633579.38879
"661","C1","QC","Lower",4619314812.26092
"661","C1","QC","Upper",13756253103.551
"661","C1","NYISO","Lower",4392885558.6385
"661","C1","NYISO","Upper",13199776318.0243
"661","C1","NB","Lower",684903769.502708
"661","C1","NB","Upper",2039633579.38879
"661","C2","QC","Lower",4619314812.26092
"661","C2","QC","Upper",13756253103.551
"661","C2","NYISO","Lower",7085398706.51149
"661","C2","NYISO","Upper",21290260536.3927
"661","C2","NB","Lower",684903769.502708
"661","C2","NB","Upper",2039633579.38879
"661","C3","QC","Lower",24339917040.0627
"661","C3","QC","Upper",72483923034.1728
"661","C3","NYISO","Lower",7085398706.51149
"661","C3","NYISO","Upper",21290260536.3927
"661","C3","NB","Lower",684903769.502708
"661","C3","NB","Upper",2039633579.38879
"661","D","QC","Lower",24339917040.0627
"661","D","QC","Upper",72483923034.1728
"661","D","NYISO","Lower",7085398706.51149
"661","D","NYISO","Upper",21290260536.3927
"661","D","NB","Lower",684903769.502708
"661","D","NB","Upper",2039633579.38879
"662","A","QC","Lower",4638628298.32701
"662","A","QC","Upper",13813768387.4047
"662","A","NYISO","Lower",4005918813.58743
"662","A","NYISO","Upper",12037015665.8276
"662","A","NB","Lower",704353204.077287
"662","A","NB","Upper",2097553715.94642
"662","B1","QC","Lower",24382228432.9455
"662","B1","QC","Upper",72609925753.9085
"662","B1","NYISO","Lower",6460445007.9497
"662","B1","NYISO","Upper",19412394855.6181
"662","B1","NB","Lower",704353204.077287
"662","B1","NB","Upper",2097553715.94642
"662","B2","QC","Lower",4638628298.32701
"662","B2","QC","Upper",13813768387.4047
"662","B2","NYISO","Lower",6460445007.9497
"662","B2","NYISO","Upper",19412394855.6181
"662","B2","NB","Lower",704353204.077287
"662","B2","NB","Upper",2097553715.94642
"662","B3","QC","Lower",32720548787.5621
"662","B3","QC","Upper",97441323898.0966
"662","B3","NYISO","Lower",6460445007.9497
"662","B3","NYISO","Upper",19412394855.6181
"662","B3","NB","Lower",704353204.077287
"662","B3","NB","Upper",2097553715.94642
"662","C1","QC","Lower",4638628298.32701
"662","C1","QC","Upper",13813768387.4047
"662","C1","NYISO","Lower",4005918813.58743
"662","C1","NYISO","Upper",12037015665.8276
"662","C1","NB","Lower",704353204.077287
"662","C1","NB","Upper",2097553715.94642
"662","C2","QC","Lower",4638628298.32701
"662","C2","QC","Upper",13813768387.4047
"662","C2","NYISO","Lower",6460445007.9497
"662","C2","NYISO","Upper",19412394855.6181
"662","C2","NB","Lower",704353204.077287
"662","C2","NB","Upper",2097553715.94642
"662","C3","QC","Lower",24382228432.9455
"662","C3","QC","Upper",72609925753.9085
"662","C3","NYISO","Lower",6460445007.9497
"662","C3","NYISO","Upper",19412394855.6181
"662","C3","NB","Lower",704353204.077287
"662","C3","NB","Upper",2097553715.94642
"662","D","QC","Lower",24382228432.9455
"662","D","QC","Upper",72609925753.9085
"662","D","NYISO","Lower",6460445007.9497
"662","D","NYISO","Upper",19412394855.6181
"662","D","NB","Lower",704353204.077287
"662","D","NB","Upper",2097553715.94642
"663","A","QC","Lower",4682127244.94714
"663","A","QC","Upper",13943307625.0977
"663","A","NYISO","Lower",4784174978.90005
"663","A","NYISO","Upper",14375525777.9449
"663","A","NB","Lower",744150325.695965
"663","A","NB","Upper",2216068972.00263
"663","B1","QC","Lower",24477232541.3904
"663","B1","QC","Upper",72892846623.0764
"663","B1","NYISO","Lower",7717159661.82195
"663","B1","NYISO","Upper",23188580714.6092
"663","B1","NB","Lower",744150325.695965
"663","B1","NB","Upper",2216068972.00263
"663","B2","QC","Lower",4682127244.94714
"663","B2","QC","Upper",13943307625.0977
"663","B2","NYISO","Lower",7717159661.82195
"663","B2","NYISO","Upper",23188580714.6092
"663","B2","NB","Lower",744150325.695965
"663","B2","NB","Upper",2216068972.00263
"663","B3","QC","Lower",32828061672.5752
"663","B3","QC","Upper",97761495724.0582
"663","B3","NYISO","Lower",7717159661.82195
"663","B3","NYISO","Upper",23188580714.6092
"663","B3","NB","Lower",744150325.695965
"663","B3","NB","Upper",2216068972.00263
"663","C1","QC","Lower",4682127244.94714
"663","C1","QC","Upper",13943307625.0977
"663","C1","NYISO","Lower",4784174978.90005
"663","C1","NYISO","Upper",14375525777.9449
"663","C1","NB","Lower",744150325.695965
"663","C1","NB","Upper",2216068972.00263
"663","C2","QC","Lower",4682127244.94714
"663","C2","QC","Upper",13943307625.0977
"663","C2","NYISO","Lower",7717159661.82195
"663","C2","NYISO","Upper",23188580714.6092
"663","C2","NB","Lower",744150325.695965
"663","C2","NB","Upper",2216068972.00263
"663","C3","QC","Lower",24477232541.3904
"663","C3","QC","Upper",72892846623.0764
"663","C3","NYISO","Lower",7717159661.82195
"663","C3","NYISO","Upper",23188580714.6092
"663","C3","NB","Lower",744150325.695965
"663","C3","NB","Upper",2216068972.00263
"663","D","QC","Lower",24477232541.3904
"663","D","QC","Upper",72892846623.0764
"663","D","NYISO","Lower",7717159661.82195
"663","D","NYISO","Upper",23188580714.6092
"663","D","NB","Lower",744150325.695965
"663","D","NB","Upper",2216068972.00263
"664","A","QC","Lower",4602124621.55719
"664","A","QC","Upper",13705060962.7618
"664","A","NYISO","Lower",4590679045.6171
"664","A","NYISO","Upper",13794107709.186
"664","A","NB","Lower",690479026.775217
"664","A","NB","Upper",2056236615.39631
"664","B1","QC","Lower",24302541660.8837
"664","B1","QC","Upper",72372619692.2872
"664","B1","NYISO","Lower",7405039820.74648
"664","B1","NYISO","Upper",22250720615.2238
"664","B1","NB","Lower",690479026.775217
"664","B1","NB","Upper",2056236615.39631
"664","B2","QC","Lower",4602124621.55719
"664","B2","QC","Upper",13705060962.7618
"664","B2","NYISO","Lower",7405039820.74648
"664","B2","NYISO","Upper",22250720615.2238
"664","B2","NB","Lower",690479026.775217
"664","B2","NB","Upper",2056236615.39631
"664","B3","QC","Lower",32630241008.8674
"664","B3","QC","Upper",97172388631.4102
"664","B3","NYISO","Lower",7405039820.74648
"664","B3","NYISO","Upper",22250720615.2238
"664","B3","NB","Lower",690479026.775217
"664","B3","NB","Upper",2056236615.39631
"664","C1","QC","Lower",4602124621.55719
"664","C1","QC","Upper",13705060962.7618
"664","C1","NYISO","Lower",4590679045.6171
"664","C1","NYISO","Upper",13794107709.186
"664","C1","NB","Lower",690479026.775217
"664","C1","NB","Upper",2056236615.39631
"664","C2","QC","Lower",4602124621.55719
"664","C2","QC","Upper",13705060962.7618
"664","C2","NYISO","Lower",7405039820.74648
"664","C2","NYISO","Upper",22250720615.2238
"664","C2","NB","Lower",690479026.775217
"664","C2","NB","Upper",2056236615.39631
"664","C3","QC","Lower",24302541660.8837
