"Simulation","Pathway","NPV"
"491","C2",5427188800.00507
"491","C3",2410107567.68048
"491","D",2035399355.29613
"492","A",395132806980.14
"492","B1",4283486307.74917
"492","B2",9543271105.27353
"492","B3",3608860466.75666
"492","C1",4940730547.70173
"492","C2",5500358206.4107
"492","C3",2494277550.23544
"492","D",1973592032.23946
"493","A",409836406929.764
"493","B1",4824089694.00377
"493","B2",10622703217.5511
"493","B3",4110613380.4466
"493","C1",5407867305.01931
"493","C2",6099685348.94786
"493","C3",2931626569.5267
"493","D",2293577429.61683
"494","A",399927093947.497
"494","B1",4397359887.40428
"494","B2",9898082477.51392
"494","B3",3753363535.4319
"494","C1",4985406317.08082
"494","C2",5657495247.98299
"494","C3",2604161564.05798
"494","D",1967541886.17135
"495","A",408120153782.929
"495","B1",5021400459.84492
"495","B2",11183828544.7239
"495","B3",4214569489.97387
"495","C1",5228925238.40046
"495","C2",6346352227.09412
"495","C3",2980280796.13422
"495","D",2186754619.0364
"496","A",393010918501.24
"496","B1",4364572551.99363
"496","B2",9589412522.57246
"496","B3",3709472015.11525
"496","C1",4855752055.68341
"496","C2",5529528377.75889
"496","C3",2611695568.44965
"496","D",1870661562.2925
"497","A",395465701520.107
"497","B1",4227278023.96931
"497","B2",9451128563.85808
"497","B3",3591854343.05107
"497","C1",4892595970.43213
"497","C2",5432013044.35139
"497","C3",2487312939.64967
"497","D",1899689522.18592
"498","A",405179472764.579
"498","B1",4456161212.66417
"498","B2",9747613138.1839
"498","B3",3804151719.77108
"498","C1",5186268817.54925
"498","C2",5752379885.52274
"498","C3",2694763655.53199
"498","D",2087029270.20304
"499","A",401496189369.869
"499","B1",4424475455.39252
"499","B2",9780560385.36444
"499","B3",3743836469.13498
"499","C1",4947107007.45111
"499","C2",5635917292.1025
"499","C3",2610059758.06789
"499","D",1941763353.87489
"5","A",418101535629.071
"5","B1",4718871386.12072
"5","B2",10525788857.0576
"5","B3",4023823683.46072
"5","C1",5568849113.00987
"5","C2",6061743160.52526
"5","C3",2853573110.18131
"5","D",2353033061.33374
"50","A",412252806886.528
"50","B1",4895547711.69532
"50","B2",10792095068.879
"50","B3",4163301980.49907
"50","C1",5345788804.58803
"50","C2",6224264999.43743
"50","C3",2957355869.30084
"50","D",2328284846.20056
"500","A",409197178603.506
"500","B1",4674038418.8042
"500","B2",10704988131.1312
"500","B3",3944328376.40156
"500","C1",5226853781.64952
"500","C2",6049693522.91868
"500","C3",2745679142.84806
"500","D",2180306236.3971
"501","A",398301669905.901
"501","B1",4715489073.55076
"501","B2",10316825715.1671
"501","B3",4047688085.73151
"501","C1",5029652916.25975
"501","C2",6006337896.39564
"501","C3",2890710162.89079
"501","D",2054507434.3953
"502","A",397944879492.183
"502","B1",4697640259.79113
"502","B2",10067167793.8977
"502","B3",4005256952.12422
"502","C1",5005374075.49511
"502","C2",5960335200.98401
"502","C3",2899615616.21275
"502","D",2023620645.73275
"503","A",385249593255.547
"503","B1",4301864913.44971
"503","B2",9525399622.6127
"503","B3",3617849942.07976
"503","C1",4628136550.69208
"503","C2",5474999957.79434
"503","C3",2563262844.08349
"503","D",1719031875.71439
"504","A",400883083229.539
"504","B1",4327447495.74508
"504","B2",9648690157.77261
"504","B3",3691745005.68536
"504","C1",4955140181.0497
"504","C2",5584059643.29307
"504","C3",2575277033.94432
"504","D",1984483686.06836
"505","A",411562506179.795
"505","B1",4455313655.88344
"505","B2",9571862197.55868
"505","B3",3823027084.85718
"505","C1",5335665772.74849
"505","C2",5665159868.07012
"505","C3",2674422069.07079
"505","D",2201505216.57249
"506","A",410327249878.204
"506","B1",4900701912.93269
"506","B2",10821760146.4763
"506","B3",4212660084.2994
"506","C1",5323864938.16456
"506","C2",6264399483.07368
"506","C3",2976781379.09467
"506","D",2241566532.98941
"507","A",383656672801.673
"507","B1",4200727848.23287
"507","B2",9385942365.65114
"507","B3",3578458492.43828
"507","C1",4607696294.4717
"507","C2",5356688240.59393
"507","C3",2511461080.46946
"507","D",1716438713.56662
"508","A",390682045926.202
"508","B1",4205632726.40739
"508","B2",9281496629.66843
"508","B3",3588118909.24286
"508","C1",4778708398.44674
"508","C2",5433485011.93381
"508","C3",2501686428.62428
"508","D",1876842920.87975
"509","A",408742245204.408
"509","B1",4482186815.85468
"509","B2",9997033252.32947
"509","B3",3814862073.73014
"509","C1",5232879354.51627
"509","C2",5804974981.43252
"509","C3",2686952473.83808
"509","D",2196500393.54306
"51","A",404406261525.779
"51","B1",4626678276.65429
"51","B2",10321891485.3431
"51","B3",3977925800.56404
"51","C1",5083561090.9038
"51","C2",5963960257.82707
"51","C3",2811071412.67672
"51","D",2114507610.89853
"510","A",406244026213.062
"510","B1",4740927726.96868
"510","B2",10325803004.6889
"510","B3",3988889280.7779
"510","C1",5159943834.48987
"510","C2",6011417773.71823
"510","C3",2822940989.29423
"510","D",2109465265.73674
"511","A",396337268589.6
"511","B1",4344184352.73116
"511","B2",9947052537.68878
"511","B3",3659585734.87239
"511","C1",4798573777.72537
"511","C2",5649676654.99652
"511","C3",2535260010.29823
"511","D",1868457437.77159
"512","A",399680536928.114
"512","B1",4249714249.26308
"512","B2",9409870005.70123
"512","B3",3612753669.84562
"512","C1",5040378298.70929
"512","C2",5494444091.8327
"512","C3",2521168867.98534
"512","D",1950699156.9493
"513","A",394587190835.122
"513","B1",4936341701.31972
"513","B2",10741562331.5662
"513","B3",4180365078.80385
"513","C1",4913658611.53125
"513","C2",6218223563.23387
"513","C3",2947014415.32585
"513","D",1978813125.33905
"514","A",413504933795.912
"514","B1",4992119868.48687
"514","B2",11278436491.6593
"514","B3",4223130753.29257
"514","C1",5455802639.26929
"514","C2",6412060182.26088
"514","C3",3013629217.14377
"514","D",2310039804.96289
"515","A",400495697633.383
"515","B1",4349500235.11256
"515","B2",9747963848.64417
"515","B3",3704378057.08347
"515","C1",5105191131.25942
"515","C2",5645981394.3455
"515","C3",2634174887.88389
"515","D",1991253185.78728
"516","A",404742799782.104
"516","B1",4640587339.75974
"516","B2",10007862677.2796
"516","B3",4000381875.33133
"516","C1",5166885153.45347
"516","C2",5978298761.85596
"516","C3",2829114466.53471
"516","D",2125950196.4498
"517","A",400774803825.309
"517","B1",4449484837.07638
"517","B2",9864932785.37917
"517","B3",3774200291.8402
"517","C1",5023759962.51307
"517","C2",5694274860.7443
"517","C3",2680529428.16168
"517","D",2028917144.9479
"518","A",408609301122.606
"518","B1",5059260871.12322
"518","B2",11224983759.3174
"518","B3",4280859160.07738
"518","C1",5252371233.1473
"518","C2",6414614952.82121
"518","C3",3030031754.86027
"518","D",2164084635.38088
"519","A",409074503720.456
"519","B1",4889551111.50487
"519","B2",10713934530.736
"519","B3",4152761878.43699
"519","C1",5247862854.83292
"519","C2",6202595408.76065
"519","C3",2999843533.96547
"519","D",2205463984.95193
"52","A",397250627946.892
"52","B1",4571682575.34001
"52","B2",10274910909.3147
"52","B3",3911459983.44593
"52","C1",5022475125.63779
"52","C2",5918733646.74448
"52","C3",2750005873.33447
"52","D",2034836196.29543
"520","A",392942757500.255
"520","B1",4508757037.92024
"520","B2",9955810015.51414
"520","B3",3829667496.76089
"520","C1",4825916198.01641
"520","C2",5703475204.18761
"520","C3",2715656500.65956
"520","D",1903655102.46584
"521","A",399636775164.139
"521","B1",4869406654.23899
"521","B2",10702986582.1426
"521","B3",4110587289.85079
"521","C1",5099556268.06548
"521","C2",6180322649.99984
"521","C3",2962997636.58139
"521","D",2037440208.35757
"522","A",401485971872.939
"522","B1",4459477141.19228
"522","B2",9680166534.71097
"522","B3",3853947124.3171
"522","C1",5077989844.98036
"522","C2",5717570657.30976
"522","C3",2706423814.22848
"522","D",2120774705.23044
"523","A",402524396895.024
"523","B1",4568978386.66451
"523","B2",10190873940.4538
"523","B3",3905150465.19631
"523","C1",5096663727.54616
"523","C2",5888782986.10434
"523","C3",2758262346.75183
"523","D",2054000957.16535
"524","A",400977342574.97
"524","B1",4771828016.63537
"524","B2",10542511685.3924
"524","B3",4043793738.9996
"524","C1",4998149618.83203
"524","C2",6044335559.57121
"524","C3",2902188970.88098
"524","D",2080695270.58219
"111","A",413039506290.536
"111","B1",4659989605.36083
"111","B2",10242677148.6278
"111","B3",3964670954.59261
"111","C1",5468029741.08417
"111","C2",6005126321.6279
"111","C3",2802127337.8417
"111","D",2267378182.04548
"112","A",405931968917.079
"112","B1",4694049408.15738
"112","B2",10500925499.0924
"112","B3",3946093477.64752
"112","C1",5110475093.26492
"112","C2",6009926375.36395
"112","C3",2789024182.69697
"112","D",2124540617.56797
"113","A",419281059923.416
"113","B1",5005814970.09619
"113","B2",11034637588.3637
"113","B3",4276372560.17445
"113","C1",5594383237.3956
"113","C2",6441635803.60935
"113","C3",3067441578.48231
"113","D",2424088083.17857
"114","A",407218696084.333
"114","B1",4623449492.71663
"114","B2",10379093595.1588
"114","B3",3906369088.22092
"114","C1",5224335214.10467
"114","C2",5935563791.36281
"114","C3",2760335977.97619
"114","D",2149344762.21437
"115","A",402020362910.492
"115","B1",4529194002.49954
"115","B2",10175360839.832
"115","B3",3845262653.59088
"115","C1",5039043999.48427
"115","C2",5826017985.44607
"115","C3",2693907087.84283
"115","D",2009240746.10897
"116","A",406378052744.133
"116","B1",4861798116.22263
"116","B2",10511274258.7259
"116","B3",4138072141.02378
"116","C1",5171259185.01413
"116","C2",6174071749.82272
"116","C3",2986473603.40401
"116","D",2161346251.13918
"117","A",401843197395.556
"117","B1",4738734873.20609
"117","B2",10311115963.1734
"117","B3",3999057113.70503
"117","C1",5086845881.97532
"117","C2",5990595435.79829
"117","C3",2864314438.57582
"117","D",2098697810.42296
"118","A",405041616358.56
"118","B1",4564774865.92012
"118","B2",10154843678.3758
"118","B3",3919782913.03155
"118","C1",5122905935.66166
"118","C2",5857097142.51936
"118","C3",2766305198.62958
"118","D",2103396614.28932
"119","A",402710492921.261
"119","B1",4190322735.0538
"119","B2",9434414033.48949
"119","B3",3615382335.42303
"119","C1",5064373800.6621
"119","C2",5412847233.15618
"119","C3",2531774895.04002
"119","D",2050040633.21728
"12","A",406524614592.919
"12","B1",4775128403.98562
"12","B2",10591126001.6297
"12","B3",4014954978.07726
"12","C1",5083064397.62923
"12","C2",6042458939.9471
"12","C3",2829546259.80465
"12","D",2061670559.07699
"120","A",408896580504.651
"120","B1",4944790030.49864
"120","B2",11088893391.0868
"120","B3",4181815413.57114
"120","C1",5271600449.66191
"120","C2",6334112100.05728
"120","C3",2943088798.90901
"120","D",2200191161.27171
"121","A",407518361201.513
"121","B1",4350358773.63128
"121","B2",9696566568.90066
"121","B3",3728047149.17659
"121","C1",5269898447.71649
"121","C2",5714228671.24421
"121","C3",2602648429.1725
"121","D",2113792546.98951
"122","A",401126223284.727
"122","B1",4615575743.09587
"122","B2",10136140449.6325
"122","B3",3937174031.62101
"122","C1",5069348884.08864
"122","C2",5891980736.50513
"122","C3",2775508386.11447
"122","D",2006765940.06373
"123","A",400595915544.279
"123","B1",4621754212.9126
"123","B2",10158677716.7537
"123","B3",3900450960.17189
"123","C1",5071444364.83067
"123","C2",5876122705.75778
"123","C3",2763146111.65904
"123","D",1977692040.35317
"124","A",402081375131.679
"124","B1",4564628504.57145
"124","B2",10134745925.7604
"124","B3",3886506127.71996
"124","C1",5164733232.33394
"124","C2",5836998244.2842
"124","C3",2757359775.32074
"124","D",2132140058.70839
"125","A",403367097771.105
"125","B1",4692453553.99052
"125","B2",10739164550.8169
"125","B3",3962737784.8649
"125","C1",5029616509.17783
"125","C2",6007085973.536
"125","C3",2725277851.52715
"125","D",2031936446.57668
"126","A",387418706333.239
"126","B1",4257807050.27059
"126","B2",9600514680.72914
"126","B3",3590789998.16438
"126","C1",4784693439.71745
"126","C2",5429031681.96282
"126","C3",2583658226.79231
"126","D",1832338679.87371
"127","A",413289342819.586
"127","B1",5114955909.88868
"127","B2",11164871262.957
"127","B3",4270160974.98713
"127","C1",5295051294.71359
"127","C2",6464032333.18825
"127","C3",3036772361.28221
"127","D",2220213701.76735
"128","A",402810993026.743
"128","B1",4407443560.42652
"128","B2",9811223758.61361
"128","B3",3753552464.18687
"128","C1",5073883420.72562
"128","C2",5671326278.34801
"128","C3",2658909617.68423
"128","D",2068316292.40614
"129","A",399380021298.777
"129","B1",4936498478.35119
"129","B2",11099491106.9879
"129","B3",4177264790.71069
"129","C1",5061708734.29537
"129","C2",6232355349.8917
"129","C3",3000445638.7515
"129","D",2065398748.51833
"13","A",409168861187.451
"13","B1",4550094370.07587
"13","B2",10114674090.0082
"13","B3",3861341674.35103
"13","C1",5227146922.5984
"13","C2",5882921869.98188
"13","C3",2693021505.70177
"13","D",2136779352.26564
"130","A",398775305443.876
"130","B1",4359359523.9761
"130","B2",9527521275.79006
"130","B3",3757449775.99575
"130","C1",4960195882.77241
"130","C2",5602387488.98304
"130","C3",2660263131.20678
"130","D",2039792802.02103
"131","A",406614488723.235
"131","B1",4677033136.01246
"131","B2",10564138681.5036
"131","B3",3948207472.37438
"131","C1",5233750388.61983
"131","C2",6007142223.28791
"131","C3",2789459014.73318
"131","D",2135150026.21265
"132","A",396558960603.771
"132","B1",4523289620.57262
"132","B2",10273586811.9696
"132","B3",3857738673.23873
"132","C1",4944780348.14259
"132","C2",5838298727.31476
"132","C3",2741039354.94403
"132","D",1980498231.62618
"133","A",407643443681.823
"133","B1",4675056764.81463
"133","B2",10335378381.3337
"133","B3",4005265987.55813
"133","C1",5184192707.58197
"133","C2",5955501351.26725
"133","C3",2861253128.82088
"133","D",2145363569.70718
"525","A",413732057249.709
"525","B1",4653765830.49439
"525","B2",10215114057.8183
"525","B3",3987407722.65467
"525","C1",5329759740.4268
"525","C2",5998500260.96808
"525","C3",2812504612.04884
"525","D",2240600507.59381
"526","A",404157526625.346
"526","B1",4405446905.17215
"526","B2",9679518917.29917
"526","B3",3796959419.44823
"526","C1",5088772673.55742
"526","C2",5669257318.52754
"526","C3",2666082825.06242
"526","D",2117890139.2368
"527","A",389383139123.25
"527","B1",4468980009.48429
"527","B2",9947708644.88692
"527","B3",3727957951.18912
"527","C1",4810087601.22154
"527","C2",5620346199.82414
"527","C3",2627072127.28421
"527","D",1890457414.95689
"528","A",390373630347.255
"528","B1",4356392326.76867
"528","B2",9820725834.61563
"528","B3",3695149588.94052
"528","C1",4749381149.95647
"528","C2",5542368231.99865
"528","C3",2619294015.34076
"528","D",1852864097.05023
"529","A",383226043732.27
"529","B1",4344379175.72968
"529","B2",9890532673.4979
"529","B3",3680364289.21951
"529","C1",4593788094.03108
"529","C2",5540362986.12403
"529","C3",2597586290.09089
"529","D",1718107608.14909
"53","A",405110708139.108
"53","B1",4657911888.38354
"53","B2",10520000860.658
"53","B3",3924136752.29224
"53","C1",5129347181.45631
"53","C2",5941600577.04844
"53","C3",2739540780.94699
"53","D",2054644296.89739
"530","A",403149088214.139
"530","B1",4421665987.8691
"530","B2",9753425735.52287
"530","B3",3805510134.69377
"530","C1",5114420897.76498
"530","C2",5722289106.67087
"530","C3",2670744276.0901
"530","D",2076254895.50166
"531","A",385380916510.789
"531","B1",4308674197.6945
"531","B2",9624997582.96125
"531","B3",3654620053.44595
"531","C1",4683219955.89337
"531","C2",5508293399.12845
"531","C3",2572919617.29069
"531","D",1819476954.54526
"532","A",397245892608.519
"532","B1",4418052170.03911
"532","B2",9968991885.69303
"532","B3",3764351379.26624
"532","C1",4952191102.59469
"532","C2",5692200191.09878
"532","C3",2662424780.42586
"532","D",2031993469.00242
"533","A",399526168506.259
"533","B1",4264752761.391
"533","B2",9421759292.6021
"533","B3",3673594362.17469
"533","C1",4950714878.35773
"533","C2",5484017600.05245
"533","C3",2602416883.20321
"533","D",1600674479.20313
"534","A",410726371842.108
"534","B1",4641755046.43995
"534","B2",10133215587.5183
"534","B3",4012582943.3211
"534","C1",5345713025.98793
"534","C2",5982487769.12371
"534","C3",2893882290.51038
"534","D",2255553744.95057
"535","A",417278334205.797
"535","B1",4940257175.47996
"535","B2",10726387160.3925
"535","B3",4247078068.08946
"535","C1",5581348928.44866
"535","C2",6324825265.01982
"535","C3",3025397242.83324
"535","D",2360305194.76556
"536","A",403712893747.822
"536","B1",4534416502.40028
"536","B2",9927433769.68991
"536","B3",3866189247.58579
"536","C1",5113867312.70632
"536","C2",5741350154.76004
"536","C3",2740846569.1315
"536","D",2156958219.00815
"537","A",400435323397.026
"537","B1",4553163993.72991
"537","B2",9742764898.31092
"537","B3",3917879290.08581
"537","C1",5104496015.73755
"537","C2",5807402481.74781
"537","C3",2796112971.52917
"537","D",2086441325.78042
"538","A",420789563297.329
"538","B1",5223951507.20672
"538","B2",11527406525.3988
"538","B3",4441819700.76187
"538","C1",5658801338.50705
"538","C2",6676582020.25669
"538","C3",3182321768.06908
"538","D",2408200378.07562
"539","A",407543274653.456
"539","B1",4962796307.23682
"539","B2",11070634664.8808
"539","B3",4188438181.46554
"539","C1",5208939541.40302
"539","C2",6336239166.80804
"539","C3",2959177074.54023
"539","D",2122280094.22396
"54","A",396272590327.082
"54","B1",4512493090.83298
"54","B2",9850158254.97721
"54","B3",3824993221.44463
"54","C1",4946740873.86423
"54","C2",5750253337.10081
"54","C3",2704320379.7481
"54","D",1928598300.80377
"540","A",397275030589.894
"540","B1",4835677884.41266
"540","B2",10705707911.4025
"540","B3",4093923807.05873
"540","C1",4931456515.89983
"540","C2",6044274957.17968
"540","C3",2904505541.54692
"540","D",2015096134.59473
"541","A",407103185311.637
"541","B1",4446536416.20342
"541","B2",9885096648.09037
"541","B3",3832138351.02562
"541","C1",5164759954.61735
"541","C2",5756208461.33315
"541","C3",2695844866.62978
"541","D",2190653034.8454
"542","A",395653523820.862
"542","B1",4729308762.76105
"542","B2",10587022219.0856
"542","B3",3988331078.97351
"542","C1",4878886240.15519
"542","C2",6057961226.87056
"542","C3",2801497622.81923
"542","D",1917856899.89772
"543","A",398691048817.341
"543","B1",4760287173.9955
"543","B2",10416602448.943
"543","B3",4078304575.09289
"543","C1",5058202594.78489
"543","C2",6046843842.42041
"543","C3",2920049145.04657
"543","D",2004446588.65581
"544","A",395153274572.693
"544","B1",4536020965.96434
"544","B2",10146191479.5028
"544","B3",3826015901.07039
"544","C1",4961176787.75279
"544","C2",5807658212.24356
"544","C3",2682046765.54404
"544","D",1938336298.23147
"545","A",396446423138.607
"545","B1",4534266745.0115
"545","B2",10218439792.3979
"545","B3",3890347739.54555
"545","C1",5003981609.52862
"545","C2",5896022403.41831
"545","C3",2727160397.23352
"545","D",2045383838.29145
"546","A",387149012053.563
"546","B1",4548848247.48793
"546","B2",9731062842.05707
"546","B3",3892053856.79855
"546","C1",4726610340.13353
"546","C2",5755634827.22668
"546","C3",2784317673.8467
"546","D",1788962339.56432
"547","A",399578245262.172
"547","B1",4387097889.99624
"547","B2",9907154574.08859
"547","B3",3719907975.98243
"547","C1",4968322474.67111
"547","C2",5627500481.14031
"547","C3",2587211641.24543
"547","D",1981297187.59056
"548","A",403980770404.915
"548","B1",4705928399.52141
"548","B2",10440081991.0878
"548","B3",4001325029.37169
"548","C1",5087612471.34284
"548","C2",5992117519.56771
"548","C3",2825011685.20125
"548","D",2121295567.12194
"549","A",398965863326.201
"549","B1",4422799179.44807
"549","B2",9684271732.29895
"549","B3",3778262735.21302
"549","C1",4944653118.55233
"549","C2",5647332973.61097
"549","C3",2653804327.88609
"549","D",1998450374.76124
"55","A",399152279731.759
"55","B1",4482084105.35999
"55","B2",9897738515.32707
"55","B3",3790162533.31168
"55","C1",5002141728.02548
"55","C2",5774141504.4814
"55","C3",2673944626.4085
"55","D",1987713654.59435
"550","A",386382140066.238
"550","B1",4058408646.36711
"550","B2",9077964037.8299
"550","B3",3450511326.5512
"550","C1",4675704898.88469
"550","C2",5222573619.06707
"550","C3",2382772289.84111
"550","D",1706550455.37775
"551","A",397668097938.433
"551","B1",4691639988.42953
"551","B2",10204871366.1325
"551","B3",3991821222.71226
"551","C1",5042163108.15265
"551","C2",5972035333.04574
"551","C3",2821879170.21218
"551","D",1994348875.23774
"552","A",410357276787.892
"552","B1",4783048690.40697
"552","B2",10748537447.1616
"552","B3",3999896131.27618
"552","C1",5236479683.56929
"552","C2",6144744323.78033
"552","C3",2832901473.32533
"552","D",2152425420.80592
"553","A",391993925425.434
"553","B1",4788292724.96453
"553","B2",10475335252.3279
"553","B3",4056499847.75466
"553","C1",4921852298.9111
"553","C2",6039629796.72859
"553","C3",2922578373.68078
"553","D",1947585711.86781
"554","A",409550042201.896
"554","B1",4491122824.84092
"554","B2",10109752212.4666
"554","B3",3834759334.56014
"554","C1",5209577326.1841
"554","C2",5846614371.85805
"554","C3",2675554916.83062
"554","D",2164653794.05699
"555","A",406714817124.854
"555","B1",4531075876.31585
"555","B2",10217780364.2327
"555","B3",3882084864.12549
"555","C1",5116223455.53904
"555","C2",5803075928.75807
"555","C3",2716107442.98095
"555","D",2122411228.19404
"556","A",403929002940.077
"556","B1",5061828790.79331
"556","B2",11004827422.4641
"556","B3",4330368663.53139
"556","C1",5229139369.78702
"556","C2",6463266487.77846
"556","C3",3063926524.89787
"556","D",2176354114.62847
"557","A",398988848938.538
"557","B1",4261397885.12109
"557","B2",9413631598.26081
"557","B3",3623874129.94895
"557","C1",4895506841.34039
"557","C2",5416398831.88988
"557","C3",2546879314.08389
"557","D",1974525911.90379
"558","A",391135039788.847
"558","B1",4334909547.51601
"558","B2",9533839719.25257
"558","B3",3693417080.8432
"558","C1",4835117107.59177
"558","C2",5521189186.28036
"558","C3",2642333284.28316
"558","D",1954029378.47231
"559","A",400869139846.725
"559","B1",4600468603.23077
"559","B2",10205465380.0702
"559","B3",3876144145.42849
"559","C1",4994048313.29671
"559","C2",5878980422.91358
"559","C3",2749972637.29262
"559","D",2008157847.70161
"56","A",399297243317.009
"56","B1",4450202447.18987
"56","B2",9754277264.74972
"56","B3",3774036470.35629
"56","C1",4914866204.05881
"56","C2",5664336431.99338
"56","C3",2685253845.80456
"56","D",2011645847.61244
"560","A",403832198395.722
"560","B1",4342302151.36659
"560","B2",9804037552.85881
"560","B3",3697467906.22022
"560","C1",5115324057.53504
"560","C2",5571515644.23102
"560","C3",2589811177.61826
"560","D",2047625447.5003
"561","A",402754015632.687
"561","B1",4836957950.98817
"561","B2",10554166167.4165
"561","B3",4097020723.34246
"561","C1",5102587609.76879
"561","C2",6145991009.2839
"561","C3",2925037439.46902
"561","D",2114118222.27639
"562","A",402466195445.057
"562","B1",4946601944.27456
"562","B2",10924222650.365
"562","B3",4205761665.1003
"562","C1",5084542306.80547
"562","C2",6269367866.93968
"562","C3",3000063116.67427
"562","D",2098058428.48476
"563","A",402307192304.598
"563","B1",4874805460.91776
"563","B2",10990627592.7414
"563","B3",4146528193.49923
"563","C1",5081244039.39087
"563","C2",6246164957.31583
"563","C3",2895465987.22546
"563","D",2071543082.88047
"564","A",405110595498.925
"564","B1",4697129081.90786
"564","B2",10257298374.8862
"564","B3",4011861196.47967
"564","C1",5072721461.53983
"564","C2",5970786596.19722
"564","C3",2808413653.48619
"564","D",2057641766.04873
"565","A",384261858108.893
"565","B1",4453914844.81293
"565","B2",9925183771.24007
"565","B3",3790527724.38089
"565","C1",4677943194.06101
"565","C2",5660303365.909
"565","C3",2680754015.07117
"565","D",1763904266.38707
"566","A",403532905713.015
"566","B1",4401014486.83094
"566","B2",9803178000.98197
"566","B3",3756424554.2388
"566","C1",5034487476.5115
"566","C2",5633792263.08406
"566","C3",2631774088.44553
"566","D",2109109668.93519
"567","A",391255563241.548
"567","B1",4292198474.58594
"567","B2",9504003436.48044
"567","B3",3629095849.03001
"567","C1",4749739460.27177
"567","C2",5477204704.27331
"567","C3",2549579421.0198
"567","D",1847208922.31121
"568","A",407463813581.631
"568","B1",4517762229.09507
"568","B2",9793727222.43759
"568","B3",3845801550.04818
"568","C1",5242402561.89037
"568","C2",5729719569.12775
"568","C3",2693301955.79808
"568","D",2142502809.32291
"569","A",407869156070.681
"569","B1",4607455062.2358
"569","B2",10139924218.6904
"569","B3",3945254396.75624
"569","C1",5214220520.87505
"569","C2",5912117576.76689
"569","C3",2736666343.63796
"569","D",2197093384.15328
"57","A",397940442538.679
"57","B1",4317174117.98308
"57","B2",9696380052.995
"57","B3",3666560488.93406
"57","C1",4974238447.88917
"57","C2",5555510747.23738
"57","C3",2596128956.15271
"57","D",2029586582.54655
"570","A",392768315669.685
"570","B1",4374793306.25564
"570","B2",9735678460.05833
"570","B3",3744884458.40875
"570","C1",4827971356.10641
"570","C2",5611406595.49763
"570","C3",2671300044.12771
"570","D",1900036541.50658
"571","A",409447039704.362
"571","B1",4401767079.55792
"571","B2",9844229357.62801
"571","B3",3714107762.22399
"571","C1",5290122616.08164
"571","C2",5678582054.40749
"571","C3",2626467254.78541
"571","D",2189504174.46264
"572","A",407548948510.427
"572","B1",5109080507.97565
"572","B2",11122481504.9216
"572","B3",4309024976.55104
"572","C1",5204679430.93222
"572","C2",6466453813.07296
"572","C3",3090676886.73955
"572","D",2167360004.21923
"573","A",398228035244.862
"573","B1",4714961464.14463
"573","B2",10734198734.6648
"573","B3",4000164479.71322
"573","C1",5023287586.46038
"573","C2",6110874952.61973
"573","C3",2785803149.753
"573","D",2011030210.82338
"574","A",390796775675.257
"574","B1",4406135807.46206
"574","B2",10040604979.9134
"574","B3",3722605520.07694
"574","C1",4822155828.52597
"574","C2",5647276197.19906
"574","C3",2605110060.2302
"574","D",1874828083.21212
"575","A",399055401479.744
"575","B1",4380910837.59136
"575","B2",9853211125.5505
"575","B3",3798567541.00965
"575","C1",5086140280.20679
"575","C2",5684081354.13118
"575","C3",2670735601.2022
"575","D",2019419648.69488
"576","A",403880004541.764
"576","B1",4912594048.36853
"576","B2",11145502205.1558
"576","B3",4153817424.21305
"576","C1",5166720522.58818
"576","C2",6264019435.95666
"576","C3",2919625889.41013
"576","D",2114115981.07234
"577","A",405699420220.103
"577","B1",4916745960.08193
"577","B2",11087818733.4032
"577","B3",4164721020.87391
"577","C1",5185987625.54147
"577","C2",6308682173.38736
"577","C3",2970140968.77421
"577","D",2161537899.26526
"578","A",402477447974.957
"578","B1",4265425603.95732
"578","B2",9779517469.43922
"578","B3",3602571881.5314
"578","C1",5087584243.9868
"578","C2",5513668624.7182
"578","C3",2531698213.59345
"578","D",2011461399.15008
"579","A",400229440367.858
"579","B1",4262444272.46333
"579","B2",9430834973.36309
"579","B3",3626560893.01769
"579","C1",4927322989.15613
"579","C2",5448430051.47435
"579","C3",2530784307.80744
"579","D",1900537055.85627
"58","A",403779229193.679
"58","B1",5115870032.54447
"58","B2",11253635094.4033
"58","B3",4326175846.30177
"58","C1",5087011868.79903
"58","C2",6340548393.805
"58","C3",3151145653.71288
"58","D",2148448997.48741
"580","A",403661559645.768
"580","B1",4571710522.57525
"580","B2",10159108838.0224
"580","B3",3833118145.14949
"580","C1",5125673898.53387
"580","C2",5835445879.18039
"580","C3",2712156339.93687
"580","D",2031856600.93846
"581","A",402713786865.911
"581","B1",4686970244.72335
"581","B2",10336000752.8237
"581","B3",3992140532.80916
"581","C1",5150633108.75344
"581","C2",6083225335.84708
"581","C3",2838985055.73225
"581","D",2087246560.91816
"582","A",402481489002.11
"582","B1",4745498042.46272
"582","B2",10329500042.2577
"582","B3",4036744285.14637
"582","C1",5156883061.49192
"582","C2",6048914107.07997
"582","C3",2869006708.2787
"582","D",2105613186.04608
"583","A",396760475880.233
"583","B1",4510127866.03514
"583","B2",10284130772.9886
"583","B3",3817165198.64485
"583","C1",4908455304.74206
"583","C2",5829616009.39871
"583","C3",2668496505.7759
"583","D",1938803956.54888
"584","A",404391131924.39
"584","B1",5117268031.21947
"584","B2",11277606603.4749
"584","B3",4354977010.95232
"584","C1",5093351442.14188
"584","C2",6499334277.83186
"584","C3",3073592341.57095
"584","D",2105465761.9065
