"Pathway","Simulation","sum_NPV"
"A",549,44.2582455231051
"B1",549,16.7281873730997
"B2",549,20.0751249962148
"B3",549,16.7138444512022
"C1",549,16.8486726321184
"C2",549,18.6755880344237
"C3",549,15.4064687882909
"D",549,60.8262769202664
"A",55,44.3408286773949
"B1",55,16.745494606636
"B2",55,20.0527601016619
"B3",55,16.7360913077845
"C1",55,16.9253653224018
"C2",55,18.6912084168971
"C3",55,15.4332557425823
"D",55,60.9067007601583
"A",550,44.0423131402775
"B1",550,15.6954162113899
"B2",550,18.9088532921937
"B3",550,15.715693564723
"C1",550,16.3533384360259
"C2",550,17.6668048419361
"C3",550,14.4705001289748
"D",550,59.9244118941917
"A",551,44.4080696564872
"B1",551,16.8540891763671
"B2",551,20.1869018953463
"B3",551,16.853603429768
"C1",551,16.9841437827692
"C2",551,18.7941212541496
"C3",551,15.5405338955087
"D",551,61.0782327137557
"A",552,44.1855725035839
"B1",552,17.106074353905
"B2",552,20.4764770204292
"B3",552,17.0659786992019
"C1",552,16.9676488874599
"C2",552,19.0286549005225
"C3",552,15.7403808683238
"D",552,61.0757676937526
"A",553,44.4078920548907
"B1",553,16.7616352768502
"B2",553,20.1109327379868
"B3",553,16.7313620376315
"C1",553,16.8529409669769
"C2",553,18.6963519792892
"C3",553,15.4290266020167
"D",553,60.8126578865374
"A",554,44.1532778279138
"B1",554,17.016375877132
"B2",554,20.2800821155602
"B3",554,16.9982610376294
"C1",554,16.9710016417323
"C2",554,18.9107932952143
"C3",554,15.6900255540488
"D",554,61.0483683786614
"A",555,44.3106999948014
"B1",555,17.1241318701692
"B2",555,20.3806547755763
"B3",555,17.1252764362744
"C1",555,17.0778968658368
"C2",555,19.0382776018925
"C3",555,15.810660721903
"D",555,61.2267766710671
"A",556,44.3828950618173
"B1",556,17.1838900342587
"B2",556,20.5248565955121
"B3",556,17.1620929961144
"C1",556,17.0964748759392
"C2",556,19.0972358692133
"C3",556,15.8248712779935
"D",556,61.2515435705873
"A",557,44.2371083219505
"B1",557,16.626212022267
"B2",557,19.9455631462935
"B3",557,16.6267277246573
"C1",557,16.8333879445747
"C2",557,18.5796451964539
"C3",557,15.3221300488893
"D",557,60.7748077505957
"A",558,44.0492060584496
"B1",558,16.0538263084978
"B2",558,19.352357860428
"B3",558,16.0593211830474
"C1",558,16.4578004154099
"C2",558,18.0218856559967
"C3",558,14.7884508040465
"D",558,60.1285935759177
"A",559,44.230555771707
"B1",559,16.7771034260618
"B2",559,20.1036666348641
"B3",559,16.7497984620546
"C1",559,16.8477739351659
"C2",559,18.6974519889393
"C3",559,15.4399589536204
"D",559,60.8117599884178
"A",56,44.1987986693638
"B1",56,16.5766657203999
"B2",56,19.8545002697421
"B3",56,16.5813493869945
"C1",56,16.8192146196404
"C2",56,18.5294866695822
"C3",56,15.2901438576791
"D",56,60.7025978846273
"A",560,44.205658928462
"B1",560,16.7393383852623
"B2",560,20.0277986198265
"B3",560,16.7394982650148
"C1",560,16.8642682644858
"C2",560,18.6772895493597
"C3",560,15.4402284467425
"D",560,60.8639431899092
"A",561,44.1534535681217
"B1",561,16.8079270101583
"B2",561,20.1398570818091
"B3",561,16.7816885822165
"C1",561,16.8002995383034
"C2",561,18.7240292370811
"C3",561,15.4755287032184
"D",561,60.7391075518207
"A",562,44.1489997060711
"B1",562,16.8059093449262
"B2",562,20.1679764765516
"B3",562,16.7703000863511
"C1",562,16.7852025747214
"C2",562,18.7378004267994
"C3",562,15.4664824950577
"D",562,60.7510984746184
"A",563,44.4254101331055
"B1",563,17.3369718016193
"B2",563,20.7121423307929
"B3",563,17.2936043421426
"C1",563,17.1401082959009
"C2",563,19.2435918271631
"C3",563,15.955951917284
"D",563,61.3629898100425
"A",564,44.4014004580777
"B1",564,17.1536556008593
"B2",564,20.4311038427729
"B3",564,17.1457998658428
"C1",564,17.1269361422903
"C2",564,19.067170057102
"C3",564,15.8292325489913
"D",564,61.3381627482088
"A",565,44.2941349317305
"B1",565,16.2822029138867
"B2",565,19.6444793168977
"B3",565,16.2615743199358
"C1",565,16.6196466775716
"C2",565,18.2574436631277
"C3",565,14.9883227679528
"D",565,60.3465050063699
"A",566,44.3049781812364
"B1",566,17.0150463334786
"B2",566,20.3419243752423
"B3",566,16.9966880844607
"C1",566,16.9735869707422
"C2",566,18.9518953204695
"C3",566,15.6783676606754
"D",566,61.1011554409346
"A",567,44.1700187738423
"B1",567,16.2745690313416
"B2",567,19.5870528086051
"B3",567,16.2684918210003
"C1",567,16.5837361356669
"C2",567,18.2467987912391
"C3",567,14.9829656816446
"D",567,60.3514214088714
"A",568,44.279947639093
"B1",568,17.0511629634498
"B2",568,20.3343327307157
"B3",568,17.0497130408656
"C1",568,17.0427209834317
"C2",568,18.972199760996
"C3",568,15.7291654868872
"D",568,61.2046513031459
"A",569,44.0695094529845
"B1",569,16.8178963152808
"B2",569,20.1176737055137
"B3",569,16.7993435219356
"C1",569,16.8359869674743
"C2",569,18.724716085468
"C3",569,15.4881192383212
"D",569,60.8351032361402
"A",57,44.2276764774172
"B1",57,16.7180277920342
"B2",57,20.0859989472387
"B3",57,16.6972493840429
"C1",57,16.7903067289602
"C2",57,18.6675505508825
"C3",57,15.3855391741379
"D",57,60.7202302221754
"A",570,44.3521342867168
"B1",570,16.539734349288
"B2",570,19.8654390179
"B3",570,16.528449403918
"C1",570,16.802558566837
"C2",570,18.4896899621792
"C3",570,15.2421475137466
"D",570,60.7437006150096
"A",571,18.7419599848422
"B1",571,17.1359109078827
"B2",571,20.4644845523599
"B3",571,17.1170237249299
"C1",571,17.0425421060016
"C2",571,19.0551334297483
"C3",571,15.6203884547479
"D",571,61.2070309225176
"A",572,44.3119003152805
"B1",572,17.1751032189492
"B2",572,20.4168723269896
"B3",572,17.1657373987385
"C1",572,17.1078476668498
"C2",572,19.0711595722969
"C3",572,15.8579057359159
"D",572,61.2355317680823
"A",573,4.69191739059917
"B1",573,16.9115887800794
"B2",573,20.2881018692458
"B3",573,16.895361969301
"C1",573,16.9240324921748
"C2",573,18.8517334227326
"C3",573,15.5691968658392
"D",573,60.9889256286109
"A",574,44.4071629744742
"B1",574,16.7888890226204
"B2",574,20.2085288029824
"B3",574,16.7606030894071
"C1",574,16.8623852477314
"C2",574,18.745971246114
"C3",574,15.4402732869771
"D",574,60.8138862726194
"A",575,44.2689085771343
"B1",575,16.6380074971366
"B2",575,19.9235998375245
"B3",575,16.6232673676281
"C1",575,16.8302746666559
"C2",575,18.5759540100843
"C3",575,15.3356476919172
"D",575,60.7979018662354
"A",576,44.3398891729619
"B1",576,17.2341666594822
"B2",576,20.6031692564646
"B3",576,17.1955956228511
"C1",576,17.1035546746446
"C2",576,19.160608492659
"C3",576,15.8722431895566
"D",576,61.2191840750479
"A",577,44.2696686937855
"B1",577,17.1897251851074
"B2",577,20.6015425007476
"B3",577,17.1388677087008
"C1",577,16.9992167549689
"C2",577,19.1090167154878
"C3",577,15.8153907914821
"D",577,61.129214198257
"A",578,44.3987913736766
"B1",578,16.9773078684574
"B2",578,20.2986458503434
"B3",578,16.9651049241698
"C1",578,17.0447698506999
"C2",578,18.9067635598579
"C3",578,15.6588552289802
"D",578,61.1695115348766
"A",579,43.9376115783594
"B1",579,16.0432226134164
"B2",579,19.3421450129693
"B3",579,16.060691707514
"C1",579,16.477956743785
"C2",579,18.022061738981
"C3",579,14.7880362622768
"D",579,60.076547509998
"A",58,44.3781191886638
"B1",58,17.3241531205806
"B2",58,20.6878963399889
"B3",58,17.2887309148498
"C1",58,17.1267424317772
"C2",58,19.2214007542109
"C3",58,15.9549850309433
"D",58,61.3046632647643
"A",580,44.3945194502557
"B1",580,17.0769835782122
"B2",580,20.4328272833435
"B3",580,17.0439646197404
"C1",580,17.0421146697401
"C2",580,19.0049780523086
"C3",580,15.7163147644915
"D",580,61.2258900268042
"A",581,44.3840212960101
"B1",581,17.0914295853478
"B2",581,20.3643453040491
"B3",581,17.0739133366188
"C1",581,17.0546328920458
"C2",581,18.996250114977
"C3",581,15.7663563928928
"D",581,61.213080970807
"A",582,43.9789768641068
"B1",582,16.3201181761302
"B2",582,19.5889658789271
"B3",582,16.3330444627308
"C1",582,16.6335877842715
"C2",582,18.2668485291219
"C3",582,15.0522130512996
"D",582,60.341046130714
"A",583,44.1564253862942
"B1",583,16.5647053793252
"B2",583,19.9299800728119
"B3",583,16.5401347431936
"C1",583,16.7048017565932
"C2",583,18.5132737347001
"C3",583,15.2404285724701
"D",583,60.526561324535
"A",584,44.2975369021984
"B1",584,17.1883189476632
"B2",584,20.5829177347521
"B3",584,17.1429601104981
"C1",584,17.0362328443237
"C2",584,19.1056169123572
"C3",584,15.8106868863216
"D",584,61.1325776337782
"A",585,44.2176545330523
"B1",585,17.3100272295922
"B2",585,20.6455603905899
"B3",585,17.2664817907539
"C1",585,17.0614448646744
"C2",585,19.1985608421023
"C3",585,15.9400839498251
"D",585,61.2519473645947
"A",586,44.3516784976573
"B1",586,16.7804207196525
"B2",586,20.1501234262017
"B3",586,16.771098839055
"C1",586,16.8990011036677
"C2",586,18.7428021691368
"C3",586,15.4679849390933
"D",586,60.9373793532198
"A",587,44.4510532729793
"B1",587,17.0768725301858
"B2",587,20.4141872970289
"B3",587,17.040527296367
"C1",587,17.0171169614765
"C2",587,19.0072031121705
"C3",587,15.726002892397
"D",587,61.1515875379345
"A",588,44.2277156398014
"B1",588,16.573583494918
"B2",588,19.8621768454391
"B3",588,16.5634870314763
"C1",588,16.7482793883216
"C2",588,18.5072687745074
"C3",588,15.2686689385551
"D",588,60.6462802432916
"A",589,44.2459530303696
"B1",589,17.2531573618931
"B2",589,20.5525568429222
"B3",589,17.2316670139201
"C1",589,17.1092376517523
"C2",589,19.1672447833692
"C3",589,15.9092408327909
"D",589,61.3246373068453
"A",59,44.1498978710958
"B1",59,16.5851137939883
"B2",59,19.8373877019795
"B3",59,16.579283492669
"C1",59,16.7584122713998
"C2",59,18.5188991522062
"C3",59,15.2827495701707
"D",59,60.678772562449
"A",590,44.2794146976239
"B1",590,16.6408551322029
"B2",590,19.9784170957861
"B3",590,16.621787093479
"C1",590,16.8075386221696
"C2",590,18.5914932031634
"C3",590,15.317955816036
"D",590,60.6705969144296
"A",591,44.3769182199298
"B1",591,17.3988660644742
"B2",591,20.7070678563264
"B3",591,17.3666246731828
"C1",591,17.2185571674506
"C2",591,19.2921674366547
"C3",591,16.0413068808925
"D",591,61.515106976298
"B1",592,16.4695014572424
"B2",592,19.7425250015898
"B3",592,16.4726601594663
"C1",592,16.7513467164259
"C2",592,18.4093974840542
"C3",592,15.1783214088576
"D",592,60.6209229511101
"A",593,44.1106311567131
"B1",593,16.618633362129
"B2",593,19.9274944044107
"B3",593,16.5927831466421
"C1",593,16.7727845394277
"C2",593,18.5576157131729
"C3",593,15.2981364578891
"D",593,60.6551003200492
"A",594,44.1571824486142
"B1",594,16.8654741806422
"B2",594,20.1625077130801
"B3",594,16.8540446864742
"C1",594,16.8962651994744
"C2",594,18.7887176867921
"C3",594,15.5443513493896
"D",594,60.8725848477887
"A",595,44.1024566507653
"B1",595,16.9144952619451
"B2",595,20.2598425206453
"B3",595,16.885531118485
"C1",595,16.8905577889362
"C2",595,18.849340014544
"C3",595,15.5729545656498
"D",595,60.8622144564088
"A",596,44.3903882264199
"B1",596,16.9428611669761
"B2",596,20.2513079016439
"B3",596,16.9300180983808
"C1",596,16.9809515069454
"C2",596,18.8745232507218
"C3",596,15.6272690782818
"D",596,61.0347291410882
"A",597,44.4695542873042
"B1",597,16.8270565455643
"B2",597,20.138373766166
"B3",597,16.8285876555773
"C1",597,17.0263412709592
"C2",597,18.7798037047607
"C3",597,15.5254950274323
"D",597,61.1226775228288
"A",598,44.047426570514
"B1",598,16.8088474524669
"B2",598,20.1743241846024
"B3",598,16.7769172675667
"C1",598,16.7308776884686
"C2",598,18.7657694376374
"C3",598,15.4690122327397
"D",598,60.6922784100316
"A",599,44.3890485675387
"B1",599,16.6110392165842
"B2",599,19.9708634600067
"B3",599,16.602962247456
"C1",599,16.7791620981477
"C2",599,18.5652076437639
"C3",599,15.2969367457862
"D",599,60.7580750107344
"A",6,44.5299471185715
"B1",6,17.2871838423857
"B2",6,20.5711929236671
"B3",6,17.2837858001851
"C1",6,17.2454523880695
"C2",6,19.2030233039963
"C3",6,15.9591513135949
"D",6,61.5667240411332
"A",60,44.2378081178975
"B1",60,16.3569658701313
"B2",60,19.7178654414133
"B3",60,16.3369208075708
"C1",60,16.602542398263
"C2",60,18.3060294201476
"C3",60,15.0571778530276
"D",60,60.348174782835
"A",600,44.3413525871049
"B1",600,16.9104849036518
"B2",600,20.2053140654707
"B3",600,16.9007033502647
"C1",600,16.9476634378678
"C2",600,18.844619972408
"C3",600,15.5868029564515
"D",600,61.0287242679351
"A",601,44.6050918517257
"B1",601,17.6047268821428
"B2",601,20.9144066692935
"B3",601,17.5765259528601
"C1",601,17.38999306963
"C2",601,19.4979099996285
"C3",601,16.2337775942238
"D",601,61.8423147667847
"A",602,44.229331804431
"B1",602,17.1853619406967
"B2",602,20.5159666033312
"B3",602,17.1602342311766
"C1",602,1.22691586072468
"C2",602,19.0988585571518
"C3",602,15.8336811287628
"D",602,61.2101023309502
"A",603,44.4355854054378
"B1",603,16.9338068398746
"B2",603,20.2600206350378
"B3",603,16.9156480216305
"C1",603,17.0393553462879
"C2",603,18.8776771470826
"C3",603,15.6040065027232
"D",603,61.1750988663779
"A",604,44.3779206022047
"B1",604,17.1273775361808
"B2",604,3.15402504751385
"B3",604,17.0769740107061
"C1",604,17.013760811818
"C2",604,19.0513496574727
"C3",604,15.7489536933444
"D",604,61.1242702873189
"A",605,44.3809603380382
"B1",605,17.0799427759332
"B2",605,20.4366573638362
"B3",605,17.054072542432
"C1",605,17.0438147724861
"C2",605,19.0153415493293
"C3",605,15.7228338379097
"D",605,61.1715725263429
"A",606,44.4048735425932
"B1",606,17.0903013889268
"B2",606,20.5291581539871
"B3",606,17.0452292830868
"C1",606,16.9385869907156
"C2",606,19.0319777647053
"C3",606,15.7070330824014
"D",606,61.0178025857261
"A",607,44.283852178059
"B1",607,17.1136115726997
"B2",607,20.4425046205265
"B3",607,17.0887776548564
"C1",607,17.0345539909281
"C2",607,19.0351378102807
"C3",607,15.7643220452827
"D",607,61.1395580611706
"A",608,44.4916853512514
"B1",608,17.3337352687963
"B2",608,20.6917119568094
"B3",608,17.2963789617734
"C1",608,17.1721140330659
"C2",608,19.2504965199711
"C3",608,15.9701264130728
"D",608,61.4336782478244
"A",609,44.3423262156532
"B1",609,17.2142998974945
"B2",609,20.4936126488512
"B3",609,17.1921344974657
"C1",609,17.164273043786
"C2",609,19.1154940276862
"C3",609,15.8738791701439
"D",609,61.3241797687551
"A",61,44.4552129704133
"B1",61,17.0227493994882
"B2",61,20.3604784910325
"B3",61,16.9968156193414
"C1",61,16.9918153849235
"C2",61,18.9610975514961
"C3",61,15.6902954580074
"D",61,61.1558487430893
"A",610,44.3944005968915
"B1",610,16.9542634371623
"B2",610,20.305994929052
"B3",610,16.9278299807579
"C1",610,16.9585758493038
"C2",610,18.8954621480856
"C3",610,15.6060204420978
"D",610,61.0873579565388
"A",611,44.1297207900946
"B1",611,16.5333661091151
"B2",611,19.919148376671
"B3",611,16.5023783223659
"C1",611,16.6739512823663
"C2",611,18.4989975027833
"C3",611,15.2037561801421
"D",611,60.5304609745409
"A",612,44.3251445784268
"B1",612,17.0017200217391
"B2",612,20.3367132262293
"B3",612,16.9693523726859
"C1",612,16.9269886650045
"C2",612,18.9283089877669
"C3",612,15.6496431824942
"D",612,61.0634205807248
"A",613,44.4225462279572
"B1",613,16.7240106571915
"B2",613,20.1183395498798
"B3",613,16.6875699952939
"C1",613,16.8095740064914
"C2",613,18.6845059654657
"C3",613,15.3714511538223
"D",613,60.7833344197118
"A",614,44.3229171265427
"B1",614,16.6579475768161
"B2",614,19.9802808956526
"B3",614,16.6505172113662
"C1",614,16.8677746874756
"C2",614,18.611390323794
"C3",614,15.3554316136112
"D",614,60.8588913414834
"A",615,44.5334308593532
"B1",615,17.513367784175
"B2",615,20.8618426745715
"B3",615,17.4982569524253
"C1",615,17.3106673558575
"C2",615,19.4390055006411
"C3",615,16.1548871409127
"D",615,61.6792053730332
"A",616,44.4219171108523
"B1",616,17.2032840584108
"B2",616,20.5036694008124
"B3",616,17.1829480629906
"C1",616,17.1774882618074
"C2",616,19.1202049819555
"C3",616,15.8662039466704
"D",616,61.4106259933456
"A",617,44.1039533255299
"B1",617,16.5477808926883
"B2",617,19.8489600945378
"B3",617,16.525093133855
"C1",617,16.7294595957591
"C2",617,18.4743353531297
"C3",617,15.2246943231539
"D",617,60.5337351794475
"A",618,44.207004051227
"B1",618,16.4628929591022
"B2",618,19.7631714341367
"B3",618,16.4601529509157
"C1",618,16.721831803119
"C2",618,18.4072883232085
"C3",618,15.1589563461022
"D",618,60.6057104090487
"A",619,44.2250094653207
"B1",619,17.2027098158157
"B2",619,20.5082009649015
"B3",619,17.1847279681004
"C1",619,17.0744583856139
"C2",619,19.1107288136608
"C3",619,15.8642353318002
"D",619,61.2482293088106
"A",62,44.2005669516159
"B1",62,17.2216968522893
"B2",62,20.4761108599633
"B3",62,17.2134240469137
"C1",62,17.1194900379323
"C2",62,19.1192957937937
"C3",62,15.8927978493263
"D",62,61.315830770442
"A",620,44.3921984511138
"B1",620,16.8544612864278
"B2",620,20.1693124787646
"B3",620,16.8392932730702
"C1",620,16.9715669483745
"C2",620,18.7949041370754
"C3",620,15.5390069500632
"D",620,61.026182920843
"A",621,44.4675179358148
"B1",621,16.9478129155535
"B2",621,20.3162614654563
"B3",621,16.9170695068978
"C1",621,16.9788448362056
"C2",621,18.8948736750131
"C3",621,15.6133932472116
"D",621,49.7773702732808
"A",622,44.3308203641579
"B1",622,16.8145107820746
"B2",622,20.1417862290972
"B3",622,16.8124958889801
"C1",622,16.9576035251747
"C2",622,18.7481621153505
"C3",622,15.5017811349025
"D",622,61.021064923068
"A",623,44.2597243017216
"B1",623,16.4925064539359
"B2",623,19.7964016025548
"B3",623,16.5006028887028
"C1",623,16.7758786884224
"C2",623,18.4382192949797
"C3",623,15.1895487872231
"D",623,60.6905562410426
"A",624,44.3771369873149
"B1",624,16.6865436715748
"B2",624,20.0504060849844
"B3",624,16.6563583869848
"C1",624,16.8138476885058
"C2",624,18.6285189632781
"C3",624,15.3574104395574
"D",624,60.7942549498564
"A",625,44.4897575210315
"B1",625,17.0108250996326
"B2",625,20.3293017818405
"B3",625,17.0061916154395
"C1",625,17.0498054893377
"C2",625,18.9523122638232
"C3",625,15.6848119679568
"D",625,61.1849489604349
"A",626,44.4021933800089
"B1",626,16.8095072430826
"B2",626,20.115943467277
"B3",626,16.8016704337995
"C1",626,16.9460693721347
"C2",626,18.7424252912529
"C3",626,15.5067041186411
"D",626,60.9692860977382
"A",627,44.4821256917193
"B1",627,17.3560817946458
"B2",627,20.6603362062198
"B3",627,17.3332720057013
"C1",627,17.176906579576
"C2",627,19.2773699996978
"C3",627,15.9939449391401
"D",627,61.503177035028
"A",628,44.1993578816745
"B1",628,16.3750489845433
"B2",628,19.6930089106607
"B3",628,16.3719286798156
"C1",628,16.6593614377324
"C2",628,18.3292975424645
"C3",628,15.097812014993
"D",628,60.3650289840258
"A",629,44.4420772896006
"B1",629,17.0073418131414
"B2",629,20.3152981689386
"B3",629,16.9967143886419
"C1",629,17.0443551333405
"C2",629,18.9307947152357
"C3",629,15.6778642545788
"D",629,61.1429021790066
"A",63,44.3592227928892
"B1",63,17.5007994895704
"B2",63,20.8082552514514
"B3",63,17.4764988873469
"C1",63,17.2467637995023
"C2",63,19.3972128349468
"C3",63,16.1275227451669
"D",63,61.5669532286243
"A",630,44.3072890723078
"B1",630,16.6852902380718
"B2",630,19.9316557811575
"B3",630,16.7107978811706
"C1",630,16.9560796675043
"C2",630,18.6304114723313
"C3",630,15.4070423777504
"D",630,60.9873742853259
"A",631,44.2028487800866
"B1",631,1.87616098420023
"B2",631,20.3886920299372
"B3",631,17.0852391288653
"C1",631,17.0634595379349
"C2",631,19.0028489722603
"C3",631,7.7876002573093
"D",631,61.1562234100863
"A",632,44.0929094143305
"B1",632,16.3809007850503
"B2",632,19.6380059187817
"B3",632,16.3914049905898
"C1",632,16.6995952420924
"C2",632,18.3424867457144
"C3",632,15.1135531484917
"D",632,60.5474063043116
"A",633,44.369792785292
"B1",633,17.7070373245206
"B2",633,20.9930784546339
"B3",633,17.6727916498415
"C1",633,17.4024367470453
"C2",633,19.5724640160177
"C3",633,16.3307240877658
"D",633,61.8098138717079
"A",634,44.3169339008562
"B1",634,16.6277762869709
"B2",634,20.0160719426246
"B3",634,16.6022796919337
"C1",634,16.7713953121431
"C2",634,18.5941888166308
"C3",634,15.3028513607142
"D",634,60.691388274287
"A",635,44.3179178699825
"B1",635,17.0501694732263
"B2",635,20.362181876937
"B3",635,17.0411240559978
"C1",635,17.0753344505935
"C2",635,18.9758883648678
"C3",635,15.7175429218558
"D",635,61.2183303934476
"A",636,44.2552902908689
"B1",636,17.1691276624305
"B2",636,20.5439256322168
"B3",636,17.1208663689931
"C1",636,17.0000105072284
"C2",636,19.0856591797977
"C3",636,15.792007626764
"D",636,61.1521042311441
"A",637,44.2596313041076
"B1",637,16.4744403963404
"B2",637,19.7351032117064
"B3",637,16.4756708624405
"C1",637,16.7486966488688
"C2",637,18.4282768687674
"C3",637,15.1872103753706
"D",637,60.6640567809036
"A",638,44.283995703454
"B1",638,16.8261986792856
"B2",638,20.1854218836522
"B3",638,16.7879578631306
"C1",638,16.8775132049685
"C2",638,18.7585517117795
"C3",638,15.4962101079774
"D",638,60.8084960556476
"A",639,44.2068624011563
"B1",639,16.8924060640361
"B2",639,20.1695470840713
"B3",639,16.8832772360576
"C1",639,16.9381194969216
"C2",639,18.8126775915952
"C3",639,15.575967032405
"D",639,60.9592467268097
"A",64,44.3173934152567
"B1",64,16.938102558352
"B2",64,20.3123063328978
"B3",64,16.9075935482047
"C1",64,16.9597983226993
"C2",64,18.8689125653796
"C3",64,15.5952679449761
"D",64,60.9902066516699
"A",640,44.4060804679287
"B1",640,16.97540662964
"B2",640,20.3385437171113
"B3",640,16.9479128105251
"C1",640,16.972285252094
"C2",640,18.921928749785
"C3",640,15.6266100211827
"D",640,61.080277241006
"A",641,44.4507204497176
"B1",641,16.8538801689489
"B2",641,20.1772443445048
"B3",641,16.8463316527883
"C1",641,16.9987935042338
"C2",641,18.8073977040811
"C3",641,15.525210606376
"D",641,61.092647266742
"A",642,44.2534267172709
"B1",642,16.7049267212142
"B2",642,20.0339882135182
"B3",642,16.6961357449754
"C1",642,16.8572708724546
"C2",642,18.6559851034167
"D",642,60.8514516473538
"A",643,44.2194705014699
"B1",643,16.9400655399314
"B2",643,20.2570919407539
"B3",643,16.9189236889057
"C1",643,16.9201978331573
"C2",643,18.8458543061525
"C3",643,15.6149117389987
"D",643,60.9707839717971
"A",644,6.27554879214
"B1",644,17.291279601951
"B2",644,20.6043142607089
"B3",644,17.2593830109931
"C1",644,17.1530468361841
"C2",644,19.213102919612
"C3",644,15.9424717270622
"D",644,61.3880324429005
"A",645,44.4255368705016
"B1",645,17.1409316383776
"B2",645,20.4646433348452
"B3",645,17.1262700557164
"C1",645,17.0667207437996
"C2",645,19.0648457514753
"C3",645,15.7915522294053
"D",645,61.2928839657976
"A",646,44.2778239799006
"B1",646,17.2228215209251
"B2",646,20.5672540936516
"B3",646,17.1988829984445
"C1",646,17.1037434513802
"C2",646,19.1382461102734
"C3",646,15.8689316158473
"D",646,61.2625123278395
"A",647,44.3285850328079
"B1",647,16.4546771110797
"B2",647,19.7924802824246
"B3",647,16.4541163859044
"C1",647,16.7293573324818
"C2",647,18.4075068320602
"C3",647,15.1493361085529
"D",647,60.6082871175026
"A",648,44.3274236105478
"B1",648,17.0526360951699
"B2",648,20.3824423976106
"B3",648,17.0283373856407
"C1",648,16.9822353087893
"C2",648,18.9689437541017
"C3",648,15.7107440063621
"D",648,61.0800010432786
"A",649,44.4208537889164
"B1",649,17.1413120640022
"B2",649,20.4465897558266
"B3",649,17.1249353733542
"C1",649,17.1151194873833
"C2",649,19.0597675402025
"C3",649,15.8024863043905
"D",649,61.2905190815015
"A",65,44.3363173277008
"B1",65,17.0420607344898
"B2",65,20.3678918444455
"B3",65,17.0190151253945
"C1",65,17.0292251230462
"C2",65,18.9569245379871
"C3",65,15.6989807493304
"D",65,61.0928492278193
"A",650,44.2789245076305
"B1",650,16.972579963548
"B2",650,20.308124559994
"B3",650,16.9325315319829
"C1",650,16.9499533352363
"C2",650,18.9016314883423
"C3",650,15.6215393737946
"D",650,61.0187672450339
"A",651,44.3800056397872
"B1",651,17.5139335887515
"B2",651,20.8217892434205
"B3",651,17.4780047257922
"C1",651,17.255657650534
"C2",651,19.3986590048872
"C3",651,16.1637677198033
"D",651,28.7716282770415
"A",652,6.16175160915109
"B1",652,16.8638325989913
"B2",652,20.1339455820194
"B3",652,16.8535302794659
"C1",652,16.9370440486645
"C2",652,18.7854959196215
"C3",652,15.5399767320819
"D",652,60.9872046761997
"A",653,44.1846583633961
"B1",653,16.8849653908062
"B2",653,20.2333166422566
"B3",653,16.8621539014458
"C1",653,16.9013709930639
"C2",653,18.8187208943075
"C3",653,15.5341803555742
"D",653,60.9097312109121
"A",654,44.2234563030203
"B1",654,17.2213052492845
"B2",654,20.4745939040505
"B3",654,17.2073544496514
"C1",654,17.1135885663645
"C2",654,19.1314308222134
"C3",654,15.8929571830664
"D",654,61.3434969613115
"A",655,44.5521088972605
"B1",655,17.2450730688163
"B2",655,20.5793777702223
"B3",655,17.2225412002209
"C1",655,17.1854463993521
"C2",655,19.1756944635209
"C3",655,15.9024720546369
"D",655,61.4406397503648
"A",656,44.2724190390607
"B1",656,17.0359728762625
"B2",656,20.415488848557
"B3",656,17.0013334120538
"C1",656,16.9552962328322
"C2",656,18.9645794577514
"C3",656,15.6890608241233
"D",656,61.0552065310809
"A",657,44.5740071280625
"B1",657,17.5092456146391
"B2",657,20.8212463572429
"B3",657,17.4873864813751
"C1",657,17.3391953258507
"C2",657,19.4137559942086
"C3",657,16.1572908914741
"D",657,61.7114800511559
"A",658,44.1677464428087
"B1",658,17.1058773538145
"B2",658,20.3992556778054
"B3",658,17.0864430940424
"C1",658,16.9941315434668
"C2",658,19.0110262349301
"C3",658,15.7707336942457
"D",658,61.1097138618949
"A",659,44.2660330296715
"B1",659,16.42485935502
"B2",659,19.7646111316947
"B3",659,16.422232039886
"C1",659,16.6929607549681
"C2",659,18.3900979740886
"C3",659,15.1292506759324
"D",659,60.5371832753275
"A",66,44.3739700004421
"B1",66,17.537142229792
"B2",66,20.943508073345
"B3",66,17.4808057021475
"C1",66,17.1775012239839
"C2",66,19.4390191596337
"C3",66,16.1136503181601
"D",66,61.4636453639505
"A",660,44.1263820751781
"B1",660,17.0380628015517
"B2",660,20.2982007945844
"B3",660,17.043589379224
"C1",660,17.0361224977451
"C2",660,18.958512215243
"C3",660,15.7193303119235
"D",660,61.1792934775041
"A",661,44.2962380119457
"B1",661,17.1815186197067
"B2",661,20.5585369947166
"B3",661,17.1519734268654
"C1",661,17.0507041099258
"C2",661,19.0991765474294
"C3",661,15.8226872599127
"D",661,30.3787118158042
"A",662,44.1725549781015
"B1",662,17.1261625277899
"B2",662,20.4216260275352
"B3",662,17.0976511709319
"C1",662,17.0115969297595
"C2",662,19.0315434786792
"C3",662,15.7769709957692
"D",662,61.1525664813891
"A",663,44.1910860068047
"B1",663,16.3096626046729
"B2",663,19.6554362388334
"B3",663,16.2918412276414
"C1",663,16.6058753178783
"C2",663,18.280211286447
"C3",663,15.0003877600353
"D",663,60.3459894374007
"A",664,44.2232745846842
