"Simulation","Pathway","Jurisdiction","Cost_Type","NPV"
"406","A","NYISO","Lower",4773518467.55799
"406","A","NYISO","Upper",14343505010.6911
"406","A","NB","Lower",830142616.293395
"406","A","NB","Upper",2472152777.17489
"406","B1","QC","Lower",28536130258.5564
"406","B1","QC","Upper",84980185674.0021
"406","B1","NYISO","Lower",7858596090.78748
"406","B1","NYISO","Upper",23613569984.3374
"406","B1","NB","Lower",830142616.293395
"406","B1","NB","Upper",2472152777.17489
"406","B2","QC","Lower",5263668992.9273
"406","B2","QC","Upper",15675130590.3269
"406","B2","NYISO","Lower",7858596090.78748
"406","B2","NYISO","Upper",23613569984.3374
"406","B2","NB","Lower",830142616.293395
"406","B2","NB","Upper",2472152777.17489
"406","B3","QC","Lower",38701947453.5531
"406","B3","QC","Upper",115253843136.711
"406","B3","NYISO","Lower",7858596090.78748
"406","B3","NYISO","Upper",23613569984.3374
"406","B3","NB","Lower",830142616.293395
"406","B3","NB","Upper",2472152777.17489
"406","C1","QC","Lower",5263668992.9273
"406","C1","QC","Upper",15675130590.3269
"406","C1","NYISO","Lower",4773518467.55799
"406","C1","NYISO","Upper",14343505010.6911
"406","C1","NB","Lower",830142616.293395
"406","C1","NB","Upper",2472152777.17489
"406","C2","QC","Lower",5263668992.9273
"406","C2","QC","Upper",15675130590.3269
"406","C2","NYISO","Lower",7858596090.78748
"406","C2","NYISO","Upper",23613569984.3374
"406","C2","NB","Lower",830142616.293395
"406","C2","NB","Upper",2472152777.17489
"406","C3","QC","Lower",28536130258.5564
"406","C3","QC","Upper",84980185674.0021
"406","C3","NYISO","Lower",7858596090.78748
"406","C3","NYISO","Upper",23613569984.3374
"406","C3","NB","Lower",830142616.293395
"406","C3","NB","Upper",2472152777.17489
"406","D","QC","Lower",28536130258.5564
"406","D","QC","Upper",84980185674.0021
"406","D","NYISO","Lower",7858596090.78748
"406","D","NYISO","Upper",23613569984.3374
"406","D","NB","Lower",830142616.293395
"406","D","NB","Upper",2472152777.17489
"407","A","QC","Lower",5222958585.84772
"407","A","QC","Upper",15553895583.2975
"407","A","NYISO","Lower",5103173543.41174
"407","A","NYISO","Upper",15334055118.4247
"407","A","NB","Lower",807350977.757842
"407","A","NB","Upper",2404279605.26906
"407","B1","QC","Lower",28445470817.9553
"407","B1","QC","Upper",84710203163.214
"407","B1","NYISO","Lower",8401092118.16267
"407","B1","NYISO","Upper",25243666220.4407
"407","B1","NB","Lower",807350977.757842
"407","B1","NB","Upper",2404279605.26906
"407","B2","QC","Lower",5222958585.84772
"407","B2","QC","Upper",15553895583.2975
"407","B2","NYISO","Lower",8401092118.16267
"407","B2","NYISO","Upper",25243666220.4407
"407","B2","NB","Lower",807350977.757842
"407","B2","NB","Upper",2404279605.26906
"407","B3","QC","Lower",38598721271.3717
"407","B3","QC","Upper",114946437050.157
"407","B3","NYISO","Lower",8401092118.16267
"407","B3","NYISO","Upper",25243666220.4407
"407","B3","NB","Lower",807350977.757842
"407","B3","NB","Upper",2404279605.26906
"407","C1","QC","Lower",5222958585.84772
"407","C1","QC","Upper",15553895583.2975
"407","C1","NYISO","Lower",5103173543.41174
"407","C1","NYISO","Upper",15334055118.4247
"407","C1","NB","Lower",807350977.757842
"407","C1","NB","Upper",2404279605.26906
"407","C2","QC","Lower",5222958585.84772
"407","C2","QC","Upper",15553895583.2975
"407","C2","NYISO","Lower",8401092118.16267
"407","C2","NYISO","Upper",25243666220.4407
"407","C2","NB","Lower",807350977.757842
"407","C2","NB","Upper",2404279605.26906
"407","C3","QC","Lower",28445470817.9553
"407","C3","QC","Upper",84710203163.214
"407","C3","NYISO","Lower",8401092118.16267
"407","C3","NYISO","Upper",25243666220.4407
"407","C3","NB","Lower",807350977.757842
"407","C3","NB","Upper",2404279605.26906
"407","D","QC","Lower",28445470817.9553
"407","D","QC","Upper",84710203163.214
"407","D","NYISO","Lower",8401092118.16267
"407","D","NYISO","Upper",25243666220.4407
"407","D","NB","Lower",807350977.757842
"407","D","NB","Upper",2404279605.26906
"408","A","QC","Lower",5261649610.25249
"408","A","QC","Upper",15669116897.752
"408","A","NYISO","Lower",5205198642.62803
"408","A","NYISO","Upper",15640620921.3583
"408","A","NB","Lower",797011859.052118
"408","A","NB","Upper",2373489858.39879
"408","B1","QC","Lower",28531723084.2969
"408","B1","QC","Upper",84967061172.4149
"408","B1","NYISO","Lower",8568390844.45475
"408","B1","NYISO","Upper",25746366720.1164
"408","B1","NB","Lower",797011859.052118
"408","B1","NB","Upper",2373489858.39879
"408","B2","QC","Lower",5261649610.25249
"408","B2","QC","Upper",15669116897.752
"408","B2","NYISO","Lower",8568390844.45475
"408","B2","NYISO","Upper",25746366720.1164
"408","B2","NB","Lower",797011859.052118
"408","B2","NB","Upper",2373489858.39879
"408","B3","QC","Lower",38696891189.9336
"408","B3","QC","Upper",115238785656.341
"408","B3","NYISO","Lower",8568390844.45475
"408","B3","NYISO","Upper",25746366720.1164
"408","B3","NB","Lower",797011859.052118
"408","B3","NB","Upper",2373489858.39879
"408","C1","QC","Lower",5261649610.25249
"408","C1","QC","Upper",15669116897.752
"408","C1","NYISO","Lower",5205198642.62803
"408","C1","NYISO","Upper",15640620921.3583
"408","C1","NB","Lower",797011859.052118
"408","C1","NB","Upper",2373489858.39879
"408","C2","QC","Lower",5261649610.25249
"408","C2","QC","Upper",15669116897.752
"408","C2","NYISO","Lower",8568390844.45475
"408","C2","NYISO","Upper",25746366720.1164
"408","C2","NB","Lower",797011859.052118
"408","C2","NB","Upper",2373489858.39879
"408","C3","QC","Lower",28531723084.2969
"408","C3","QC","Upper",84967061172.4149
"408","C3","NYISO","Lower",8568390844.45475
"408","C3","NYISO","Upper",25746366720.1164
"408","C3","NB","Lower",797011859.052118
"408","C3","NB","Upper",2373489858.39879
"408","D","QC","Lower",28531723084.2969
"408","D","QC","Upper",84967061172.4149
"408","D","NYISO","Lower",8568390844.45475
"408","D","NYISO","Upper",25746366720.1164
"408","D","NB","Lower",797011859.052118
"408","D","NB","Upper",2373489858.39879
"409","A","QC","Lower",5274127104.80009
"409","A","QC","Upper",15706274697.138
"409","A","NYISO","Lower",4533672276.79919
"409","A","NYISO","Upper",13622813331.7283
"409","A","NB","Lower",797127123.548027
"409","A","NB","Upper",2373833114.41057
"409","B1","QC","Lower",28559510893.0318
"409","B1","QC","Upper",85049812867.3494
"409","B1","NYISO","Lower",7463243584.07864
"409","B1","NYISO","Upper",22425611731.0055
"409","B1","NB","Lower",797127123.548027
"409","B1","NB","Upper",2373833114.41057
"409","B2","QC","Lower",5274127104.80009
"409","B2","QC","Upper",15706274697.138
"409","B2","NYISO","Lower",7463243584.07864
"409","B2","NYISO","Upper",22425611731.0055
"409","B2","NB","Lower",797127123.548027
"409","B2","NB","Upper",2373833114.41057
"409","B3","QC","Lower",38728656067.4854
"409","B3","QC","Upper",115333381005.038
"409","B3","NYISO","Lower",7463243584.07864
"409","B3","NYISO","Upper",22425611731.0055
"409","B3","NB","Lower",797127123.548027
"409","B3","NB","Upper",2373833114.41057
"409","C1","QC","Lower",5274127104.80009
"409","C1","QC","Upper",15706274697.138
"409","C1","NYISO","Lower",4533672276.79919
"409","C1","NYISO","Upper",13622813331.7283
"409","C1","NB","Lower",797127123.548027
"409","C1","NB","Upper",2373833114.41057
"409","C2","QC","Lower",5274127104.80009
"409","C2","QC","Upper",15706274697.138
"409","C2","NYISO","Lower",7463243584.07864
"409","C2","NYISO","Upper",22425611731.0055
"409","C2","NB","Lower",797127123.548027
"409","C2","NB","Upper",2373833114.41057
"409","C3","QC","Lower",28559510893.0318
"409","C3","QC","Upper",85049812867.3494
"409","C3","NYISO","Lower",7463243584.07864
"409","C3","NYISO","Upper",22425611731.0055
"409","C3","NB","Lower",797127123.548027
"409","C3","NB","Upper",2373833114.41057
"41","A","QC","Lower",5179660493.76158
"41","A","QC","Upper",15424954487.5192
"41","A","NYISO","Lower",5048457968.22683
"41","A","NYISO","Upper",15169645337.22
"41","A","NB","Lower",770920126.120969
"41","A","NB","Upper",2295789052.82511
"41","B1","QC","Lower",28349500310.5416
"41","B1","QC","Upper",84424404371.8099
"41","B1","NYISO","Lower",8311511735.60029
"41","B1","NYISO","Upper",24974494397.8374
"41","B1","NB","Lower",770920126.120969
"41","B1","NB","Upper",2295789052.82511
"41","B2","QC","Lower",5179660493.76158
"41","B2","QC","Upper",15424954487.5192
"41","B2","NYISO","Lower",8311511735.60029
"41","B2","NYISO","Upper",24974494397.8374
"41","B2","NB","Lower",770920126.120969
"41","B2","NB","Upper",2295789052.82511
"41","B3","QC","Lower",38489247988.3328
"41","B3","QC","Upper",114620427187.057
"41","B3","NYISO","Lower",8311511735.60029
"41","B3","NYISO","Upper",24974494397.8374
"41","B3","NB","Lower",770920126.120969
"41","B3","NB","Upper",2295789052.82511
"41","C1","QC","Lower",5179660493.76158
"41","C1","QC","Upper",15424954487.5192
"41","C1","NYISO","Lower",5048457968.22683
"41","C1","NYISO","Upper",15169645337.22
"41","C1","NB","Lower",770920126.120969
"41","C1","NB","Upper",2295789052.82511
"41","C2","QC","Lower",5179660493.76158
"41","C2","QC","Upper",15424954487.5192
"41","C2","NYISO","Lower",8311511735.60029
"41","C2","NYISO","Upper",24974494397.8374
"41","C2","NB","Lower",770920126.120969
"41","C2","NB","Upper",2295789052.82511
"41","C3","QC","Lower",28349500310.5416
"41","C3","QC","Upper",84424404371.8099
"41","C3","NYISO","Lower",8311511735.60029
"41","C3","NYISO","Upper",24974494397.8374
"41","C3","NB","Lower",770920126.120969
"41","C3","NB","Upper",2295789052.82511
"41","D","QC","Lower",28349500310.5416
"41","D","QC","Upper",84424404371.8099
"41","D","NYISO","Lower",8311511735.60029
"41","D","NYISO","Upper",24974494397.8374
"41","D","NB","Lower",770920126.120969
"41","D","NB","Upper",2295789052.82511
"411","A","QC","Lower",5212241194.84361
"411","A","QC","Upper",15521979346.9607
"411","A","NYISO","Lower",4979535672.84285
"411","A","NYISO","Upper",14962547093.8787
"411","A","NB","Lower",778286699.269961
"411","A","NB","Upper",2317726601.7608
"411","B1","QC","Lower",28421826742.6759
"411","B1","QC","Upper",84639791446.9395
"411","B1","NYISO","Lower",8196707215.69824
"411","B1","NYISO","Upper",24629528893.324
"411","B1","NB","Lower",778286699.269961
"411","B1","NB","Upper",2317726601.7608
"411","B2","QC","Lower",5212241194.84361
"411","B2","QC","Upper",15521979346.9607
"411","B2","NYISO","Lower",8196707215.69824
"411","B2","NYISO","Upper",24629528893.324
"411","B2","NB","Lower",778286699.269961
"411","B2","NB","Upper",2317726601.7608
"411","B3","QC","Lower",38571596863.5119
"411","B3","QC","Upper",114865660953.491
"411","B3","NYISO","Lower",8196707215.69824
"411","B3","NYISO","Upper",24629528893.324
"411","B3","NB","Lower",778286699.269961
"411","B3","NB","Upper",2317726601.7608
"411","C1","QC","Lower",5212241194.84361
"411","C1","QC","Upper",15521979346.9607
"411","C1","NYISO","Lower",4979535672.84285
"411","C1","NYISO","Upper",14962547093.8787
"411","C1","NB","Lower",778286699.269961
"411","C1","NB","Upper",2317726601.7608
"411","C2","QC","Lower",5212241194.84361
"411","C2","QC","Upper",15521979346.9607
"411","C2","NYISO","Lower",8196707215.69824
"411","C2","NYISO","Upper",24629528893.324
"411","C2","NB","Lower",778286699.269961
"411","C2","NB","Upper",2317726601.7608
"411","C3","QC","Lower",28421826742.6759
"411","C3","QC","Upper",84639791446.9395
"411","C3","NYISO","Lower",8196707215.69824
"411","C3","NYISO","Upper",24629528893.324
"411","C3","NB","Lower",778286699.269961
"411","C3","NB","Upper",2317726601.7608
"411","D","QC","Lower",28421826742.6759
"411","D","QC","Upper",84639791446.9395
"411","D","NYISO","Lower",8196707215.69824
"411","D","NYISO","Upper",24629528893.324
"411","D","NB","Lower",778286699.269961
"411","D","NB","Upper",2317726601.7608
"412","A","QC","Lower",5246639043.97044
"412","A","QC","Upper",15624415647.1562
"412","A","NYISO","Lower",4618614197.48694
"412","A","NYISO","Upper",13878047468.4103
"412","A","NB","Lower",802594202.785398
"412","A","NB","Upper",2390113997.78462
"412","B1","QC","Lower",28498386983.033
"412","B1","QC","Upper",84867786742.0916
"412","B1","NYISO","Lower",7603264948.18636
"412","B1","NYISO","Upper",22846349002.9638
"412","B1","NB","Lower",802594202.785398
"412","B1","NB","Upper",2390113997.78462
"412","B2","QC","Lower",5246639043.97044
"412","B2","QC","Upper",15624415647.1562
"412","B2","NYISO","Lower",7603264948.18636
"412","B2","NYISO","Upper",22846349002.9638
"412","B2","NB","Lower",802594202.785398
"412","B2","NB","Upper",2390113997.78462
"412","B3","QC","Lower",38658826514.2319
"412","B3","QC","Upper",115125429599.32
"412","B3","NYISO","Lower",7603264948.18636
"412","B3","NYISO","Upper",22846349002.9638
"412","B3","NB","Lower",802594202.785398
"412","B3","NB","Upper",2390113997.78462
"412","C1","QC","Lower",5246639043.97044
"412","C1","QC","Upper",15624415647.1562
"412","C1","NYISO","Lower",4618614197.48694
"412","C1","NYISO","Upper",13878047468.4103
"412","C1","NB","Lower",802594202.785398
"412","C1","NB","Upper",2390113997.78462
"412","C2","QC","Lower",5246639043.97044
"412","C2","QC","Upper",15624415647.1562
"412","C2","NYISO","Lower",7603264948.18636
"412","C2","NYISO","Upper",22846349002.9638
"412","C2","NB","Lower",802594202.785398
"412","C2","NB","Upper",2390113997.78462
"412","C3","QC","Lower",28498386983.033
"412","C3","QC","Upper",84867786742.0916
"412","C3","NYISO","Lower",7603264948.18636
"412","C3","NYISO","Upper",22846349002.9638
"412","C3","NB","Lower",802594202.785398
"412","C3","NB","Upper",2390113997.78462
"412","D","QC","Lower",28498386983.033
"412","D","QC","Upper",84867786742.0916
"412","D","NYISO","Lower",7603264948.18636
"412","D","NYISO","Upper",22846349002.9638
"412","D","NB","Lower",802594202.785398
"412","D","NB","Upper",2390113997.78462
"413","A","QC","Lower",5207106766.95092
"413","A","QC","Upper",15506689094.5089
"413","A","NYISO","Lower",5381855607.76494
"413","A","NYISO","Upper",16171441129.1014
"413","A","NB","Lower",779447598.550142
"413","A","NB","Upper",2321183743.12807
"413","B1","QC","Lower",28410373378.2198
"413","B1","QC","Upper",84605683492.2432
"413","B1","NYISO","Lower",8859714471.08863
"413","B1","NYISO","Upper",26621738194.3769
"413","B1","NB","Lower",779447598.550142
"413","B1","NB","Upper",2321183743.12807
"413","B2","QC","Lower",5207106766.95092
"413","B2","QC","Upper",15506689094.5089
"413","B2","NYISO","Lower",8859714471.08863
"413","B2","NYISO","Upper",26621738194.3769
"413","B2","NB","Lower",779447598.550142
"413","B2","NB","Upper",2321183743.12807
"413","B3","QC","Lower",38558478755.8631
"413","B3","QC","Upper",114826595417.499
"413","B3","NYISO","Lower",8859714471.08863
"413","B3","NYISO","Upper",26621738194.3769
"413","B3","NB","Lower",779447598.550142
"413","B3","NB","Upper",2321183743.12807
"413","C1","QC","Lower",5207106766.95092
"413","C1","QC","Upper",15506689094.5089
"413","C1","NYISO","Lower",5381855607.76494
"413","C1","NYISO","Upper",16171441129.1014
"413","C1","NB","Lower",779447598.550142
"413","C1","NB","Upper",2321183743.12807
"413","C2","QC","Lower",5207106766.95092
"413","C2","QC","Upper",15506689094.5089
"413","C2","NYISO","Lower",8859714471.08863
"413","C2","NYISO","Upper",26621738194.3769
"413","C2","NB","Lower",779447598.550142
"413","C2","NB","Upper",2321183743.12807
"413","C3","QC","Lower",28410373378.2198
"413","C3","QC","Upper",84605683492.2432
"413","C3","NYISO","Lower",8859714471.08863
"413","C3","NYISO","Upper",26621738194.3769
"413","C3","NB","Lower",779447598.550142
"413","C3","NB","Upper",2321183743.12807
"413","D","QC","Lower",28410373378.2198
"413","D","QC","Upper",84605683492.2432
"413","D","NYISO","Lower",8859714471.08863
"413","D","NYISO","Upper",26621738194.3769
"413","D","NB","Lower",779447598.550142
"413","D","NB","Upper",2321183743.12807
"414","A","QC","Lower",5188283433.64364
"414","A","QC","Upper",15450633478.5244
"414","A","NYISO","Lower",4631878954.43906
"414","A","NYISO","Upper",13917905512.1366
"414","A","NB","Lower",788102627.16942
"414","A","NB","Upper",2346958293.93141
"414","B1","QC","Lower",28368640903.7094
"414","B1","QC","Upper",84481404783.0981
"414","B1","NYISO","Lower",7625179709.30842
"414","B1","NYISO","Upper",22912198645.7585
"414","B1","NB","Lower",788102627.16942
"414","B1","NB","Upper",2346958293.93141
"414","B2","QC","Lower",5188283433.64364
"414","B2","QC","Upper",15450633478.5244
"414","B2","NYISO","Lower",7625179709.30842
"414","B2","NYISO","Upper",22912198645.7585
"414","B2","NB","Lower",788102627.16942
"414","B2","NB","Upper",2346958293.93141
"414","B3","QC","Lower",38511104906.5218
"414","B3","QC","Upper",114685516775.208
"414","B3","NYISO","Lower",7625179709.30842
"414","B3","NYISO","Upper",22912198645.7585
"414","B3","NB","Lower",788102627.16942
"414","B3","NB","Upper",2346958293.93141
"414","C1","QC","Lower",5188283433.64364
"414","C1","QC","Upper",15450633478.5244
"414","C1","NYISO","Lower",4631878954.43906
"414","C1","NYISO","Upper",13917905512.1366
"414","C1","NB","Lower",788102627.16942
"414","C1","NB","Upper",2346958293.93141
"414","C2","QC","Lower",5188283433.64364
"414","C2","QC","Upper",15450633478.5244
"414","C2","NYISO","Lower",7625179709.30842
"414","C2","NYISO","Upper",22912198645.7585
"414","C2","NB","Lower",788102627.16942
"414","C2","NB","Upper",2346958293.93141
"414","C3","QC","Lower",28368640903.7094
"414","C3","QC","Upper",84481404783.0981
"414","C3","NYISO","Lower",7625179709.30842
"414","C3","NYISO","Upper",22912198645.7585
"414","C3","NB","Lower",788102627.16942
"414","C3","NB","Upper",2346958293.93141
"414","D","QC","Lower",28368640903.7094
"414","D","QC","Upper",84481404783.0981
"414","D","NYISO","Lower",7625179709.30842
"414","D","NYISO","Upper",22912198645.7585
"414","D","NB","Lower",788102627.16942
"414","D","NB","Upper",2346958293.93141
"415","A","QC","Lower",5308254892.14455
"415","A","QC","Upper",15807906757.2281
"415","A","NYISO","Lower",5072304018.46154
"415","A","NYISO","Upper",15241298132.3964
"415","A","NB","Lower",850365761.660799
"415","A","NB","Upper",2532377013.35067
"415","B1","QC","Lower",28635773076.9004
"415","B1","QC","Upper",85276920554.5634
"415","B1","NYISO","Lower",8351010265.38179
"415","B1","NYISO","Upper",25093179883.9597
"415","B1","NB","Lower",850365761.660799
"415","B1","NB","Upper",2532377013.35067
"415","B2","QC","Lower",5308254892.14455
"415","B2","QC","Upper",15807906757.2281
"415","B2","NYISO","Lower",8351010265.38179
"415","B2","NYISO","Upper",25093179883.9597
"415","B2","NB","Lower",850365761.660799
"415","B2","NB","Upper",2532377013.35067
"415","B3","QC","Lower",38815909644.4117
"415","B3","QC","Upper",115593220902.765
"415","B3","NYISO","Lower",8351010265.38179
"415","B3","NYISO","Upper",25093179883.9597
"415","B3","NB","Lower",850365761.660799
"415","B3","NB","Upper",2532377013.35067
"415","C1","QC","Lower",5308254892.14455
"415","C1","QC","Upper",15807906757.2281
"415","C1","NYISO","Lower",5072304018.46154
"415","C1","NYISO","Upper",15241298132.3964
"415","C1","NB","Lower",850365761.660799
"415","C1","NB","Upper",2532377013.35067
"415","C2","QC","Lower",5308254892.14455
"415","C2","QC","Upper",15807906757.2281
"415","C2","NYISO","Lower",8351010265.38179
"415","C2","NYISO","Upper",25093179883.9597
"415","C2","NB","Lower",850365761.660799
"415","C2","NB","Upper",2532377013.35067
"415","C3","QC","Lower",28635773076.9004
"415","C3","QC","Upper",85276920554.5634
"415","C3","NYISO","Lower",8351010265.38179
"415","C3","NYISO","Upper",25093179883.9597
"415","C3","NB","Lower",850365761.660799
"415","C3","NB","Upper",2532377013.35067
"415","D","QC","Lower",28635773076.9004
"415","D","QC","Upper",85276920554.5634
"415","D","NYISO","Lower",8351010265.38179
"415","D","NYISO","Upper",25093179883.9597
"415","D","NB","Lower",850365761.660799
"415","D","NB","Upper",2532377013.35067
"416","A","QC","Lower",5260997679.0851
"416","A","QC","Upper",15667175456.1076
"416","A","NYISO","Lower",4755339245.61466
"416","A","NYISO","Upper",14288879944.7556
"416","A","NB","Lower",809905553.567548
"416","A","NB","Upper",2411887095.30573
"416","B1","QC","Lower",28530589460.5713
"416","B1","QC","Upper",84963685257.2571
"416","B1","NYISO","Lower",7829051818.95266
"416","B1","NYISO","Upper",23524795129.0645
"416","B1","NB","Lower",809905553.567548
"416","B1","NB","Upper",2411887095.30573
"416","B2","QC","Lower",5260997679.0851
"416","B2","QC","Upper",15667175456.1076
"416","B2","NYISO","Lower",7829051818.95266
"416","B2","NYISO","Upper",23524795129.0645
"416","B2","NB","Lower",809905553.567548
"416","B2","NB","Upper",2411887095.30573
"416","B3","QC","Lower",38695790869.6243
"416","B3","QC","Upper",115235508918.278
"416","B3","NYISO","Lower",7829051818.95266
"416","B3","NYISO","Upper",23524795129.0645
"416","B3","NB","Lower",809905553.567548
"416","B3","NB","Upper",2411887095.30573
"416","C1","QC","Lower",5260997679.0851
"416","C1","QC","Upper",15667175456.1076
"416","C1","NYISO","Lower",4755339245.61466
"416","C1","NYISO","Upper",14288879944.7556
"416","C1","NB","Lower",809905553.567548
"416","C1","NB","Upper",2411887095.30573
"416","C2","QC","Lower",5260997679.0851
"416","C2","QC","Upper",15667175456.1076
"416","C2","NYISO","Lower",7829051818.95266
"416","C2","NYISO","Upper",23524795129.0645
"416","C2","NB","Lower",809905553.567548
"416","C2","NB","Upper",2411887095.30573
"416","C3","QC","Lower",28530589460.5713
"416","C3","QC","Upper",84963685257.2571
"416","C3","NYISO","Lower",7829051818.95266
"416","C3","NYISO","Upper",23524795129.0645
"416","C3","NB","Lower",809905553.567548
"416","C3","NB","Upper",2411887095.30573
"416","D","QC","Lower",28530589460.5713
"416","D","QC","Upper",84963685257.2571
"416","D","NYISO","Lower",7829051818.95266
"416","D","NYISO","Upper",23524795129.0645
"416","D","NB","Lower",809905553.567548
"416","D","NB","Upper",2411887095.30573
"417","A","QC","Lower",5236107354.83701
"417","A","QC","Upper",15593052428.3206
"417","A","NYISO","Lower",4297664153.79505
"417","A","NYISO","Upper",12913654308.2784
"417","A","NB","Lower",798515766.368813
"417","A","NB","Upper",2377968472.76771
"417","B1","QC","Lower",28475083688.7983
"417","B1","QC","Upper",84798389866.8692
"417","B1","NYISO","Lower",7075376086.90624
"417","B1","NYISO","Upper",21260144491.9058
"417","B1","NB","Lower",798515766.368813
"417","B1","NB","Upper",2377968472.76771
"417","B2","QC","Lower",5236107354.83701
"417","B2","QC","Upper",15593052428.3206
"417","B2","NYISO","Lower",7075376086.90624
"417","B2","NYISO","Upper",21260144491.9058
"417","B2","NB","Lower",798515766.368813
"417","B2","NB","Upper",2377968472.76771
"417","B3","QC","Lower",38632463162.3185
"417","B3","QC","Upper",115046919916.322
"417","B3","NYISO","Lower",7075376086.90624
"417","B3","NYISO","Upper",21260144491.9058
"417","B3","NB","Lower",798515766.368813
"417","B3","NB","Upper",2377968472.76771
"417","C1","QC","Lower",5236107354.83701
"417","C1","QC","Upper",15593052428.3206
"417","C1","NYISO","Lower",4297664153.79505
"417","C1","NYISO","Upper",12913654308.2784
"417","C1","NB","Lower",798515766.368813
"417","C1","NB","Upper",2377968472.76771
"417","C2","QC","Lower",5236107354.83701
"417","C2","QC","Upper",15593052428.3206
"417","C2","NYISO","Lower",7075376086.90624
"417","C2","NYISO","Upper",21260144491.9058
"417","C2","NB","Lower",798515766.368813
"417","C2","NB","Upper",2377968472.76771
"417","C3","QC","Lower",28475083688.7983
"417","C3","QC","Upper",84798389866.8692
"417","C3","NYISO","Lower",7075376086.90624
"417","C3","NYISO","Upper",21260144491.9058
"417","C3","NB","Lower",798515766.368813
"417","C3","NB","Upper",2377968472.76771
"417","D","QC","Lower",28475083688.7983
"417","D","QC","Upper",84798389866.8692
"417","D","NYISO","Lower",7075376086.90624
"417","D","NYISO","Upper",21260144491.9058
"417","D","NB","Lower",798515766.368813
"417","D","NB","Upper",2377968472.76771
"418","A","QC","Lower",5285173362.19178
"418","A","QC","Upper",15739170292.8492
"418","A","NYISO","Lower",4833346213.97171
"418","A","NYISO","Upper",14523275883.3284
"418","A","NB","Lower",812737121.512896
"418","A","NB","Upper",2420319463.9403
"418","B1","QC","Lower",28583952155.1164
"418","B1","QC","Upper",85122598594.4692
"418","B1","NYISO","Lower",7956753481.16512
"418","B1","NYISO","Upper",23908514066.0009
"418","B1","NB","Lower",812737121.512896
"418","B1","NB","Upper",2420319463.9403
"418","B2","QC","Lower",5285173362.19178
"418","B2","QC","Upper",15739170292.8492
"418","B2","NYISO","Lower",7956753481.16512
"418","B2","NYISO","Upper",23908514066.0009
"418","B2","NB","Lower",812737121.512896
"418","B2","NB","Upper",2420319463.9403
"418","B3","QC","Lower",38756555344.9336
"418","B3","QC","Upper",115416464652.198
"418","B3","NYISO","Lower",7956753481.16512
"418","B3","NYISO","Upper",23908514066.0009
"418","B3","NB","Lower",812737121.512896
"418","B3","NB","Upper",2420319463.9403
"418","C1","QC","Lower",5285173362.19178
"418","C1","QC","Upper",15739170292.8492
"418","C1","NYISO","Lower",4833346213.97171
"418","C1","NYISO","Upper",14523275883.3284
"418","C1","NB","Lower",812737121.512896
"418","C1","NB","Upper",2420319463.9403
"418","C2","QC","Lower",5285173362.19178
"418","C2","QC","Upper",15739170292.8492
"418","C2","NYISO","Lower",7956753481.16512
"418","C2","NYISO","Upper",23908514066.0009
"418","C2","NB","Lower",812737121.512896
"418","C2","NB","Upper",2420319463.9403
"418","C3","QC","Lower",28583952155.1164
"418","C3","QC","Upper",85122598594.4692
"418","C3","NYISO","Lower",7956753481.16512
"418","C3","NYISO","Upper",23908514066.0009
"418","C3","NB","Lower",812737121.512896
"418","C3","NB","Upper",2420319463.9403
"418","D","QC","Lower",28583952155.1164
"418","D","QC","Upper",85122598594.4692
"418","D","NYISO","Lower",7956753481.16512
"418","D","NYISO","Upper",23908514066.0009
"418","D","NB","Lower",812737121.512896
"418","D","NB","Upper",2420319463.9403
"419","A","QC","Lower",5222482848.66868
"419","A","QC","Upper",15552478844.8175
"419","A","NYISO","Lower",4872305257.92193
"419","A","NYISO","Upper",14640340318.275
"419","A","NB","Lower",777776001.630599
"419","A","NB","Upper",2316205751.53258
"419","B1","QC","Lower",28444957840.0586
"419","B1","QC","Upper",84708675522.412
"419","B1","NYISO","Lower",8020362087.14622
"419","B1","NYISO","Upper",24099645694.5499
"419","B1","NB","Lower",777776001.630599
"419","B1","NB","Upper",2316205751.53258
"419","B2","QC","Lower",5222482848.66868
"419","B2","QC","Upper",15552478844.8175
"419","B2","NYISO","Lower",8020362087.14622
"419","B2","NYISO","Upper",24099645694.5499
"419","B2","NB","Lower",777776001.630599
"419","B2","NB","Upper",2316205751.53258
"419","B3","QC","Lower",38598207701.7711
"419","B3","QC","Upper",114944907647.269
"419","B3","NYISO","Lower",8020362087.14622
"419","B3","NYISO","Upper",24099645694.5499
"419","B3","NB","Lower",777776001.630599
"419","B3","NB","Upper",2316205751.53258
"419","C1","QC","Lower",5222482848.66868
"419","C1","QC","Upper",15552478844.8175
"419","C1","NYISO","Lower",4872305257.92193
"419","C1","NYISO","Upper",14640340318.275
"419","C1","NB","Lower",777776001.630599
"419","C1","NB","Upper",2316205751.53258
"419","C2","QC","Lower",5222482848.66868
"419","C2","QC","Upper",15552478844.8175
"419","C2","NYISO","Lower",8020362087.14622
"419","C2","NYISO","Upper",24099645694.5499
"419","C2","NB","Lower",777776001.630599
"419","C2","NB","Upper",2316205751.53258
"419","C3","QC","Lower",28444957840.0586
"419","C3","QC","Upper",84708675522.412
"419","C3","NYISO","Lower",8020362087.14622
"419","C3","NYISO","Upper",24099645694.5499
"419","C3","NB","Lower",777776001.630599
"419","C3","NB","Upper",2316205751.53258
