"Simulation","Pathway","NPV"
"502","A",483482835940.59
"502","B1",5505914169.8174
"502","B2",11810103039.6179
"502","B3",4671401742.37931
"502","C1",5429277963.94071
"502","C2",6906130300.61425
"502","C3",3393552217.09988
"502","D",2296241334.31165
"503","A",468241651584.456
"503","B1",5050141999.89393
"503","B2",11203823352.9663
"503","B3",4221844760.829
"503","C1",5023246790.30712
"503","C2",6351757871.5413
"503","C3",3002982361.28037
"503","D",1954789493.29898
"504","A",487049116344.925
"504","B1",5054950457.10598
"504","B2",11302233409.8455
"504","B3",4289368556.30401
"504","C1",5374396876.11796
"504","C2",6445836992.16085
"504","C3",2999924936.22677
"504","D",2250228145.70487
"505","A",499840913798.662
"505","B1",5197807165.29989
"505","B2",11196929299.8608
"505","B3",4436620121.46843
"505","C1",5783999942.74343
"505","C2",6534679993.82391
"505","C3",3110429742.91579
"505","D",2495174712.6172
"506","A",498376748742.816
"506","B1",5736026740.91403
"506","B2",12696756629.0873
"506","B3",4907314592.81916
"506","C1",5772221736.48236
"506","C2",7245012372.22533
"506","C3",3477698477.14183
"506","D",2543422982.49727
"507","A",466327566751.575
"507","B1",4921862226.66495
"507","B2",11022697065.8012
"507","B3",4172015642.75744
"507","C1",5000956860.91631
"507","C2",6206139161.44634
"507","C3",2936879530.39626
"507","D",1948645085.57117
"508","A",474767377623.305
"508","B1",4924905496.23671
"508","B2",10887535303.8959
"508","B3",4176831710.54034
"508","C1",5186170255.56468
"508","C2",6285238319.49927
"508","C3",2921754959.28967
"508","D",2135331594.21798
"509","A",496480163667.089
"509","B1",5241673885.11653
"509","B2",11709613021.4625
"509","B3",4437659739.39048
"509","C1",5675286113.6146
"509","C2",6706089908.00138
"509","C3",3134668718.3413
"509","D",2494015881.21362
"51","A",491264482798.754
"51","B1",5415275496.08595
"51","B2",12103025582.9931
"51","B3",4632959219.02384
"51","C1",5513815088.33118
"51","C2",6899907047.59474
"51","C3",3282750659.47481
"51","D",2399578290.64387
"510","A",493455035828.18
"510","B1",5544780761.23081
"510","B2",12104949173.7956
"510","B3",4640177442.31589
"510","C1",5596659622.19361
"510","C2",6951294358.2092
"510","C3",3293421007.56866
"510","D",2393542010.4946
"511","A",481587575771.906
"511","B1",5101967043.12305
"511","B2",11689534373.5405
"511","B3",4273754114.82781
"511","C1",5207372244.06712
"511","C2",6550648381.38561
"511","C3",2973029669.62623
"511","D",2120244724.3797
"512","A",485559984865.861
"512","B1",4964899186.12671
"512","B2",11017588260.6228
"512","B3",4198749737.97552
"512","C1",5465203216.4592
"512","C2",6341485577.5113
"512","C3",2937077376.75197
"512","D",2211192250.2376
"513","A",479451818238.163
"513","B1",5777276886.26072
"513","B2",12610093414.331
"513","B3",4865741943.30687
"513","C1",5330510661.83287
"513","C2",7200353974.70453
"513","C3",3438823671.5697
"513","D",2241741754.59523
"514","A",502181616683.196
"514","B1",5841333313.95542
"514","B2",13228855771.7371
"514","B3",4915035280.52875
"514","C1",5915027605.98038
"514","C2",7414386363.62432
"514","C3",3516585910.26514
"514","D",2622726816.91191
"515","A",486571319920.586
"515","B1",5091679601.47532
"515","B2",11431783781.0112
"515","B3",4312543144.29381
"515","C1",5535023099.41526
"515","C2",6529009358.46617
"515","C3",3073105968.36018
"515","D",2258287238.72235
"516","A",491673778365.641
"516","B1",5443146207.95057
"516","B2",11738041027.6973
"516","B3",4668738491.80347
"516","C1",5603771377.38506
"516","C2",6926720780.10868
"516","C3",3313353481.72636
"516","D",2413530522.33383
"517","A",486905642960.343
"517","B1",5207296959.22847
"517","B2",11570412576.0426
"517","B3",4394716328.48384
"517","C1",5449109537.87986
"517","C2",6585226912.79391
"517","C3",3129658960.34228
"517","D",2302763569.25916
"518","A",496313778179.032
"518","B1",5927986366.85556
"518","B2",13177087798.9503
"518","B3",4990264960.99227
"518","C1",5696368910.76862
"518","C2",7428410852.77297
"518","C3",3542902000.15427
"518","D",2454861106.66317
"519","A",496868669263.345
"519","B1",5735549878.95936
"519","B2",12587142281.9204
"519","B3",4847889680.41856
"519","C1",5687665613.53047
"519","C2",7189673011.27494
"519","C3",3512610607.789
"519","D",2498565079.27582
"52","A",482634491548.242
"52","B1",5359781911.33125
"52","B2",12065363851.8325
"52","B3",4560854678.49647
"52","C1",5448685893.15366
"52","C2",6854537944.76707
"52","C3",3217230203.88442
"52","D",2306674707.98649
"520","A",477500259824.613
"520","B1",5298265182.69228
"520","B2",11709447497.5655
"520","B3",4476808872.21128
"520","C1",5237353128.20185
"520","C2",6621248926.71233
"520","C3",3187074431.05996
"520","D",2165048577.35404
"521","A",485547081398.9
"521","B1",5709927930.45044
"521","B2",12576918871.4625
"521","B3",4791826716.04024
"521","C1",5533541282.0629
"521","C2",7164269337.47283
"521","C3",3465455344.79524
"521","D",2314663089.80947
"522","A",487764415036.89
"522","B1",5213615255.23561
"522","B2",11339370947.3781
"522","B3",4484765531.60637
"522","C1",5511402396.85079
"522","C2",6608424845.6104
"522","C3",3158033950.95413
"522","D",2408656987.16666
"523","A",489031653900.73
"523","B1",5344018786.58555
"523","B2",11952251002.4143
"523","B3",4543792145.43129
"523","C1",5527656972.15808
"523","C2",6807502420.66619
"523","C3",3216321178.52081
"523","D",2332672641.71798
"524","A",487159537283.744
"524","B1",5599710014.86563
"524","B2",12403355038.8201
"524","B3",4716926077.8408
"524","C1",5424235399.35551
"524","C2",7013578131.62284
"524","C3",3395494230.95858
"524","D",2364617505.98204
"111","A",501625718285.541
"111","B1",5458630097.02519
"111","B2",12015656756.588
"111","B3",4620793547.25312
"111","C1",5930449456.47031
"111","C2",6948880487.53254
"111","C3",3275586140.7159
"111","D",2575622896.19587
"112","A",493106203976.612
"112","B1",5497680000.50699
"112","B2",12330849930.4046
"112","B3",4591537890.7413
"112","C1",5539647943.89177
"112","C2",6957472703.42025
"112","C3",3253507990.89729
"112","D",2408458086.49839
"113","A",509131096210.487
"113","B1",5854231786.5903
"113","B2",12930152142.2344
"113","B3",4973997203.64922
"113","C1",6063598830.15961
"113","C2",7442966946.02006
"113","C3",3579543453.45662
"113","D",2749765513.23292
"114","A",494630768957.156
"114","B1",5412266969.48852
"114","B2",12174110814.0171
"114","B3",4548921873.24436
"114","C1",5663471279.55098
"114","C2",6864831727.24634
"114","C3",3221987763.15889
"114","D",2439116944.21274
"115","A",488408139184.744
"115","B1",5299819366.69856
"115","B2",11927773282.8922
"115","B3",4474244109.78274
"115","C1",5466709010.18483
"115","C2",6733792568.47082
"115","C3",3143402137.06545
"115","D",2279942161.76603
"116","A",493634237821.111
"116","B1",5701065654.13387
"116","B2",12336050998.8404
"116","B3",4830391677.95463
"116","C1",5609012087.10522
"116","C2",7153390937.7831
"116","C3",3495574549.49865
"116","D",2453144202.0841
"117","A",488187287312.021
"117","B1",5556526726.17444
"117","B2",12117924765.6524
"117","B3",4661322792.14763
"117","C1",5519133612.41386
"117","C2",6946639788.41736
"117","C3",3347926783.35998
"117","D",2383633712.72238
"118","A",492017927829.062
"118","B1",5350564881.09669
"118","B2",11915129424.6977
"118","B3",4573161703.05293
"118","C1",5555200000.8566
"118","C2",6783033982.81558
"118","C3",3236587866.54384
"118","D",2386368547.40978
"119","A",489227635037.568
"119","B1",4889884982.36013
"119","B2",11044078793.534
"119","B3",4197294916.99634
"119","C1",5492084808.5256
"119","C2",6243894209.03956
"119","C3",2945205692.67238
"119","D",2326656650.8473
"12","A",493840770798.863
"12","B1",5595736623.05209
"12","B2",12437181181.1034
"12","B3",4679297533.91542
"12","C1",5514137688.93246
"12","C2",7003730993.95762
"12","C3",3307947590.56915
"12","D",2344062437.13939
"120","A",496673890959.591
"120","B1",5786873791.28228
"120","B2",13015388405.5612
"120","B3",4864910379.39508
"120","C1",5714911639.48818
"120","C2",7327793008.34216
"120","C3",3434700526.41998
"120","D",2491585794.91207
"121","A",495012942561.668
"121","B1",5081939592.47237
"121","B2",11354479952.3569
"121","B3",4329754201.91107
"121","C1",5714079597.69976
"121","C2",6592319070.13917
"121","C3",3029687313.51132
"121","D",2397139397.25029
"122","A",487328316523.758
"122","B1",5417236919.77092
"122","B2",11909784885.4431
"122","B3",4600110142.53298
"122","C1",5497709398.5359
"122","C2",6831817332.40003
"122","C3",3252633406.52046
"122","D",2278968311.52769
"123","A",486670282277.611
"123","B1",5416349557.47124
"123","B2",11917198818.237
"123","B3",4548204625.44054
"123","C1",5500530862.66723
"123","C2",6804615679.79018
"123","C3",3232737958.27581
"123","D",2244104634.46826
"124","A",488478814653.241
"124","B1",5334785420.51783
"124","B2",11883012992.1448
"124","B3",4514919687.06826
"124","C1",5602313283.63965
"124","C2",6745098605.34272
"124","C3",3208772001.95805
"124","D",2416485591.39741
"125","A",490016719855.938
"125","B1",5490494946.88903
"125","B2",12612773995.0009
"125","B3",4612799031.60797
"125","C1",5454880888.51033
"125","C2",6953729500.83181
"125","C3",3180335571.19193
"125","D",2307179194.3384
"126","A",470848334708.939
"126","B1",4980172994.13034
"126","B2",11269781414.9159
"126","B3",4177562536.43751
"126","C1",5191710792.22329
"126","C2",6277286428.30182
"126","C3",3014825254.00743
"126","D",2080156314.37968
"127","A",501951436042.491
"127","B1",5998699569.95384
"127","B2",13113512026.1319
"127","B3",4978516678.36055
"127","C1",5741133616.63511
"127","C2",7495605355.31757
"127","C3",3550933834.4072
"127","D",2518782659.6603
"128","A",489349319202.678
"128","B1",5161631756.79914
"128","B2",11516922640.8946
"128","B3",4373134861.04111
"128","C1",5501561239.43221
"128","C2",6563910567.6283
"128","C3",3106941921.87231
"128","D",2347084107.85753
"129","A",485249340126.548
"129","B1",5783869628.19742
"129","B2",13040873320.8777
"129","B3",4868839245.73721
"129","C1",5489679684.34846
"129","C2",7222210469.97546
"129","C3",3506936953.49399
"129","D",2341849012.92684
"13","A",496995230011.801
"13","B1",5317609298.44898
"13","B2",11849772295.5785
"13","B3",4489750553.1335
"13","C1",5668674415.50346
"13","C2",6794218590.86976
"13","C3",3140196043.10979
"13","D",2423629877.70028
"130","A",484471054379.683
"130","B1",5103753025.87567
"130","B2",11174638922.8084
"130","B3",4374636536.77272
"130","C1",5380769411.05714
"130","C2",6480597806.5314
"130","C3",3106943430.00617
"130","D",2316467207.63939
"131","A",493917021366.768
"131","B1",5474470574.30488
"131","B2",12402903536.6174
"131","B3",4595608538.94936
"131","C1",5676660917.6869
"131","C2",6948041306.24414
"131","C3",3256447386.34876
"131","D",2421969374.17342
"132","A",481826846618.988
"132","B1",5310916980.25144
"132","B2",12073234660.7184
"132","B3",4508169005.72589
"132","C1",5365283340.69844
"132","C2",6771137071.91192
"132","C3",3213176169.22906
"132","D",2251753575.99809
"133","A",495150802162.103
"133","B1",5474938845.99341
"133","B2",12127974105.7753
"133","B3",4665782866.7813
"133","C1",5622251686.77962
"133","C2",6894094249.43476
"133","C3",3343658224.80297
"133","D",2435939728.69404
"525","A",502459165712.596
"525","B1",5439547369.27647
"525","B2",11960826966.3747
"525","B3",4637602502.54086
"525","C1",5775971802.68387
"525","C2",6925384889.31338
"525","C3",3279793201.73037
"525","D",2541631556.25467
"526","A",491002898019.253
"526","B1",5146953424.69309
"526","B2",11340761497.611
"526","B3",4411993037.34389
"526","C1",5520782631.62559
"526","C2",6548990747.29937
"526","C3",3104011939.8565
"526","D",2406340826.13518
"527","A",473196323736.124
"527","B1",5229742568.2606
"527","B2",11679699074.6878
"527","B3",4337352245.85441
"527","C1",5219549297.28207
"527","C2",6505509452.18634
"527","C3",3064539414.08936
"527","D",2145547306.14198
"528","A",474403518130.684
"528","B1",5104299922.21189
"528","B2",11543660019.9125
"528","B3",4303578435.53805
"528","C1",5154561647.04993
"528","C2",6420764867.10852
"528","C3",3059617108.15588
"528","D",2103372368.70202
"529","A",465811907026.097
"529","B1",5098305930.62685
"529","B2",11635547668.5362
"529","B3",4295357412.4876
"529","C1",4985019994.32293
"529","C2",6427689797.40402
"529","C3",3041322405.29328
"529","D",1952627218.90761
"53","A",492103027248.534
"53","B1",5456094488.94558
"53","B2",12355985791.7324
"53","B3",4569066911.89264
"53","C1",5562243541.01228
"53","C2",6878892976.72176
"53","C3",3196295431.0358
"53","D",2330360123.15406
"530","A",489729572911.255
"530","B1",5172010026.0372
"530","B2",11425348086.0944
"530","B3",4427281960.72539
"530","C1",5545665007.70593
"530","C2",6611021126.84222
"530","C3",3118283984.38102
"530","D",2354043527.14126
"531","A",468368172861.463
"531","B1",5043640496.00103
"531","B2",11297337034.9885
"531","B3",4252710767.02291
"531","C1",5080889594.44858
"531","C2",6374232280.71479
"531","C3",2999291079.85747
"531","D",2063152165.89949
"532","A",482664299326.417
"532","B1",5181173585.01783
"532","B2",11707979394.1542
"532","B3",4391633726.93978
"532","C1",5372464623.85596
"532","C2",6595002625.79985
"532","C3",3114785183.77256
"532","D",2307724140.83814
"533","A",485391835023.436
"533","B1",4986372892.93809
"533","B2",11050450408.2407
"533","B3",4272107601.89285
"533","C1",5371541157.55046
"533","C2",6336475289.78196
"533","C3",3034184159.18313
"533","D",1791118525.55251
"534","A",498860563050.488
"534","B1",5423776036.71213
"534","B2",11857831514.0995
"534","B3",4667620331.13474
"534","C1",5796835484.73152
"534","C2",6906618237.64116
"534","C3",3377583095.0052
"534","D",2564807279.26843
"535","A",506697952396.412
"535","B1",5775755340.0187
"535","B2",12562121970.3683
"535","B3",4939146680.40786
"535","C1",6050372662.44245
"535","C2",7308321621.53239
"535","C3",3529644034.5393
"535","D",2680431987.01088
"536","A",490417797034.13
"536","B1",5300747537.86956
"536","B2",11642117850.6923
"536","B3",4496548310.52229
"536","C1",5547155579.10268
"536","C2",6637939291.26815
"536","C3",3194852711.0608
"536","D",2448487249.88247
"537","A",486455637167.956
"537","B1",5332569537.827
"537","B2",11419465416.3317
"537","B3",4566688805.00167
"537","C1",5536894183.45764
"537","C2",6722471623.15635
"537","C3",3270716008.63502
"537","D",2367684102.87074
"538","A",510919384768.564
"538","B1",6111254618.34524
"538","B2",13515004408.6866
"538","B3",5169834927.19126
"538","C1",6131269497.16654
"538","C2",7720023584.25033
"538","C3",3713821871.13828
"538","D",2729001179.13992
"539","A",495027634739.295
"539","B1",5814743810.36275
"539","B2",12988429512.9366
"539","B3",4883860666.72136
"539","C1",5649970101.07199
"539","C2",7337752169.526
"539","C3",3461429829.17795
"539","D",2408376761.50835
"54","A",481500407491.256
"54","B1",5286551542.74362
"54","B2",11561154649.361
"54","B3",4456915267.84513
"54","C1",5366045414.0697
"54","C2",6657035840.19014
"54","C3",3162900857.3054
"54","D",2186793567.44774
"540","A",482699482916.621
"540","B1",5664732765.64449
"540","B2",12584440452.7442
"540","B3",4769579325.60264
"540","C1",5351511546.35086
"540","C2",7004437865.87911
"540","C3",3393106311.34566
"540","D",2288796364.10309
"541","A",494512122184.072
"541","B1",5200638895.48652
"541","B2",11590653305.6554
"541","B3",4459595805.04401
"541","C1",5602761469.88219
"541","C2",6654220545.8245
"541","C3",3145631126.06358
"541","D",2488612272.0272
"542","A",480752652292.143
"542","B1",5547245578.32125
"542","B2",12442479555.3323
"542","B3",4648245239.65915
"542","C1",5295803962.42473
"542","C2",7021277066.29179
"542","C3",3275926558.45598
"542","D",2175527195.51258
"543","A",484380563435.04
"543","B1",5580718768.63956
"543","B2",12227320045.3609
"543","B3",4757337134.42603
"543","C1",5486238136.28102
"543","C2",7006774086.09033
"543","C3",3417952746.12783
"543","D",2277155196.60024
"544","A",480146191651.816
"544","B1",5319609249.98081
"544","B2",11912097464.1709
"544","B3",4462323725.22163
"544","C1",5380721583.11255
"544","C2",6728149851.41732
"544","C3",3140368734.78134
"544","D",2200103816.36409
"545","A",481667999035.873
"545","B1",5307472129.36951
"545","B2",11985066462.5561
"545","B3",4531533594.19452
"545","C1",5428471793.08072
"545","C2",6816837252.6314
"545","C3",3184090887.24293
"545","D",2322742138.35976
"546","A",470527758659.057
"546","B1",5326542735.77948
"546","B2",11414612613.8522
"546","B3",4535050084.33541
"546","C1",5129913048.40469
"546","C2",6665117068.85541
"546","C3",3255356827.19759
"546","D",2033596169.90603
"547","A",485486975035.345
"547","B1",5124668883.46503
"547","B2",11615143063.4733
"547","B3",4321323034.126
"547","C1",5389651871.82329
"547","C2",6498830575.70354
"547","C3",3011330528.63136
"547","D",2245987293.81985
"548","A",490749967205.894
"548","B1",5505439440.87667
"548","B2",12251047751.1285
"548","B3",4657066846.55905
"548","C1",5516893060.56732
"548","C2",6929381717.31605
"548","C3",3294751112.72129
"548","D",2407068995.67291
"549","A",484737782768.213
"549","B1",5165291137.46574
"549","B2",11346958890.0943
"549","B3",4391115786.58104
"549","C1",5362689931.72289
"549","C2",6526568107.96849
"549","C3",3090183054.81227
"549","D",2265564404.82387
"55","A",484941944540.965
"55","B1",5245173896.43956
"55","B2",11603250145.8167
"55","B3",4412888604.15225
"55","C1",5423766585.07366
"55","C2",6678475143.94853
"55","C3",3122650820.19119
"55","D",2252261968.58596
"550","A",469588701058.12
"550","B1",4747478324.78216
"550","B2",10637283769.2999
"550","B3",4017132902.08797
"550","C1",5072783641.18818
"550","C2",6036938035.26756
"550","C3",2781021028.66905
"550","D",1935296960.83559
"551","A",483166330350.97
"551","B1",5491345694.55461
"551","B2",11966510271.0474
"551","B3",4646379253.20557
"551","C1",5469756035.27377
"551","C2",6908351094.07569
"551","C3",3291807316.53248
"551","D",2264667116.12447
"552","A",498417479152.942
"552","B1",5611144109.22926
"552","B2",12625678533.175
"552","B3",4667883324.89262
"552","C1",5676315888.01997
"552","C2",7121788260.29751
"552","C3",3317031803.96963
"552","D",2443391894.30857
"553","A",476296102379.824
"553","B1",5601167069.18213
"553","B2",12290015859.3788
"553","B3",4719930137.03598
"553","C1",5337870361.90147
"553","C2",6989237239.30616
"553","C3",3409510937.77356
"553","D",2210777923.37423
"554","A",497470934180.412
"554","B1",5250661747.21036
"554","B2",11847622268.9995
"554","B3",4458681287.61039
"554","C1",5650689119.69414
"554","C2",6751803370.86436
"554","C3",3119061912.30741
"554","D",2457293878.36312
"555","A",494050389080.404
"555","B1",5295321789.59511
"555","B2",11990659370.3275
"555","B3",4511505019.22245
"555","C1",5550514787.0003
"555","C2",6704978404.42677
"555","C3",3164134381.55722
"555","D",2410017112.22509
"556","A",490684650779.217
"556","B1",5928997915.44144
"556","B2",12905635270.4262
"556","B3",5044556945.60427
"556","C1",5672423007.63491
"556","C2",7481703802.84445
"556","C3",3582360081.50385
"556","D",2468717760.1593
"557","A",484756912415.087
"557","B1",4992127908.65165
"557","B2",11053325221.7393
"557","B3",4221568523.46055
"557","C1",5310823687.42891
"557","C2",6272745603.40915
"557","C3",2976743441.8286
"557","D",2242522690.8136
"558","A",475283975126.613
"558","B1",5065679910.26367
"558","B2",11173038743.0047
"558","B3",4293750470.17615
"558","C1",5245031731.01435
"558","C2",6375601175.21114
"558","C3",3078305833.2636
"558","D",2217668312.70004
"559","A",487013298330.899
"559","B1",5386696819.57082
"559","B2",11979382229.2847
"559","B3",4513424113.76583
"559","C1",5412798480.05691
"559","C2",6804407154.37845
"559","C3",3210952764.04646
"559","D",2276420778.1226
"56","A",485127121055.713
"56","B1",5216165027.38541
"56","B2",11460114805.5788
"56","B3",4400348850.34825
"56","C1",5330507268.70598
"56","C2",6564186501.04525
"56","C3",3139743579.87964
"56","D",2284102135.19238
"560","A",490569386753.652
"560","B1",5083705984.95147
"560","B2",11509168333.1823
"560","B3",4304762306.31894
"560","C1",5549112179.40316
"560","C2",6446522400.7711
"560","C3",3022812887.80095
"560","D",2324447640.082
"561","A",489300140809.486
"561","B1",5661621132.19379
"561","B2",12385075142.1077
"561","B3",4766067374.18751
"561","C1",5533936604.09661
"561","C2",7109662015.53045
"561","C3",3412349510.74538
"561","D",2396024299.17622
"562","A",488918939594.971
"562","B1",5790164778.93601
"562","B2",12813529947.9655
"562","B3",4898590082.05364
"562","C1",5516051258.80559
"562","C2",7255176963.14817
"562","C3",3504787408.04666
"562","D",2384681129.51121
"563","A",488742208425.55
"563","B1",5705141503.49973
"563","B2",12893788339.9818
"563","B3",4827986705.44368
"563","C1",5512844681.37167
"563","C2",7224154586.62867
"563","C3",3381029411.49286
"563","D",2355522917.92223
"564","A",492125667392.97
"564","B1",5502477847.65101
"564","B2",12034392340.2806
"564","B3",4677695695.89592
"564","C1",5500165106.86252
"564","C2",6916543137.62774
"564","C3",3282857405.90965
"564","D",2336250205.51326
"565","A",467013091325.115
"565","B1",5221266361.7989
"565","B2",11660523684.9787
"565","B3",4422757994.58418
"565","C1",5075055895.41635
"565","C2",6561304033.52572
"565","C3",3135227004.81434
"565","D",2000963450.87336
"566","A",490228668819.494
"566","B1",5141636884.31347
"566","B2",11486040910.4078
"566","B3",4362190312.64846
"566","C1",5464326312.73568
"566","C2",6506446277.02862
"566","C3",3064055925.50889
"566","D",2396765552.7022
"567","A",475459614363.749
"567","B1",5025810653.52927
"567","B2",11154852163.8497
"567","B3",4227739508.71875
"567","C1",5155225796.2918
"567","C2",6342228064.34506
"567","C3",2978890861.55401
"567","D",2099729204.84838
"568","A",494935145838.496
"568","B1",5277553853.01512
"568","B2",11473111332.5635
"568","B3",4469292942.92764
"568","C1",5683396697.63637
"568","C2",6617314186.17927
"568","C3",3137165160.37681
"568","D",2430128683.68746
"569","A",495411253321.526
"569","B1",5388695009.10043
"569","B2",11884023634.3581
"569","B3",4591779112.87195
"569","C1",5656181902.13919
"569","C2",6833724214.14793
"569","C3",3193464374.28597
"569","D",2495936552.17506
"57","A",483513223174.422
"57","B1",5053735214.23449
"57","B2",11374147528.42
"57","B3",4269841231.58374
"57","C1",5398489950.70336
"57","C2",6424410254.65308
"57","C3",3031456546.68578
"57","D",2305456902.35973
"570","A",477278231282.868
"570","B1",5123746047.82129
"570","B2",11420595495.9822
"570","B3",4362234120.17199
"570","C1",5238033747.21454
"570","C2",6494720311.94259
"570","C3",3121321126.33089
"570","D",2154743029.55721
"571","A",497339217391.33
"571","B1",5146206189.25016
"571","B2",11540802960.175
"571","B3",4316350473.67023
"571","C1",5733962426.65701
"571","C2",6559533169.43054
"571","C3",3057292785.40503
"571","D",2483930900.76078
"572","A",495035254798.07
"572","B1",5980553444.29785
"572","B2",13043703644.6354
"572","B3",5017029721.31571
"572","C1",5644623528.60876
"572","C2",7485309875.41057
"572","C3",3609149924.59666
"572","D",2459837973.82749
"573","A",483826901294.62
"573","B1",5527899586.05317
"573","B2",12602929434.8258
"573","B3",4665027050.33101
"573","C1",5449380246.30693
"573","C2",7075526255.07875
"573","C3",3260348307.23528
"573","D",2283752735.70547
"574","A",474887637597.602
"574","B1",5150086298.64663
"574","B2",11775101329.34
"574","B3",4327528769.70706
"574","C1",5230525931.48344
"574","C2",6527441940.93061
"574","C3",3032807994.31875
"574","D",2122362609.52125
"575","A",484842671457.044
"575","B1",5118136818.30491
"575","B2",11548121513.6244
"575","B3",4414162397.58691
"575","C1",5515459336.63814
"575","C2",6562290866.02854
"575","C3",3111075668.80983
"575","D",2290639407.57255
"576","A",490636387996.452
"576","B1",5761673813.03207
"576","B2",13099503223.5157
"576","B3",4845190943.33868
"576","C1",5602797479.21476
"576","C2",7260536119.39985
"576","C3",3413492357.21599
"576","D",2398452560.69375
"577","A",492794179526.848
"577","B1",5760717690.19517
"577","B2",13004078187.6828
"577","B3",4857999345.29556
"577","C1",5624248659.72347
"577","C2",7302913087.54886
"577","C3",3475030892.74925
"577","D",2453112322.57076
"578","A",488972151149.467
"578","B1",4987786415.20361
"578","B2",11472077412.6067
"578","B3",4187930372.08169
"578","C1",5515792988.05944
"578","C2",6374456645.17007
"578","C3",2949516787.82777
"578","D",2281599329.98434
"579","A",486230006030.443
"579","B1",4989890999.26143
"579","B2",11064537061.5368
"579","B3",4221261031.44431
"579","C1",5344299792.02459
"579","C2",6303207582.0174
"579","C3",2953541548.66077
"579","D",2156124683.89792
"58","A",490532893187.939
"58","B1",5994656800.58366
"58","B2",13229804105.0462
"58","B3",5042870491.82909
"58","C1",5520496445.66585
"58","C2",7355373402.28718
"58","C3",3682079915.37498
"58","D",2441541890.66355
"580","A",490368206473.222
"580","B1",5353381658.70028
"580","B2",11922497221.1702
"580","B3",4464015678.37326
"580","C1",5555552097.36466
"580","C2",6750337233.8986
"580","C3",3168451528.99516
"580","D",2306071211.79995
"581","A",489221166646.728
"581","B1",5477371994.02908
"581","B2",12104627306.3122
"581","B3",4640200118.20047
"581","C1",5585382876.63374
"581","C2",7022968345.44568
"581","C3",3307706464.84628
"581","D",2366829473.05158
"582","A",488933484852.049
"582","B1",5554407973.35505
"582","B2",12106903527.2421
"582","B3",4700250158.57743
"582","C1",5590830309.15243
"582","C2",6997422967.6553
"582","C3",3350077628.29266
"582","D",2384078362.95635
"583","A",482077263726.962
"583","B1",5286191616.24527
"583","B2",12075130108.9091
"583","B3",4449629169.16818
"583","C1",5324195663.38035
"583","C2",6749640778.00979
"583","C3",3122004635.50179
"583","D",2202080746.03216
"584","A",491249536816.653
"584","B1",6001493108.96994
"584","B2",13249614214.9557
"584","B3",5081298974.82476
"584","C1",5525494113.60679
"584","C2",7533494330.66682
"584","C3",3597566755.7693
"584","D",2387872630.54973
"585","A",497842960174.046
"585","B1",5670941000.91631
"585","B2",12607666521.2161
"585","B3",4799109970.07933
"585","C1",5630846778.22441
"585","C2",7093813297.90366
"585","C3",3426824283.49711
"585","D",2446951269.53105
"586","A",481247119111.537
"586","B1",5170201243.8829
"586","B2",11625804921.2532
"586","B3",4386618621.55388
"586","C1",5322737330.70483
"586","C2",6563145432.08556
"586","C3",3071047360.58991
"586","D",2210986272.68514
"587","A",482711802119.672
"587","B1",5379556090.95729
"587","B2",12050176727.5119
"587","B3",4562184268.59251
"587","C1",5334431852.7521
"587","C2",6794175348.33758
"587","C3",3258757140.83139
"587","D",2221423066.70755
"588","A",481211709370.965
"588","B1",5164312737.45675
"588","B2",11622649525.1245
"588","B3",4363728003.84303
"588","C1",5278637239.20148
"588","C2",6550519442.09676
"588","C3",3063271361.70199
"588","D",2179914206.20427
"589","A",498881636291.838
"589","B1",5546199727.95288
"589","B2",12452857946.7982
"589","B3",4657429970.54455
"589","C1",5771465999.09957
"589","C2",6959716262.08341
"589","C3",3325058503.49297
"589","D",2550715955.53384
"59","A",489050111884.635
"59","B1",5121030889.95449
"59","B2",11532778177.0809
"59","B3",4328036480.00023
"59","C1",5498348780.15768
"59","C2",6509318789.92624
"59","C3",3038991864.96916
"59","D",2272607823.54204
"590","A",479376722619.905
"590","B1",5228890383.6536
"590","B2",11447834406.0152
"590","B3",4478365347.03087
"590","C1",5469312329.60338
"590","C2",6620512276.26149
"590","C3",3191076888.95406
"590","D",2308133143.30772
"591","A",497930320174.093
"591","B1",5605144828.9431
"591","B2",12534801438.9409
"591","B3",4740149115.52862
"591","C1",5626572250.35396
"591","C2",7082947546.20801
"591","C3",3403059574.86978
"591","D",2458375655.55107
"592","A",486782086828.467
"592","B1",5155656029.24213
"592","B2",11675572106.6245
"592","B3",4374742595.63611
"592","C1",5380741688.37228
"592","C2",6498633945.0768
"592","C3",3063367212.63331
"592","D",2219492815.30972
"593","A",490231717504.815
"593","B1",5138572472.06908
"593","B2",11501871922.9786
"593","B3",4338080519.81251
"593","C1",5544715221.97507
"593","C2",6579751355.05183
"593","C3",3044516909.37012
"593","D",2325245825.39259
"594","A",491793290924.079
"594","B1",5276333722.51347
"594","B2",11992530181.3502
"594","B3",4498564225.40196
"594","C1",5483669324.21475
"594","C2",6735283145.99609
"594","C3",3108262755.5146
"594","D",2388436779.43865
"595","A",497120937093.242
"595","B1",5280596620.38079
"595","B2",11775496227.21
"595","B3",4435120898.01921
"595","C1",5604109064.52087
"595","C2",6744595706.57514
"595","C3",3128440400.6192
"595","D",2346633783.57907
"596","A",483898298315.974
"596","B1",5562655213.91254
"596","B2",12358623701.0489
