Simulation,Pathway,NPV
307,C3,650233599.182496
307,D,1372235424.21693
308,A,1427606258.56796
308,B1,701210466.679572
308,B2,805130027.13741
308,B3,695133818.51857
308,C1,627148672.607738
308,C2,749023495.498345
308,C3,655687152.213563
308,D,1373948530.77684
309,A,1448095655.24018
309,B1,676650394.599464
309,B2,778288324.946216
309,B3,671696007.134151
309,C1,616768088.19262
309,C2,725493421.714555
309,C3,633009184.952938
309,D,1351496980.22658
31,A,1443691714.24285
31,B1,668564132.285571
31,B2,767074016.479213
31,B3,663848573.59128
31,C1,615704489.557936
31,C2,715508271.057886
31,C3,625627553.441412
31,D,1347016954.08789
310,A,1442274412.40473
310,B1,678011088.553254
310,B2,780555882.460618
310,B3,672935573.294266
310,C1,617029093.082241
310,C2,727392926.084158
310,C3,633324875.015082
310,D,1355506987.08019
311,A,1452366399.7305
311,B1,671028336.247117
311,B2,773669575.181041
311,B3,666474423.21536
311,C1,615174910.438619
311,C2,720339859.83202
311,C3,628377177.269423
311,D,1350982419.23513
312,A,1445589535.20021
312,B1,664353011.754437
312,B2,762888510.05377
312,B3,660911705.140035
312,C1,611396040.068571
312,C2,713147735.454135
312,C3,622293398.847754
312,D,1345420321.10894
313,A,1463388498.5266
313,B1,639895779.793706
313,B2,737526530.763826
313,B3,634976519.825515
313,C1,599186582.108754
313,C2,688488004.627206
313,C3,598795788.904719
313,D,1326750277.71279
314,A,1454029652.67478
314,B1,654302277.919331
314,B2,750122211.176881
314,B3,650656517.658971
314,C1,609585082.950808
314,C2,702997244.380379
314,C3,613168968.873421
314,D,1345112299.59171
315,A,1434350367.1089
315,B1,695574636.504356
315,B2,793932968.379221
315,B3,690596742.587044
315,C1,624815148.749021
315,C2,742943059.183867
315,C3,650931309.190108
315,D,1366580033.86256
316,A,1438794179.90278
316,B1,692754423.213544
316,B2,795633788.149777
316,B3,686865015.610903
316,C1,623339449.288327
316,C2,742068645.974201
316,C3,647705309.902533
316,D,1362411266.71607
317,A,1430212556.92383
317,B1,693101540.185132
317,B2,794854008.097014
317,B3,687464248.760547
317,C1,622238022.702193
317,C2,741388180.330039
317,C3,647732360.639489
317,D,1365391684.43122
318,A,1437108680.6649
318,B1,682125658.032852
318,B2,781397901.197053
318,B3,677511234.984339
318,C1,621640226.120355
318,C2,730325531.069899
318,C3,639276592.78737
318,D,1359970522.58711
319,A,1447331565.15762
319,B1,671964654.182764
319,B2,774235782.867432
319,B3,667505600.60803
319,C1,613097061.715497
319,C2,721113174.16948
319,C3,629257746.027848
319,D,1349869564.03564
32,A,1440317548.76584
32,B1,691888656.547261
32,B2,795350792.323058
32,B3,685869789.729201
32,C1,623735835.752977
32,C2,740111443.109167
32,C3,646243175.428874
32,D,1362838570.12727
320,A,1446098351.54832
320,B1,661443522.981543
320,B2,761280679.823793
320,B3,657371710.423126
320,C1,608688671.745398
320,C2,710685654.57955
320,C3,619629293.545757
320,D,1344537988.25809
321,A,1444311895.58929
321,B1,677237088.277885
321,B2,777956823.109998
321,B3,670398087.071579
321,C1,616219030.533634
321,C2,726227693.300891
321,C3,631510769.480401
321,D,1352335239.34246
322,A,1439418548.03618
322,B1,696566145.999538
322,B2,798783876.633847
322,B3,690670605.144697
322,C1,623615637.800114
322,C2,745171524.958095
322,C3,651590512.657135
322,D,1365529976.11022
323,A,1441701169.47285
323,B1,677640859.544993
323,B2,779232174.232999
323,B3,672901900.403904
323,C1,616854654.257579
323,C2,727151651.049147
323,C3,634445585.351469
323,D,1355304495.94805
324,A,1445438653.79472
324,B1,666207328.438294
324,B2,769037056.884149
324,B3,661623012.051073
324,C1,612378301.81144
324,C2,715167522.78458
324,C3,623288627.786596
324,D,1345164452.70355
325,A,1434306065.03386
325,B1,695466529.903009
325,B2,797097296.489608
325,B3,689545300.43635
325,C1,624912767.684407
325,C2,743126282.762479
325,C3,649777610.419736
325,D,1364225239.68263
326,A,1438878423.0521
326,B1,678449121.697372
326,B2,781780464.868521
326,B3,674482658.941401
326,C1,617960162.745673
326,C2,727819142.16256
326,C3,635081092.176801
326,D,1358997541.09475
327,A,1440241703.14203
327,B1,692079746.740421
327,B2,792935299.807397
327,B3,687264224.035835
327,C1,624864830.663633
327,C2,740417721.296558
327,C3,648164659.249533
327,D,1365534172.3362
328,A,1456737093.76174
328,B1,663690568.748298
328,B2,762100205.856056
328,B3,659133207.08289
328,C1,611148417.608873
328,C2,711219852.479685
328,C3,621678476.24883
328,D,1345113418.16103
329,A,1450004505.68729
329,B1,675848190.155374
329,B2,778888453.978826
329,B3,670011592.694381
329,C1,615645146.846809
329,C2,724642616.013444
329,C3,630978595.425489
329,D,1353030444.30609
33,A,1447681124.55119
33,B1,661786198.550591
33,B2,762340042.79824
33,B3,656917582.230665
33,C1,610630794.968185
33,C2,710976912.854463
33,C3,618681182.919964
33,D,1345194874.25284
330,A,1446909513.03689
330,B1,673719007.735123
330,B2,774982228.533906
330,B3,668428475.046982
330,C1,616908866.620473
330,C2,723088838.386006
330,C3,631009961.210345
330,D,1358123103.41844
331,A,1449723570.53781
331,B1,687790178.914227
331,B2,786551968.810795
331,B3,682224270.848344
331,C1,623772958.79033
331,C2,733915837.437129
331,C3,643199837.144032
331,D,1364554484.6582
332,A,1447910897.88118
332,B1,669249209.333406
332,B2,768906092.262982
332,B3,664919264.324268
332,C1,612837409.087215
332,C2,717939583.119562
332,C3,627247002.120063
332,D,1350025189.20511
333,A,1454549750.86979
333,B1,672183111.907857
333,B2,773331172.936876
333,B3,666206826.706394
333,C1,616142054.53581
333,C2,720755208.488991
333,C3,628605249.262891
333,D,1353936489.57102
334,A,1452227785.4591
334,B1,674385614.386673
334,B2,776298898.366314
334,B3,668915892.261105
334,C1,615475750.205583
334,C2,722153016.376679
334,C3,631069457.401999
334,D,1353597621.53564
335,A,1448730609.00685
335,B1,679204780.545854
335,B2,780633603.574045
335,B3,673701053.77437
335,C1,619363263.920908
335,C2,728125046.607509
335,C3,635122665.819327
335,D,1358015981.12822
336,A,1435042504.38
336,B1,689670897.518471
336,B2,791508536.573978
336,B3,684586807.860939
336,C1,623404072.842944
336,C2,738158200.842035
336,C3,645388239.710812
336,D,1366222991.36753
337,A,1439150287.06176
337,B1,695778347.381999
337,B2,799339700.191766
337,B3,690079880.858863
337,C1,624203853.014022
337,C2,744883881.226791
337,C3,651023433.242273
337,D,1363168300.20481
338,A,1442196641.08821
338,B1,674468239.474593
338,B2,778462924.622662
338,B3,669689992.581655
338,C1,617077809.719534
338,C2,724200487.10684
338,C3,630995188.710728
338,D,1355179321.06372
339,A,1446128382.24345
339,B1,673152329.1145
339,B2,775915656.398587
339,B3,666913807.557043
339,C1,611964631.630539
339,C2,720773037.265856
339,C3,628156894.728028
339,D,1350940959.93741
34,A,1442536873.16699
34,B1,678711016.858393
34,B2,779633292.066652
34,B3,673895969.295782
34,C1,618203706.337754
34,C2,726422764.297739
34,C3,634831291.279943
34,D,1355497173.98455
340,A,1445179502.06643
340,B1,676706474.592017
340,B2,779074570.265718
340,B3,672138266.744056
340,C1,617004659.800556
340,C2,725801856.97584
340,C3,633647646.377305
340,D,1356337112.80924
341,A,1449706630.61656
341,B1,675584583.013073
341,B2,779450767.373347
341,B3,670242687.319189
341,C1,616023035.968474
341,C2,724738025.800071
341,C3,631444041.39939
341,D,1353494313.27724
342,A,1451312253.93219
342,B1,675759490.86677
342,B2,779105870.135952
342,B3,670758721.222605
342,C1,614546735.351657
342,C2,724966274.594693
342,C3,632612155.528773
342,D,1354930065.62499
343,A,1435080403.96223
343,B1,683160272.3978
343,B2,784126673.536795
343,B3,678770883.51177
343,C1,622042939.171545
343,C2,732466541.048321
343,C3,639661599.719441
343,D,1364065803.83086
344,A,1447382937.00924
344,B1,678748079.107734
344,B2,781243584.092128
344,B3,673448879.061413
344,C1,617962383.702341
344,C2,726930945.516294
344,C3,634856520.965334
344,D,1357750173.45971
345,A,1436208517.35748
345,B1,655208405.262018
345,B2,753464464.454325
345,B3,651059983.11935
345,C1,606525973.033175
345,C2,704741221.854932
345,C3,613971549.850313
345,D,1337708946.19604
346,A,1447916102.20211
346,B1,679831170.336612
346,B2,781566816.456876
346,B3,675080042.440986
346,C1,617876313.647623
346,C2,727834882.639457
346,C3,635456499.897661
346,D,1356142314.38457
347,A,1431437239.44236
347,B1,688791436.017063
347,B2,791817406.125193
347,B3,682733623.364407
347,C1,618685647.439417
347,C2,738105874.507797
347,C3,643736731.16272
347,D,1355774918.2204
348,A,1439775244.0351
348,B1,691157114.614413
348,B2,792264633.040953
348,B3,685427376.261047
348,C1,624471818.657335
348,C2,738941817.786519
348,C3,645339960.533771
348,D,1368769362.95076
349,A,1433734461.52761
349,B1,686016912.615571
349,B2,788838797.718844
349,B3,681096548.029269
349,C1,623111765.379568
349,C2,734111331.609825
349,C3,641546612.08024
349,D,1363086701.37459
35,A,1460454301.59452
35,B1,632774769.097658
35,B2,730758558.413063
35,B3,629810354.80814
35,C1,596126079.467618
35,C2,681613856.35373
35,C3,594053525.956956
35,D,1325744975.9386
350,A,1441803530.52132
350,B1,683426700.566172
350,B2,782084067.653544
350,B3,679324212.950304
350,C1,623382779.474804
350,C2,730379470.79204
350,C3,639690396.625123
350,D,1364316901.9683
351,A,1436325717.95127
351,B1,689930894.893988
351,B2,791190295.427563
351,B3,684062585.624873
351,C1,621790874.209898
351,C2,737979042.465507
351,C3,644811071.051527
351,D,1364373738.55543
352,A,1448403563.38536
352,B1,675488200.766257
352,B2,775635879.589186
352,B3,670696912.441945
352,C1,617034244.145173
352,C2,724459276.135985
352,C3,632228123.627071
352,D,1351247791.99912
353,A,1438763554.14764
353,B1,681359015.865565
353,B2,782791853.055795
353,B3,676355936.011837
353,C1,620620412.566214
353,C2,730314759.943698
353,C3,637543416.708533
353,D,1358773843.16637
354,A,1443875345.40911
354,B1,683928431.136795
354,B2,787380316.870957
354,B3,678327600.548517
354,C1,618438438.577262
354,C2,732678796.240361
354,C3,639069381.472247
354,D,1358395414.10602
355,A,1449088133.70868
355,B1,679031812.528244
355,B2,783835091.482954
355,B3,673742236.149751
355,C1,617604690.713566
355,C2,729994438.517448
355,C3,635285044.687244
355,D,1357633747.41426
356,A,1441548269.68389
356,B1,676532371.033192
356,B2,777835779.285436
356,B3,671668968.150062
356,C1,617006729.918224
356,C2,725868899.016293
356,C3,633230696.206417
356,D,1355052950.91085
357,A,1447628073.16372
357,B1,679549037.737137
357,B2,780293646.589177
357,B3,674552980.338968
357,C1,620387366.365623
357,C2,727867184.74472
357,C3,636027750.191483
357,D,1355021755.54658
358,A,1438839466.75027
358,B1,681415031.944912
358,B2,782326261.886872
358,B3,676982195.669774
358,C1,617762489.739401
358,C2,729947356.554248
358,C3,637930401.135741
358,D,1355191520.45016
359,A,1438522748.59292
359,B1,677177121.064451
359,B2,776540898.344054
359,B3,672815514.416899
359,C1,617016267.628729
359,C2,726393452.577108
359,C3,633563310.102386
359,D,1352895950.79974
36,A,1441393671.92852
36,B1,668254082.317969
36,B2,769807377.387238
36,B3,663852473.525491
36,C1,612245091.578592
36,C2,718186338.616642
36,C3,626283326.938768
36,D,1347747075.59869
360,A,1443687786.3972
360,B1,675064052.839601
360,B2,777229344.347314
360,B3,669325472.384212
360,C1,614901672.775656
360,C2,723745439.84902
360,C3,630776899.350387
360,D,1352409492.74816
361,A,1442728161.55137
361,B1,675466656.220798
361,B2,776610049.097184
361,B3,670270956.219364
361,C1,616354689.748308
361,C2,723793616.730045
361,C3,631159810.992165
361,D,1353180725.0606
362,A,1443587706.11603
362,B1,675697286.484713
362,B2,778139588.551264
362,B3,670655376.054467
362,C1,614899903.322665
362,C2,724228738.661891
362,C3,631555177.993155
362,D,1351443332.8461
363,A,1444063566.79495
363,B1,676222627.482455
363,B2,778532233.479799
363,B3,671285349.407497
363,C1,617960598.486311
363,C2,724894560.219568
363,C3,632639531.774975
363,D,1356114741.09202
364,A,1440591325.93361
364,B1,696808753.155133
364,B2,801146640.917972
364,B3,689803938.072688
364,C1,622876843.42405
364,C2,746203815.984048
364,C3,650691450.984727
364,D,1361511234.46443
365,A,1456500724.41906
365,B1,666951484.604012
365,B2,767580690.418615
365,B3,661879852.868279
365,C1,614970033.005355
365,C2,714992371.195649
365,C3,623600370.341532
365,D,1349660552.41416
366,A,1450454613.09087
366,B1,663685160.121771
366,B2,761986343.434807
366,B3,660013524.375687
366,C1,612510972.539235
366,C2,712686728.73806
366,C3,622152811.031017
366,D,1343272812.95497
367,A,1451964869.41708
367,B1,664591911.329068
367,B2,764949954.673693
367,B3,659985303.170544
367,C1,610154751.995049
367,C2,712850946.935582
367,C3,622475511.450641
367,D,1343778758.05966
368,A,1451283583.2297
368,B1,670797290.118957
368,B2,771311427.752585
368,B3,664857841.500887
368,C1,613698718.242095
368,C2,718770669.184986
368,C3,627307073.834116
368,D,1349967152.45266
369,A,1439051363.59035
369,B1,684457492.213872
369,B2,788257539.486936
369,B3,679022280.05036
369,C1,618674777.732074
369,C2,732876956.638772
369,C3,639690532.794476
369,D,1356184847.35901
37,A,1455684498.75337
37,B1,675188310.63791
37,B2,778409482.238937
37,B3,668435755.433227
37,C1,616797551.830305
37,C2,723068467.695541
37,C3,629918059.395023
37,D,1354284653.8126
370,A,1447590111.08795
370,B1,655083839.855159
370,B2,754449421.063903
370,B3,650493963.907999
370,C1,609127136.645885
370,C2,703292727.83671
370,C3,613593934.645366
370,D,1339857646.83235
371,A,1435893632.96093
371,B1,687924521.238609
371,B2,788958470.215348
371,B3,682833207.45058
371,C1,624491224.628357
371,C2,736176365.895734
371,C3,644562527.293026
371,D,1365191645.29732
372,A,1458230350.79344
372,B1,658919313.763544
372,B2,759991562.529235
372,B3,653803481.915149
372,C1,605629800.778629
372,C2,707076922.736913
372,C3,615741705.95268
372,D,1337742482.66176
373,A,1441080552.607
373,B1,673580986.114689
373,B2,774317477.513658
373,B3,668662864.947024
373,C1,614184977.684868
373,C2,722464608.151198
373,C3,630860660.695117
373,D,1355572869.36075
374,A,1449464382.78776
374,B1,677288659.16752
374,B2,780633878.25468
374,B3,671588254.910761
374,C1,615304439.524856
374,C2,726475655.833133
374,C3,633618890.319457
374,D,1355068068.22633
375,A,1443751313.18558
375,B1,677578963.536377
375,B2,777491684.008579
375,B3,672017017.656264
375,C1,617473358.509857
375,C2,726470298.804045
375,C3,633947388.317917
375,D,1355118328.22603
376,A,1450029808.22521
376,B1,682483123.760644
376,B2,782948826.512643
376,B3,677007739.476768
376,C1,620660764.375847
376,C2,730206456.977214
376,C3,638406984.305593
376,D,1361025661.47063
377,A,1444308017.83898
377,B1,669066125.814068
377,B2,770799604.975752
377,B3,663751328.734929
377,C1,611679430.86022
377,C2,717117939.466369
377,C3,625166128.710101
377,D,1346001366.84734
378,A,1435344269.95717
378,B1,691829491.725919
378,B2,792070220.254459
378,B3,686283983.245608
378,C1,624801317.959299
378,C2,739313596.388214
378,C3,646251653.984216
378,D,1365101678.68348
379,A,1440309505.40439
379,B1,689020956.276471
379,B2,789304376.86213
379,B3,684538936.936133
379,C1,624695841.470528
379,C2,735823888.996777
379,C3,645041560.479836
379,D,1365825666.23318
38,A,1447103557.64495
38,B1,672283869.976039
38,B2,771128041.746305
38,B3,667963736.312671
38,C1,619493142.314377
38,C2,721668451.077682
38,C3,629261442.34977
38,D,1353872882.13285
380,A,1437716038.95739
380,B1,686285354.081675
380,B2,787613293.645576
380,B3,681687627.490069
380,C1,621128426.517383
380,C2,733447916.037637
380,C3,641546029.636198
380,D,1359507485.48791
381,A,1441635638.56442
381,B1,679810030.483232
381,B2,779154165.128452
381,B3,675220227.63957
381,C1,619847277.396324
381,C2,728207352.189468
381,C3,636655915.605478
381,D,1359968583.56668
382,A,1452121192.56353
382,B1,661487831.116618
382,B2,761153760.415555
382,B3,657463965.153532
382,C1,608374810.132463
382,C2,710792902.440777
382,C3,619937999.891346
382,D,1343851741.48294
383,A,1451943844.79818
383,B1,675425047.207289
383,B2,776525113.248541
383,B3,669698192.768444
383,C1,614965025.28921
383,C2,723263621.724331
383,C3,632079918.553333
383,D,1353189278.5281
384,A,1453568018.47159
384,B1,661030361.154739
384,B2,761642670.635786
384,B3,657764763.202556
384,C1,609358310.166383
384,C2,710769855.763869
384,C3,619884705.108203
384,D,1343796962.94435
385,A,1451865552.4286
385,B1,671688301.472966
385,B2,774218867.726057
385,B3,666947579.928686
385,C1,614257597.528767
385,C2,721991728.493625
385,C3,628061072.368806
385,D,1353202209.63493
386,A,1443344192.36729
386,B1,666514806.45879
386,B2,767928988.842241
386,B3,661500250.175133
386,C1,609930872.695835
386,C2,715744602.538412
386,C3,623805613.204878
386,D,1343725940.32944
387,A,1446775687.74963
387,B1,662051600.733403
387,B2,762342311.171805
387,B3,657789601.530914
387,C1,609535301.312458
387,C2,710765622.957337
387,C3,620317018.134328
387,D,1341491279.46988
388,A,1444863351.49419
388,B1,672609926.990867
388,B2,775248641.600482
388,B3,667547618.481578
388,C1,614998088.101356
388,C2,721833659.206681
388,C3,629704838.192297
388,D,1352876896.49065
389,A,1435857837.21886
389,B1,689575213.108742
389,B2,791529438.409751
389,B3,683954146.715266
389,C1,619790920.627577
389,C2,738197434.097818
389,C3,645090312.63565
389,D,1357827358.11819
39,A,1447019625.81106
39,B1,667249636.647854
39,B2,767150261.942368
39,B3,662858440.890514
39,C1,612436854.072953
39,C2,717401302.421035
39,C3,624353727.384297
39,D,1347301817.77233
391,A,1451167489.1444
391,B1,672680651.961711
391,B2,773106814.145551
391,B3,667210978.776415
391,C1,613499104.212437
391,C2,721130055.185914
391,C3,630005461.921209
391,D,1350026464.93494
392,A,1449227175.69197
392,B1,673256813.669875
392,B2,772214647.194174
392,B3,668553183.944026
392,C1,615848878.296983
392,C2,722029326.157592
392,C3,629706592.226103
392,D,1352782857.96444
393,A,1456146011.36549
393,B1,655989789.875417
393,B2,757297124.963321
393,B3,652625583.457584
393,C1,606625458.757516
393,C2,706099434.564777
393,C3,615148121.80381
393,D,1340025498.45565
394,A,1445757624.84157
394,B1,674947835.123688
394,B2,774090248.739598
394,B3,670702164.522783
394,C1,621715117.423171
394,C2,723297208.438891
394,C3,633210150.817267
394,D,1360788782.88332
395,A,1439990712.41033
395,B1,679784421.125098
395,B2,781239928.137575
395,B3,674104880.442897
395,C1,620143947.533013
395,C2,727951156.011585
395,C3,635234767.520994
395,D,1357462803.6622
396,A,1450323820.48878
396,B1,674757002.517725
396,B2,773930332.939284
396,B3,669650402.992999
396,C1,612433498.114088
396,C2,722951464.154201
396,C3,632043309.030402
396,D,1350079309.173
397,A,1446881631.28173
397,B1,675305929.112281
397,B2,776286057.720107
397,B3,670586420.746727
397,C1,616679070.995722
397,C2,724187071.723178
397,C3,632936197.820552
397,D,1352713035.26475
398,A,1440597902.75334
398,B1,684656336.42823
398,B2,785203505.429285
398,B3,681052805.375089
398,C1,621755532.210092
398,C2,732568380.689224
398,C3,641900990.170115
398,D,1365863953.44999
399,A,1437688654.06088
399,B1,687951351.16925
399,B2,791795898.533105
399,B3,683010422.99244
399,C1,623135576.118101
399,C2,736625983.478603
399,C3,642824132.534617
399,D,1359482921.80653
4,A,1448446080.47454
4,B1,675673623.622499
4,B2,777133203.920484
4,B3,670543004.983727
4,C1,615580781.689184
4,C2,723483858.915665
4,C3,631209025.078791
4,D,1353675517.86928
40,A,1436851111.83535
40,B1,695455293.609063
40,B2,800335544.630442
40,B3,688885055.174959
40,C1,622035460.800736
40,C2,743774637.396261
40,C3,649363306.063639
40,D,1359064976.47749
401,A,1454708604.23252
401,B1,679495156.532937
401,B2,781880204.718292
401,B3,674445249.885908
401,C1,619155537.681463
401,C2,728044234.614265
401,C3,635293157.228322
401,D,1359865943.56246
402,A,1457704997.04038
402,B1,661688308.596195
402,B2,759221355.24308
402,B3,656876871.863871
402,C1,611912275.723074
402,C2,710384430.776763
402,C3,619125299.162772
402,D,1347439912.642
403,A,1445581307.90864
403,B1,672226378.604024
403,B2,772393829.186375
403,B3,667748275.785115
403,C1,616545804.356145
403,C2,720560555.004851
403,C3,629314721.409549
403,D,1349231853.23952
404,A,1441055868.31534
404,B1,688033093.837735
404,B2,790716405.838916
404,B3,682529381.831364
404,C1,622518610.504241
404,C2,735699534.76788
404,C3,643257132.498315
404,D,1366732120.6658
405,A,1452416546.2977
405,B1,677512740.013592
405,B2,780615056.256917
405,B3,671598293.528511
405,C1,613864124.798841
405,C2,726894478.770161
405,C3,633255914.2996
405,D,1352785816.18024
406,A,1446361383.73861
406,B1,679624520.975599
406,B2,778936852.486882
406,B3,674435356.181121
406,C1,620714609.023125
406,C2,727849284.342179
406,C3,635753529.451569
406,D,1361843224.84683
407,A,1455303185.22923
407,B1,664461749.194221
407,B2,764297283.589334
407,B3,658878546.992165
407,C1,611976418.343062
407,C2,713788498.105631
407,C3,621513841.725965
407,D,1345016642.88694
408,A,1447778673.21311
408,B1,669143431.858934
408,B2,769549156.42967
408,B3,664602049.686138
408,C1,613710751.802005
408,C2,717684607.77442
408,C3,626570788.858198
408,D,1349550873.90778
409,A,1434233506.61147
409,B1,679445193.356825
409,B2,778486930.919224
409,B3,674318780.381931
409,C1,619273628.324469
409,C2,727821327.299999
409,C3,636165708.411381
41,A,1442265741.17288
41,B1,674435644.500442
41,B2,774489889.556009
41,B3,669721904.177571
41,C1,613577532.420104
41,C2,722609618.530195
41,C3,630425680.751905
41,D,1355783908.5566
411,A,1444980259.51146
411,B1,685526731.560741
411,B2,786888231.800545
411,B3,679831332.621547
411,C1,620900116.819655
411,C2,732727215.294027
411,C3,641254073.551869
411,D,1360950057.78872
412,A,1437925869.08815
412,B1,678346980.621975
412,B2,779028533.577688
412,B3,672814644.402462
412,C1,614463158.042755
412,C2,726168853.863244
412,C3,633669272.655286
412,D,1349288907.36974
413,A,1451039914.70722
413,B1,670358955.281809
413,B2,773242400.900288
413,B3,665588972.981225
413,C1,614318019.628805
413,C2,719642513.431711
413,C3,627441873.210303
413,D,1352604983.77246
414,A,1438566762.76083
414,B1,690318348.766012
414,B2,790538471.42518
414,B3,684930200.40716
414,C1,621492075.646286
414,C2,736787219.325025
414,C3,645599774.337289
414,D,1365563833.78562
415,A,1455121857.46513
415,B1,672591389.042519
415,B2,775439333.870477
415,B3,667461176.32957
415,C1,614602105.375568
415,C2,721927088.964055
415,C3,629299280.797573
415,D,1353275155.96675
416,A,1450351059.94582
416,B1,679393191.671052
416,B2,779800925.416286
416,B3,675282250.781344
416,C1,620954958.347989
416,C2,728075404.621408
416,C3,636823886.147823
416,D,1359320606.26934
417,A,1436652606.42842
417,B1,695102330.711233
417,B2,797370184.933981
417,B3,689467296.296137
417,C1,623213592.902391
417,C2,743861519.86505
417,C3,649628191.774753
417,D,1363298794.35303
418,A,1439316359.00608
418,B1,670042128.738305
418,B2,772861051.120577
418,B3,665124179.389765
418,C1,612151793.908816
418,C2,718578078.074932
418,C3,626333025.467701
418,D,1348964827.26121
419,A,1440412841.40018
419,B1,680848003.174035
419,B2,784047838.844735
419,B3,675400059.608801
419,C1,618773745.577416
419,C2,728565382.631954
419,C3,636215314.855023
419,D,1356758437.53468
42,A,1445809746.36477
42,B1,678783778.059442
42,B2,782260357.842511
42,B3,673695513.452738
42,C1,615454444.014177
42,C2,727097028.71476
42,C3,635537545.9702
42,D,1355779084.093
420,A,1449767296.50765
420,B1,680914655.33005
420,B2,782664225.197188
420,B3,675097544.50133
420,C1,618986138.557722
420,C2,729296801.107595
420,C3,636550434.726197
420,D,1356612671.30701
421,A,1445352945.19102
421,B1,671615086.408123
421,B2,771635157.540292
421,B3,668474536.020269
421,C1,614790784.005101
421,C2,720325732.445335
421,C3,629361895.874543
421,D,1351716551.12494
422,A,1456481519.87996
422,B1,669780745.184753
422,B2,773455596.412582
422,B3,664030632.024076
422,C1,609028188.452178
422,C2,717462255.860076
422,C3,625694281.35823
422,D,1350074602.29031
423,A,1443662199.61136
423,B1,677258944.061547
423,B2,778397419.591238
423,B3,672632598.037522
423,C1,616900207.639604
423,C2,725948981.975317
423,C3,632760648.770547
423,D,1352931622.12156
424,A,1459033516.3985
424,B1,668713098.128411
424,B2,768913978.350092
424,B3,662692223.596242
424,C1,613074267.901452
424,C2,717565594.554641
424,C3,624754431.182253
424,D,1351286611.45234
425,A,1432507545.88244
425,B1,695664754.113349
425,B2,799899862.220124
425,B3,689599040.992747
425,C1,624494301.68183
425,C2,743839697.037365
425,C3,649791829.182008
425,D,1367494667.38327
426,A,1445716219.14
426,B1,682683511.923841
426,B2,784842943.366648
426,B3,677431054.616592
426,C1,617427124.291288
426,C2,731328375.594264
426,C3,638689864.205477
426,D,1358157496.77732
427,A,1435802545.55357
427,B1,692588661.907328
427,B2,792864237.658181
427,B3,686874720.594469
427,C1,621177158.965157
427,C2,739588682.178416
427,C3,647985873.001308
427,D,1366609451.8784
428,A,1447092095.73707
428,B1,662118839.829662
428,B2,763073881.666823
428,B3,657887496.24368
428,C1,608766614.993146
428,C2,712079798.039149
428,C3,620219569.592963
428,D,1345613149.82884
429,A,1444840349.19887
429,B1,676092806.913699
429,B2,777610460.559566
429,B3,671391869.550903
429,C1,616625769.512408
429,C2,724893374.447189
429,C3,632582237.564015
429,D,1353076468.50312
43,A,1435968176.28411
43,B1,682495100.313223
43,B2,782152067.714705
43,B3,678648506.670349
43,C1,621008933.947049
43,C2,729266556.71454
43,C3,639681492.389666
43,D,1360058347.3835
430,A,1447335254.22518
430,B1,666041428.253247
430,B2,765982503.925166
430,B3,661001906.862291
430,C1,612391570.387345
430,C2,715480639.256903
430,C3,623122559.133585
430,D,1345991381.12417
431,A,1449954786.1982
431,B1,662145411.121525
431,B2,761995056.734748
431,B3,657890064.320949
431,C1,609707848.503691
431,C2,711383041.702455
431,C3,619081732.398557
431,D,1345208201.32484
432,A,1452366887.81103
432,B1,672277778.170214
432,B2,772968074.625219
432,B3,667734315.078856
432,C1,614870001.200749
432,C2,721992207.492625
432,C3,628988447.613245
432,D,1355256138.36698
433,A,1437622242.89612
433,B1,673479475.943912
433,B2,770753151.047724
433,B3,668704795.534067
433,C1,616278832.071556
433,C2,721830432.187406
433,C3,630782850.6389
433,D,1353257559.32929
434,A,1440990909.60585
434,B1,688903197.8485
434,B2,788440739.469406
434,B3,682912547.272645
434,C1,622415256.036298
434,C2,736387094.755348
434,C3,643646723.840636
434,D,1361845274.06047
435,A,1439539314.5001
435,B1,685227381.988863
435,B2,784083649.345643
435,B3,679352985.575754
435,C1,624004160.241345
435,C2,732159454.258932
435,C3,639890837.463908
435,D,1363032773.3985
436,A,1448326076.47232
436,B1,669545893.185959
436,B2,769825976.545576
436,B3,664878232.701468
436,C1,616525188.773236
436,C2,718653269.542624
436,C3,627188099.124835
436,D,1355576822.43927
437,A,1450903649.78369
437,B1,669524029.977352
437,B2,770342384.488688
437,B3,665088347.092245
437,C1,614837329.864781
437,C2,718633192.454663
437,C3,626570941.779228
437,D,1351886704.3668
438,A,1437818392.06008
438,B1,678888247.169535
438,B2,780067540.327818
438,B3,673442311.713785
438,C1,617003198.273541
438,C2,727807655.916222
438,C3,635463440.292088
438,D,1356163890.14684
439,A,1443010238.7771
439,B1,692468137.619791
439,B2,796845806.265673
439,B3,685254329.039581
439,C1,621508905.231662
439,C2,740834782.054373
439,C3,646017161.260588
439,D,1361928157.35944
44,A,1451390190.79316
44,B1,671017592.01554
44,B2,771687867.407822
44,B3,666185913.403475
44,C1,614930681.350386
44,C2,719365445.790335
44,C3,627365045.910547
44,D,1354353778.60856
440,A,1452120835.14242
440,B1,664076844.126997
440,B2,765008999.463676
440,B3,659789238.88245
440,C1,611405308.71016
440,C2,714550248.692954
440,C3,621889374.818522
440,D,1344392872.64354
441,A,1450909098.42454
441,B1,678927895.025629
441,B2,778662700.074126
441,B3,674357387.295571
441,C1,618254887.387507
