"Pathway","Simulation","sum_NPV"
"D",315,72.0004232990836
"A",316,50.3703381970467
"B1",316,18.9912851796338
"B2",316,22.7914972726417
"B3",316,18.9026968553638
"C1",316,18.1890962711144
"C2",316,21.004309717172
"C3",316,17.3808904543807
"D",316,71.6980601354853
"A",317,50.3839064574587
"B1",317,19.0210478416721
"B2",317,22.7815178914583
"B3",317,18.9388020363853
"C1",317,18.2162184216243
"C2",317,21.023805090083
"C3",317,17.4126439731948
"D",317,71.7836267204462
"A",318,50.3901862341332
"B1",318,18.6113913155427
"B2",318,22.3239461968285
"B3",318,18.5748734991358
"C1",318,18.0928752466019
"C2",318,20.6328175005629
"C3",318,17.0662531658225
"D",318,71.5220164928353
"A",319,50.3699644542975
"B1",319,18.339201305703
"B2",319,22.1192183620076
"B3",319,18.2705696015721
"C1",319,17.8811782238247
"C2",319,20.3836604191985
"C3",319,16.7818989487981
"D",319,71.0898585466541
"A",32,50.4696907240477
"B1",32,19.0087980246664
"B2",32,22.867372794796
"B3",32,18.909004352715
"C1",32,18.1582431141076
"C2",32,21.0307955741053
"C3",32,17.3808674113039
"D",32,71.652926455404
"A",320,50.2505676009541
"B1",320,17.9002786952921
"B2",320,21.6520374093489
"B3",320,17.8552284350973
"C1",320,17.6531694509416
"C2",320,19.9714460440291
"C3",320,16.3779270931624
"D",320,70.6886410044967
"A",321,50.4865876243097
"B1",321,18.4730738898199
"B2",321,22.2520034158119
"B3",321,18.391244174399
"C1",321,17.962747294432
"C2",321,20.5070100802275
"C3",321,16.8822689958609
"D",321,71.2404118960886
"A",322,50.4771461074478
"B1",322,19.1500768598644
"B2",322,22.9685434490665
"B3",322,19.0468088246451
"C1",322,18.2413732504839
"C2",322,21.1497841595296
"C3",322,17.5144750536736
"D",322,71.8446303285697
"A",323,50.2886182897214
"B1",323,18.5124133480831
"B2",323,22.2247176169207
"B3",323,18.4538919752758
"C1",323,17.9667809432086
"C2",323,20.5302902390005
"C3",323,16.9487735426651
"D",323,71.3143590552381
"A",324,50.307951598765
"B1",324,18.1461773870442
"B2",324,21.9330343318743
"B3",324,18.0858208473456
"C1",324,17.7713097637822
"C2",324,20.1990254341671
"C3",324,16.5959654437234
"D",324,70.9117805734567
"A",325,50.3572085705933
"B1",325,19.1229171559964
"B2",325,22.8797856718576
"B3",325,19.0420014252249
"C1",325,18.264866653599
"C2",325,21.1142223120603
"C3",325,17.5031382912332
"D",325,71.8982252002992
"A",326,50.7002697314515
"B1",326,18.6406611353669
"B2",326,22.4682799746898
"B3",326,18.5695976521731
"C1",326,18.0901180931561
"C2",326,20.7034721761475
"C3",326,17.0575620825537
"D",326,71.5788209216564
"A",327,50.4958414453218
"B1",327,18.9436956644029
"B2",327,22.6654027778633
"B3",327,18.8725689325699
"C1",327,18.21755895892
"C2",327,20.9493402053952
"C3",327,17.3604604107792
"D",327,71.709571619399
"A",328,50.4160134657264
"B1",328,17.9667826241306
"B2",328,21.677183480426
"B3",328,17.9286421278929
"C1",328,17.7605301669681
"C2",328,20.0179152504083
"C3",328,16.4562409880274
"D",328,70.8378540570106
"A",329,50.5796387184792
"B1",329,18.4273196693815
"B2",329,22.2774609710636
"B3",329,18.3456023010643
"C1",329,17.9106885894988
"C2",329,20.4813254986484
"C3",329,16.8267357672056
"D",329,71.2214740060691
"A",33,50.3875490672411
"B1",33,17.9280351561529
"B2",33,21.6738352219692
"B3",33,17.8677797450466
"C1",33,17.6800200515391
"C2",33,19.9811377385312
"C3",33,16.3769539528508
"D",33,70.7484955709371
"A",330,50.4115864466884
"B1",330,18.4334810882231
"B2",330,22.1779773617478
"B3",330,18.3643816448614
"C1",330,17.939308043788
"C2",330,20.468810396645
"C3",330,16.870929815965
"D",330,71.2612050543525
"A",331,50.7482260527742
"B1",331,18.8314298450424
"B2",331,22.5895399753251
"B3",331,18.7674685907942
"C1",331,18.2117137863441
"C2",331,20.8607452746117
"C3",331,17.2526747061388
"D",331,71.8020550294477
"A",332,50.1840850794757
"B1",332,18.2052422639635
"B2",332,21.9171478077019
"B3",332,18.1483351098131
"C1",332,17.8070826175957
"C2",332,20.2403232239739
"C3",332,16.6709527085269
"D",332,70.9640077950153
"A",333,50.5139292567018
"B1",333,18.3276523306727
"B2",333,22.0998012833443
"B3",333,18.2593572937517
"C1",333,17.8853599390994
"C2",333,20.3777555743207
"C3",333,16.7688649231532
"D",333,71.1670794864573
"A",334,50.5006719004506
"B1",334,18.3676209098856
"B2",334,22.1776165210444
"B3",334,18.2968855631382
"C1",334,17.8998706166827
"C2",334,20.4182509186032
"C3",334,16.7905933212548
"D",334,71.1970359244954
"A",335,50.5356402240505
"B1",335,18.5984277913975
"B2",335,22.3876183763346
"B3",335,18.5309454748285
"C1",335,18.0233166548629
"C2",335,20.6414134079893
"C3",335,17.0019421560776
"D",335,71.4082072458505
"A",336,50.641732160616
"B1",336,18.9456750983616
"B2",336,22.7067385374351
"B3",336,18.8742249951743
"C1",336,18.2285490145808
"C2",336,20.9609612235751
"C3",336,17.3392981485759
"D",336,71.8176202645442
"A",337,50.5372988027454
"B1",337,19.1353748637663
"B2",337,23.0025217059063
"B3",337,19.0452659531322
"C1",337,18.1905416260688
"C2",337,21.1567853028917
"C3",337,17.509880175269
"D",337,71.737522605273
"A",338,50.5164497515037
"B1",338,18.4551745282868
"B2",338,22.2899592330841
"B3",338,18.3973463745314
"C1",338,18.0048953849078
"C2",338,20.5123638333227
"C3",338,16.8762315675872
"D",338,71.3426804336058
"A",339,50.4291722926232
"B1",339,18.3483374222538
"B2",339,22.1921503389633
"B3",339,18.2727261951731
"C1",339,17.8382716794469
"C2",339,20.4102681428775
"C3",339,16.7552448766886
"D",339,71.1074606574333
"A",34,50.2654378149227
"B1",34,18.5079219169966
"B2",34,22.2746881877967
"B3",34,18.4287186978121
"C1",34,17.9134680099171
"C2",34,20.5132034479148
"C3",34,16.8995010329188
"D",34,71.2171091344733
"A",340,50.560428073815
"B1",340,18.5134105893741
"B2",340,22.3162642580798
"B3",340,18.4439701675916
"C1",340,17.9933197837769
"C2",340,20.5599798446443
"C3",340,16.9324152736892
"D",340,71.3531326079458
"A",341,50.3961455060369
"B1",341,18.4009452507685
"B2",341,22.2599443620261
"B3",341,18.3061070135885
"C1",341,17.821465806551
"C2",341,20.446673241244
"C3",341,16.7981335714959
"D",341,71.0727154139677
"A",342,50.5882666591073
"B1",342,18.4802958525901
"B2",342,22.3001950730717
"B3",342,18.4084777922187
"C1",342,17.9516655230254
"C2",342,20.5189924391534
"C3",342,16.8893467435365
"D",342,71.356067850782
"A",343,50.4057620401126
"B1",343,18.7029419454517
"B2",343,22.4561927892695
"B3",343,18.6504782248467
"C1",343,18.1469372016729
"C2",343,20.7296670244172
"C3",343,17.137549103449
"D",343,71.5744636339073
"A",344,50.502003219796
"B1",344,18.5572153756478
"B2",344,22.3813951317291
"B3",344,18.4699781274192
"C1",344,17.9811444700164
"C2",344,20.590096230189
"C3",344,16.9721682424292
"D",344,71.3177527498862
"A",345,49.8940717520241
"B1",345,17.6453589106523
"B2",345,21.3155988386743
"B3",345,17.6099117922029
"C1",345,17.5054658502953
"C2",345,19.7097892390045
"C3",345,16.1493015225576
"D",345,70.391983405272
"A",346,50.5166269311574
"B1",346,18.6494330068831
"B2",346,22.4646069402162
"B3",346,18.5638560981291
"C1",346,18.0138097651315
"C2",346,20.6807110333535
"C3",346,17.0513653055649
"D",346,71.4033600734373
"A",347,50.3289162570562
"B1",347,18.9491487932377
"B2",347,22.7577713015653
"B3",347,18.8694642594904
"C1",347,18.1379925618739
"C2",347,20.9621550329931
"C3",347,17.3388347435756
"D",347,71.5554290169566
"A",348,50.6983086028527
"B1",348,18.9340808840551
"B2",348,22.7315046104493
"B3",348,18.8696137934938
"C1",348,18.2525778814254
"C2",348,20.9736149419489
"C3",348,17.3371710007924
"D",348,71.8168567654195
"A",349,50.3561498874088
"B1",349,18.8150930321077
"B2",349,22.5844567500775
"B3",349,18.7475844625823
"C1",349,18.1778774897457
"C2",349,20.8318602985827
"C3",349,17.2129916392301
"D",349,71.6843580458536
"A",35,50.1550576329118
"B1",35,16.899040890986
"B2",35,20.6215683478296
"B3",35,16.8853365920808
"C1",35,17.1712015749545
"C2",35,19.0050955295137
"C3",35,15.4555107413789
"D",35,69.7763516797136
"A",350,50.582573938043
"B1",350,18.6838367041088
"B2",350,22.3895304760938
"B3",350,18.6394965550163
"C1",350,18.1595068157295
"C2",350,20.7005735971811
"C3",350,17.1176660023315
"D",350,71.6873410778207
"A",351,50.443440712247
"B1",351,18.8907751173814
"B2",351,22.6788194693071
"B3",351,18.8050022904718
"C1",351,18.1730160420972
"C2",351,20.911071849145
"C3",351,17.2926616739516
"D",351,71.6784229842798
"A",352,50.4921301040911
"B1",352,18.4100269936388
"B2",352,22.1639659969471
"B3",352,18.3512445648034
"C1",352,17.9510112951786
"C2",352,20.4564316943704
"C3",352,16.8496149775643
"D",352,71.2043953827345
"A",353,50.4881085188895
"B1",353,18.7069136525304
"B2",353,22.4407050089636
"B3",353,18.6574598873763
"C1",353,18.1283574122613
"C2",353,20.7251070683761
"C3",353,17.1387241044686
"D",353,71.5781364718957
"A",354,50.489901044201
"B1",354,18.7312817178587
"B2",354,22.5481716645423
"B3",354,18.6361839630137
"C1",354,18.0111245555455
"C2",354,20.7554964834446
"C3",354,17.121348287579
"D",354,71.4052708910537
"A",355,50.5747087271573
"B1",355,18.59980600617
"B2",355,22.4383181534449
"B3",355,18.5152628364925
"C1",355,18.0126436214107
"C2",355,20.6459316047077
"C3",355,16.9950588314797
"D",355,71.4298536891818
"A",356,50.2440843274172
"B1",356,18.447791673704
"B2",356,22.200775533654
"B3",356,18.3872616133072
"C1",356,17.9142607877811
"C2",356,20.4847530165964
"C3",356,16.8853446134132
"D",356,71.1493943270483
"A",357,50.3682667936819
"B1",357,18.5954504497799
"B2",357,22.3458517983257
"B3",357,18.533184056014
"C1",357,18.0334767773125
"C2",357,20.6319163840178
"C3",357,17.0254505836395
"D",357,71.3782200910036
"A",358,50.3390083320854
"B1",358,18.6438826863668
"B2",358,22.3948877776461
"B3",358,18.5763225323118
"C1",358,17.9882308097126
"C2",358,20.6602929928246
"C3",358,17.0578188524799
"D",358,71.3560188496779
"A",359,50.2856178457858
"B1",359,18.504498593359
"B2",359,22.2099321403915
"B3",359,18.4350163189618
"C1",359,17.937585142482
"C2",359,20.5035484060557
"C3",359,16.9378407823501
"D",359,71.2427394107999
"A",36,50.1328649383731
"B1",36,18.1766026753099
"B2",36,21.922880080832
"B3",36,18.1117280895843
"C1",36,17.7696059276764
"C2",36,20.2130472446987
"C3",36,16.6333368437052
"D",36,70.9017226752284
"A",360,50.2937438997681
"B1",360,18.3659312190101
"B2",360,22.1689559200012
"B3",360,18.2951737739911
"C1",360,17.8557922886035
"C2",360,20.4018514403541
"C3",360,16.7891397302409
"D",360,71.0644864534981
"A",361,50.1963070623083
"B1",361,18.3814738753491
"B2",361,22.118671479042
"B3",361,18.3246893925883
"C1",361,17.9005669787183
"C2",361,20.4155264956483
"C3",361,16.8188143363337
"D",361,71.1070201054145
"A",362,50.1831803604123
"B1",362,18.4762078321015
"B2",362,22.2737850367191
"B3",362,18.3844271951253
"C1",362,17.8484974037028
"C2",362,20.5043550566133
"C3",362,16.8585054769954
"D",362,71.0967440294726
"A",363,50.2568166141645
"B1",363,18.4552313338466
"B2",363,22.2266767796631
"B3",363,18.3855107130953
"C1",363,17.9425369479289
"C2",363,20.4815498897394
"C3",363,16.8822701532382
"D",363,71.1970832799415
"A",364,50.5909286759997
"B1",364,19.1532454476515
"B2",364,23.0197238212551
"B3",364,19.0387010185606
"C1",364,18.2096500416077
"C2",364,21.1641805585072
"C3",364,17.5121018561436
"D",364,71.7430805532579
"A",365,50.5060449070539
"B1",365,18.0786643315514
"B2",365,21.8489443074231
"B3",365,18.0235771252242
"C1",365,17.7919484497677
"C2",365,20.1376608225465
"C3",365,16.5344532988724
"D",365,71.0186436871783
"A",366,50.22888640814
"B1",366,18.0154289134092
"B2",366,21.7405097418073
"B3",366,17.962451735942
"C1",366,17.7086455126156
"C2",366,20.0702836901293
"C3",366,16.4862938155072
"D",366,70.8449522348094
"A",367,50.413294966061
"B1",367,18.040528037602
"B2",367,21.8453192055257
"B3",367,17.987279897224
"C1",367,17.7217610788364
"C2",367,20.1247641930996
"C3",367,16.4985146969933
"D",367,70.8445996296919
"A",368,50.5025100127602
"B1",368,18.3299564173155
"B2",368,22.113688274508
"B3",368,18.2530743116303
"C1",368,17.885991277692
"C2",368,20.3653471168539
"C3",368,16.763705227511
"D",368,71.1588761618703
"A",369,50.3371962743087
"B1",369,18.7694074885698
"B2",369,22.586262654507
"B3",369,18.6748779835733
"C1",369,18.0216770050924
"C2",369,20.7812089686125
"C3",369,17.1456237028766
"D",369,71.4393324808877
"A",37,50.6334848287204
"B1",37,18.3888713319752
"B2",37,22.235780275246
"B3",37,18.3087527439534
"C1",37,17.9341868862427
"C2",37,20.4439056883514
"C3",37,16.8022186254024
"D",37,71.2644956047551
"A",370,50.2082869355705
"B1",370,17.6606131749005
"B2",370,21.3428766287182
"B3",370,17.6222105441797
"C1",370,17.5825480313568
"C2",370,19.7285048315352
"C3",370,16.1691007870786
"D",370,70.4414879832399
"A",371,50.4575600436665
"B1",371,18.896190091264
"B2",371,22.5980006924966
"B3",371,18.8452505963343
"C1",371,18.2445454979665
"C2",371,20.9018285744201
"C3",371,17.3261562006258
"D",371,71.7881877750759
"A",372,50.4117819674292
"B1",372,17.7829109985294
"B2",372,21.6160659535784
"B3",372,17.7181428961915
"C1",372,17.5472212763441
"C2",372,19.8645658748223
"C3",372,16.2323657762292
"D",372,70.4367020065558
"A",373,50.4409900084786
"B1",373,18.4070163763208
"B2",373,22.1821630063081
"B3",373,18.3404561949716
"C1",373,17.9238330058066
"C2",373,20.4481179634018
"C3",373,16.8439833962952
"D",373,71.2432768715641
"A",374,50.4414917841487
"B1",374,18.4864082438809
"B2",374,22.3425723098447
"B3",374,18.4036392941538
"C1",374,17.9204064154636
"C2",374,20.5386150790954
"C3",374,16.8950025162386
"D",374,71.2147926926809
"A",375,50.4033311257661
"B1",375,18.5041157304118
"B2",375,22.2185772781821
"B3",375,18.4365181373975
"C1",375,17.9884128262524
"C2",375,20.5295853097241
"C3",375,16.9364787427439
"D",375,71.3411029343444
"A",376,50.5249683342232
"B1",376,18.6426668974218
"B2",376,22.4133148226467
"B3",376,18.571067350626
"C1",376,18.0707424746887
"C2",376,20.6581775252576
"C3",376,17.0518578245903
"D",376,71.4694294969482
"A",377,50.2882455496719
"B1",377,18.2362222085325
"B2",377,22.0322600385253
"B3",377,18.1525947531573
"C1",377,17.7608579838732
"C2",377,20.271796000011
"C3",377,16.6534647367422
"D",377,70.9621974964954
"A",378,50.6216631421546
"B1",378,18.9803094739806
"B2",378,22.7418908833255
"B3",378,18.9114824841593
"C1",378,18.294851421776
"C2",378,21.0022651973816
"C3",378,17.374663873829
"D",378,71.9192148847539
"A",379,50.6205016244261
"B1",379,18.9173482073161
"B2",379,22.6771729078651
"B3",379,18.8409961255826
"C1",379,18.2357136609588
"C2",379,20.9078013977489
"C3",379,17.3110885150361
"D",379,71.8221467623665
"A",38,50.4774441636446
"B1",38,18.376196886489
"B2",38,22.0665060898758
"B3",38,18.3271231094018
"C1",38,17.9983435215063
"C2",38,20.4185504244638
"C3",38,16.8233917898747
"D",38,71.4392759759098
"A",380,50.3630259535219
"B1",380,18.7771843108321
"B2",380,22.577495661037
"B3",380,18.6968284538426
"C1",380,18.0568250510644
"C2",380,20.7990815092191
"C3",380,17.1700900544925
"D",380,71.4961215838384
"A",381,50.4570604873008
"B1",381,18.5470274435766
"B2",381,22.2935864079246
"B3",381,18.4869902871342
"C1",381,18.0334945843022
"C2",381,20.5824705060092
"C3",381,16.9774981945152
"D",381,71.4074555221642
"A",382,50.217348868795
"B1",382,17.9406019329166
"B2",382,21.6509683129507
"B3",382,17.8922776766375
"C1",382,17.6525147990286
"C2",382,19.9934130683593
"C3",382,16.4188415322404
"D",382,70.7525987849469
"A",383,50.3412243108689
"B1",383,18.3785826374861
"B2",383,22.1657515229678
"B3",383,18.2945579534529
"C1",383,17.8438149012031
"C2",383,20.4064714063491
"C3",383,16.8004149883
"D",383,71.0497617516077
"A",384,50.3065205298126
"B1",384,17.9535751168454
"B2",384,21.7183325431744
"B3",384,17.9050562590924
"C1",384,17.6671533208656
"C2",384,20.0250743682542
"C3",384,16.4268643509075
"D",384,70.703278370585
"A",385,50.4167135819816
"B1",385,18.2678259467067
"B2",385,22.0839498818589
"B3",385,18.2011884400229
"C1",385,17.8326315905204
"C2",385,20.3395103992282
"C3",385,16.6980257016344
"D",385,71.0740810880146
"A",386,50.0198530514337
"B1",386,18.106016699149
"B2",386,21.8743045372367
"B3",386,18.0199230979408
"C1",386,17.6489204908187
"C2",386,20.1427790496077
"C3",386,16.5385706795977
"D",386,70.6841884108613
"A",387,50.2269661071672
"B1",387,17.9191716235948
"B2",387,21.6612001893618
"B3",387,17.858454958634
"C1",387,17.6368385081825
"C2",387,19.9694873180365
"C3",387,16.3799275117947
"D",387,70.6550343202038
"A",388,50.4606182917964
"B1",388,18.3723751121545
"B2",388,22.1463637711375
"B3",388,18.3036717260196
"C1",388,17.9025349356374
"C2",388,20.4221254369005
"C3",388,16.8091380327817
"D",388,71.1531510207833
"A",389,50.3347182089059
"B1",389,18.9346888353261
"B2",389,22.7467450319639
"B3",389,18.841727961743
"C1",389,18.0929678581104
"C2",389,20.9468834401433
"C3",389,17.3108147288998
"D",389,71.5582334600779
"A",39,50.185228326562
"B1",39,18.1621393096398
"B2",39,21.8560777604417
"B3",39,18.1039851854866
"C1",39,17.7622252382053
"C2",39,20.2047782124617
"C3",39,16.6306272013733
"D",39,70.8846179512973
"A",391,50.3908590157499
"B1",391,18.3004979376489
"B2",391,22.0776519424714
"B3",391,18.2258966943867
"C1",391,17.8272369834358
"C2",391,20.3427877834327
"C3",391,16.7399815018664
"D",391,71.0143682184036
"A",392,50.3712608046803
"B1",392,18.3104845298403
"B2",392,22.019362383225
"B3",392,18.2612327114716
"C1",392,17.8617212652477
"C2",392,20.3322616454817
"C3",392,16.7586537245686
"D",392,71.0796644597738
"A",393,50.3044656197388
"B1",393,17.762386518771
"B2",393,21.532950521837
"B3",393,17.7278963830477
"C1",393,17.5624729645115
"C2",393,19.8337530738481
"C3",393,16.2464581881058
"D",393,70.5396003697585
"A",394,50.4788696468186
"B1",394,18.4268054733684
"B2",394,22.1020214678589
"B3",394,18.3913908732909
"C1",394,18.0299320681865
"C2",394,20.457895340294
"C3",394,16.8904973411103
"D",394,71.4450461718881
"A",395,50.3918343879005
"B1",395,18.5488181141596
"B2",395,22.3122912033782
"B3",395,18.4926854466458
"C1",395,18.0340036870124
"C2",395,20.5807384143518
"C3",395,16.9822715487501
"D",395,71.3950102623639
"A",396,50.4618305539833
"B1",396,18.3386127647286
"B2",396,22.1069422848615
"B3",396,18.2678594733949
"C1",396,17.8754222664116
"C2",396,20.3895288447705
"C3",396,16.7771667042743
"D",396,71.1332181419554
"A",397,50.5146792706309
"B1",397,18.4775741140267
"B2",397,22.2487676038515
"B3",397,18.4061341646851
"C1",397,17.9698954653596
"C2",397,20.5109241024222
"C3",397,16.9095873812423
"D",397,71.2971444329509
"A",398,50.4855130982347
"B1",398,18.7452013896877
"B2",398,22.4475841346022
"B3",398,18.6977860163841
"C1",398,18.1677339607096
"C2",398,20.7472501509456
"C3",398,17.1766324584804
"D",398,71.6833111590935
"A",399,50.4653827715547
"B1",399,18.9255431998388
"B2",399,22.7653134352464
"B3",399,18.8496060523801
"C1",399,18.1809826701883
"C2",399,20.930107571677
"C3",399,17.299656447208
"D",399,71.6549602389021
"A",4,50.4305756034216
"B1",4,18.3917754664658
"B2",4,22.1935758987389
"B3",4,18.3265308049906
"C1",4,17.9035615535411
"C2",4,20.4296547702249
"C3",4,16.8088186022968
"D",4,71.162310587765
"A",40,50.4835858220282
"B1",40,19.1634370150054
"B2",40,23.0256152390927
"B3",40,19.050874370588
"C1",40,18.1904331772238
"C2",40,21.1753953002848
"C3",40,17.5226353902308
"D",40,71.6881951651251
"A",401,50.788130316099
"B1",401,18.5278660809779
"B2",401,22.3390878765751
"B3",401,18.4755703859185
"C1",401,18.0395402058301
"C2",401,20.5829025170982
"C3",401,16.9538336445288
"D",401,71.4531470262396
"A",402,50.3662221646044
"B1",402,17.9603578340352
"B2",402,21.6387300034113
"B3",402,17.9185702861736
"C1",402,17.7423791125222
"C2",402,20.0105112663622
"C3",402,16.4403550435093
"D",402,70.8679931449513
"A",403,50.4468183197886
"B1",403,18.2661910445205
"B2",403,21.9921974794697
"B3",403,18.2076626415414
"C1",403,17.8777369447037
"C2",403,20.3008485189984
"C3",403,16.7105413780389
"D",403,71.0900719547052
"A",404,50.6071923675039
"B1",404,18.9102904646827
"B2",404,22.7053555011077
"B3",404,18.8257462439277
"C1",404,18.1958348863123
"C2",404,20.9212878492543
"C3",404,17.2989593062326
"D",404,71.7041412482602
"A",405,50.3812619112123
"B1",405,18.4951544580868
"B2",405,22.3487403462936
"B3",405,18.4042793642851
"C1",405,17.8760192448688
"C2",405,20.5377616861982
"C3",405,16.8880529265677
"D",405,71.242376597135
"A",406,50.5802351414555
"B1",406,18.548380870745
"B2",406,22.3053489364547
"B3",406,18.4989711154339
"C1",406,18.0603616644802
"C2",406,20.5862490603115
"C3",406,16.9894904928202
"D",406,71.461304907708
"A",407,50.3798969603536
"B1",407,18.0200001249311
"B2",407,21.7281075976185
"B3",407,17.9536245253078
"C1",407,17.7672424420843
"C2",407,20.0623771442935
"C3",407,16.4757468504312
"D",407,70.9250398323305
"A",408,50.2983396994093
"B1",408,18.1714637737608
"B2",408,21.9365309817141
"B3",408,18.1199093545486
"C1",408,17.8090900169738
"C2",408,20.2162223835187
"C3",408,16.6260961799572
"D",408,70.9792086759265
"A",409,50.3262344198819
"B1",409,18.5819753565112
"B2",409,22.2717184634106
"B3",409,18.5371106838299
"C1",409,18.0592365949442
"C2",409,20.6047966117836
"C3",409,17.0367864314704
"A",41,50.2658314314949
"B1",41,18.3486773282567
"B2",41,22.1034930203432
"B3",41,18.2907169149272
"C1",41,17.8632834322081
"C2",41,20.3789571309046
"C3",41,16.7708264644808
"D",41,71.0892909488241
"A",411,50.3905929020588
"B1",411,18.7780116903048
"B2",411,22.5543704236257
"B3",411,18.6846856784344
"C1",411,18.0659751618268
"C2",411,20.7983166989229
"C3",411,17.1810754005522
"D",411,71.4313979098561
"A",412,50.1776320705156
"B1",412,18.4940840702834
"B2",412,22.27821750594
"B3",412,18.3966457067336
"C1",412,17.855560129791
"C2",412,20.5334686763477
"C3",412,16.894493820698
"D",412,71.1028890822215
"A",413,50.3329729800229
"B1",413,18.1896380892691
"B2",413,21.9871561603088
"B3",413,18.1230814343133
"C1",413,17.8039176683927
"C2",413,20.2377395139043
"C3",413,16.6279937241583
"D",413,70.9562921329551
"A",414,50.6632857049924
"B1",414,18.9993344423261
"B2",414,22.7817989753771
"B3",414,18.925540532358
"C1",414,18.2605170480983
"C2",414,21.0178780787251
"C3",414,17.3866119306138
"D",414,71.8948556060133
"A",415,50.5238294231689
"B1",415,18.3001272944637
"B2",415,22.1307769948626
"B3",415,18.2261123034879
"C1",415,17.8329425846012
"C2",415,20.35805626522
"C3",415,16.7216573325588
"D",415,71.1085208335239
"A",416,50.4284093677458
"B1",416,18.561325490955
"B2",416,22.2755267314197
"B3",416,18.5095182244791
"C1",416,18.0265870586294
"C2",416,20.583641223402
"C3",416,17.0070242116327
"D",416,71.4264351290627
"A",417,50.4669491625308
"B1",417,19.1368834193245
"B2",417,22.9264121683249
"B3",417,19.047362675319
"C1",417,18.2522262303454
"C2",417,21.1535760860844
"C3",417,17.4972169540476
"D",417,71.8375181701813
"A",418,50.2653612710861
"B1",418,18.2867717455237
"B2",418,22.1099022095804
"B3",418,18.2240050655242
"C1",418,17.806271657025
"C2",418,20.3496928069619
"C3",418,16.7105967859826
"D",418,71.0164710825193
"A",419,50.3358134355951
"B1",419,18.6202892821087
"B2",419,22.4057016655907
"B3",419,18.5473562096859
"C1",419,18.0080112707021
"C2",419,20.634017837686
"C3",419,17.023133870099
"D",419,71.3902379561996
"A",42,50.3068601530334
"B1",42,18.4631000567233
"B2",42,22.2677193205457
"B3",42,18.3742863186306
"C1",42,17.8757184643688
"C2",42,20.4729602671133
"C3",42,16.8764392633146
"D",42,71.0543760657989
"A",420,50.5964358298032
"B1",420,18.6292034349987
"B2",420,22.4712498410783
"B3",420,18.5498717388064
"C1",420,18.0305182579638
"C2",420,20.6814690388226
"C3",420,17.0313232400212
"D",420,71.4665095199497
"A",421,50.4746514140628
"B1",421,18.2806182131035
"B2",421,22.0237278350664
"B3",421,18.2430771202057
"C1",421,17.8917782014371
"C2",421,20.3245836408761
"C3",421,16.7354367913955
"D",421,71.1720045646551
"A",422,50.5461525874036
"B1",422,18.1994405562747
"B2",422,22.0512592320915
"B3",422,18.1200778428155
"C1",422,17.7535274152828
"C2",422,20.2702732351342
"C3",422,16.6193792671459
"D",422,70.9123558891585
"A",423,50.3820766228582
"B1",423,18.4871408784227
"B2",423,22.2728666867907
"B3",423,18.421197631296
"C1",423,17.9105284387886
"C2",423,20.5267076997827
"C3",423,16.8988819159479
"D",423,71.2583905250827
"A",424,50.4993999817886
"B1",424,18.1807466601658
"B2",424,21.9806254627019
"B3",424,18.1093350033514
"C1",424,17.8223567650632
"C2",424,20.2540041497953
"C3",424,16.6317244130257
"D",424,70.9509313846319
"A",425,50.5430497206371
"B1",425,19.1518507766693
"B2",425,23.0001942692342
"B3",425,19.0455945193262
"C1",425,18.2534330379895
"C2",425,21.1596427443797
"C3",425,17.4971829940029
"D",425,71.8539118497876
"A",426,50.3884188336165
"B1",426,18.5927704148549
"B2",426,22.3879622985537
"B3",426,18.5019270859011
"C1",426,17.9559033592118
"C2",426,20.6142324917522
"C3",426,16.9940267413874
"D",426,71.2942317274103
"A",427,50.538263206062
"B1",427,19.003766805664
"B2",427,22.8051640053219
"B3",427,18.9069480629332
"C1",427,18.1867024553954
"C2",427,21.0132980349812
"C3",427,17.3937595057749
"D",427,71.7430754769825
"A",428,50.3017106914257
"B1",428,17.9509123613983
"B2",428,21.7243048927516
"B3",428,17.8989886008856
"C1",428,17.6694732341163
"C2",428,20.0217169535915
"C3",428,16.4082143562768
"D",428,70.7222404319606
"A",429,50.4188769239367
"B1",429,18.4570049110534
"B2",429,22.2313574774868
"B3",429,18.3962085069017
"C1",429,17.95674028755
"C2",429,20.4898914591167
"C3",429,16.8827116455837
"D",429,71.2695438552696
"A",43,50.2973365384593
"B1",43,18.7003065429916
"B2",43,22.3943181968511
"B3",43,18.656359262937
"C1",43,18.1123741219744
"C2",43,20.7093930186991
"C3",43,17.1314693485426
"D",43,71.5524752627544
"A",430,50.3148381897932
"B1",430,18.0489886405561
"B2",430,21.7917919291001
"B3",430,17.993264143829
"C1",430,17.7227152739223
"C2",430,20.1200234180058
"C3",430,16.5131976369513
"D",430,70.7811112260597
"A",431,50.4681307125111
"B1",431,17.9836346947379
"B2",431,21.7470446198446
"B3",431,17.9349166971894
"C1",431,17.7195952679143
"C2",431,20.0645952380682
"C3",431,16.4358890749919
"D",431,70.880336699872
"A",432,50.578587008724
"B1",432,18.3628342726723
"B2",432,22.115947537065
"B3",432,18.308443848516
"C1",432,17.9565100361463
"C2",432,20.4160805112339
"C3",432,16.7956523949956
"D",432,71.3109685463129
"A",433,50.1803473278727
"B1",433,18.3437913605572
"B2",433,21.9995795809468
"B3",433,18.287044878618
"C1",433,17.8975265812193
"C2",433,20.3598416670549
"C3",433,16.800746461368
"D",433,71.1649582324289
