County,State,Simulation,Pathway,npv_NOx_USD,npv_SO2_USD,npv_PM2.5_USD,npv_PM10_USD,npv_CO_USD,npv_VOC_USD,npv_total_air_emission_USD,mortality_person
Bristol,MA,21,D,39640.5721275502,128860.053353992,4447040.71758411,0,1837249.78586877,96969.8654102196,6549760.99434464,1.009784635995
Bristol,MA,23,D,39443.8482300322,128220.560769258,4424971.43009831,0,1828132.08349486,96488.6339637128,6517256.55655617,1.00477338720153
Bristol,MA,25,D,39430.1516414827,128176.037114918,4423434.89104999,0,1827497.27796535,96455.1289894669,6514993.4867612,1.00442448697278
Bristol,MA,26,D,39686.353511059,129008.875411923,4452176.65951542,0,1839371.64820662,97081.8570985044,6557325.39374352,1.01095084867056
Bristol,MA,30,D,39522.4107864843,128475.944954519,4433784.8974291,0,1831773.27816669,96680.8158651477,6530237.34720193,1.00677465151765
Bristol,MA,55,D,39715.4471728953,129103.450505451,4455440.50491081,0,1840720.07284102,97153.0268198563,6562132.50225004,1.01169196644839
Bristol,MA,57,D,39710.844857018,129088.489705501,4454924.19838437,0,1840506.76603423,97141.7685072933,6561372.06748842,1.0115747292943
Bristol,MA,70,D,39654.0410934022,128903.837072671,4448551.7209918,0,1837874.04160725,97002.8135675185,6551986.45433264,1.01012773787396
Bristol,MA,73,D,39593.356132218,128706.567787283,4441743.83505961,0,1835061.43255655,96854.3643347598,6541959.55587042,1.00858187871626
Bristol,MA,87,D,39664.7845509497,128938.760950872,4449756.96578513,0,1838371.97627417,97029.0945109184,6553761.58207203,1.01040141148124
Cumberland,ME,94,D,78735.0870984422,114561.387910796,2502437.74610131,0,1636478.04219066,57212.8697204852,4389425.13302169,0.757563989980887
Cumberland,ME,17,D,78468.9648700509,114174.173862244,2493979.58171812,0,1630946.79558447,57019.4919400855,4374589.00797497,0.755363606158696
Cumberland,ME,21,D,78520.468629713,114249.113033673,2495616.52602077,0,1632017.28111872,57056.9171592636,4377460.30596215,0.755850985667736
Cumberland,ME,23,D,78406.3363910843,114083.047964788,2491989.060395,0,1629645.08710326,56973.9829409854,4371097.51479512,0.754708028575792
Cumberland,ME,25,D,78327.6546401144,113968.564182188,2489488.3178314,0,1628009.71763168,56916.8088279754,4366711.06311336,0.753899964806535
Cumberland,ME,26,D,78279.3860300155,113898.332228821,2487954.19630674,0,1627006.47341788,56881.734430995,4364020.12241446,0.753139582781847
Cumberland,ME,30,D,78202.8749205883,113787.006780287,2485522.44325632,0,1625416.21988321,56826.137615177,4359754.68245559,0.752554110712072
Cumberland,ME,55,D,78401.0538636845,114075.361764227,2491821.16579493,0,1629535.29183389,56970.144391197,4370803.01764793,0.754185645944138
Cumberland,ME,57,D,78404.2538657633,114080.017841879,2491922.87148022,0,1629601.80262762,56972.4696734669,4370981.41548895,0.754295392147259
Cumberland,ME,70,D,78625.6732146646,114402.188158256,2498960.24397611,0,1634203.91733843,57133.3640958792,4383325.38678334,0.756425345473433
Cumberland,ME,73,D,78765.6641391501,114605.878218113,2503409.57636976,0,1637113.57404256,57235.0885343702,4391129.78130396,0.757914524352748
Cumberland,ME,87,D,78752.4233788077,114586.612603027,2502988.74520428,0,1636838.37000888,57225.467132726,4390391.61832771,0.757789381815049
Rockingham,NH,94,D,32990.1187517514,132593.097338478,3362438.36897548,0,1890388.91283919,75727.0697508933,5494137.5676558,0.898622492837368
Rockingham,NH,17,D,32920.4849448091,132313.226804775,3355341.11097521,0,1886398.77938156,75567.2290363137,5482540.83114267,0.896725727758977
Rockingham,NH,21,D,32939.595489704,132390.035450374,3357288.90721961,0,1887493.84552727,75611.0962796277,5485723.47996658,0.897246282583961
Rockingham,NH,23,D,32962.0065231389,132480.109340681,3359573.0978064,0,1888778.03517961,75662.5396195224,5489455.78846935,0.897856739881307
Rockingham,NH,25,D,32942.1720685787,132400.391174647,3357551.51881353,0,1887641.48780083,75617.0106799253,5486152.58053751,0.897316466378957
Rockingham,NH,26,D,32822.5583335768,131919.642507827,3345360.177065,0,1880787.42097639,75342.4436884628,5466232.24257126,0.894058290998206
Rockingham,NH,30,D,32883.3990512369,132164.172067104,3351561.22062583,0,1884273.69572973,75482.1003324602,5476364.58780636,0.895715539878732
Rockingham,NH,55,D,32900.8904546028,132234.473097741,3353343.98977096,0,1885275.98236112,75522.2509221776,5479277.5866066,0.896191990679475
Rockingham,NH,57,D,32871.916115979,132118.020127978,3350390.85011609,0,1883615.70435777,75455.741862951,5474452.23258077,0.895402754587347
Rockingham,NH,70,D,32963.2276439631,132485.017240332,3359697.5576043,0,1888848.00744266,75665.3426376783,5489659.15256893,0.897890002163488
Rockingham,NH,73,D,33046.029637235,132817.813034016,3368136.95126941,0,1893592.69997378,75855.4102263159,5503448.90414076,0.900145457324647
Rockingham,NH,87,D,33096.6664275134,133021.331212075,3373297.9841167,0,1896494.27264299,75971.6442956209,5511881.8986949,0.901524759989534
