Year,Simulation,Pathway,Fossil_new.gen_hr_TWh,Facility_Unit.ID,PM_lbs_mmBTU,CO,NH3,PM2.5,NOx,SO2,VOC,PM10,index,Facility_ID,Unit_ID,Similar_Facility_Unit_ID,CF,Estimated_NameplateCapacity_MW,mean_CO2_tons_MW,mean_NOx_lbs_MW,mean_SO2_lbs_MW,mean_Heat_Input_mmBtu,Ramp,Retirement_year,Commercial_Operation_Date,Latitude,Longitude,State,County,total_HI_mmBtu,PM.total_tons,PM2.5_tons,PM10_tons,total_NOx_tons,total_SO2_tons,CO_tons,VOC_tons,total_NOx_USD,total_SO2_USD,total_PM2.5_USD,total_PM10_USD,total_CO_USD,total_VOC_USD
2037,21,D,30.5556780945061,55107_RISEP1,0.01086,1428.34059074282,17091.1584948763,9824.73882381263,113.042009074954,3143.36112954038,1118.52093189954,1642.08392129933,5,NGCC3004,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2037-01-01,41.8017,-71.5186,RI,Providence,125213737.683567,616.805250448394,616.805250448394,0,534.256757061745,54.3084357367295,1703.88190731601,119.27173351212,60393.4571801291,170711.025900977,6059950.49081181,0,2433723.69005175,133407.930517251
2037,23,D,30.574316507909,55107_RISEP1,0.01086,1428.34059074282,17091.1584948763,9824.73882381263,113.042009074954,3143.36112954038,1118.52093189954,1642.08392129933,5,NGCC3004,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2037-01-01,41.8017,-71.5186,RI,Providence,125290115.808754,617.181490543979,617.181490543979,0,534.582644062865,54.3415629045638,1704.92124459663,119.344487121764,60430.2961014671,170815.156552679,6063646.95148598,0,2435208.21767713,133489.306952508
2037,25,D,30.5390011639468,55107_RISEP1,0.01086,1428.34059074282,17091.1584948763,9824.73882381263,113.042009074954,3143.36112954038,1118.52093189954,1642.08392129933,5,NGCC3004,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2037-01-01,41.8017,-71.5186,RI,Providence,125145397.494815,616.46860538038,616.46860538038,0,533.965165992786,54.2787948297673,1702.95194856459,119.206636399521,60360.4951398656,170617.853826188,6056643.04094225,0,2432395.39221938,133335.118034202
2037,26,D,30.4325006273799,55107_RISEP1,0.01086,1428.34059074282,17091.1584948763,9824.73882381263,113.042009074954,3143.36112954038,1118.52093189954,1642.08392129933,5,NGCC3004,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2037-01-01,41.8017,-71.5186,RI,Providence,124708970.255086,614.318756506895,614.318756506895,0,532.103036436519,54.0895050510172,1697.01313952181,118.790919766527,60149.9962736673,170022.847693445,6035521.33724959,0,2423912.75020291,132870.130278459
2037,30,D,30.446403497906,55107_RISEP1,0.01086,1428.34059074282,17091.1584948763,9824.73882381263,113.042009074954,3143.36112954038,1118.52093189954,1642.08392129933,5,NGCC3004,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2037-01-01,41.8017,-71.5186,RI,Providence,124765942.657325,614.599403642602,614.599403642602,0,532.346123907795,54.1142154550274,1697.78840785249,118.845188549674,60177.4753698013,170100.521416906,6038278.62205956,0,2425020.09742834,132930.831048358
2037,55,D,30.5394721374918,55107_RISEP1,0.01086,1428.34059074282,17091.1584948763,9824.73882381263,113.042009074954,3143.36112954038,1118.52093189954,1642.08392129933,5,NGCC3004,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2037-01-01,41.8017,-71.5186,RI,Providence,125147327.491516,616.478112580792,616.478112580792,0,533.973400822268,54.2796319192413,1702.97821154915,119.20847480844,60361.4260215346,170620.485100702,6056736.44670324,0,2432432.90470627,133337.17433306
2037,57,D,30.5081980084259,55107_RISEP1,0.01086,1428.34059074282,17091.1584948763,9824.73882381263,113.042009074954,3143.36112954038,1118.52093189954,1642.08392129933,5,NGCC3004,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2037-01-01,41.8017,-71.5186,RI,Providence,125019169.622428,615.846804483116,615.846804483116,0,533.426582168039,54.2240465375867,1701.23426652794,119.086398656956,60299.612542261,170445.760172638,6050534.00952622,0,2429941.95724446,133200.629602339
2037,70,D,30.5941288899625,55107_RISEP1,0.01086,1428.34059074282,17091.1584948763,9824.73882381263,113.042009074954,3143.36112954038,1118.52093189954,1642.08392129933,5,NGCC3004,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2037-01-01,41.8017,-71.5186,RI,Providence,125371304.725644,617.581428690882,617.581428690882,0,534.929057549512,54.3767766371544,1706.02604610741,119.421823227519,60469.4553779683,170925.84603093,6067576.23932498,0,2436786.2505197,133575.809005586
2037,73,D,30.5566877113224,55107_RISEP1,0.01086,1428.34059074282,17091.1584948763,9824.73882381263,113.042009074954,3143.36112954038,1118.52093189954,1642.08392129933,5,NGCC3004,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2037-01-01,41.8017,-71.5186,RI,Providence,125217874.979909,616.825630848767,616.825630848767,0,534.274409905334,54.3102301891327,1703.93820676455,119.275674473518,60395.4526930343,170716.66651291,6060150.7229226,0,2433804.10483934,133412.338565066
2037,87,D,30.5605664968884,55107_RISEP1,0.01086,1428.34059074282,17091.1584948763,9824.73882381263,113.042009074954,3143.36112954038,1118.52093189954,1642.08392129933,5,NGCC3004,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2037-01-01,41.8017,-71.5186,RI,Providence,125233769.807603,616.903929071934,616.903929071934,0,534.342229293646,54.3171241869028,1704.15450019871,119.29081501391,60403.1191329433,170738.336837528,6060919.98251559,0,2434113.04553087,133429.273576414
2038,94,D,35.4760612407677,54324_4,0.01086,1428.34059074282,17091.1584948763,9824.73882381263,113.042009074954,3143.36112954038,1118.52093189954,1642.08392129933,6,NGCC3005,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2038-01-01,42.0099,-71.6701,RI,Providence,145376915.298971,716.129446411095,716.129446411095,0,620.288162913466,63.0537272361475,1978.25813925717,138.478069748002,70118.6201411503,198200.635266747,7035784.77503053,0,2825626.39926838,154890.619622185
2038,17,D,35.4439865812803,54324_4,0.01086,1428.34059074282,17091.1584948763,9824.73882381263,113.042009074954,3143.36112954038,1118.52093189954,1642.08392129933,6,NGCC3005,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2038-01-01,42.0099,-71.6701,RI,Providence,145245476.946109,715.481978588029,715.481978588029,0,619.727347227799,62.9967190238551,1976.46955411058,138.35286878774,70055.2244093217,198021.437868163,7029423.57277208,0,2823071.6905035,154750.579727438
2038,21,D,35.4846930991509,54324_4,0.01086,1428.34059074282,17091.1584948763,9824.73882381263,113.042009074954,3143.36112954038,1118.52093189954,1642.08392129933,6,NGCC3005,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2038-01-01,42.0099,-71.6701,RI,Providence,145412287.68534,716.303691458298,716.303691458298,0,620.439088337309,63.069069154754,1978.73947916657,138.51176354166,70135.681054282,198248.860457348,7037496.68711064,0,2826313.91659892,154928.306835666
2038,23,D,35.5039528452409,54324_4,0.01086,1428.34059074282,17091.1584948763,9824.73882381263,113.042009074954,3143.36112954038,1118.52093189954,1642.08392129933,6,NGCC3005,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2038-01-01,42.0099,-71.6701,RI,Providence,145491211.962108,716.69247394494,716.69247394494,0,620.775839151873,63.1033006543659,1979.8134639363,138.586942475541,70173.748042918,198356.462422634,7041316.37350118,0,2827847.93263937,155012.39604685
2038,25,D,35.480675640259,54324_4,0.01086,1428.34059074282,17091.1584948763,9824.73882381263,113.042009074954,3143.36112954038,1118.52093189954,1642.08392129933,6,NGCC3005,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2038-01-01,42.0099,-71.6701,RI,Providence,145395824.589928,716.222593937558,716.222593937558,0,620.368844287985,63.0619286845808,1978.51545286618,138.496081700633,70127.7405258208,198226.415380958,7036699.92515012,0,2825993.93074069,154910.766368227
2038,26,D,35.4435067896049,54324_4,0.01086,1428.34059074282,17091.1584948763,9824.73882381263,113.042009074954,3143.36112954038,1118.52093189954,1642.08392129933,6,NGCC3005,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2038-01-01,42.0099,-71.6701,RI,Providence,145243510.813699,715.472293382432,715.472293382432,0,619.718958215984,62.9958662613901,1976.44279939898,138.350995957929,70054.276098572,198018.757327778,7029328.41815664,0,2823033.47566294,154748.484928092
2038,30,D,35.4640108912956,54324_4,0.01086,1428.34059074282,17091.1584948763,9824.73882381263,113.042009074954,3143.36112954038,1118.52093189954,1642.08392129933,6,NGCC3005,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2038-01-01,42.0099,-71.6701,RI,Providence,145327534.319988,715.886194770561,715.886194770561,0,620.077466210532,63.0323094286982,1977.58617339934,138.431032137954,70094.8025625452,198133.311363331,7033394.89119382,0,2824666.60315805,154838.007070759
2038,55,D,35.5539486746163,54324_4,0.01086,1428.34059074282,17091.1584948763,9824.73882381263,113.042009074954,3143.36112954038,1118.52093189954,1642.08392129933,6,NGCC3005,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2038-01-01,42.0099,-71.6701,RI,Providence,145696089.256774,717.70170339041,717.70170339041,0,621.650001053504,63.1921612346594,1982.60139058124,138.782097340687,70272.5650605351,198635.783316676,7051231.78921621,0,2831830.04143035,155230.680848478
2038,57,D,35.4965855757394,54324_4,0.01086,1428.34059074282,17091.1584948763,9824.73882381263,113.042009074954,3143.36112954038,1118.52093189954,1642.08392129933,6,NGCC3005,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2038-01-01,42.0099,-71.6701,RI,Providence,145461021.718974,716.543756233753,716.543756233753,0,620.647024680792,63.090206365277,1979.4026415297,138.558184907079,70159.186596309,198315.302343293,7039855.26083028,0,2827261.13832044,154980.230104575
2038,70,D,35.5214591384885,54324_4,0.01086,1428.34059074282,17091.1584948763,9824.73882381263,113.042009074954,3143.36112954038,1118.52093189954,1642.08392129933,6,NGCC3005,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2038-01-01,42.0099,-71.6701,RI,Providence,145562950.786026,717.045860754344,717.045860754344,0,621.081931375705,63.1344156372796,1980.78967059211,138.655276941448,70208.3493228621,198454.268050471,7044788.30660735,0,2829242.28823082,155088.829577337
2038,73,D,35.4407010487193,54324_4,0.01086,1428.34059074282,17091.1584948763,9824.73882381263,113.042009074954,3143.36112954038,1118.52093189954,1642.08392129933,6,NGCC3005,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2038-01-01,42.0099,-71.6701,RI,Providence,145232013.202612,715.415655931798,715.415655931798,0,619.669900688212,62.9908794501628,1976.28634235303,138.340043964712,70048.7305370724,198003.081979205,7028771.96999652,0,2822810.00171351,154736.234894434
2038,87,D,35.4142759276911,54324_4,0.01086,1428.34059074282,17091.1584948763,9824.73882381263,113.042009074954,3143.36112954038,1118.52093189954,1642.08392129933,6,NGCC3005,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2038-01-01,42.0099,-71.6701,RI,Providence,145123726.023959,714.88223123268,714.88223123268,0,619.207865467726,62.9439125007547,1974.81279346044,138.236895542231,69996.5011474853,197855.447896063,7023531.21164551,0,2820705.27201777,154620.861224796
2039,94,D,39.9115379362738,55211_1,0.01086,1653.24864060413,27076.5359631639,13582.8898272694,97.1764639416268,3639.15941495684,1503.26040138272,2084.33599189081,7,NGCC3006,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2039-01-01,42.1113,-71.4529,MA,Norfolk,163553000.730128,805.665188526455,805.665188526455,0,697.841126655093,70.9371654741935,2225.59444344325,155.791611041027,67813.7330813828,258151.653605762,10943261.4934211,0,3679460.98815865,234195.359745595
2039,17,D,39.8519451118364,55211_1,0.01086,1653.24864060413,27076.5359631639,13582.8898272694,97.1764639416268,3639.15941495684,1503.26040138272,2084.33599189081,7,NGCC3006,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2039-01-01,42.1113,-71.4529,MA,Norfolk,163308796.027361,804.462231521595,804.462231521595,0,696.799164207733,70.8312475801013,2222.27135779446,155.558995045612,67712.4788551884,257766.201504265,10926921.8609571,0,3673967.10132719,233845.677330959
2039,21,D,39.8713415576661,55211_1,0.01086,1653.24864060413,27076.5359631639,13582.8898272694,97.1764639416268,3639.15941495684,1503.26040138272,2084.33599189081,7,NGCC3006,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2039-01-01,42.1113,-71.4529,MA,Norfolk,163388280.484312,804.85377346646,804.85377346646,0,697.138305175754,70.8657220443434,2223.35296537696,155.634707576387,67745.4353752384,257891.659575387,10932240.132057,0,3675755.26759262,233959.492980362
2039,23,D,39.863044783448,55211_1,0.01086,1653.24864060413,27076.5359631639,13582.8898272694,97.1764639416268,3639.15941495684,1503.26040138272,2084.33599189081,7,NGCC3006,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2039-01-01,42.1113,-71.4529,MA,Norfolk,163354281.235225,804.686292519591,804.686292519591,0,696.993238596831,70.8509756908816,2222.8903108276,155.602321757932,67731.3383180626,257837.99524435,10929965.2568075,0,3674990.38458782,233910.808661911
2039,25,D,39.8330808926629,55211_1,0.01086,1653.24864060413,27076.5359631639,13582.8898272694,97.1764639416268,3639.15941495684,1503.26040138272,2084.33599189081,7,NGCC3006,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2039-01-01,42.1113,-71.4529,MA,Norfolk,163231492.575482,804.081433249149,804.081433249149,0,696.469329061252,70.7977190741543,2221.21942886505,155.485360020554,67680.4266419697,257644.185926178,10921749.5199761,0,3672228.00125463,233734.984713634
2039,26,D,39.8729484121471,55211_1,0.01086,1653.24864060413,27076.5359631639,13582.8898272694,97.1764639416268,3639.15941495684,1503.26040138272,2084.33599189081,7,NGCC3006,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2039-01-01,42.1113,-71.4529,MA,Norfolk,163394865.193539,804.886209869198,804.886209869198,0,697.166400538633,70.8685780029987,2223.44256869944,155.640979808961,67748.1655832562,257902.052864216,10932680.7121418,0,3675903.4041637,233968.921779218
2039,30,D,39.8181176080388,55211_1,0.01086,1653.24864060413,27076.5359631639,13582.8898272694,97.1764639416268,3639.15941495684,1503.26040138272,2084.33599189081,7,NGCC3006,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2039-01-01,42.1113,-71.4529,MA,Norfolk,163170174.715345,803.779380305288,803.779380305288,0,696.207700571334,70.7711239326913,2220.38502846765,155.426951992735,67655.0025104532,257547.401966731,10917646.7681176,0,3670848.5299319,233647.182238291
2039,55,D,39.8817764888972,55211_1,0.01086,1653.24864060413,27076.5359631639,13582.8898272694,97.1764639416268,3639.15941495684,1503.26040138272,2084.33599189081,7,NGCC3006,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2039-01-01,42.1113,-71.4529,MA,Norfolk,163431041.660741,805.064415833863,805.064415833863,0,697.320756781064,70.8842686722543,2223.93485036979,155.675439525885,67763.165377083,257959.153710964,10935101.2641264,0,3676717.268166,234020.723707113
2039,57,D,39.8794641258392,55211_1,0.01086,1653.24864060413,27076.5359631639,13582.8898272694,97.1764639416268,3639.15941495684,1503.26040138272,2084.33599189081,7,NGCC3006,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2039-01-01,42.1113,-71.4529,MA,Norfolk,163421565.856589,805.0177378426,805.0177378426,0,697.280325814856,70.8801587709735,2223.80590564254,155.666413394978,67759.2364387531,257944.197125024,10934467.2421137,0,3676504.09047096,234007.155081942
2039,70,D,39.8787143258736,55211_1,0.01086,1653.24864060413,27076.5359631639,13582.8898272694,97.1764639416268,3639.15941495684,1503.26040138272,2084.33599189081,7,NGCC3006,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2039-01-01,42.1113,-71.4529,MA,Norfolk,163418493.260526,805.002602176027,805.002602176027,0,697.26721579004,70.8788261066117,2223.76409440891,155.663486608624,67757.9624528993,257939.347346965,10934261.6560222,0,3676434.96610581,234002.755359913
2039,73,D,39.983903884024,55211_1,0.01086,1653.24864060413,27076.5359631639,13582.8898272694,97.1764639416268,3639.15941495684,1503.26040138272,2084.33599189081,7,NGCC3006,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2039-01-01,42.1113,-71.4529,MA,Norfolk,163849548.257917,807.125987281696,807.125987281696,0,699.10642328661,71.0657858049472,2229.62979912071,156.07408593845,67936.6901338709,258619.72349338,10963103.3619733,0,3686132.43444677,234619.993073274
2039,87,D,39.9793159798542,55211_1,0.01086,1653.24864060413,27076.5359631639,13582.8898272694,97.1764639416268,3639.15941495684,1503.26040138272,2084.33599189081,7,NGCC3006,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2039-01-01,42.1113,-71.4529,MA,Norfolk,163830747.541812,807.033374597018,807.033374597018,0,699.026205174746,71.0576314482348,2229.37396297519,156.056177408263,67928.8948214159,258590.048489377,10961845.4140808,0,3685709.47368697,234593.071888998
2040,94,D,43.9571643495719,10307_1,0.01086,1653.24864060413,27076.5359631639,13582.8898272694,97.1764639416268,3639.15941495684,1503.26040138272,2084.33599189081,8,NGCC3007,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2040-01-01,42.0925,-71.4833,MA,Norfolk,180131523.481731,887.331306534278,887.331306534278,0,768.577676541727,78.1276994692783,2451.19145451458,171.583401816021,74687.6608707964,284319.153092543,12052523.3769421,0,4052428.94003669,257934.533484563
2040,17,D,43.8915430843158,10307_1,0.01086,1653.24864060413,27076.5359631639,13582.8898272694,97.1764639416268,3639.15941495684,1503.26040138272,2084.33599189081,8,NGCC3007,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2040-01-01,42.0925,-71.4833,MA,Norfolk,179862614.905432,886.006657779115,886.006657779115,0,767.430308636437,78.0110668664573,2447.53220380971,171.32725426668,74576.1637149202,283894.708457896,12034530.8188409,0,4046379.28878323,257549.477016728
2040,21,D,43.8782205161316,10307_1,0.01086,1653.24864060413,27076.5359631639,13582.8898272694,97.1764639416268,3639.15941495684,1503.26040138272,2084.33599189081,8,NGCC3007,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2040-01-01,42.0925,-71.4833,MA,Norfolk,179808020.517027,885.737724784729,885.737724784729,0,767.197367575473,77.9873878685361,2446.78929498544,171.275250648981,74553.5273263089,283808.536809674,12030877.9316073,0,4045151.07577941,257471.302037512
2040,23,D,43.9418942968474,10307_1,0.01086,1653.24864060413,27076.5359631639,13582.8898272694,97.1764639416268,3639.15941495684,1503.26040138272,2084.33599189081,8,NGCC3007,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2040-01-01,42.0925,-71.4833,MA,Norfolk,180068948.520366,887.023061085888,887.023061085888,0,768.310684304686,78.1005590905075,2450.33994775107,171.523796342575,74661.7155093009,284220.384927613,12048336.5129769,0,4051021.18763745,257844.930936627
2040,25,D,44.0394737656038,10307_1,0.01086,1653.24864060413,27076.5359631639,13582.8898272694,97.1764639416268,3639.15941495684,1503.26040138272,2084.33599189081,8,NGCC3007,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2040-01-01,42.0925,-71.4833,MA,Norfolk,180468818.225969,888.992826851804,888.992826851804,0,770.016831698057,78.273992921424,2455.78128964587,171.904690275211,74827.5128799519,284851.538286265,12075091.6243609,0,4060017.07872809,258417.513702685
2040,26,D,44.0304407613071,10307_1,0.01086,1653.24864060413,27076.5359631639,13582.8898272694,97.1764639416268,3639.15941495684,1503.26040138272,2084.33599189081,8,NGCC3007,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2040-01-01,42.0925,-71.4833,MA,Norfolk,180431801.988692,888.8104841638,888.8104841638,0,769.858892359674,78.2579380221728,2455.27758056298,171.869430639409,74812.1648935306,284793.111948499,12072614.8837189,0,4059184.32237155,258364.509288417
2040,30,D,44.074867925741,10307_1,0.01086,1653.24864060413,27076.5359631639,13582.8898272694,97.1764639416268,3639.15941495684,1503.26040138272,2084.33599189081,8,NGCC3007,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2040-01-01,42.0925,-71.4833,MA,Norfolk,180613859.519742,889.707303020204,889.707303020204,0,770.635687845033,78.3369010809262,2457.7549807188,172.042848650316,74887.6511320036,285080.471107195,12084796.2754404,0,4063280.08081138,258625.2017171
2040,55,D,44.064820387904,10307_1,0.01086,1653.24864060413,27076.5359631639,13582.8898272694,97.1764639416268,3639.15941495684,1503.26040138272,2084.33599189081,8,NGCC3007,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2040-01-01,42.0925,-71.4833,MA,Norfolk,180572685.837941,889.504480681496,889.504480681496,0,770.460009695635,78.319042990484,2457.19469801518,172.003628861063,74870.5793506533,285015.482669229,12082041.3619593,0,4062353.79419327,258566.244160965
2040,57,D,44.0638035901894,10307_1,0.01086,1653.24864060413,27076.5359631639,13582.8898272694,97.1764639416268,3639.15941495684,1503.26040138272,2084.33599189081,8,NGCC3007,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2040-01-01,42.0925,-71.4833,MA,Norfolk,180568519.115085,889.483955325552,889.483955325552,0,770.442231296219,78.3172357750405,2457.13799813688,171.999659869582,74868.8517086635,285008.905924133,12081762.5683108,0,4062260.05519655,258560.277733238
2040,70,D,43.9973181455645,10307_1,0.01086,1653.24864060413,27076.5359631639,13582.8898272694,97.1764639416268,3639.15941495684,1503.26040138272,2084.33599189081,8,NGCC3007,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2040-01-01,42.0925,-71.4833,MA,Norfolk,180296069.228772,888.141862009992,888.141862009992,0,769.279753476966,78.1990672144976,2453.43055803865,171.740139062706,74755.8862247779,284578.871694482,12063533.0626676,0,4056130.73489403,258170.150380926
2040,73,D,43.9503160808686,10307_1,0.01086,1653.24864060413,27076.5359631639,13582.8898272694,97.1764639416268,3639.15941495684,1503.26040138272,2084.33599189081,8,NGCC3007,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2040-01-01,42.0925,-71.4833,MA,Norfolk,180103460.045588,887.193065514733,887.193065514733,0,768.457936642073,78.1155276313754,2450.80957324512,171.556670127158,74676.0249707553,284274.857834041,12050645.664404,0,4051797.59534708,257894.348795234
2040,87,D,43.9371270909605,10307_1,0.01086,1653.24864060413,27076.5359631639,13582.8898272694,97.1764639416268,3639.15941495684,1503.26040138272,2084.33599189081,8,NGCC3007,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2040-01-01,42.0925,-71.4833,MA,Norfolk,180049413.045959,886.926828967854,886.926828967854,0,768.227331156721,78.0920860501203,2450.07411317087,171.505187921961,74653.6155451233,284189.550182915,12047029.4027198,0,4050581.6969791,257816.957634785
2041,94,D,37.9399848539193,50002_3,0.01086,997.41676720856,9356.70524237949,5269.34417740617,105.10923650829,2193.41161468243,624.705839624744,777.411711533014,9,NGCC3008,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2041-01-01,42.4564,-73.2181,MA,Berkshire,155473797.587602,765.866880370021,765.866880370021,0,663.369119426322,67.4330061639849,2115.65436566304,148.095805596413,69726.2216660774,147908.338933037,4035616.186746,0,2110189.13793031,92516.3145800099
2041,17,D,37.9469768667069,50002_3,0.01086,997.41676720856,9356.70524237949,5269.34417740617,105.10923650829,2193.41161468243,624.705839624744,777.411711533014,9,NGCC3008,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2041-01-01,42.4564,-73.2181,MA,Berkshire,155502450.070861,766.00802304685,766.00802304685,0,663.49137264766,67.4454334868534,2116.04426256036,148.123098379225,69739.071608833,147935.597167356,4036359.91608833,0,2110578.02763318,92533.3645408123
2041,21,D,37.812216303057,50002_3,0.01086,997.41676720856,9356.70524237949,5269.34417740617,105.10923650829,2193.41161468243,624.705839624744,777.411711533014,9,NGCC3008,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2041-01-01,42.4564,-73.2181,MA,Berkshire,154950216.41351,763.287709560252,763.287709560252,0,661.135125095479,67.2059154703266,2108.52958442058,147.597070909441,69491.4082275988,147410.23556798,4022025.648057,0,2103082.76165639,92204.7521086351
2041,23,D,38.034272731942,50002_3,0.01086,997.41676720856,9356.70524237949,5269.34417740617,105.10923650829,2193.41161468243,624.705839624744,777.411711533014,9,NGCC3008,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2041-01-01,42.4564,-73.2181,MA,Berkshire,155860178.723997,767.770201187781,767.770201187781,0,665.017714354794,67.6005896536561,2120.91215797729,148.463851058411,69899.5042203206,148275.91850571,4045645.43921479,0,2115433.34814304,92746.2347293673
2041,25,D,38.1114167735784,50002_3,0.01086,997.41676720856,9356.70524237949,5269.34417740617,105.10923650829,2193.41161468243,624.705839624744,777.411711533014,9,NGCC3008,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2041-01-01,42.4564,-73.2181,MA,Berkshire,156176306.34399,769.327451849179,769.327451849179,0,666.36655450764,67.7377023766899,2125.21395538447,148.764976876913,70041.279778958,148576.663144934,4053851.1289202,0,2119724.0330061,92934.3497866475
2041,26,D,38.15448956184,50002_3,0.01086,997.41676720856,9356.70524237949,5269.34417740617,105.10923650829,2193.41161468243,624.705839624744,777.411711533014,9,NGCC3008,1,56047_1,0.85,1131,0.384142394233294,0.0385471115421012,0.00391840309429873,4634.71099813612,1,2100,2041-01-01,42.4564,-73.2181,MA,Berkshire,156352813.793572,770.196930898835,770.196930898835,0,667.119669136714,67.8142582215994,2127.61583121225,148.933108184858,70120.4390826232,148744.58162433,4058432.71328788,0,2122119.70422948,93039.3823965442
