"Simulation","Pathway","Jurisdiction","Cost_Type","NPV"
"599","C1","QC","Lower",4977415681.79954
"599","C1","QC","Upper",14822672344.9717
"599","C1","NYISO","Lower",4912168141.72276
"599","C1","NYISO","Upper",14760120618.1573
"599","C1","NB","Lower",795034696.510808
"599","C1","NB","Upper",2367601896.7745
"599","C2","QC","Lower",4977415681.79954
"599","C2","QC","Upper",14822672344.9717
"599","C2","NYISO","Lower",8004359797.66919
"599","C2","NYISO","Upper",24051561892.0348
"599","C2","NB","Lower",795034696.510808
"599","C2","NB","Upper",2367601896.7745
"599","C3","QC","Lower",26446141995.1811
"599","C3","QC","Upper",78756230671.3833
"599","C3","NYISO","Lower",8004359797.66919
"599","C3","NYISO","Upper",24051561892.0348
"599","C3","NB","Lower",795034696.510808
"599","C3","NB","Upper",2367601896.7745
"599","D","QC","Lower",26446141995.1811
"599","D","QC","Upper",78756230671.3833
"599","D","NYISO","Lower",8004359797.66919
"599","D","NYISO","Upper",24051561892.0348
"599","D","NB","Lower",795034696.510808
"599","D","NB","Upper",2367601896.7745
"6","A","QC","Lower",4959431157.20889
"6","A","QC","Upper",14769114689.2866
"6","A","NYISO","Lower",4149519356.18571
"6","A","NYISO","Upper",12468507680.8465
"6","A","NB","Lower",775653475.587245
"6","A","NB","Upper",2309884899.48895
"6","B1","QC","Lower",26406613402.6746
"6","B1","QC","Upper",78638515091.1628
"6","B1","NYISO","Lower",6761515218.57771
"6","B1","NYISO","Upper",20317052940.4378
"6","B1","NB","Lower",775653475.587245
"6","B1","NB","Upper",2309884899.48895
"6","B2","QC","Lower",4959431157.20889
"6","B2","QC","Upper",14769114689.2866
"6","B2","NYISO","Lower",6761515218.57771
"6","B2","NYISO","Upper",20317052940.4378
"6","B2","NB","Lower",775653475.587245
"6","B2","NB","Upper",2309884899.48895
"6","B3","QC","Lower",35615518457.8643
"6","B3","QC","Upper",106062501958.115
"6","B3","NYISO","Lower",6761515218.57771
"6","B3","NYISO","Upper",20317052940.4378
"6","B3","NB","Lower",775653475.587245
"6","B3","NB","Upper",2309884899.48895
"6","C1","QC","Lower",4959431157.20889
"6","C1","QC","Upper",14769114689.2866
"6","C1","NYISO","Lower",4149519356.18571
"6","C1","NYISO","Upper",12468507680.8465
"6","C1","NB","Lower",775653475.587245
"6","C1","NB","Upper",2309884899.48895
"6","C2","QC","Lower",4959431157.20889
"6","C2","QC","Upper",14769114689.2866
"6","C2","NYISO","Lower",6761515218.57771
"6","C2","NYISO","Upper",20317052940.4378
"6","C2","NB","Lower",775653475.587245
"6","C2","NB","Upper",2309884899.48895
"6","C3","QC","Lower",26406613402.6746
"6","C3","QC","Upper",78638515091.1628
"6","C3","NYISO","Lower",6761515218.57771
"6","C3","NYISO","Upper",20317052940.4378
"6","C3","NB","Lower",775653475.587245
"6","C3","NB","Upper",2309884899.48895
"6","D","QC","Lower",26406613402.6746
"6","D","QC","Upper",78638515091.1628
"6","D","NYISO","Lower",6761515218.57771
"6","D","NYISO","Upper",20317052940.4378
"6","D","NB","Lower",775653475.587245
"6","D","NB","Upper",2309884899.48895
"60","A","QC","Lower",4972752828.52771
"60","A","QC","Upper",14808786434.9615
"60","A","NYISO","Lower",5318763435.83463
"60","A","NYISO","Upper",15981861285.5608
"60","A","NB","Lower",778282195.47066
"60","A","NB","Upper",2317713189.51123
"60","B1","QC","Lower",26435757081.706
"60","B1","QC","Upper",78725304548.3482
"60","B1","NYISO","Lower",8666027943.36718
"60","B1","NYISO","Upper",26039747425.9831
"60","B1","NB","Lower",778282195.47066
"60","B1","NB","Upper",2317713189.51123
"60","B2","QC","Lower",4972752828.52771
"60","B2","QC","Upper",14808786434.9615
"60","B2","NYISO","Lower",8666027943.36718
"60","B2","NYISO","Upper",26039747425.9831
"60","B2","NB","Lower",778282195.47066
"60","B2","NB","Upper",2317713189.51123
"60","B3","QC","Lower",35648750037.9984
"60","B3","QC","Upper",106161465126.016
"60","B3","NYISO","Lower",8666027943.36718
"60","B3","NYISO","Upper",26039747425.9831
"60","B3","NB","Lower",778282195.47066
"60","B3","NB","Upper",2317713189.51123
"60","C1","QC","Lower",4972752828.52771
"60","C1","QC","Upper",14808786434.9615
"60","C1","NYISO","Lower",5318763435.83463
"60","C1","NYISO","Upper",15981861285.5608
"60","C1","NB","Lower",778282195.47066
"60","C1","NB","Upper",2317713189.51123
"60","C2","QC","Lower",4972752828.52771
"60","C2","QC","Upper",14808786434.9615
"60","C2","NYISO","Lower",8666027943.36718
"60","C2","NYISO","Upper",26039747425.9831
"60","C2","NB","Lower",778282195.47066
"60","C2","NB","Upper",2317713189.51123
"60","C3","QC","Lower",26435757081.706
"60","C3","QC","Upper",78725304548.3482
"60","C3","NYISO","Lower",8666027943.36718
"60","C3","NYISO","Upper",26039747425.9831
"60","C3","NB","Lower",778282195.47066
"60","C3","NB","Upper",2317713189.51123
"60","D","QC","Lower",26435757081.706
"60","D","QC","Upper",78725304548.3482
"60","D","NYISO","Lower",8666027943.36718
"60","D","NYISO","Upper",26039747425.9831
"60","D","NB","Lower",778282195.47066
"60","D","NB","Upper",2317713189.51123
"600","A","QC","Lower",4938491857.11868
"600","A","QC","Upper",14706757754.6418
"600","A","NYISO","Lower",4666577644.68704
"600","A","NYISO","Upper",14022168403.5067
"600","A","NB","Lower",761957466.116773
"600","A","NB","Upper",2269098380.17999
"600","B1","QC","Lower",26360609418.4865
"600","B1","QC","Upper",78501515887.6049
"600","B1","NYISO","Lower",7604981247.24751
"600","B1","NYISO","Upper",22851506151.5851
"600","B1","NB","Lower",761957466.116773
"600","B1","NB","Upper",2269098380.17999
"600","B2","QC","Lower",4938491857.11868
"600","B2","QC","Upper",14706757754.6418
"600","B2","NYISO","Lower",7604981247.24751
"600","B2","NYISO","Upper",22851506151.5851
"600","B2","NB","Lower",761957466.116773
"600","B2","NB","Upper",2269098380.17999
"600","B3","QC","Lower",35563327816.0096
"600","B3","QC","Upper",105907078976.965
"600","B3","NYISO","Lower",7604981247.24751
"600","B3","NYISO","Upper",22851506151.5851
"600","B3","NB","Lower",761957466.116773
"600","B3","NB","Upper",2269098380.17999
"600","C1","QC","Lower",4938491857.11868
"600","C1","QC","Upper",14706757754.6418
"600","C1","NYISO","Lower",4666577644.68704
"600","C1","NYISO","Upper",14022168403.5067
"600","C1","NB","Lower",761957466.116773
"600","C1","NB","Upper",2269098380.17999
"600","C2","QC","Lower",4938491857.11868
"600","C2","QC","Upper",14706757754.6418
"600","C2","NYISO","Lower",7604981247.24751
"600","C2","NYISO","Upper",22851506151.5851
"600","C2","NB","Lower",761957466.116773
"600","C2","NB","Upper",2269098380.17999
"600","C3","QC","Lower",26360609418.4865
"600","C3","QC","Upper",78501515887.6049
"600","C3","NYISO","Lower",7604981247.24751
"600","C3","NYISO","Upper",22851506151.5851
"600","C3","NB","Lower",761957466.116773
"600","C3","NB","Upper",2269098380.17999
"600","D","QC","Lower",26360609418.4865
"600","D","QC","Upper",78501515887.6049
"600","D","NYISO","Lower",7604981247.24751
"600","D","NYISO","Upper",22851506151.5851
"600","D","NB","Lower",761957466.116773
"600","D","NB","Upper",2269098380.17999
"601","A","QC","Lower",4818833465.35653
"601","A","QC","Upper",14350416784.1856
"601","A","NYISO","Lower",4319061735.24931
"601","A","NYISO","Upper",12977949925.6289
"601","A","NB","Lower",711988802.169255
"601","A","NB","Upper",2120292417.29479
"601","B1","QC","Lower",26096313616.0456
"601","B1","QC","Upper",77714446787.4576
"601","B1","NYISO","Lower",7038068657.42443
"601","B1","NYISO","Upper",21148042840.8186
"601","B1","NB","Lower",711988802.169255
"601","B1","NB","Upper",2120292417.29479
"601","B2","QC","Lower",4818833465.35653
"601","B2","QC","Upper",14350416784.1856
"601","B2","NYISO","Lower",7038068657.42443
"601","B2","NYISO","Upper",21148042840.8186
"601","B2","NB","Lower",711988802.169255
"601","B2","NB","Upper",2120292417.29479
"601","B3","QC","Lower",35262917485.3647
"601","B3","QC","Upper",105012461331.01
"601","B3","NYISO","Lower",7038068657.42443
"601","B3","NYISO","Upper",21148042840.8186
"601","B3","NB","Lower",711988802.169255
"601","B3","NB","Upper",2120292417.29479
"601","C1","QC","Lower",4818833465.35653
"601","C1","QC","Upper",14350416784.1856
"601","C1","NYISO","Lower",4319061735.24931
"601","C1","NYISO","Upper",12977949925.6289
"601","C1","NB","Lower",711988802.169255
"601","C1","NB","Upper",2120292417.29479
"601","C2","QC","Lower",4818833465.35653
"601","C2","QC","Upper",14350416784.1856
"601","C2","NYISO","Lower",7038068657.42443
"601","C2","NYISO","Upper",21148042840.8186
"601","C2","NB","Lower",711988802.169255
"601","C2","NB","Upper",2120292417.29479
"601","C3","QC","Lower",26096313616.0456
"601","C3","QC","Upper",77714446787.4576
"601","C3","NYISO","Lower",7038068657.42443
"601","C3","NYISO","Upper",21148042840.8186
"601","C3","NB","Lower",711988802.169255
"601","C3","NB","Upper",2120292417.29479
"601","D","QC","Lower",26096313616.0456
"601","D","QC","Upper",77714446787.4576
"601","D","NYISO","Lower",7038068657.42443
"601","D","NYISO","Upper",21148042840.8186
"601","D","NB","Lower",711988802.169255
"601","D","NB","Upper",2120292417.29479
"602","A","QC","Lower",4914726479.6249
"602","A","QC","Upper",14635984802.1169
"602","A","NYISO","Lower",4442256265.83095
"602","A","NYISO","Upper",13348125798.7709
"602","A","NB","Lower",733188170.343804
"602","A","NB","Upper",2183423830.95606
"602","B1","QC","Lower",26307764506.4967
"602","B1","QC","Upper",78344144499.3988
"602","B1","NYISO","Lower",7239033432.39561
"602","B1","NYISO","Upper",21751903342.5349
"602","B1","NB","Lower",733188170.343804
"602","B1","NB","Upper",2183423830.95606
"602","B2","QC","Lower",4914726479.6249
"602","B2","QC","Upper",14635984802.1169
"602","B2","NYISO","Lower",7239033432.39561
"602","B2","NYISO","Upper",21751903342.5349
"602","B2","NB","Lower",733188170.343804
"602","B2","NB","Upper",2183423830.95606
"602","B3","QC","Lower",35503199368.9876
"602","B3","QC","Upper",105728017326.141
"602","B3","NYISO","Lower",7239033432.39561
"602","B3","NYISO","Upper",21751903342.5349
"602","B3","NB","Lower",733188170.343804
"602","B3","NB","Upper",2183423830.95606
"602","C1","QC","Lower",4914726479.6249
"602","C1","QC","Upper",14635984802.1169
"602","C1","NYISO","Lower",4442256265.83095
"602","C1","NYISO","Upper",13348125798.7709
"602","C1","NB","Lower",733188170.343804
"602","C1","NB","Upper",2183423830.95606
"602","C2","QC","Lower",4914726479.6249
"602","C2","QC","Upper",14635984802.1169
"602","C2","NYISO","Lower",7239033432.39561
"602","C2","NYISO","Upper",21751903342.5349
"602","C2","NB","Lower",733188170.343804
"602","C2","NB","Upper",2183423830.95606
"602","C3","QC","Lower",26307764506.4967
"602","C3","QC","Upper",78344144499.3988
"602","C3","NYISO","Lower",7239033432.39561
"602","C3","NYISO","Upper",21751903342.5349
"602","C3","NB","Lower",733188170.343804
"602","C3","NB","Upper",2183423830.95606
"602","D","QC","Lower",26307764506.4967
"602","D","QC","Upper",78344144499.3988
"602","D","NYISO","Lower",7239033432.39561
"602","D","NYISO","Upper",21751903342.5349
"602","D","NB","Lower",733188170.343804
"602","D","NB","Upper",2183423830.95606
"603","A","QC","Lower",4893548107.70731
"603","A","QC","Upper",14572915915.007
"603","A","NYISO","Lower",4686644530.04108
"603","A","NYISO","Upper",14082465534.9792
"603","A","NB","Lower",743941751.33654
"603","A","NB","Upper",2215447840.55873
"603","B1","QC","Lower",26260986876.311
"603","B1","QC","Upper",78204841389.182
"603","B1","NYISO","Lower",7636721681.99035
"603","B1","NYISO","Upper",22946880054.0575
"603","B1","NB","Lower",743941751.33654
"603","B1","NB","Upper",2215447840.55873
"603","B2","QC","Lower",4893548107.70731
"603","B2","QC","Upper",14572915915.007
"603","B2","NYISO","Lower",7636721681.99035
"603","B2","NYISO","Upper",22946880054.0575
"603","B2","NB","Lower",743941751.33654
"603","B2","NB","Upper",2215447840.55873
"603","B3","QC","Lower",35450106445.6463
"603","B3","QC","Upper",105569907363.696
"603","B3","NYISO","Lower",7636721681.99035
"603","B3","NYISO","Upper",22946880054.0575
"603","B3","NB","Lower",743941751.33654
"603","B3","NB","Upper",2215447840.55873
"603","C1","QC","Lower",4893548107.70731
"603","C1","QC","Upper",14572915915.007
"603","C1","NYISO","Lower",4686644530.04108
"603","C1","NYISO","Upper",14082465534.9792
"603","C1","NB","Lower",743941751.33654
"603","C1","NB","Upper",2215447840.55873
"603","C2","QC","Lower",4893548107.70731
"603","C2","QC","Upper",14572915915.007
"603","C2","NYISO","Lower",7636721681.99035
"603","C2","NYISO","Upper",22946880054.0575
"603","C2","NB","Lower",743941751.33654
"603","C2","NB","Upper",2215447840.55873
"603","C3","QC","Lower",26260986876.311
"603","C3","QC","Upper",78204841389.182
"603","C3","NYISO","Lower",7636721681.99035
"603","C3","NYISO","Upper",22946880054.0575
"603","C3","NB","Lower",743941751.33654
"603","C3","NB","Upper",2215447840.55873
"603","D","QC","Lower",26260986876.311
"603","D","QC","Upper",78204841389.182
"603","D","NYISO","Lower",7636721681.99035
"603","D","NYISO","Upper",22946880054.0575
"603","D","NB","Lower",743941751.33654
"603","D","NB","Upper",2215447840.55873
"604","A","QC","Lower",4985330895.23635
"604","A","QC","Upper",14846243736.7973
"604","A","NYISO","Lower",4487711154.12967
"604","A","NYISO","Upper",13484708996.7839
"604","A","NB","Lower",779243332.394096
"604","A","NB","Upper",2320575441.4519
"604","B1","QC","Lower",26463664938.5268
"604","B1","QC","Upper",78808413744.7567
"604","B1","NYISO","Lower",7312513294.06072
"604","B1","NYISO","Upper",21972696196.0959
"604","B1","NB","Lower",779243332.394096
"604","B1","NB","Upper",2320575441.4519
"604","B2","QC","Lower",4985330895.23635
"604","B2","QC","Upper",14846243736.7973
"604","B2","NYISO","Lower",7312513294.06072
"604","B2","NYISO","Upper",21972696196.0959
"604","B2","NB","Lower",779243332.394096
"604","B2","NB","Upper",2320575441.4519
"604","B3","QC","Lower",35680420960.6729
"604","B3","QC","Upper",106255780678.439
"604","B3","NYISO","Lower",7312513294.06072
"604","B3","NYISO","Upper",21972696196.0959
"604","B3","NB","Lower",779243332.394096
"604","B3","NB","Upper",2320575441.4519
"604","C1","QC","Lower",4985330895.23635
"604","C1","QC","Upper",14846243736.7973
"604","C1","NYISO","Lower",4487711154.12967
"604","C1","NYISO","Upper",13484708996.7839
"604","C1","NB","Lower",779243332.394096
"604","C1","NB","Upper",2320575441.4519
"604","C2","QC","Lower",4985330895.23635
"604","C2","QC","Upper",14846243736.7973
"604","C2","NYISO","Lower",7312513294.06072
"604","C2","NYISO","Upper",21972696196.0959
"604","C2","NB","Lower",779243332.394096
"604","C2","NB","Upper",2320575441.4519
"604","C3","QC","Lower",26463664938.5268
"604","C3","QC","Upper",78808413744.7567
"604","C3","NYISO","Lower",7312513294.06072
"604","C3","NYISO","Upper",21972696196.0959
"604","C3","NB","Lower",779243332.394096
"604","C3","NB","Upper",2320575441.4519
"604","D","QC","Lower",26463664938.5268
"604","D","QC","Upper",78808413744.7567
"604","D","NYISO","Lower",7312513294.06072
"604","D","NYISO","Upper",21972696196.0959
"604","D","NB","Lower",779243332.394096
"604","D","NB","Upper",2320575441.4519
"605","A","QC","Lower",4866312495.11966
"605","A","QC","Upper",14491808652.2607
"605","A","NYISO","Lower",4695489157.19685
"605","A","NYISO","Upper",14109041938.6924
"605","A","NB","Lower",725648596.23518
"605","A","NB","Upper",2160971087.64965
"605","B1","QC","Lower",26201197133.5784
"605","B1","QC","Upper",78026788394.8628
"605","B1","NYISO","Lower",7651182514.35329
"605","B1","NYISO","Upper",22990332074.3789
"605","B1","NB","Lower",725648596.23518
"605","B1","NB","Upper",2160971087.64965
"605","B2","QC","Lower",4866312495.11966
"605","B2","QC","Upper",14491808652.2607
"605","B2","NYISO","Lower",7651182514.35329
"605","B2","NYISO","Upper",22990332074.3789
"605","B2","NB","Lower",725648596.23518
"605","B2","NB","Upper",2160971087.64965
"605","B3","QC","Lower",35382194946.8433
"605","B3","QC","Upper",105367667896.558
"605","B3","NYISO","Lower",7651182514.35329
"605","B3","NYISO","Upper",22990332074.3789
"605","B3","NB","Lower",725648596.23518
"605","B3","NB","Upper",2160971087.64965
"605","C1","QC","Lower",4866312495.11966
"605","C1","QC","Upper",14491808652.2607
"605","C1","NYISO","Lower",4695489157.19685
"605","C1","NYISO","Upper",14109041938.6924
"605","C1","NB","Lower",725648596.23518
"605","C1","NB","Upper",2160971087.64965
"605","C2","QC","Lower",4866312495.11966
"605","C2","QC","Upper",14491808652.2607
"605","C2","NYISO","Lower",7651182514.35329
"605","C2","NYISO","Upper",22990332074.3789
"605","C2","NB","Lower",725648596.23518
"605","C2","NB","Upper",2160971087.64965
"605","C3","QC","Lower",26201197133.5784
"605","C3","QC","Upper",78026788394.8628
"605","C3","NYISO","Lower",7651182514.35329
"605","C3","NYISO","Upper",22990332074.3789
"605","C3","NB","Lower",725648596.23518
"605","C3","NB","Upper",2160971087.64965
"605","D","QC","Lower",26201197133.5784
"605","D","QC","Upper",78026788394.8628
"605","D","NYISO","Lower",7651182514.35329
"605","D","NYISO","Upper",22990332074.3789
"605","D","NB","Lower",725648596.23518
"605","D","NB","Upper",2160971087.64965
"606","A","QC","Lower",4962471597.21091
"606","A","QC","Upper",14778169075.9032
"606","A","NYISO","Lower",4673679627.98331
"606","A","NYISO","Upper",14043508497.546
"606","A","NB","Lower",789017389.699018
"606","A","NB","Upper",2349682443.59391
"606","B1","QC","Lower",26413250874.3729
"606","B1","QC","Upper",78658281386.4599
"606","B1","NYISO","Lower",7615321616.92557
"606","B1","NYISO","Upper",22882576973.935
"606","B1","NB","Lower",789017389.699018
"606","B1","NB","Upper",2349682443.59391
"606","B2","QC","Lower",4962471597.21091
"606","B2","QC","Upper",14778169075.9032
"606","B2","NYISO","Lower",7615321616.92557
"606","B2","NYISO","Upper",22882576973.935
"606","B2","NB","Lower",789017389.699018
"606","B2","NB","Upper",2349682443.59391
"606","B3","QC","Lower",35623150039.9234
"606","B3","QC","Upper",106085228699.775
"606","B3","NYISO","Lower",7615321616.92557
"606","B3","NYISO","Upper",22882576973.935
"606","B3","NB","Lower",789017389.699018
"606","B3","NB","Upper",2349682443.59391
"606","C1","QC","Lower",4962471597.21091
"606","C1","QC","Upper",14778169075.9032
"606","C1","NYISO","Lower",4673679627.98331
"606","C1","NYISO","Upper",14043508497.546
"606","C1","NB","Lower",789017389.699018
"606","C1","NB","Upper",2349682443.59391
"606","C2","QC","Lower",4962471597.21091
"606","C2","QC","Upper",14778169075.9032
"606","C2","NYISO","Lower",7615321616.92557
"606","C2","NYISO","Upper",22882576973.935
"606","C2","NB","Lower",789017389.699018
"606","C2","NB","Upper",2349682443.59391
"606","C3","QC","Lower",26413250874.3729
"606","C3","QC","Upper",78658281386.4599
"606","C3","NYISO","Lower",7615321616.92557
"606","C3","NYISO","Upper",22882576973.935
"606","C3","NB","Lower",789017389.699018
"606","C3","NB","Upper",2349682443.59391
"606","D","QC","Lower",26413250874.3729
"606","D","QC","Upper",78658281386.4599
"606","D","NYISO","Lower",7615321616.92557
"606","D","NYISO","Upper",22882576973.935
"606","D","NB","Lower",789017389.699018
"606","D","NB","Upper",2349682443.59391
"607","A","QC","Lower",4873070980.08925
"607","A","QC","Upper",14511935323.34
"607","A","NYISO","Lower",4856745154.55283
"607","A","NYISO","Upper",14593585199.9784
"607","A","NB","Lower",715301344.166303
"607","A","NB","Upper",2130157119.74083
"607","B1","QC","Lower",26215907522.5547
"607","B1","QC","Upper",78070595721.7575
"607","B1","NYISO","Lower",7914553902.65227
"607","B1","NYISO","Upper",23781712447.8734
"607","B1","NB","Lower",715301344.166303
"607","B1","NB","Upper",2130157119.74083
"607","B2","QC","Lower",4873070980.08925
"607","B2","QC","Upper",14511935323.34
"607","B2","NYISO","Lower",7914553902.65227
"607","B2","NYISO","Upper",23781712447.8734
"607","B2","NB","Lower",715301344.166303
"607","B2","NB","Upper",2130157119.74083
"607","B3","QC","Lower",35398797507.3866
"607","B3","QC","Upper",105417110083.177
"607","B3","NYISO","Lower",7914553902.65227
"607","B3","NYISO","Upper",23781712447.8734
"607","B3","NB","Lower",715301344.166303
"607","B3","NB","Upper",2130157119.74083
"607","C1","QC","Lower",4873070980.08925
"607","C1","QC","Upper",14511935323.34
"607","C1","NYISO","Lower",4856745154.55283
"607","C1","NYISO","Upper",14593585199.9784
"607","C1","NB","Lower",715301344.166303
"607","C1","NB","Upper",2130157119.74083
"607","C2","QC","Lower",4873070980.08925
"607","C2","QC","Upper",14511935323.34
"607","C2","NYISO","Lower",7914553902.65227
"607","C2","NYISO","Upper",23781712447.8734
"607","C2","NB","Lower",715301344.166303
"607","C2","NB","Upper",2130157119.74083
"607","C3","QC","Lower",26215907522.5547
"607","C3","QC","Upper",78070595721.7575
"607","C3","NYISO","Lower",7914553902.65227
"607","C3","NYISO","Upper",23781712447.8734
"607","C3","NB","Lower",715301344.166303
"607","C3","NB","Upper",2130157119.74083
"607","D","QC","Lower",26215907522.5547
"607","D","QC","Upper",78070595721.7575
"607","D","NYISO","Lower",7914553902.65227
"607","D","NYISO","Upper",23781712447.8734
"607","D","NB","Lower",715301344.166303
"607","D","NB","Upper",2130157119.74083
"608","A","QC","Lower",4859870166.35087
"608","A","QC","Upper",14472623489.8023
"608","A","NYISO","Lower",4644000179.35519
"608","A","NYISO","Upper",13954327462.0048
"608","A","NB","Lower",720688256.56366
"608","A","NB","Upper",2146199267.4178
"608","B1","QC","Lower",26186971501.5312
"608","B1","QC","Upper",77984424667.1341
"608","B1","NYISO","Lower",7567257411.17828
"608","B1","NYISO","Upper",22738153278.7809
"608","B1","NB","Lower",720688256.56366
"608","B1","NB","Upper",2146199267.4178
"608","B2","QC","Lower",4859870166.35087
"608","B2","QC","Upper",14472623489.8023
"608","B2","NYISO","Lower",7567257411.17828
"608","B2","NYISO","Upper",22738153278.7809
"608","B2","NB","Lower",720688256.56366
"608","B2","NB","Upper",2146199267.4178
"608","B3","QC","Lower",35365990662.0769
"608","B3","QC","Upper",105319411769.477
"608","B3","NYISO","Lower",7567257411.17828
"608","B3","NYISO","Upper",22738153278.7809
"608","B3","NB","Lower",720688256.56366
"608","B3","NB","Upper",2146199267.4178
"608","C1","QC","Lower",4859870166.35087
"608","C1","QC","Upper",14472623489.8023
"608","C1","NYISO","Lower",4644000179.35519
"608","C1","NYISO","Upper",13954327462.0048
"608","C1","NB","Lower",720688256.56366
"608","C1","NB","Upper",2146199267.4178
"608","C2","QC","Lower",4859870166.35087
"608","C2","QC","Upper",14472623489.8023
"608","C2","NYISO","Lower",7567257411.17828
"608","C2","NYISO","Upper",22738153278.7809
"608","C2","NB","Lower",720688256.56366
"608","C2","NB","Upper",2146199267.4178
"608","C3","QC","Lower",26186971501.5312
"608","C3","QC","Upper",77984424667.1341
"608","C3","NYISO","Lower",7567257411.17828
"608","C3","NYISO","Upper",22738153278.7809
"608","C3","NB","Lower",720688256.56366
"608","C3","NB","Upper",2146199267.4178
"608","D","QC","Lower",26186971501.5312
"608","D","QC","Upper",77984424667.1341
"608","D","NYISO","Lower",7567257411.17828
"608","D","NYISO","Upper",22738153278.7809
"608","D","NB","Lower",720688256.56366
"608","D","NB","Upper",2146199267.4178
"609","A","QC","Lower",4786755435.97576
"609","A","QC","Upper",14254888873.844
"609","A","NYISO","Lower",4884122242.65264
"609","A","NYISO","Upper",14675848084.8937
"609","A","NB","Lower",669272899.227951
"609","A","NB","Upper",1993085072.42026
"609","B1","QC","Lower",26025650823.2582
"609","B1","QC","Upper",77504014006.3864
"609","B1","NYISO","Lower",7958220747.5603
"609","B1","NYISO","Upper",23912922919.3519
"609","B1","NB","Lower",669272899.227951
"609","B1","NB","Upper",1993085072.42026
"609","B2","QC","Lower",4786755435.97576
"609","B2","QC","Upper",14254888873.844
"609","B2","NYISO","Lower",7958220747.5603
"609","B2","NYISO","Upper",23912922919.3519
"609","B2","NB","Lower",669272899.227951
"609","B2","NB","Upper",1993085072.42026
"609","B3","QC","Lower",35182578742.3922
"609","B3","QC","Upper",104773213709.389
"609","B3","NYISO","Lower",7958220747.5603
"609","B3","NYISO","Upper",23912922919.3519
"609","B3","NB","Lower",669272899.227951
"609","B3","NB","Upper",1993085072.42026
"609","C1","QC","Lower",4786755435.97576
"609","C1","QC","Upper",14254888873.844
"609","C1","NYISO","Lower",4884122242.65264
"609","C1","NYISO","Upper",14675848084.8937
"609","C1","NB","Lower",669272899.227951
"609","C1","NB","Upper",1993085072.42026
"609","C2","QC","Lower",4786755435.97576
"609","C2","QC","Upper",14254888873.844
"609","C2","NYISO","Lower",7958220747.5603
"609","C2","NYISO","Upper",23912922919.3519
"609","C2","NB","Lower",669272899.227951
"609","C2","NB","Upper",1993085072.42026
"609","C3","QC","Lower",26025650823.2582
"609","C3","QC","Upper",77504014006.3864
"609","C3","NYISO","Lower",7958220747.5603
"609","C3","NYISO","Upper",23912922919.3519
"609","C3","NB","Lower",669272899.227951
"609","C3","NB","Upper",1993085072.42026
"609","D","QC","Lower",26025650823.2582
"609","D","QC","Upper",77504014006.3864
"609","D","NYISO","Lower",7958220747.5603
"609","D","NYISO","Upper",23912922919.3519
"609","D","NB","Lower",669272899.227951
"609","D","NB","Upper",1993085072.42026
"61","A","QC","Lower",4961800782.17299
"61","A","QC","Upper",14776171398.364
"61","A","NYISO","Lower",4597017532.57708
"61","A","NYISO","Upper",13813153643.5609
"61","A","NB","Lower",787548160.526799
"61","A","NB","Upper",2345307100.24071
"61","B1","QC","Lower",26411736067.2419
"61","B1","QC","Upper",78653770312.6008
"61","B1","NYISO","Lower",7490604209.30131
"61","B1","NYISO","Upper",22507825148.141
"61","B1","NB","Lower",787548160.526799
"61","B1","NB","Upper",2345307100.24071
"61","B2","QC","Lower",4961800782.17299
"61","B2","QC","Upper",14776171398.364
"61","B2","NYISO","Lower",7490604209.30131
"61","B2","NYISO","Upper",22507825148.141
"61","B2","NB","Lower",787548160.526799
"61","B2","NB","Upper",2345307100.24071
"61","B3","QC","Lower",35621542811.4389
"61","B3","QC","Upper",106080442396.454
"61","B3","NYISO","Lower",7490604209.30131
"61","B3","NYISO","Upper",22507825148.141
"61","B3","NB","Lower",787548160.526799
"61","B3","NB","Upper",2345307100.24071
"61","C1","QC","Lower",4961800782.17299
"61","C1","QC","Upper",14776171398.364
"61","C1","NYISO","Lower",4597017532.57708
"61","C1","NYISO","Upper",13813153643.5609
"61","C1","NB","Lower",787548160.526799
"61","C1","NB","Upper",2345307100.24071
"61","C2","QC","Lower",4961800782.17299
"61","C2","QC","Upper",14776171398.364
"61","C2","NYISO","Lower",7490604209.30131
"61","C2","NYISO","Upper",22507825148.141
"61","C2","NB","Lower",787548160.526799
"61","C2","NB","Upper",2345307100.24071
"61","C3","QC","Lower",26411736067.2419
"61","C3","QC","Upper",78653770312.6008
"61","C3","NYISO","Lower",7490604209.30131
"61","C3","NYISO","Upper",22507825148.141
"61","C3","NB","Lower",787548160.526799
"61","C3","NB","Upper",2345307100.24071
"61","D","QC","Lower",26411736067.2419
"61","D","QC","Upper",78653770312.6008
"61","D","NYISO","Lower",7490604209.30131
"61","D","NYISO","Upper",22507825148.141
"61","D","NB","Lower",787548160.526799
"61","D","NB","Upper",2345307100.24071
"610","A","QC","Lower",4975157530.13223
"610","A","QC","Upper",14815947601.7697
"610","A","NYISO","Lower",4504959723.21873
"610","A","NYISO","Upper",13536537629.864
"610","A","NB","Lower",795649580.772287
"610","A","NB","Upper",2369433013.2656
"610","B1","QC","Lower",26440939898.2398
"610","B1","QC","Upper",78740738901.4776
"610","B1","NYISO","Lower",7340482852.87322
"610","B1","NYISO","Upper",22056739341.5662
"610","B1","NB","Lower",795649580.772287
"610","B1","NB","Upper",2369433013.2656
