Simulation,Pathway,NPV
319,C1,594092472.170884
319,C2,691101337.863658
319,C3,603711413.73513
319,D,1267553905.56789
32,A,1350647482.04471
32,B1,661854537.084278
32,B2,758790462.427419
32,B3,656832260.186375
32,C1,604414474.219789
32,C2,709073331.615497
32,C3,619849671.346039
32,D,1279817712.96987
320,A,1355565679.66292
320,B1,632949161.192891
320,B2,726634152.554957
320,B3,629716954.060554
320,C1,589773314.762896
320,C2,681155647.543104
320,C3,594479709.281665
320,D,1262403605.141
321,A,1354191627.60206
321,B1,647960103.180704
321,B2,742373367.631164
321,B3,642122862.566623
321,C1,597127571.358617
321,C2,695917657.974343
321,C3,605826677.364541
321,D,1269934344.13614
322,A,1349885665.49289
322,B1,666273609.138652
322,B2,762078410.352242
322,B3,661377862.885745
322,C1,604304921.22714
322,C2,713883771.458702
322,C3,624924299.395272
322,D,1282362178.64955
323,A,1351808074.26641
323,B1,648325233.571919
323,B2,743640512.386043
323,B3,644494746.383366
323,C1,597727553.75656
323,C2,696816853.986181
323,C3,608613964.870942
323,D,1272647558.30264
324,A,1355096289.19282
324,B1,637450545.59676
324,B2,733959843.17498
324,B3,633759360.514436
324,C1,593365768.340319
324,C2,685410004.964335
324,C3,597969480.594594
324,D,1263074093.84755
325,A,1345184382.75791
325,B1,665298973.298022
325,B2,760538615.539396
325,B3,660361768.197531
325,C1,605564293.911212
325,C2,712008651.109634
325,C3,623264632.830357
325,D,1281173478.66049
326,A,1349143130.6231
326,B1,649102689.028908
326,B2,746004841.537279
326,B3,646038889.572261
326,C1,598807773.183006
326,C2,697458343.950145
326,C3,609249986.782543
326,D,1276133206.21505
327,A,1350629121.573
327,B1,662141117.554915
327,B2,756690965.330469
327,B3,658237240.005051
327,C1,605535869.936541
327,C2,709466148.535038
327,C3,621746264.292718
327,D,1282421064.93213
328,A,1365621611.01743
328,B1,635220936.776825
328,B2,727566668.492703
328,B3,631503656.401537
328,C1,592174769.13069
328,C2,681777510.627834
328,C3,596540293.746604
328,D,1263009693.22803
329,A,1359426325.22843
329,B1,646548429.335449
329,B2,743167912.067452
329,B3,641697588.068213
329,C1,596549943.295817
329,C2,694352837.163637
329,C3,605266466.842894
329,D,1270507576.98062
33,A,1357067334.2487
33,B1,633252667.593167
33,B2,727596177.957161
33,B3,629274835.38459
33,C1,591674075.234792
33,C2,681428955.58893
33,C3,593579011.90573
33,D,1263093809.26398
330,A,1356597185.87608
330,B1,644613307.964911
330,B2,739649406.658493
330,B3,640244350.203608
330,C1,597778373.178301
330,C2,692970686.577596
330,C3,605335639.048414
330,D,1275265255.0778
331,A,1359413041.47992
331,B1,658028916.945763
331,B2,750576394.95299
331,B3,653359432.10648
331,C1,604397571.469217
331,C2,703242025.017046
331,C3,616951780.718025
331,D,1281393607.24869
332,A,1357467819.77739
332,B1,640447316.442034
332,B2,733920003.913455
332,B3,636995047.607564
332,C1,593839725.441686
332,C2,688127803.12991
332,C3,601826162.706005
332,D,1267650404.63494
333,A,1363653216.72916
333,B1,643122462.25195
333,B2,738030179.698095
333,B3,638111095.480485
333,C1,597012650.382385
333,C2,690711579.325508
333,C3,603006092.151725
333,D,1271304044.90593
334,A,1361514174.78028
334,B1,645227794.849885
334,B2,740828537.197099
334,B3,640698479.314039
334,C1,596383722.679206
334,C2,692025900.757603
334,C3,605379558.611126
334,D,1271018549.05512
335,A,1358333912.99394
335,B1,649771074.1557
335,B2,744919728.247121
335,B3,645206731.835284
335,C1,600154785.955582
335,C2,697686580.761215
335,C3,609225222.386923
335,D,1275193236.82303
336,A,1345727438.86323
336,B1,659790704.719686
336,B2,755244718.310296
336,B3,655635204.786607
336,C1,604100311.266812
336,C2,707268368.278516
336,C3,619058420.783416
336,D,1283043874.51301
337,A,1349563451.38037
337,B1,665454810.053447
337,B2,762506510.747668
337,B3,660717267.369054
337,C1,604848523.844144
337,C2,713542775.391742
337,C3,624298926.503025
337,D,1280147341.89899
338,A,1352232704.40379
338,B1,645386016.93256
338,B2,742916980.26486
338,B3,641509968.90213
338,C1,597955924.114652
338,C2,694052593.678035
338,C3,605392706.113186
338,D,1272598931.49469
339,A,1355756135.17803
339,B1,644030346.869171
339,B2,740405641.214627
339,B3,638742267.585693
339,C1,592967688.887221
339,C2,690700175.521418
339,C3,602567087.264157
339,D,1268457050.74427
34,A,1352538935.98971
34,B1,649312114.427273
34,B2,743935206.209994
34,B3,645403565.12052
34,C1,599020568.426331
34,C2,696084471.59674
34,C3,608958553.095376
34,D,1272821011.56162
340,A,1355002846.06225
340,B1,647390270.175767
340,B2,743408149.348526
340,B3,643729509.668246
340,C1,597855899.643739
340,C2,695479078.571181
340,C3,607803179.950607
340,D,1273643416.35116
341,A,1359107342.33833
341,B1,646182311.188452
341,B2,743565535.033723
341,B3,641800928.309277
341,C1,596890517.236812
341,C2,694339122.188691
341,C3,605595013.468644
341,D,1270878263.77226
342,A,1360706964.53788
342,B1,646524284.25362
342,B2,743455764.26374
342,B3,642440949.61322
342,C1,595492573.66556
342,C2,694722811.346647
342,C3,606855966.655697
342,D,1272260624.79231
343,A,1345771862.7424
343,B1,653737873.53956
343,B2,748436165.554408
343,B3,650225623.289822
343,C1,602777673.029697
343,C2,702006238.086486
343,C3,613727747.665292
343,D,1281033029.90919
344,A,1357088487.95158
344,B1,649307024.678204
344,B2,745429943.053392
344,B3,644988264.325413
344,C1,598811941.46927
344,C2,696560813.723381
344,C3,608967509.893589
344,D,1274986079.12881
345,A,1346290636.95908
345,B1,627035518.496974
345,B2,719282356.458709
345,B3,623719669.145139
345,C1,587683908.451104
345,C2,675547490.336289
345,C3,589111138.916333
345,D,1255951014.43199
346,A,1357550558.59784
346,B1,650306381.413804
346,B2,745760507.916046
346,B3,646481866.037768
346,C1,598686786.332588
346,C2,697373297.366798
346,C3,609484040.244122
346,D,1273411582.00698
347,A,1342355543.95093
347,B1,658985024.518922
347,B2,755589712.457668
347,B3,653888966.963256
347,C1,599533148.138368
347,C2,707246716.134408
347,C3,617488169.105953
347,D,1273229011.22621
348,A,1350175872.18981
348,B1,661272509.074739
348,B2,756051414.521479
348,B3,656465346.1969
348,C1,605115012.185908
348,C2,708090620.595253
348,C3,619068771.484052
348,D,1285437299.0904
349,A,1344524063.16866
349,B1,656410226.376098
349,B2,752822189.659479
349,B3,652425833.283102
349,C1,603832616.72639
349,C2,703521384.142696
349,C3,615519029.937443
349,D,1280091070.6324
35,A,1368573948.45198
35,B1,605680900.149747
35,B2,697678554.660403
35,B3,603470400.595224
35,C1,577566509.865729
35,C2,653497703.671789
35,C3,570083277.088548
35,D,1244544004.22818
350,A,1351983049.98225
350,B1,654008820.686271
350,B2,746545540.055655
350,B3,650761668.279153
350,C1,604048723.535415
350,C2,700052065.707702
350,C3,613766068.118148
350,D,1281203774.31643
351,A,1346961542.20546
351,B1,660042305.723641
351,B2,754961473.244237
351,B3,655158551.47533
351,C1,602568426.527627
351,C2,707133305.491214
351,C3,618506713.276337
351,D,1281311390.49007
352,A,1357938387.89105
352,B1,646296360.967281
352,B2,740231904.310855
352,B3,642397372.868433
352,C1,597868898.275716
352,C2,694267384.148061
352,C3,606498478.73664
352,D,1268847354.58807
353,A,1349143416.39559
353,B1,651971357.315222
353,B2,747151174.3618
353,B3,647880563.081112
353,C1,601408162.934988
353,C2,699943727.974204
353,C3,611666402.840962
353,D,1276026269.27034
354,A,1353835597.79119
354,B1,654147030.003491
354,B2,751093218.995801
354,B3,649517264.111107
354,C1,599280907.747149
354,C2,701885831.105013
354,C3,612887214.711077
354,D,1275582755.32099
355,A,1358672509.80714
355,B1,649619604.679014
355,B2,747903640.178421
355,B3,645276910.422225
355,C1,598456880.090758
355,C2,699532948.829942
355,C3,609399976.095378
355,D,1274814233.41465
356,A,1351619715.70411
356,B1,647221144.384785
356,B2,742226571.575757
356,B3,643288945.133578
356,C1,597876227.702742
356,C2,695534414.052857
356,C3,607422085.604774
356,D,1272444779.00697
357,A,1357401439.16266
357,B1,650173700.729545
357,B2,744672630.68715
357,B3,646101786.28629
357,C1,601150333.302453
357,C2,697527083.996002
357,C3,610141218.323937
357,D,1272453899.7195
358,A,1349132520.24207
358,B1,651802378.23638
358,B2,746477750.683413
358,B3,648271113.379402
358,C1,598609888.253978
358,C2,699364384.148995
358,C3,611834735.50355
358,D,1272568267.47522
359,A,1348790233.88576
359,B1,647894833.937143
359,B2,741145757.268875
359,B3,644400769.223179
359,C1,597914133.830175
359,C2,696107600.43137
359,C3,607756019.659034
359,D,1270386143.88741
36,A,1351353846.67655
36,B1,639428319.356635
36,B2,734707899.569646
36,B3,635904787.887103
36,C1,593261996.080609
36,C2,688293632.998423
36,C3,600845308.952421
36,D,1265504563.54031
360,A,1353522435.32142
360,B1,645818845.9191
360,B2,741612900.744331
360,B3,641031360.613995
360,C1,595800656.249497
360,C2,693495200.223463
360,C3,605065694.24959
360,D,1269915608.79671
361,A,1352741938.73197
361,B1,646270454.812805
361,B2,741171948.18344
361,B3,642002423.153562
361,C1,597259786.695809
361,C2,693634823.748297
361,C3,605498894.91021
361,D,1270685847.37678
362,A,1353472422.22613
362,B1,646342034.908472
362,B2,742389719.472395
362,B3,642233401.163761
362,C1,595814439.04851
362,C2,693887651.836133
362,C3,605749962.476554
362,D,1268948736.80675
363,A,1353990417.77251
363,B1,646958805.740429
363,B2,742928049.515014
363,B3,642931798.25715
363,C1,598779909.926635
363,C2,694658026.326308
363,C3,606863502.279636
363,D,1273427103.59036
364,A,1350917106.865
364,B1,666358341.175137
364,B2,764125070.99565
364,B3,660409562.143371
364,C1,603563879.939089
364,C2,714710567.095113
364,C3,623933307.096532
364,D,1278598091.8597
365,A,1365410687.81772
365,B1,638207006.017548
365,B2,732604474.394102
365,B3,634045883.490479
365,C1,595883124.838974
365,C2,685298517.592054
365,C3,598316320.450227
365,D,1267262041.02931
366,A,1359750657.04032
366,B1,635044994.409008
366,B2,727250876.924017
366,B3,632225459.649999
366,C1,593512211.271942
366,C2,683016442.921603
366,C3,596868564.409157
366,D,1261218320.11353
367,A,1361087297.35154
367,B1,635879297.859808
367,B2,730007282.38417
367,B3,632158591.872927
367,C1,591188884.346046
367,C2,683143611.961936
367,C3,597147687.779918
367,D,1261714687.74161
368,A,1360576947.58757
368,B1,641789789.927868
368,B2,736021470.227351
368,B3,636828456.405526
368,C1,594642193.584488
368,C2,688773548.280269
368,C3,601788025.362674
368,D,1267572120.55219
369,A,1349355266.05516
369,B1,654715571.509512
369,B2,752025733.901083
369,B3,650249598.079493
369,C1,599502644.216346
369,C2,702150181.69924
369,C3,613542467.151253
369,D,1273513737.59409
37,A,1364729416.17153
37,B1,645930587.600068
37,B2,742727372.059845
37,B3,640182061.755263
37,C1,597635048.603537
37,C2,692854531.598602
37,C3,604245558.188619
37,D,1271631729.23989
370,A,1356921515.67969
370,B1,626929259.624104
370,B2,720208086.233687
370,B3,623217436.059574
370,C1,590194073.55614
370,C2,674146293.56795
370,C3,588770643.814946
370,D,1258057073.28508
371,A,1346588312.52049
371,B1,658268922.271404
371,B2,753025220.550759
371,B3,654093076.18428
371,C1,605157158.216685
371,C2,705526772.166976
371,C3,618394143.981006
371,D,1282118789.36609
372,A,1366766987.14572
372,B1,630411495.878813
372,B2,725240199.197577
372,B3,626206520.952062
372,C1,586784477.389668
372,C2,677559448.874241
372,C3,590676357.713245
372,D,1256001235.12232
373,A,1351106134.1684
373,B1,644444548.118336
373,B2,738910265.935091
373,B3,640446920.554662
373,C1,595113230.081346
373,C2,692338677.849289
373,C3,605165706.405958
373,D,1272853886.96118
374,A,1358973097.78331
374,B1,647951143.492116
374,B2,744843056.308754
374,B3,643225407.650359
374,C1,596214325.688397
374,C2,696149117.03439
374,C3,607791107.266139
374,D,1272432912.20397
375,A,1353697682.46698
375,B1,648289455.159927
375,B2,742016774.915332
375,B3,643679409.442796
375,C1,598340185.655361
375,C2,696178103.473019
375,C3,608146355.957937
375,D,1272495016.52897
376,A,1359650133.22021
376,B1,653028580.449957
376,B2,747252841.873048
376,B3,648487944.49951
376,C1,601442019.884383
376,C2,699822020.733378
376,C3,612471935.422405
376,D,1278118773.16433
377,A,1354031163.54149
377,B1,640058154.16568
377,B2,735495979.925812
377,B3,635677746.294765
377,C1,592699654.577741
377,C2,687155277.008854
377,C3,599668081.04818
377,D,1263805531.72707
378,A,1346059297.11251
378,B1,661920134.336427
378,B2,755876301.618299
378,B3,657325132.375992
378,C1,605455399.941496
378,C2,708456957.760921
378,C3,619956738.682559
378,D,1281974431.49752
379,A,1350658253.41
379,B1,659196830.321634
379,B2,753189409.583499
379,B3,655638683.885237
379,C1,605348218.721223
379,C2,705113921.164458
379,C3,618771454.708623
379,D,1282647873.49024
38,A,1356877574.80995
38,B1,643353394.369602
38,B2,736147257.139684
38,B3,639896884.727009
38,C1,600302759.250984
38,C2,691727337.050098
38,C3,603776469.036416
38,D,1271297418.44256
380,A,1348161489.39666
380,B1,656501795.799713
380,B2,751435006.69645
380,B3,652828230.092321
380,C1,601911860.29527
380,C2,702717699.482623
380,C3,615377066.14305
380,D,1276675513.13281
381,A,1351768616.51079
381,B1,650492070.723532
381,B2,743651075.089418
381,B3,646785169.187421
381,C1,600641997.051006
381,C2,697895232.819204
381,C3,610806426.659919
381,D,1277116025.54024
382,A,1361252298.01954
382,B1,632942032.393904
382,B2,726504062.760797
382,B3,629760255.658903
382,C1,589476112.567066
382,C2,681246735.747916
382,C3,594734836.644658
382,D,1261752765.49393
383,A,1361257469.19777
383,B1,646169049.452396
383,B2,740976070.377525
383,B3,641403614.570777
383,C1,595877504.077112
383,C2,693058868.308314
383,C3,606293686.261745
383,D,1270612381.67946
384,A,1362600843.25864
384,B1,632502537.315877
384,B2,726947570.168467
384,B3,630062729.733123
384,C1,590444408.359518
384,C2,681209354.444315
384,C3,594704580.647562
384,D,1261742257.45355
385,A,1361139664.5657
385,B1,642624308.98448
385,B2,738824828.398483
385,B3,638805231.535615
385,C1,595165155.355368
385,C2,691892173.618139
385,C3,602505792.58027
385,D,1270619018.44184
386,A,1353094931.17749
386,B1,637620802.158552
386,B2,732785642.224376
386,B3,633531472.139242
386,C1,590990014.763597
386,C2,685846567.977319
386,C3,598361216.840502
386,D,1261672957.20107
387,A,1356226635.47139
387,B1,633444110.054977
387,B2,727575630.921211
387,B3,630086647.530344
387,C1,590615338.527515
387,C2,681193356.863384
387,C3,595113682.131746
387,D,1259560347.23408
388,A,1354606889.14441
388,B1,643538261.389281
388,B2,739805792.056304
388,B3,639394803.489258
388,C1,595924408.417563
388,C2,691726784.551566
388,C3,604083861.937538
388,D,1270373265.01771
389,A,1346438572.43076
389,B1,659563564.183858
389,B2,755138973.555991
389,B3,654915878.350094
389,C1,600588079.75671
389,C2,707214487.107548
389,C3,618657583.497882
389,D,1275094565.23473
39,A,1356608826.77972
39,B1,638431014.86819
39,B2,732221215.890962
39,B3,634899653.198563
39,C1,593424341.79951
39,C2,687542971.879761
39,C3,598953226.975832
39,D,1265110285.47851
391,A,1360462776.57637
391,B1,643509209.653836
391,B2,737705865.573
391,B3,638991697.397109
391,C1,594444468.384905
391,C2,690969026.822719
391,C3,604272588.081489
391,D,1267621107.46703
392,A,1358701035.13374
392,B1,644155210.518573
392,B2,737027883.291811
392,B3,640341199.930643
392,C1,596727984.568524
392,C2,691937304.593237
392,C3,604075538.601609
392,D,1270259394.42504
393,A,1364889553.55163
393,B1,627713866.164286
393,B2,722781953.538389
393,B3,625144844.510717
393,C1,587778274.51287
393,C2,676765529.393637
393,C3,590175305.401211
393,D,1258141905.33316
394,A,1355618824.63647
394,B1,645919829.710861
394,B2,738966143.62707
394,B3,642533050.771701
394,C1,602443404.685229
394,C2,693307295.93151
394,C3,607559176.341835
394,D,1277826826.75094
395,A,1350232482.16816
395,B1,650440681.36544
395,B2,745564733.071659
395,B3,645693965.276799
395,C1,600918285.757549
395,C2,697611631.136224
395,C3,609425665.316209
395,D,1274761032.98876
396,A,1359722713.14549
396,B1,645579677.653061
396,B2,738535391.065044
396,B3,641379053.319801
396,C1,593435156.390663
396,C2,692797390.605202
396,C3,606285181.865781
396,D,1267709894.93815
397,A,1356550505.37943
397,B1,646070958.164856
397,B2,740763053.868245
397,B3,642277874.166496
397,C1,597526775.098757
397,C2,693937446.13484
397,C3,607143778.982114
397,D,1270200324.16663
398,A,1350941153.58516
398,B1,655171273.028005
398,B2,749472316.660351
398,B3,652404133.32881
398,C1,602525444.979406
398,C2,702136514.985109
398,C3,615874098.175959
398,D,1282707215.48579
399,A,1348224355.38595
399,B1,658197187.760999
399,B2,755555200.31932
399,B3,654169014.27357
399,C1,603840574.753987
399,C2,705895101.28462
399,C3,616676656.759867
399,D,1276718151.52684
4,A,1358014020.72613
4,B1,646429080.134517
4,B2,741564189.689591
4,B3,642213821.646426
4,C1,596484567.135714
4,C2,693287396.039939
4,C3,605502901.972189
4,D,1271124283.94692
40,A,1347412910.52789
40,B1,665113678.150747
40,B2,763408602.171555
40,B3,659576154.836092
40,C1,602740188.088726
40,C2,712447649.706093
40,C3,622700424.972345
40,D,1276291432.36868
401,A,1363894633.10971
401,B1,650118580.167116
401,B2,746160920.206572
401,B3,645987430.878951
401,C1,599954647.692347
401,C2,697689664.610858
401,C3,609441943.187093
401,D,1276944920.37159
402,A,1366528192.1218
402,B1,633240376.866736
402,B2,724810999.988284
402,B3,629282662.941549
402,C1,592906561.536161
402,C2,680964830.515141
402,C3,594033405.710775
402,D,1265148010.38127
403,A,1355270830.93402
403,B1,643248886.800956
403,B2,737243221.438459
403,B3,639676094.758284
403,C1,597433934.257515
403,C2,690610612.436487
403,C3,603797852.567119
403,D,1266957901.17697
404,A,1351359482.5365
404,B1,658191762.365699
404,B2,754448848.066793
404,B3,653640539.066063
404,C1,603261209.047939
404,C2,704937730.941194
404,C3,616997580.721368
404,D,1283502498.69664
405,A,1361720543.07695
405,B1,648143837.667465
405,B2,744789034.414063
405,B3,643203898.623723
405,C1,594814833.123317
405,C2,696495926.594656
405,C3,607426438.995568
405,D,1270183853.75399
406,A,1356159069.37181
406,B1,650272603.018286
406,B2,743401344.437324
406,B3,645989519.653051
406,C1,601449282.615184
406,C2,697514041.495027
406,C3,609884933.314816
406,D,1278853238.21985
407,A,1364337762.4213
407,B1,635876451.984729
407,B2,729578889.848156
407,B3,631232778.838403
407,C1,593009952.62864
407,C2,684183544.375835
407,C3,596366181.102687
407,D,1262943090.51775
408,A,1357323896.86865
408,B1,640291279.028739
408,B2,734498464.788057
408,B3,636634724.224652
408,C1,594652153.08833
408,C2,687853289.067828
408,C3,601142767.104276
408,D,1267211398.83217
409,A,1344879054.6025
409,B1,650118312.78267
409,B2,743026138.17323
409,B3,645901679.093843
409,C1,600079875.89392
409,C2,697499908.427989
409,C3,610301915.176649
41,A,1352257907.20335
41,B1,645313592.948221
41,B2,739162962.43987
41,B3,641490026.799297
41,C1,594556632.128314
41,C2,692504057.940725
41,C3,604833384.282258
41,D,1273096121.0682
411,A,1354926350.68325
411,B1,655805618.487725
411,B2,750834546.573729
411,B3,651090599.01235
411,C1,601647080.699839
411,C2,702059271.750609
411,C3,615083631.000109
411,D,1278042659.21003
412,A,1348212880.2093
412,B1,648920872.280854
412,B2,743322535.218362
412,B3,644354755.296925
412,C1,595403087.017322
412,C2,695780559.706392
412,C3,607806330.112761
412,D,1266983476.83786
413,A,1360400990.74383
413,B1,641397895.954784
413,B2,737875841.946536
413,B3,637531062.202506
413,C1,595283394.717153
413,C2,689657884.563439
413,C3,601943239.795681
413,D,1270097470.21072
414,A,1349053210.84711
414,B1,660474234.153897
414,B2,754393462.042735
414,B3,656042409.110972
414,C1,602257970.400665
414,C2,706026751.888757
414,C3,619339087.053936
414,D,1282402442.1249
415,A,1364156257.57226
415,B1,643488584.632289
415,B2,739959292.19222
415,B3,639277329.096105
415,C1,595505934.541665
415,C2,691778739.602649
415,C3,603662245.373992
415,D,1270640572.74433
416,A,1359956789.75949
416,B1,650088393.793527
416,B2,744314221.578315
416,B3,646826550.637498
416,C1,601712643.161001
416,C2,697791801.363043
416,C3,610944298.942093
416,D,1276450791.50574
417,A,1347319191.90406
417,B1,664812259.779699
417,B2,760666141.635018
417,B3,660167057.757989
417,C1,603936129.788051
417,C2,712572666.6641
417,C3,623001941.421858
417,D,1280279805.25814
418,A,1349423803.88856
418,B1,641079688.577976
418,B2,737548700.39232
418,B3,637075695.43274
418,C1,593181555.014366
418,C2,688629152.362619
418,C3,600867283.623432
418,D,1266651351.69672
419,A,1350613845.58739
419,B1,651382671.91672
419,B2,748179596.440555
419,B3,646880061.86266
419,C1,599586723.834806
419,C2,698168785.602182
419,C3,610309956.369741
419,D,1274033482.98034
42,A,1355531907.67368
42,B1,649336206.005332
42,B2,746326247.232344
42,B3,645184588.021621
42,C1,596326480.757165
42,C2,696658033.98459
42,C3,609569596.685839
42,D,1273105786.63007
420,A,1359320874.9293
420,B1,651460365.444795
420,B2,746874017.906618
420,B3,646629594.519611
420,C1,599799784.110042
420,C2,698871282.392818
420,C3,610639272.638872
420,D,1273903742.16616
421,A,1355071207.4762
421,B1,642657526.660697
421,B2,736449166.959599
421,B3,640320217.825072
421,C1,595703171.726211
421,C2,690338954.116831
421,C3,603817723.847651
421,D,1269224049.01237
422,A,1365313966.93126
422,B1,640708513.099346
422,B2,737901051.25102
422,B3,635894681.301508
422,C1,590084655.556565
422,C2,687393960.110757
422,C3,600121024.240755
422,D,1267621478.00768
423,A,1353512819.61487
423,B1,647915965.104584
423,B2,742769309.274655
423,B3,644180639.563148
423,C1,597758055.294796
423,C2,695602467.34974
423,C3,606959906.312201
423,D,1270333700.328
424,A,1367806736.48861
424,B1,639855717.346252
424,B2,733813683.569082
424,B3,634756172.394701
424,C1,594033799.350328
424,C2,687651180.962256
424,C3,599342051.918799
424,D,1268885241.01767
425,A,1343415644.2743
425,B1,665436451.80639
425,B2,763104749.178848
425,B3,660381580.958263
425,C1,605152396.343311
425,C2,712634458.70022
425,C3,623233458.360041
425,D,1284249865.20325
426,A,1355548069.42463
426,B1,653107998.075629
426,B2,748884654.158869
426,B3,648802171.308996
426,C1,598293444.10197
426,C2,700752115.851996
426,C3,612645342.604791
426,D,1275362250.52911
427,A,1346429257.62338
427,B1,662481946.108749
427,B2,756413316.246542
427,B3,657762683.986007
427,C1,601924106.909602
427,C2,708545635.556999
427,C3,621465668.338443
427,D,1283350321.98438
428,A,1356519675.29505
428,B1,633530261.141346
428,B2,728285659.117997
428,B3,630169883.889209
428,C1,589844470.834088
428,C2,682458367.133683
428,C3,595017805.936841
428,D,1263434701.11296
429,A,1354691526.50374
429,B1,646882488.860734
429,B2,742098001.080212
429,B3,643078383.986256
429,C1,597529419.516285
429,C2,694691189.662391
429,C3,606865365.272179
429,D,1270588973.85225
43,A,1346574613.63219
43,B1,653096515.876824
43,B2,746611411.190235
43,B3,650087523.328817
43,C1,601795724.400859
43,C2,698950664.914893
43,C3,613733236.255637
43,D,1277212888.66619
430,A,1356794009.53569
430,B1,637233773.613071
430,B2,730988597.177054
430,B3,633092298.852861
430,C1,593360181.879016
430,C2,685635434.366113
430,C3,597749631.577335
430,D,1263843669.99781
431,A,1359170083.10783
431,B1,633599894.387964
431,B2,727314559.08553
431,B3,630199057.572455
431,C1,590742276.499413
431,C2,681797924.397049
431,C3,593972362.431183
431,D,1263027393.78018
432,A,1361704916.42004
432,B1,643227049.008299
432,B2,737703247.476409
432,B3,639583511.010933
432,C1,595806355.882803
432,C2,691921125.740649
432,C3,603422544.39173
432,D,1272574313.71965
433,A,1347939450.25549
433,B1,644386609.507818
433,B2,735649772.288797
433,B3,640517532.43837
433,C1,597180924.861273
433,C2,691788320.131296
433,C3,605125260.886242
433,D,1270741156.3272
434,A,1351281087.77902
434,B1,658983841.141322
434,B2,752342009.999206
434,B3,653997526.630067
434,C1,603131758.92105
434,C2,705545400.550191
434,C3,617349813.573474
434,D,1278896776.24869
435,A,1349950630.93969
435,B1,655713824.185356
435,B2,748386933.083404
435,B3,650777472.634536
435,C1,604723444.347708
435,C2,701723930.061643
435,C3,613947072.292012
435,D,1280071077.36926
436,A,1357917812.74115
436,B1,640766651.870734
436,B2,734857169.394348
436,B3,636964494.163496
436,C1,597424103.508744
436,C2,688858704.008214
436,C3,601801097.62493
436,D,1272959082.5728
437,A,1360266490.1732
437,B1,640685188.561158
437,B2,735277093.324573
437,B3,637118324.852006
437,C1,595774462.838173
437,C2,688789061.416631
437,C3,601159724.259361
437,D,1269388385.61238
438,A,1348215293.0519
438,B1,649557752.15315
438,B2,744476358.186887
438,B3,645058438.292992
438,C1,597892640.532646
438,C2,697476154.387529
438,C3,609622658.406201
438,D,1273486310.80568
439,A,1353125192.65666
439,B1,662219163.872529
439,B2,760026103.680968
439,B3,656078781.739884
439,C1,602232558.395787
439,C2,709609649.334148
439,C3,619467986.395138
439,D,1278934499.45399
44,A,1360692266.82209
44,B1,642039812.948953
44,B2,736499307.195067
44,B3,638085757.085866
44,C1,595870463.950936
44,C2,689419899.385158
44,C3,601856018.491606
44,D,1271700884.46737
440,A,1361231889.53026
440,B1,635315573.189712
440,B2,730011055.287862
440,B3,631899237.869236
440,C1,592390283.096571
440,C2,684726413.641439
440,C3,596531473.767052
440,D,1262282445.96149
441,A,1360416746.2677
441,B1,649573510.498214
441,B2,743074196.492151
441,B3,645922325.438898
441,C1,599105260.813166
441,C2,696403965.762305
441,C3,609273002.385115
441,D,1274340267.45374
442,A,1353628981.6215
442,B1,647468056.350077
442,B2,740819423.41409
442,B3,643992509.98174
442,C1,597407215.170363
442,C2,695064889.436952
442,C3,608098040.33933
442,D,1274806700.50698
443,A,1347072983.5989
443,B1,666065263.806661
443,B2,761784174.32503
443,B3,661615083.220237
443,C1,604710301.332061
443,C2,713367563.271443
443,C3,623466128.967596
443,D,1283407195.93073
444,A,1360775528.70836
444,B1,633370711.633249
444,B2,725736015.729007
444,B3,629919984.609878
444,C1,590825715.162455
444,C2,680820706.598087
444,C3,595108779.90259
444,D,1264681654.38906
445,A,1355824278.73181
445,B1,642827455.018866
445,B2,737966796.727982
445,B3,638674839.675837
445,C1,594297421.595504
445,C2,691318355.901144
445,C3,603283716.190814
445,D,1268766870.78126
446,A,1348169228.05233
446,B1,664322368.930805
446,B2,763233612.978089
446,B3,658818856.391532
446,C1,603718830.585394
446,C2,712302545.022663
446,C3,621945485.729485
446,D,1283625109.76105
447,A,1352920720.02335
447,B1,657527290.116
447,B2,754599844.168444
447,B3,652995009.112982
447,C1,603148146.010494
447,C2,704999259.749455
447,C3,615730483.608146
447,D,1279708648.19674
448,A,1353676548.43802
448,B1,644771136.863047
448,B2,740496889.091931
448,B3,641530877.642011
448,C1,596160627.231235
448,C2,692045917.112599
448,C3,605677880.375036
448,D,1271508739.22015
449,A,1359211622.49986
449,B1,642973264.351534
449,B2,737829386.259966
449,B3,639116617.643613
449,C1,596741292.780662
449,C2,689973443.244817
449,C3,603400763.581443
449,D,1270215721.99271
45,A,1352326933.97498
45,B1,655248944.365005
45,B2,750788889.533405
45,B3,651598183.204898
45,C1,599910442.075747
45,C2,701533874.74988
45,C3,614310478.898644
45,D,1276114565.07409
450,A,1359352486.74077
450,B1,642432033.102295
450,B2,735950077.698513
450,B3,638083963.969926
450,C1,594441712.232017
450,C2,690408069.523346
450,C3,602500328.346326
450,D,1270710636.18704
451,A,1357776845.58288
451,B1,649108100.445977
451,B2,742934474.3186
451,B3,645028560.240116
451,C1,596768133.04711
451,C2,695504562.335519
451,C3,609127205.472336
451,D,1272989857.91202
452,A,1356459517.2885
452,B1,645005479.932548
452,B2,738776055.267886
452,B3,639901421.742341
452,C1,595562172.134349
452,C2,691844814.086688
452,C3,604399844.121357
452,D,1270525287.49668
453,A,1354247932.97932
453,B1,644107260.320159
453,B2,736602657.171671
