"Pathway","Simulation","sum_NPV"
"C1",299,17.5908814281454
"C2",299,19.8092336375224
"C3",299,16.3710884667591
"D",299,66.2061584718185
"A",3,47.0462225274439
"B1",3,17.724316370391
"B2",3,21.1947371532367
"B3",3,17.699527626646
"C1",3,17.4736232156208
"C2",3,19.6972547271451
"C3",3,16.293083127298
"D",3,66.0190009489375
"A",30,47.1505939103528
"B1",30,17.2356363514697
"B2",30,20.7354341886334
"B3",30,17.2109853423533
"C1",30,17.2593486837457
"C2",30,19.2453590501454
"C3",30,15.8358314818869
"D",30,65.5300922503245
"A",300,47.3084212468658
"B1",300,18.2409557461842
"B2",300,21.7227928486684
"B3",300,18.1958410557412
"C1",300,17.7489504517954
"C2",300,20.169302731334
"C3",300,16.7555777457806
"D",300,66.47720669684
"A",301,47.2713141081631
"B1",301,18.2303431761557
"B2",301,21.891076722722
"B3",301,18.1508801905866
"C1",301,17.6277625679665
"C2",301,20.1948190170746
"C3",301,16.7001527309653
"D",301,66.2717408575459
"A",302,47.2794003580547
"B1",302,17.3307826357257
"B2",302,20.8442443536759
"B3",302,17.306785196077
"C1",302,17.3337677463219
"C2",302,19.3468705313717
"C3",302,15.9242297684942
"D",302,65.6130398624214
"A",303,47.1167833826037
"B1",303,17.661722877022
"B2",303,21.1772113639625
"B3",303,17.613955144034
"C1",303,17.408199913698
"C2",303,19.6425972269404
"C3",303,16.2103495922593
"D",303,65.8276325434589
"A",304,47.0578099664038
"B1",304,17.0259162267384
"B2",304,20.594990632438
"B3",304,16.9855679774889
"C1",304,17.0524128934518
"C2",304,19.0451960072011
"C3",304,15.6011126917999
"D",304,65.1139670920842
"A",305,47.1644195698476
"B1",305,17.2951635244039
"B2",305,20.8211175414096
"B3",305,17.2723543036757
"C1",305,17.288159008067
"C2",305,19.2904226785217
"C3",305,15.870685676477
"D",305,65.6022238810885
"A",306,47.3307719121348
"B1",306,18.346649223143
"B2",306,21.867078420508
"B3",306,18.303068128303
"C1",306,17.8004977653135
"C2",306,20.2963685026986
"C3",306,16.8565669506289
"D",306,66.5745310305856
"A",307,47.4678776852994
"B1",307,18.2658857552143
"B2",307,21.808686012087
"B3",307,18.2036154650683
"C1",307,17.7700960110028
"C2",307,20.2150337849583
"C3",307,16.7867205406554
"D",307,66.5346243656987
"A",308,47.3032766226069
"B1",308,18.4382646927498
"B2",308,22.0405260328265
"B3",308,18.3589129282028
"C1",308,17.8234745053547
"C2",308,20.3835777120148
"C3",308,16.9244068866947
"D",308,66.5520543496732
"A",309,47.1945433859689
"B1",309,17.7238357258242
"B2",309,21.27794531794
"B3",309,17.6765351638781
"C1",309,17.4210470156994
"C2",309,19.7094038005577
"C3",309,16.2742579013765
"D",309,65.885796241463
"A",31,47.0769077732682
"B1",31,17.4228909377798
"B2",31,20.8835669561207
"B3",31,17.4047062766208
"C1",31,17.3495053840065
"C2",31,19.4116876522836
"C3",31,16.0085173044629
"D",31,65.7765896658242
"A",310,47.1994675614706
"B1",310,17.7086539003011
"B2",310,21.2816430666023
"B3",310,17.6656001832735
"C1",310,17.4234859292099
"C2",310,19.7039349224821
"C3",310,16.2477137814172
"D",310,65.8719282829539
"A",311,47.1583159335656
"B1",311,17.4823393987394
"B2",311,21.0364485797661
"B3",311,17.4343156627284
"C1",311,17.3251808607111
"C2",311,19.471279071376
"C3",311,16.0351613398427
"D",311,65.6587643901254
"A",312,46.9812220283767
"B1",312,17.2766971568051
"B2",312,20.738077895818
"B3",312,17.2569735617562
"C1",312,17.2615995848364
"C2",312,19.2535100255797
"C3",312,15.8720917263539
"D",312,65.5110943578774
"A",313,46.805972069411
"B1",313,16.3818625315357
"B2",313,19.8353286623195
"B3",313,16.369654228755
"C1",313,16.7034351936208
"C2",313,18.4018363418929
"C3",313,15.0376290792188
"D",313,64.3824884431989
"A",314,47.1991036528948
"B1",314,16.899896941048
"B2",314,20.3183935357314
"B3",314,16.9160364942557
"C1",314,17.1924098991792
"C2",314,18.9186513576178
"C3",314,15.5487314245879
"D",314,65.4043036700153
"A",315,47.2812433683574
"B1",315,18.3553987820639
"B2",315,21.824348951241
"B3",315,18.3071747397969
"C1",315,17.7935635815943
"C2",315,20.2874806747734
"C3",315,16.8701703666445
"D",315,66.5875010811732
"A",316,47.1870664670946
"B1",316,18.1683208405694
"B2",316,21.7322858526399
"B3",316,18.1076805241473
"C1",316,17.6713738480113
"C2",316,20.1284316856861
"C3",316,16.6867248243939
"D",316,66.3030330904752
"A",317,47.2016999309443
"B1",317,18.197981269194
"B2",317,21.725148943019
"B3",317,18.1428604873033
"C1",317,17.6985244530024
"C2",317,20.1482417472439
"C3",317,16.7182504987758
"D",317,66.3835074661461
"A",318,47.2023407322147
"B1",318,17.8134224832453
"B2",318,21.2984972403084
"B3",318,17.8003960583454
"C1",318,17.5790807873655
"C2",318,19.7822105433644
"C3",318,16.3916979549936
"D",318,66.1355192453969
"A",319,47.1758226881601
"B1",319,17.5515797461368
"B2",319,21.0997429033753
"B3",319,17.5088459102854
"C1",319,17.3750150993754
"C2",319,19.5423356144222
"C3",319,16.1184136786801
"D",319,65.7276547305819
"A",32,47.277640530389
"B1",32,18.1846306382458
"B2",32,21.8035015425233
"B3",32,18.113385064222
"C1",32,17.6419432782056
"C2",32,20.1535472431417
"C3",32,16.6865780704978
"D",32,66.25913965166
"A",320,47.0564696503694
"B1",320,17.1343322365532
"B2",320,20.6578988390452
"B3",320,17.113170513886
"C1",320,17.1544209868619
"C2",320,19.1508086295957
"C3",320,15.7332010691369
"D",320,65.3470239470937
"A",321,47.2868373719454
"B1",321,17.6768476640099
"B2",321,21.2223824842114
"B3",321,17.6221367318214
"C1",321,17.4544598067574
"C2",321,19.6574775068749
"C3",321,16.2131401527412
"D",321,65.8708491064358
"A",322,47.2874519903668
"B1",322,18.3189966477779
"B2",322,21.8994669648001
"B3",322,18.2444039431513
"C1",322,17.7219622032695
"C2",322,20.2666393942527
"C3",322,16.8137273027101
"D",322,66.4395118652069
"A",323,47.1035851415969
"B1",323,17.7153757987623
"B2",323,21.1995812981776
"B3",323,17.6823561023111
"C1",323,17.4570088022407
"C2",323,19.6810445334326
"C3",323,16.2767822328108
"D",323,65.9390125829858
"A",324,47.1142972326684
"B1",324,17.3670395191989
"B2",324,20.9213545204091
"B3",324,17.3320419152562
"C1",324,17.2689880136495
"C2",324,19.3661142681836
"C3",324,15.9406706609507
"D",324,65.5592566548021
"A",325,47.1784516882127
"B1",325,18.294276754867
"B2",325,21.8175803475622
"B3",325,18.2408447858531
"C1",325,17.7448665513086
"C2",325,20.2339818005319
"C3",325,16.8040805743723
"D",325,66.4912653056108
"A",326,47.48873331955
"B1",326,17.837737424628
"B2",326,21.4290003391533
"B3",326,17.7934548705748
"C1",326,17.5774774804766
"C2",326,19.8462304885613
"C3",326,16.3814086643643
"D",326,66.1873772724594
"A",327,47.3041435631041
"B1",327,18.126357373613
"B2",327,21.6180755613383
"B3",327,18.0811060341762
"C1",327,17.6996438408319
"C2",327,20.0790989312745
"C3",327,16.6692451968866
"D",327,66.3145263901902
"A",328,47.2128122170264
"B1",328,17.2015920727936
"B2",328,20.6862639756815
"B3",328,17.1866158795687
"C1",328,17.2586361148777
"C2",328,19.1988416289143
"C3",328,15.8113802180492
"D",328,65.4887363825695
"A",329,47.3706607318833
"B1",329,17.632508131913
"B2",329,21.2448930735054
"B3",329,17.5778443562057
"C1",329,17.4042006950794
"C2",329,19.632388556892
"C3",329,16.1594342053871
"D",329,65.8503147903414
"A",33,47.184736533029
"B1",33,17.1597758514914
"B2",33,20.6773741460942
"B3",33,17.1251184695205
"C1",33,17.1814622278608
"C2",33,19.1599198476909
"C3",33,15.7328735097186
"D",33,65.404785991545
"A",330,47.2161413739431
"B1",330,17.6401791844339
"B2",330,21.1553382979485
"B3",330,17.5969154575248
"C1",330,17.4309926521655
"C2",330,19.6226351847321
"C3",330,16.2022937036969
"D",330,65.8875171790361
"A",331,47.5357862651983
"B1",331,18.0191028184791
"B2",331,21.5447727969538
"B3",331,17.9807452266533
"C1",331,17.6936683194624
"C2",331,19.9953259574978
"C3",331,16.5665093492558
"D",331,66.3971346791095
"A",332,47.0018759382466
"B1",332,17.4261844769673
"B2",332,20.9108167037058
"B3",332,17.3943807795603
"C1",332,17.303274014424
"C2",332,19.4080170035622
"C3",332,16.0144572528201
"D",332,65.6093844226129
"A",333,47.3085073185943
"B1",333,17.5401861779574
"B2",333,21.081608312383
"B3",333,17.497969490886
"C1",333,17.3792940595835
"C2",333,19.5367516206476
"C3",333,16.1055438549486
"D",333,65.7987534583259
"A",334,47.2968134596709
"B1",334,17.5772454204847
"B2",334,21.1526370469747
"B3",334,17.5328024064775
"C1",334,17.3934376981322
"C2",334,19.5745656796258
"C3",334,16.1263259956934
"D",334,65.8272095885432
"A",335,47.3333123585367
"B1",335,17.7951562476777
"B2",335,21.3515799243363
"B3",335,17.7537216621531
"C1",335,17.5122007876352
"C2",335,19.7852345508499
"C3",335,16.3262510593867
"D",335,66.0264022561957
"A",336,47.4398229173245
"B1",336,18.126851431039
"B2",336,21.6546381463058
"B3",336,18.081884938584
"C1",336,17.711047593965
"C2",336,20.0892388420082
"C3",336,16.6489930958863
"D",336,66.4149032977584
"A",337,47.3406568208567
"B1",337,18.3022514353377
"B2",337,21.9283632806293
"B3",337,18.2395629332529
"C1",337,17.672851086417
"C2",337,20.269989704334
"C3",337,16.806430580339
"D",337,66.338297930908
"A",338,47.3162346598911
"B1",338,17.6632041271317
"B2",338,21.2614848322632
"B3",338,17.6307046607882
"C1",338,17.495208422837
"C2",338,19.666098654114
"C3",338,16.2101421654187
"D",338,65.9669614381018
"A",339,47.2289080126407
"B1",339,17.558083282329
"B2",339,21.1656561470928
"B3",339,17.5089480297895
"C1",339,17.3340212082324
"C2",339,19.5662541233635
"C3",339,16.0920471196107
"D",339,65.7417612299419
"A",34,47.0802744335088
"B1",34,17.7087900860632
"B2",34,21.243377598582
"B3",34,17.6564654272272
"C1",34,17.4057725275066
"C2",34,19.6624507289835
"C3",34,16.2288574370786
"D",34,65.8467248158673
"A",340,47.3555221300159
"B1",340,17.7140911521323
"B2",340,21.2824067731409
"B3",340,17.6710625129884
"C1",340,17.4834419550104
"C2",340,19.7071022165736
"C3",340,16.2594303309632
"D",340,65.9750072375356
"A",341,47.1973739397702
"B1",341,17.603503185006
"B2",341,21.2239010060052
"B3",341,17.5372649311835
"C1",341,17.3173439341799
"C2",341,19.5961715431514
"C3",341,16.1292646666611
"D",341,65.7088717272207
"A",342,47.3805355043404
"B1",342,17.6854304980642
"B2",342,21.2697173771925
"B3",342,17.6395077081845
"C1",342,17.4440498144746
"C2",342,19.6713412097203
"C3",342,16.2210970375754
"D",342,65.9766117545212
"A",343,47.2183448838632
"B1",343,17.9002293284393
"B2",343,21.4225034664719
"B3",343,17.8726342790691
"C1",343,17.6310716386037
"C2",343,19.8738220698418
"C3",343,16.4599996210143
"D",343,66.1869697955348
"A",344,47.3013819700019
"B1",344,17.7557229483181
"B2",344,21.3437212939617
"B3",344,17.6960741266891
"C1",344,17.4717391668252
"C2",344,19.7362995713617
"C3",344,16.2976176468347
"D",344,65.9420214185708
"A",345,46.7228405003035
"B1",345,16.8924781065687
"B2",345,20.3402025107544
"B3",345,16.8801760943939
"C1",345,17.0120677900907
"C2",345,18.9027472938472
"C3",345,15.5160461343622
"D",345,65.0681005653473
"A",346,47.3152813261331
"B1",346,17.8428625237396
"B2",346,21.4233865222079
"B3",346,17.7845335996087
"C1",346,17.5029187521537
"C2",346,19.821764234445
"C3",346,16.3720559896968
"D",346,66.0216761842534
"A",347,47.1473066533683
"B1",347,18.1306942948117
"B2",347,21.7034024530931
"B3",347,18.0774371450521
"C1",347,17.6222349223891
"C2",347,20.0904000045742
"C3",347,16.648202482753
"D",347,66.1690623562017
"A",348,47.4924324093441
"B1",348,18.1176614846516
"B2",348,21.6802359147939
"B3",348,18.0788986088923
"C1",348,17.7336729855804
"C2",348,20.10334279372
"C3",348,16.6485152463034
"D",348,66.414422885133
"A",349,47.1738741877656
"B1",349,18.005620984796
"B2",349,21.5411871437621
"B3",349,17.9643917500404
"C1",349,17.6609928407048
"C2",349,19.9689408364938
"C3",349,16.5316614032626
"D",349,66.2899380502646
"A",35,46.9505249414867
"B1",35,16.1838289443493
"B2",35,19.6823596594575
"B3",35,16.1917645358358
"C1",35,16.6903104964286
"C2",35,18.2345869328641
"C3",35,14.8558715063244
"D",35,64.4836562874041
"A",350,47.3817839359704
"B1",350,17.883220803144
"B2",350,21.3626414427444
"B3",350,17.8631617431104
"C1",350,17.64373182154
"C2",350,19.8484427033103
"C3",350,16.4418316660171
"D",350,66.2909920779628
"A",351,47.2556030912478
"B1",351,18.0745459568653
"B2",351,21.6281803767491
"B3",351,18.0166618250742
"C1",351,17.6571464394888
"C2",351,20.0422321512251
"C3",351,16.6042659207908
"D",351,66.2850574466293
"A",352,47.2895688260863
"B1",352,17.618243840038
"B2",352,21.1413874988907
"B3",352,17.5846647378329
"C1",352,17.4418513200265
"C2",352,19.6109204688499
"C3",352,16.1823655793137
"D",352,65.8353789313382
"A",353,47.294462907944
"B1",353,17.902296011195
"B2",353,21.4066403730015
"B3",353,17.8773886287357
"C1",353,17.6139770413326
"C2",353,19.8680968784897
"C3",353,16.4593864918875
"D",353,66.1895586941156
"A",354,47.2915659684239
"B1",354,17.9175102054244
"B2",354,21.4975689486216
"B3",354,17.8506946428545
"C1",354,17.5009430337187
"C2",354,19.8889666818426
"C3",354,16.4366041202203
"D",354,66.0246595027471
"A",355,47.3697818789969
"B1",355,17.7972952753833
"B2",355,21.3980279248289
"B3",355,17.7401770343972
"C1",355,17.5023504993447
"C2",355,19.7899414243523
"C3",355,16.3207156903982
"D",355,66.0461871324454
"A",356,47.0603743918016
"B1",356,17.6516190167676
"B2",356,21.1734387231972
"B3",356,17.6166492757342
"C1",356,17.4064633347782
"C2",356,19.6347261402689
"C3",356,16.2143580634815
"D",356,65.7841102436474
"A",357,47.1800976333645
"B1",357,17.7952753182169
"B2",357,21.3153932496902
"B3",357,17.7587347697491
"C1",357,17.521778380033
"C2",357,19.778465449032
"C3",357,16.3506162901209
"D",357,66.0011641323241
"A",358,47.1506677380073
"B1",358,17.8364230915473
"B2",358,21.3564212324936
"B3",358,17.7948609382665
"C1",358,17.478031990449
"C2",358,19.8005248142097
"C3",358,16.3774542068876
"D",358,65.9778345178591
"A",359,47.1001022934702
"B1",359,17.7071889910225
"B2",359,21.1857004798291
"B3",359,17.6635735895393
"C1",359,17.4294973726541
"C2",359,19.6549816382721
"C3",359,16.265468292897
"D",359,65.8718750120425
"A",36,46.9530566085696
"B1",36,17.3970376431175
"B2",36,20.9133161775991
"B3",36,17.3577249904692
"C1",36,17.2674236692264
"C2",36,19.3799482425708
"C3",36,15.9772082303813
"D",36,65.5503282803602
"A",360,47.1035015175432
"B1",360,17.5740226063905
"B2",360,21.1420221695683
"B3",360,17.52924774852
"C1",360,17.3495780997877
"C2",360,19.5565536808852
"C3",360,16.1229744398342
"D",360,65.7027380641212
"A",361,47.0166106706781
"B1",361,17.5915582888196
"B2",361,21.0994573574839
"B3",361,17.5600699060877
"C1",361,17.3934260935756
"C2",361,19.5722033917946
"C3",361,16.1536989849719
"D",361,65.74549155612
"A",362,47.0019822128427
"B1",362,17.6756746317532
"B2",362,21.2387300029165
"B3",362,17.6117698990205
"C1",362,17.3428683390204
"C2",362,19.6511179159706
"C3",362,16.1870326156919
"D",362,65.7320762370114
"A",363,47.073260662382
"B1",363,17.6601541662732
"B2",363,21.1997287541095
"B3",363,17.6164482379392
"C1",363,17.4333775661058
"C2",363,19.6339342699594
"C3",363,16.2127128039955
"D",363,65.8292998475132
"A",364,47.3913368760092
"B1",364,18.3173653004977
"B2",364,21.9421263485696
"B3",364,18.2327056686351
"C1",364,17.6919383367351
"C2",364,20.2754387833987
"C3",364,16.8075948367942
"D",364,66.3439135646938
"A",365,47.2985893835196
"B1",365,17.3050115030817
"B2",365,20.844201519849
"B3",365,17.2749913831702
"C1",365,17.2902597911503
"C2",365,19.3104662450271
"C3",365,15.8844932947081
"D",365,65.6576285648549
"A",366,47.0391338654062
"B1",366,17.2428690685441
"B2",366,20.7400025302774
"B3",366,17.2151145923657
"C1",366,17.2085682854736
"C2",366,19.2436791371957
"C3",366,15.8361107487808
"D",366,65.4940696310655
"A",367,47.2090660466839
"B1",367,17.2660745033792
"B2",367,20.8385373974286
"B3",367,17.2373963662113
"C1",367,17.2210581980451
"C2",367,19.2953041954631
"C3",367,15.8471226654219
"D",367,65.4941871724776
"A",368,47.2973881712096
"B1",368,17.5401979171859
"B2",368,21.0904344796528
"B3",368,17.4901419772125
"C1",368,17.379379283868
"C2",368,19.5228536612418
"C3",368,16.099323423625
"D",368,65.7904281524138
"A",369,47.1508276062857
"B1",369,17.9556886699758
"B2",369,21.5359328724295
"B3",369,17.8893561220369
"C1",369,17.510375470483
"C2",369,19.9153770468402
"C3",369,16.461537317942
"D",369,66.0569165681848
"A",37,47.4198931484601
"B1",37,17.595936428679
"B2",37,21.2057170467212
"B3",37,17.5427990894646
"C1",37,17.4262244607435
"C2",37,19.5978493229482
"C3",37,16.1361022757004
"D",37,65.8894402982705
"A",370,47.0151637021136
"B1",370,16.9074188485437
"B2",370,20.3664274524165
"B3",370,16.8927577205432
"C1",370,17.0867132737043
"C2",370,18.9213992026709
"C3",370,15.5353046118778
"D",370,65.116593456472
"A",371,47.2698820602422
"B1",371,18.0842967544672
"B2",371,21.557668192611
"B3",371,18.0581588178692
"C1",371,17.7253092001933
"C2",371,20.0371815706515
"C3",371,16.6398363390486
"D",371,66.388737553049
"A",372,47.2007660184719
"B1",372,17.0182954312827
"B2",372,20.617658763175
"B3",372,16.9789841645155
"C1",372,17.0524938383238
"C2",372,19.0450042154451
"C3",372,15.5913726089013
"D",372,65.1095232442432
"A",373,47.2425264573524
"B1",373,17.6139869456831
"B2",373,21.156173368999
"B3",373,17.5735296638416
"C1",373,17.4160235900068
"C2",373,19.6020398608362
"C3",373,16.1759033117804
"D",373,65.8701861670121
"A",374,47.2430535999988
"B1",374,17.6893571911599
"B2",374,21.3071959632751
"B3",374,17.6336289495349
"C1",374,17.4129722436696
"C2",374,19.6881120036276
"C3",374,16.224629356125
"D",374,65.8448413919383
"A",375,47.2108130883889
"B1",375,17.7078150407121
"B2",375,21.1943275134221
"B3",375,17.6663314920028
"C1",375,17.4789166967842
"C2",375,19.6805350726105
"C3",375,16.2655960430814
"D",375,65.9646542168891
"A",376,47.325864503737
"B1",376,17.841706675287
"B2",376,21.3802785361563
"B3",376,17.7959738752508
"C1",376,17.5583881346145
"C2",376,19.8051011311417
"C3",376,16.3772734350596
"D",376,66.0866751401301
"A",377,47.0964752955268
"B1",377,17.4496762882906
"B2",377,21.0120840922411
"B3",377,17.3934061689062
"C1",377,17.2594706790829
"C2",377,19.4331873639614
"C3",377,15.9937594067007
"D",377,65.6054259129247
"A",378,47.4231318582729
"B1",378,18.1614493448706
"B2",378,21.6906066942294
"B3",378,18.1189990233661
"C1",378,17.7743826465889
"C2",378,20.1305259921365
"C3",378,16.684068855018
"D",378,66.5096247859507
"A",379,47.4197758693097
"B1",379,18.1007861623047
"B2",379,21.6271406108964
"B3",379,18.0516393369354
"C1",379,17.7173825256811
"C2",379,20.0403114419111
"C3",379,16.6233379651128
"D",379,66.4183869026099
"A",38,47.2810233566315
"B1",38,17.5900272508356
"B2",38,21.0557688635208
"B3",38,17.5653873572403
"C1",38,17.4892405968439
"C2",38,19.579373911617
"C3",38,16.1613916509014
"D",38,66.0556845357826
"A",380,47.1766052068897
"B1",380,17.964563005781
"B2",380,21.5292298780651
"B3",380,17.9110545769942
"C1",380,17.5450122295812
"C2",380,19.9338760802455
"C3",380,16.4859954240587
"D",380,66.1112497156419
"A",381,47.2619488479961
"B1",381,17.7504675863211
"B2",381,21.2669044033442
"B3",381,17.7156652892208
"C1",381,17.5223611402441
"C2",381,19.7324510750509
"C3",381,16.3061267327962
"D",381,66.0276889342013
"A",382,47.0259722956039
"B1",382,17.1719563107521
"B2",382,20.6569551141549
"B3",382,17.1478315217114
"C1",382,17.1542473484561
"C2",382,19.1716404552541
"C3",382,15.7717264461285
"D",382,65.4065570273968
"A",383,47.1475416392216
"B1",383,17.5853152012556
"B2",383,21.1398204877085
"B3",383,17.528210321989
"C1",383,17.3386435765675
"C2",383,19.5608246391744
"C3",383,16.1327825315764
"D",383,65.6883172338921
"A",384,47.1095217236883
"B1",384,17.1836271930031
"B2",384,20.7190389550067
"B3",384,17.1594121628858
"C1",384,17.1689563563798
"C2",384,19.2009034650367
"C3",384,15.7786848934417
"D",384,65.3616634666075
"A",385,47.216338874786
"B1",385,17.4817343502384
"B2",385,21.0639451836985
"B3",385,17.4412331456865
"C1",385,17.3278729936152
"C2",385,19.4989800434448
"C3",385,16.0372530302308
"D",385,65.7103051941127
"A",386,46.8439307688701
"B1",386,17.3257696224733
"B2",386,20.8629947639756
"B3",386,17.2666198050443
"C1",386,17.1504100398879
"C2",386,19.3094212635761
"C3",386,15.8836683701713
"D",386,65.3440941567382
"A",387,47.0348693351386
"B1",387,17.1505768678823
"B2",387,20.6653242599632
"B3",387,17.1150636609756
"C1",387,17.1391793588776
"C2",387,19.1480236609966
"C3",387,15.7341501350872
"D",387,65.3161979750059
"A",388,47.2593382337647
"B1",388,17.5818864184532
"B2",388,21.1233984723029
"B3",388,17.5393613982679
"C1",388,17.3957557666144
"C2",388,19.5774151577132
"C3",388,16.1437362541916
"D",388,65.7870827740878
"A",389,47.1505656607359
"B1",389,18.1120013719267
"B2",389,21.687375274131
"B3",389,18.0467050393532
"C1",389,17.5786770056008
"C2",389,20.0719268679858
"C3",389,16.6174314293307
"D",389,66.1691236737813
"A",39,47.000539350363
"B1",39,17.3818182033415
"B2",39,20.8510634609244
"B3",39,17.3488130584292
"C1",39,17.2595609542123
"C2",39,19.3714755278793
"C3",39,15.9727465235913
"D",39,65.5340873094383
"A",391,47.1919316838068
"B1",391,17.5101443763065
"B2",391,21.0549901670918
"B3",391,17.4622739844301
"C1",391,17.3227380006933
"C2",391,19.4992086250889
"C3",391,16.0747245797133
"D",391,65.6543091340106
"A",392,47.1757230509737
"B1",392,17.5233956771426
"B2",392,21.0058393491384
"B3",392,17.4983548244637
"C1",392,17.3559892173299
"C2",392,19.492747368628
"C3",392,16.0950064591863
"D",392,65.7170931048326
"A",393,47.1030901845928
"B1",393,17.0022117011376
"B2",393,20.5423518069781
"B3",393,16.990858544561
"C1",393,17.0677368927013
"C2",393,19.0192414226383
"C3",393,15.6074909536529
"D",393,65.2062528871484
"A",394,47.2825006729187
"B1",394,17.6387785337001
"B2",394,21.0896497136438
"B3",394,17.627003172257
"C1",394,17.5193558124495
"C2",394,19.6172211336956
"C3",394,16.225560752925
"D",394,66.061670585663
"A",395,47.2015752165171
"B1",395,17.7513739913296
"B2",395,21.2829479779289
"B3",395,17.7203728970101
"C1",395,17.5222105297677
"C2",395,19.7300033656206
"C3",395,16.3102865924314
"D",395,66.0168415271957
"A",396,47.2604021825996
"B1",396,17.5494411467853
"B2",396,21.0864007915081
"B3",396,17.5049533052229
"C1",396,17.3696616933104
"C2",396,19.5465766961476
"C3",396,16.1128229640155
"D",396,65.7668360902091
"A",397,47.3118259126292
"B1",397,17.6805696647912
"B2",397,21.2182141491617
"B3",397,17.6357352828614
"C1",397,17.4606356801004
"C2",397,19.6606339145436
"C3",397,16.2384503264046
"D",397,65.9221987860039
"A",398,47.2932739131437
"B1",398,17.9407556714964
"B2",398,21.4150800259333
"B3",398,17.9178069619543
"C1",398,17.6518488095789
"C2",398,19.8912064924267
"C3",398,16.4976096453428
"D",398,66.2887549062124
"A",399,47.2750278041204
"B1",399,18.1087201624232
"B2",399,21.7096207219857
"B3",399,18.0593895994195
"C1",399,17.6643244239632
"C2",399,20.0614787792171
"C3",399,16.6127311476908
"D",399,66.2627839422848
"A",4,47.2325068761714
"B1",4,17.5990175830133
"B2",4,21.1664450035789
"B3",4,17.5596933392126
"C1",4,17.3966467518115
"C2",4,19.5837405145954
"C3",4,16.1422262057968
"D",4,65.795820640063
"A",40,47.2912493772519
"B1",40,18.3285370203178
"B2",40,21.9503122654076
"B3",40,18.2453175013345
"C1",40,17.6727940306707
"C2",40,20.2873936243766
"C3",40,16.8185998241525
"D",40,66.2929076607161
"A",401,47.5669100859182
"B1",401,17.7307985873537
"B2",401,21.3083487132276
"B3",401,17.7032965875652
"C1",401,17.5284200916004
"C2",401,19.7321105332238
"C3",401,16.2820787070167
"D",401,66.0683966274458
"A",402,47.1670255907177
"B1",402,17.1933679941365
"B2",402,20.6496417609854
"B3",402,17.1750999587867
"C1",402,17.2408974753616
"C2",402,19.1904892035303
"C3",402,15.7945625661299
"D",402,65.5162417906363
"A",403,47.2464718432684
"B1",403,17.4831322106914
"B2",403,20.981751845255
"B3",403,17.4497515760356
"C1",403,17.3719316267496
"C2",403,19.4653327343247
"C3",403,16.0515359497284
"D",403,65.7276051055776
"A",404,47.4066706829434
"B1",404,18.0919016105486
"B2",404,21.6515226841116
"B3",404,18.0346775451635
"C1",404,17.6791607021085
"C2",404,20.0508412658264
"C3",404,16.6093795620271
"D",404,66.3079573144419
"A",405,47.1862937623719
"B1",405,17.6972362537291
"B2",405,21.3124903424629
"B3",405,17.6340273220701
"C1",405,17.3700711599018
"C2",405,19.6862208267915
"C3",405,16.2183172185942
"D",405,65.8677796703614
"A",406,47.3758742011104
"B1",406,17.7503937481756
"B2",406,21.2768635226721
"B3",406,17.7254960961856
"C1",406,17.547684164171
"C2",406,19.7351516334925
"C3",406,16.3160817563322
"D",406,66.0774363479033
"A",407,47.1816986943704
"B1",407,17.2503933913593
"B2",407,20.7323550648781
"B3",407,17.2099961348902
"C1",407,17.2659109955906
"C2",407,19.2398771915915
"C3",407,15.8298430960987
"D",407,65.5713516645872
"A",408,47.1066024568008
"B1",408,17.3934065461765
"B2",408,20.927952794538
"B3",408,17.3664504223254
"C1",408,17.3051129770958
"C2",408,19.3849394544454
"C3",408,15.9712857389439
"D",408,65.6231672073322
"A",409,47.1417840299091
"B1",409,17.7831262912782
"B2",409,21.2461880761829
"B3",409,17.7625555414688
"C1",409,17.5463899896645
"C2",409,19.7527107946479
"C3",409,16.3616618915941
"A",41,47.0794123381035
"B1",41,17.5595309247543
"B2",41,21.0834289669018
"B3",41,17.5268167471631
"C1",41,17.3578894471364
"C2",41,19.5374211373719
"C3",41,16.1079112371092
"D",41,65.7270031313273
"A",411,47.2008771713813
"B1",411,17.965804215506
"B2",411,21.5088131730745
"B3",411,17.9004844169475
"C1",411,17.5527609394815
"C2",411,19.9328848224123
"C3",411,16.4961564645554
"D",411,66.0511262318207
"A",412,46.9977336131834
"B1",412,17.6950892830945
"B2",412,21.2455416516387
"B3",412,17.6262284139204
"C1",412,17.3503779539827
"C2",412,19.6808207243784
"C3",412,16.2232951174037
"D",412,65.7394371938734
"A",413,47.1392480516495
"B1",413,17.4069582993205
"B2",413,20.9713249062774
"B3",413,17.366381542755
"C1",413,17.3009996561381
"C2",413,19.4017199053563
"C3",413,15.9703894957798
"D",413,65.6013263765192
"A",414,47.4612342363047
"B1",414,18.1802643883889
"B2",414,21.7287862109248
"B3",414,18.1329488259542
"C1",414,17.7418992440033
"C2",414,20.1461758143674
"C3",414,16.6962445222114
"D",414,66.4869359466543
"A",415,47.3156886399349
"B1",415,17.5125717592098
"B2",415,21.1075127475998
"B3",415,17.4648269962338
"C1",415,17.3288328872961
"C2",415,19.5163208380317
"C3",415,16.0599483935241
"D",415,65.7420169078665
"A",416,47.235271650799
"B1",416,17.7649761963308
"B2",416,21.2523695315227
"B3",416,17.737615066995
"C1",416,17.5153213595999
