Simulation,Pathway,NPV
635,D,281093326.7455
636,D,281093326.7455
637,D,281093326.7455
638,D,281093326.7455
639,D,281093326.7455
64,D,281093326.7455
640,D,281093326.7455
641,D,281093326.7455
642,D,281093326.7455
643,D,281093326.7455
644,D,281093326.7455
645,D,281093326.7455
646,D,281093326.7455
647,D,281093326.7455
648,D,281093326.7455
649,D,281093326.7455
65,D,281093326.7455
650,D,281093326.7455
651,D,281093326.7455
652,D,281093326.7455
653,D,281093326.7455
654,D,281093326.7455
655,D,281093326.7455
656,D,281093326.7455
657,D,281093326.7455
658,D,281093326.7455
659,D,281093326.7455
66,D,281093326.7455
660,D,281093326.7455
661,D,281093326.7455
662,D,281093326.7455
663,D,281093326.7455
664,D,281093326.7455
665,D,281093326.7455
666,D,281093326.7455
667,D,281093326.7455
668,D,281093326.7455
669,D,281093326.7455
67,D,281093326.7455
670,D,281093326.7455
671,D,281093326.7455
672,D,281093326.7455
673,D,281093326.7455
674,D,281093326.7455
675,D,281093326.7455
676,D,281093326.7455
677,D,281093326.7455
678,D,281093326.7455
679,D,281093326.7455
68,D,281093326.7455
680,D,281093326.7455
681,D,281093326.7455
682,D,281093326.7455
683,D,281093326.7455
684,D,281093326.7455
685,D,281093326.7455
686,D,281093326.7455
687,D,281093326.7455
688,D,281093326.7455
689,D,281093326.7455
69,D,281093326.7455
