"Simulation","Pathway","NPV"
"473","D",2276272970.91295
"474","A",445848724203.723
"474","B1",4977055188.173
"474","B2",11027315879.7445
"474","B3",4214924708.64787
"474","C1",5315271716.04542
"474","C2",6267112978.07225
"474","C3",2987139583.66033
"474","D",2220851811.68349
"475","A",440363745353.928
"475","B1",5018631784.91397
"475","B2",11035909021.7898
"475","B3",4290745418.75998
"475","C1",5228698048.49155
"475","C2",6345433189.69242
"475","C3",3071336331.76391
"475","D",2148942277.64844
"476","A",431475606038.487
"476","B1",4806549850.06063
"476","B2",10313353277.1425
"476","B3",4109783048.79981
"476","C1",5041830364.70374
"476","C2",5970499958.60312
"476","C3",2991014962.62047
"476","D",2090428390.93544
"477","A",445515260860.713
"477","B1",5062225301.89799
"477","B2",11141737122.8794
"477","B3",4312444738.13325
"477","C1",5355636295.50461
"477","C2",6475669220.51838
"477","C3",3086063395.66658
"477","D",2194266156.16475
"478","A",456188661118.164
"478","B1",5039609307.15558
"478","B2",11085575027.9715
"478","B3",4296155147.52382
"478","C1",5651285036.53201
"478","C2",6496832166.33649
"478","C3",3033982302.69937
"478","D",2429463780.16442
"479","A",447572653900.575
"479","B1",5301539254.85085
"479","B2",11718218067.8821
"479","B3",4454134668.26201
"479","C1",5349950554.63189
"479","C2",6744950116.19941
"479","C3",3141468889.28958
"479","D",2215442911.4936
"48","A",444620848824.069
"48","B1",4967674836.97886
"48","B2",11090192585.4794
"48","B3",4184950497.50076
"48","C1",5194285378.72583
"48","C2",6299379108.97761
"48","C3",2925491582.56285
"48","D",2109208371.62546
"481","A",445728626141.594
"481","B1",5363531393.06923
"481","B2",11963309357.1604
"481","B3",4509822837.0618
"481","C1",5346072479.06651
"481","C2",6758498092.99049
"481","C3",3251642518.39797
"481","D",2272633134.05552
"482","A",439940429114.802
"482","B1",4799550918.61767
"482","B2",10686333806.3941
"482","B3",4095035942.66073
"482","C1",5208338434.25422
"482","C2",6145558550.51578
"482","C3",2874835852.18596
"482","D",2187823986.13748
"483","A",443040599028.291
"483","B1",4947293170.99015
"483","B2",10869473556.1145
"483","B3",4213898424.50472
"483","C1",5287899936.44633
"483","C2",6261106499.20211
"483","C3",2981861212.16315
"483","D",2192090837.84434
"484","A",456794237540.373
"484","B1",5533394740.95684
"484","B2",12133386560.1572
"484","B3",4731200529.11237
"484","C1",5683615811.41019
"484","C2",7027987740.23546
"484","C3",3364463715.66743
"484","D",2399117483.38028
"485","A",444312437619.637
"485","B1",4783744852.23569
"485","B2",10604607496.5999
"485","B3",4040706745.85525
"485","C1",5346240912.05306
"485","C2",6089865887.3149
"485","C3",2816502947.07678
"485","D",2253815262.40544
"486","A",443729338466.187
"486","B1",4787080321.56103
"486","B2",10694555180.1327
"486","B3",4086283983.08965
"486","C1",5325352433.86871
"486","C2",6098373281.39388
"486","C3",2899140494.67691
"486","D",2252793515.68333
"487","A",444471501197.502
"487","B1",5010601172.77956
"487","B2",11327813934.9085
"487","B3",4222444707.80929
"487","C1",5276346679.52086
"487","C2",6398668289.24111
"487","C3",2996481347.23348
"487","D",2217258849.37118
"488","A",447499708983.285
"488","B1",4647369339.08077
"488","B2",10628571851.4375
"488","B3",3906271043.0596
"488","C1",5284572003.68943
"488","C2",6001170126.65639
"488","C3",2699252306.75942
"488","D",2217838005.03411
"489","A",445513716322.231
"489","B1",5161637223.46346
"489","B2",11242380953.3633
"489","B3",4392535912.76538
"489","C1",5349641438.25456
"489","C2",6558944885.28898
"489","C3",3169331527.27847
"489","D",2282285749.82226
"49","A",450581119268.424
"49","B1",5275510154.95347
"49","B2",11735312725.4617
"49","B3",4480214815.85663
"49","C1",5454246378.98627
"49","C2",6727477903.03914
"49","C3",3194151994.93458
"49","D",2303655029.09281
"491","A",445078995227.559
"491","B1",4453663760.07053
"491","B2",10104082960.2061
"491","B3",3830128088.22152
"491","C1",5274950155.56249
"491","C2",5824994292.88588
"491","C3",2599379502.14496
"491","D",2168308627.87005
"492","A",435352991959.863
"492","B1",4630043932.00575
"492","B2",10326257202.9655
"492","B3",3889645707.00679
"492","C1",5145060101.27058
"492","C2",5909480240.24987
"492","C3",2692001492.33024
"492","D",2101320102.72066
"493","A",451451307036.226
"493","B1",5216328304.88095
"493","B2",11498233037.3683
"493","B3",4433976921.54447
"493","C1",5629758853.12357
"493","C2",6558252768.8593
"493","C3",3166109004.51719
"493","D",2442419070.96542
"494","A",440618272988.809
"494","B1",4755203379.43428
"494","B2",10715584620.9437
"494","B3",4047415516.23579
"494","C1",5190236655.59824
"494","C2",6080872944.10313
"494","C3",2811915433.88755
"494","D",2094641275.18554
"495","A",449585823028.222
"495","B1",5436358790.60518
"495","B2",12121195508.1757
"495","B3",4550692267.80826
"495","C1",5445142950.04596
"495","C2",6831341747.92633
"495","C3",3223291820.79584
"495","D",2328798725.51525
"496","A",433036100743.484
"496","B1",4719888606.17369
"496","B2",10383774299.6993
"496","B3",4001439588.7544
"496","C1",5056660548.75311
"496","C2",5945562488.95059
"496","C3",2820750254.98523
"496","D",1992346949.53391
"497","A",435721256840.627
"497","B1",4572483223.46494
"497","B2",10237309387.3209
"497","B3",3873455975.02267
"497","C1",5094676495.34281
"497","C2",5840626097.89151
"497","C3",2686545620.85256
"497","D",2023143817.00429
"498","A",446365513760.01
"498","B1",4820703909.95297
"498","B2",10554289638.4814
"498","B3",4102416840.26045
"498","C1",5399469290.21255
"498","C2",6184150812.38114
"498","C3",2911235457.81021
"498","D",2222170694.29542
"499","A",442338777803.248
"499","B1",4789370412.60615
"499","B2",10594432510.9141
"499","B3",4043007176.62995
"499","C1",5151703174.15001
"499","C2",6065077240.12162
"499","C3",2822527713.37881
"499","D",2070133012.94947
"5","A",460506257091.497
"5","B1",5101743427.67332
"5","B2",11392042782.5972
"5","B3",4339354658.5971
"5","C1",5795475505.53251
"5","C2",6514122405.32904
"5","C3",3081530406.70582
"5","D",2504980128.21352
"50","A",454107950601.408
"50","B1",5291849496.70125
"50","B2",11685489241.779
"50","B3",4488284655.44239
"50","C1",5565664495.24251
"50","C2",6689410276.87313
"50","C3",3191716319.41866
"50","D",2478895812.0416
"500","A",450754679438.797
"500","B1",5056843421.41083
"500","B2",11598655732.3525
"500","B3",4254316557.88081
"500","C1",5441421156.54697
"500","C2",6505107351.10212
"500","C3",2965962598.88593
"500","D",2323068364.79702
"501","A",438817866776.441
"501","B1",5098269117.65728
"501","B2",11164664735.0108
"501","B3",4366756589.42333
"501","C1",5237520701.95192
"501","C2",6456188136.60164
"501","C3",3122176395.7444
"501","D",2188724783.57622
"502","A",438427946684.883
"502","B1",5083346985.16379
"502","B2",10898393558.755
"502","B3",4323487545.87938
"502","C1",5211770754.34394
"502","C2",6412528253.98248
"502","C3",3135284270.45866
"502","D",2154713786.41729
"503","A",424525322132.042
"503","B1",4658812782.48711
"503","B2",10325312532.9019
"503","B3",3906387603.67608
"503","C1",4820493828.9182
"503","C2",5894049755.09268
"503","C3",2773047476.05278
"503","D",1832343066.70578
"504","A",441663635148.938
"504","B1",4674872154.11488
"504","B2",10437495124.1792
"504","B3",3977488505.70308
"504","C1",5159294958.40716
"504","C2",5996453377.26009
"504","C3",2778084826.15943
"504","D",2112279861.08473
"505","A",453345439304.411
"505","B1",4810092458.69206
"505","B2",10347486823.393
"505","B3",4116574075.14261
"505","C1",5554028113.86538
"505","C2",6081419633.28373
"505","C3",2882807406.83211
"505","D",2342777152.17382
"506","A",452001251403.708
"506","B1",5299450561.98528
"506","B2",11715907487.3588
"506","B3",4544602746.226
"506","C1",5542248747.70877
"506","C2",6733463040.20675
"506","C3",3215875608.15017
"506","D",2386750374.04486
"507","A",422780228135.318
"507","B1",4544909637.79749
"507","B2",10166428853.3244
"507","B3",3862066447.88737
"507","C1",4799161694.4317
"507","C2",5762894973.87772
"507","C3",2714489718.51869
"507","D",1828105392.83812
"508","A",430476251169.638
"508","B1",4549005303.0153
"508","B2",10047430978.7418
"508","B3",3869583641.32918
"508","C1",4977096008.90898
"508","C2",5840941445.44132
"508","C3",2702294626.52496
"508","D",2001112531.53871
"509","A",450268421005.508
"509","B1",4844862717.84289
"509","B2",10814107702.0343
"509","B3",4112644287.82748
"509","C1",5448325670.99821
"509","C2",6236171410.92436
"509","C3",2900786397.80269
"509","D",2339576412.25438
"51","A",445515303250.63
"51","B1",5003147452.48896
"51","B2",11171498716.0474
"51","B3",4290984953.38102
"51","C1",5293076877.2123
"51","C2",6411668217.59938
"51","C3",3036256439.39668
"51","D",2251615805.13623
"510","A",447520741536.747
"510","B1",5124743335.91416
"510","B2",11174482268.1274
"510","B3",4300242658.42006
"510","C1",5372606352.72003
"510","C2",6461051504.89444
"510","C3",3047597552.05567
"510","D",2246087097.25133
"511","A",436683705460.948
"511","B1",4705581060.25704
"511","B2",10777633276.0612
"511","B3",3952866424.06554
"511","C1",4997609669.50189
"511","C2",6080310886.50339
"511","C3",2743998204.76035
"511","D",1989561291.67512
"512","A",440326002706.321
"512","B1",4591242926.33303
"512","B2",10176862776.2468
"512","B3",3892936656.8087
"512","C1",5247259656.75177
"512","C2",5899777893.31148
"512","C3",2719812064.37681
"512","D",2075995910.77174
"513","A",434751126143.677
"513","B1",5337704773.79459
"513","B2",11632452282.1291
"513","B3",4507899444.06813
"513","C1",5116625643.38604
"513","C2",6687831913.19209
"513","C3",3181773202.53336
"513","D",2105283144.74928
"514","A",455476559818.562
"514","B1",5397556678.98869
"514","B2",12208656013.8121
"514","B3",4553886579.90083
"514","C1",5679474784.93876
"514","C2",6891563223.35666
"514","C3",3253802684.32287
"514","D",2460403641.78536
"515","A",441233390712.707
"515","B1",4703758042.71115
"515","B2",10551041847.9307
"515","B3",3995043348.49574
"515","C1",5314527413.82541
"515","C2",6068348619.76894
"515","C3",2843751813.93721
"515","D",2119675528.23402
"516","A",445886224578.863
"516","B1",5023464895.1729
"516","B2",10833042184.9815
"516","B3",4319595796.59341
"516","C1",5379633363.06037
"516","C2",6431705395.68586
"516","C3",3060082269.96001
"516","D",2264246218.24314
"517","A",441538996285.206
"517","B1",4811332870.97386
"517","B2",10678429025.5713
"517","B3",4070841231.86977
"517","C1",5230873681.52709
"517","C2",6120521583.31119
"517","C3",2895013634.53642
"517","D",2160610232.59858
"518","A",450119736496.281
"518","B1",5473867661.38007
"518","B2",12155780291.3769
"518","B3",4619832032.72922
"518","C1",5468598911.40495
"518","C2",6899382526.26288
"518","C3",3274812493.40809
"518","D",2303951187.41155
"519","A",450627453114.971
"519","B1",5293143155.6966
"519","B2",11606940442.3366
"519","B3",4484719074.32086
"519","C1",5462079053.60446
"519","C2",6674400490.58949
"519","C3",3244422095.00353
"519","D",2346466209.20002
"52","A",437661027291.08
"52","B1",4947719483.50322
"52","B2",11128587954.5465
"52","B3",4221709639.87693
"52","C1",5230018320.05103
"52","C2",6366160599.97018
"52","C3",2972941526.10641
"52","D",2165607110.2151
"520","A",432960664416.958
"520","B1",4885321343.59749
"520","B2",10791668744.2325
"520","B3",4138689669.23248
"520","C1",5026236776.62666
"520","C2",6142086442.57027
"520","C3",2940469478.12766
"520","D",2029328859.11072
"521","A",440296113073.787
"521","B1",5270383717.10171
"521","B2",11596217491.4135
"521","B3",4436038747.45525
"521","C1",5310878034.5462
"521","C2",6650644552.01544
"521","C3",3202737740.65816
"521","D",2170737439.34296
"522","A",442320069562.043
"522","B1",4819647254.44702
"522","B2",10471824966.4541
"522","B3",4155540670.38847
"522","C1",5289011023.47083
"522","C2",6143851136.84326
"522","C3",2922105657.77202
"522","D",2259188991.63992
"523","A",443466418228.047
"523","B1",4939076525.48332
"523","B2",11030976029.3884
"523","B3",4210487261.38077
"523","C1",5306551674.37896
"523","C2",6328364224.15548
"523","C3",2977064218.07511
"523","D",2187992557.83646
"524","A",441765558460.508
"524","B1",5166749586.50464
"524","B2",11429300929.8224
"524","B3",4365365770.05331
"524","C1",5205618545.40257
"524","C2",6507569914.51348
"524","C3",3137595379.96158
"524","D",2217246736.60354
"111","A",454968243676.848
"111","B1",5041186347.12736
"111","B2",11088234709.6242
"111","B3",4278205711.04423
"111","C1",5693234192.58497
"111","C2",6456513792.83915
"111","C3",3028114741.35256
"111","D",2415621752.26536
"112","A",447190838045.894
"112","B1",5077530412.43004
"112","B2",11373302478.0161
"112","B3",4254579663.98702
"112","C1",5319507851.83946
"112","C2",6462986941.80639
"112","C3",3010771607.91843
"112","D",2261101094.83008
"113","A",461808820930.523
"113","B1",5410886871.54131
"113","B2",11938806150.8097
"113","B3",4609878352.23868
"113","C1",5822920494.77551
"113","C2",6920697596.86232
"113","C3",3311951382.08373
"113","D",2580711807.09008
"114","A",448590762765.317
"114","B1",5000021663.42042
"114","B2",11235210652.3775
"114","B3",4213497428.67795
"114","C1",5438204435.04084
"114","C2",6380071086.57546
"114","C3",2980774802.46188
"114","D",2288676912.38822
"115","A",442906236466.14
"115","B1",4897116709.64682
"115","B2",11011282509.0083
"115","B3",4145944671.75056
"115","C1",5247303195.64696
"115","C2",6260317474.19632
"115","C3",2908547087.49894
"115","D",2139438986.65482
"116","A",447675830130.902
"116","B1",5262257588.60828
"116","B2",11381449864.5786
"116","B3",4468736205.16574
"116","C1",5384425004.24105
"116","C2",6642273016.18509
"116","C3",3229364555.33817
"116","D",2301663470.99962
"117","A",442708483547.436
"117","B1",5128874368.51262
"117","B2",11172309160.8436
"117","B3",4315456093.02252
"117","C1",5297329908.11756
"117","C2",6447557679.05481
"117","C3",3095098842.46268
"117","D",2235712460.65468
"118","A",446206874216.75
"118","B1",4939687929.93277
"118","B2",10994310672.2376
"118","B3",4231818920.00432
"118","C1",5333433895.55634
"118","C2",6299784271.17425
"118","C3",2990617914.43973
"118","D",2239471779.21357
"119","A",443657775384.975
"119","B1",4524536734.98973
"119","B2",10202540902.2671
"119","B3",3893710126.29629
"119","C1",5272679725.71096
"119","C2",5810667745.30138
"119","C3",2729333456.29779
"119","D",2183081682.02485
"12","A",447850384891.093
"12","B1",5166759830.57793
"12","B2",11471430925.4155
"12","B3",4332412938.43193
"12","C1",5292976912.42319
"12","C2",6502073724.04631
"12","C3",3057873107.04362
"12","D",2197424317.24751
"120","A",450441243206.489
"120","B1",5346676019.93074
"120","B2",12007385850.9169
"120","B3",4508272403.79665
"120","C1",5487515587.11967
"120","C2",6809294805.64092
"120","C3",3177733926.28432
"120","D",2340389540.57315
"121","A",448928976825.435
"121","B1",4699744698.92946
"121","B2",10487506941.3993
"121","B3",4015809882.63791
"121","C1",5486223022.87149
"121","C2",6134492735.21825
"121","C3",2806668198.18998
"121","D",2250085332.94564
"122","A",441924027262.514
"122","B1",4998027384.3076
"122","B2",10981656068.5003
"122","B3",4253770172.98015
"122","C1",5277943352.45177
"122","C2",6341235806.66015
"122","C3",3003096767.50289
"122","D",2137625935.327
"123","A",441333707968.108
"123","B1",5000962913.7224
"123","B2",10997351333.7762
"123","B3",4209919675.56648
"123","C1",5280382911.18177
"123","C2",6320111991.73093
"123","C3",2987211304.1813
"123","D",2105812547.44897
"124","A",442971713197.256
"124","B1",4932385730.02808
"124","B2",10968560262.4362
"124","B3",4187023359.66233
"124","C1",5377820868.14924
"124","C2",6271452246.3435
"124","C3",2973040333.00458
"124","D",2268924798.10311
"125","A",444377353079.94
"125","B1",5073545758.99622
"125","B2",11632648610.8817
"125","B3",4273556302.88783
"125","C1",5236732632.82461
"125","C2",6459956494.18446
"125","C3",2942637472.84904
"125","D",2164305552.51812
"126","A",426901739360.845
"126","B1",4602716639.83984
"126","B2",10396424464.3463
"126","B3",3871310663.31903
"126","C1",4982870297.34424
"126","C2",5834823597.76489
"126","C3",2789557376.21342
"126","D",1951492896.07914
"127","A",455253782382.059
"127","B1",5536535096.89057
"127","B2",12093857206.0681
"127","B3",4608534549.84332
"127","C1",5512303523.48039
"127","C2",6957081553.22304
"127","C3",3282078860.31571
"127","D",2363819813.64887
"128","A",443768318737.486
"128","B1",4767433653.65822
"128","B2",10624555266.6495
"128","B3",4049640768.38397
"128","C1",5282168691.46529
"128","C2",6098224152.90972
"128","C3",2872782099.66692
"128","D",2202362302.44681
"129","A",440019581845.533
"129","B1",5340872711.82697
"129","B2",12024996203.3143
"129","B3",4507693299.14584
"129","C1",5270127826.73356
"129","C2",6705591161.73503
"129","C3",3242171378.26769
"129","D",2198379477.41044
"13","A",450736963052.921
"13","B1",4916621083.64207
"13","B2",10942399168.9008
"13","B3",4161792968.89181
"13","C1",5442179878.77458
"13","C2",6319001587.35754
"13","C3",2906576994.18225
"13","D",2274763759.52026
"130","A",439333606809.272
"130","B1",4714705227.45714
"130","B2",10313072646.7381
"130","B3",4052452893.56441
"130","C1",5164979723.37522
"130","C2",6022454934.01063
"130","C3",2873523354.60139
"130","D",2172811142.27362
"131","A",447934323565.263
"131","B1",5057700194.3489
"131","B2",11440858138.4835
"131","B3",4257650067.06166
"131","C1",5449434065.36254
"131","C2",6457189141.3261
"131","C3",3012412293.6211
"131","D",2273111453.13037
"132","A",436913938151.052
"132","B1",4899054969.44277
"132","B2",11131623892.631
"132","B3",4168379470.50437
"132","C1",5149531673.87485
"132","C2",6284254374.88741
"132","C3",2966271182.70491
"132","D",2110882207.45496
"133","A",449060412080.485
"133","B1",5056855957.25322
"133","B2",11190272509.2947
"133","B3",4320930062.04602
"133","C1",5397511668.85635
"133","C2",6404380370.98281
"133","C3",3091521898.98159
"133","D",2285094077.49105
"525","A",455727418175.557
"525","B1",5029059842.84646
"525","B2",11048085740.1377
"525","B3",4298301756.90716
"525","C1",5547096107.43834
"525","C2",6442099976.14106
"525","C3",3035702667.24208
"525","D",2385375477.63528
"526","A",445259784719.366
"526","B1",4759557267.48514
"526","B2",10471987859.1575
"526","B3",4091046675.93043
"526","C1",5299133103.70111
"526","C2",6090198750.37277
"526","C3",2875281887.00912
"526","D",2256584496.02053
"527","A",429048457151.72
"527","B1",4832165217.51922
"527","B2",10773585643.031
"527","B3",4019270722.16081
"527","C1",5009466453.58452
"527","C2",6043705401.69597
"527","C3",2835960157.67842
"527","D",2013134434.56021
"528","A",430141540842.66
"528","B1",4713255179.43608
"528","B2",10641896336.479
"528","B3",3985885915.26254
"528","C1",4946650799.23581
"528","C2",5962310541.98238
"528","C3",2829453764.0116
"528","D",1973338103.68368
"529","A",422308987030.866
"529","B1",4704038841.29959
"529","B2",10722168835.3094
"529","B3",3974116654.21891
"529","C1",4784255223.94978
"529","C2",5964479540.58597
"529","C3",2809279038.86798
"529","D",1830832009.79603
"53","A",446283585077.634
"53","B1",5038890438.84018
"53","B2",11395356945.0689
"53","B3",4232410367.90176
"53","C1",5340171280.42805
"53","C2",6389851977.61565
"53","C3",2957669660.01299
"53","D",2187263285.53062
"530","A",444126896655.533
"530","B1",4779918861.27146
"530","B2",10551094257.0607
"530","B3",4102731583.50927
"530","C1",5324429203.2069
"530","C2",6147514575.15539
"530","C3",2884390569.83275
"530","D",2209843395.22903
"531","A",424654828646.352
"531","B1",4659423880.52182
"531","B2",10422334247.2046
"531","B3",3940433519.03389
"531","C1",4876842989.4384
"531","C2",5922361833.83308
"531","C3",2776469103.3677
"531","D",1936646140.45651
"532","A",437671936810.768
"532","B1",4782146432.76846
"532","B2",10798078539.7542
"532","B3",4063979701.48867
"532","C1",5156834588.22217
"532","C2",6123809389.71022
"532","C3",2878245975.94782
"532","D",2164566239.49774
"533","A",440164832164.203
"533","B1",4609272603.92516
"533","B2",10198407460.8328
"533","B3",3959708209.29041
"533","C1",5155604074.77583
"533","C2",5891821653.47634
"533","C3",2808589738.32391
"533","D",1692675387.33228
"534","A",452440396961.792
"534","B1",5015322273.99944
"534","B2",10956362575.1654
"534","B3",4325792853.52712
"534","C1",5565409197.78598
"534","C2",6424849464.63477
"534","C3",3124901027.06682
"534","D",2404223197.20843
"535","A",459602543125.236
"535","B1",5339219159.84419
"535","B2",11602236766.5751
"535","B3",4577952651.88482
"535","C1",5809789441.49581
"535","C2",6795403505.43686
"535","C3",3266192337.12433
"535","D",2514252485.98373
"536","A",444749542153.545
"536","B1",4900352801.7412
"536","B2",10745265500.2199
"536","B3",4167551142.57586
"536","C1",5324857402.88958
"536","C2",6170281316.07722
"536","C3",2957685182.70894
"536","D",2297149733.94833
"537","A",441147619074.467
"537","B1",4925104067.87356
"537","B2",10542509428.6466
"537","B3",4227812488.25376
"537","C1",5315050819.31493
"537","C2",6244964536.64205
"537","C3",3022512670.54534
"537","D",2221665692.26388
"538","A",463450363805.338
"538","B1",5647553606.97081
"538","B2",12475453160.6831
"538","B3",4789774702.72376
"538","C1",5888953203.60047
"538","C2",7175711568.13212
"538","C3",3436061920.4086
"538","D",2562525564.56734
"539","A",448949445874.987
"539","B1",5369394212.97008
"539","B2",11985311798.9756
"539","B3",4520673567.92524
"539","C1",5423699453.87515
"539","C2",6815162397.76653
"539","C3",3198840856.57519
"539","D",2259857021.94605
"54","A",436608321480.872
"54","B1",4881872277.54952
"54","B2",10665981204.4322
"54","B3",4126905330.55497
"54","C1",5150924121.38756
"54","C2",6183824939.26807
"54","C3",2923108725.94765
"54","D",2052795564.05659
"540","A",437704060432.954
"540","B1",5231299351.04502
"540","B2",11601201015.165
"540","B3",4416745747.91831
"540","C1",5135972311.50923
"540","C2",6503291207.9408
"540","C3",3137687924.69077
"540","D",2146681107.74041
"541","A",448473269060.444
"541","B1",4806658511.53615
"541","B2",10698714065.6204
"541","B3",4132118088.94451
"541","C1",5378057375.70316
"541","C2",6185900734.29126
"541","C3",2910654299.54303
"541","D",2333941912.37328
"542","A",435928312993.93
"542","B1",5119529686.1921
"542","B2",11471412914.3529
"542","B3",4303654504.34935
"542","C1",5081887135.2576
"542","C2",6518468123.7346
"542","C3",3027909855.00279
"542","D",2041806512.17246
"543","A",439246145912.831
"543","B1",5151767201.75398
"543","B2",11279988674.6702
"543","B3",4402683730.78021
"543","C1",5266626486.58467
"543","C2",6505783319.79873
"543","C3",3157604868.6464
"543","D",2135541089.29172
"544","A",435377631115.923
"544","B1",4909854176.77331
"544","B2",10988155121.0236
"544","B3",4129958142.58675
"544","C1",5165478675.90326
"544","C2",6247698612.97601
"544","C3",2900660003.52243
"544","D",2064197908.68294
"545","A",436779860827.324
"545","B1",4903425080.08457
"545","B2",11061060934.9865
"545","B3",4196809760.98949
"545","C1",5210671135.15169
"545","C2",6336570860.84322
"545","C3",2945335355.76894
"545","D",2178722008.97075
"546","A",426607980496.524
"546","B1",4920124041.1553
"546","B2",10534050839.6658
"546","B3",4199372493.7186
"546","C1",4922962736.16553
"546","C2",6190636991.10595
"546","C3",3009177098.36458
"546","D",1906568253.4989
"547","A",440236645400.568
"547","B1",4739423019.39445
"547","B2",10721862369.2098
"547","B3",4007569524.47983
"547","C1",5173483371.70586
"547","C2",6044511546.40096
"547","C3",2789882638.44615
"547","D",2108634360.59444
"548","A",445047682837.554
"548","B1",5087650130.65178
"548","B2",11303678670.1937
"548","B3",4314767108.30066
"548","C1",5296657715.51784
"548","C2",6440476192.28239
"548","C3",3049331357.25369
"548","D",2258700237.61679
"549","A",439559674590.635
"549","B1",4777529013.63203
"549","B2",10477643678.5598
"549","B3",4071391660.3765
"549","C1",5148222206.63377
"549","C2",6068134655.73998
"549","C3",2862341431.78773
"549","D",2126928016.60467
"55","A",439754715372.558
"55","B1",4846332076.68975
"55","B2",10711151848.6614
"55","B3",4087753014.8785
"55","C1",5207460801.88075
"55","C2",6206680327.67632
"55","C3",2888097205.07582
"55","D",2114969141.14973
"550","A",425759968179.148
"550","B1",4387444276.80172
"550","B2",9821878611.61583
"550","B3",3721369896.13775
"550","C1",4869046055.76448
"550","C2",5612208411.10222
"550","C3",2572942535.73866
"550","D",1816561963.5201
"551","A",438132315125.236
"551","B1",5073451748.43278
"551","B2",11045176957.8133
"551","B3",4304740852.10464
"551","C1",5250393805.93471
"551","C2",6419942245.59332
"551","C3",3046332024.22746
"551","D",2124346365.22207
"552","A",452036342016.607
"552","B1",5178101585.91156
"552","B2",11643433866.0385
"552","B3",4318944746.05672
"552","C1",5450707214.5609
"552","C2",6611807197.86454
"552","C3",3063840307.23536
"552","D",2292356232.21746
"553","A",431891711866.897
"553","B1",5176413543.85969
"553","B2",11340828705.6041
"553","B3",4373664014.53211
"553","C1",5124423180.63946
"553","C2",6493864004.91895
"553","C3",3155117721.18948
"553","D",2074128596.96914
"554","A",451162733188.048
"554","B1",4853793084.01751
"554","B2",10938717563.584
"554","B3",4133050840.55731
"554","C1",5424377790.59438
"554","C2",6279737031.89849
"554","C3",2887351456.14509
"554","D",2305362551.57891
"555","A",448050168665.586
"555","B1",4896087636.41969
"555","B2",11063243621.1633
"555","B3",4183107671.90704
"555","C1",5327718909.63619
"555","C2",6234666766.09366
"555","C3",2930164134.10025
"555","D",2260725118.11231
"556","A",444989345583.484
"556","B1",5475677064.03205
"556","B2",11911427522.6351
"556","B3",4671624778.03215
"556","C1",5445006245.11038
"556","C2",6950293955.702
"556","C3",3311312036.33242
"556","D",2316987562.77974
"557","A",439580939096.738
"557","B1",4610210361.29576
"557","B2",10195550444.968
"557","B3",3909576066.67747
"557","C1",5097743037.99121
"557","C2",5825956756.96679
"557","C3",2752120732.1813
"557","D",2103421454.48193
"558","A",430959732837.943
"558","B1",4683917491.42302
"558","B2",10315739647.0735
"558","B3",3980467712.72998
"558","C1",5034716050.50048
"558","C2",5930038059.5854
"558","C3",2850585168.61324
"558","D",2080763284.24991
"559","A",441639622000.895
"559","B1",4975730107.4432
"559","B2",11051309045.6482
"559","B3",4180703871.40295
"559","C1",5197990935.32762
"559","C2",6321536776.84314
"559","C3",2970023319.21177
"559","D",2137176527.71178
"56","A",439918584007.825
"56","B1",4815683317.35116
"56","B2",10567497901.9725
"56","B3",4073249438.74215
"56","C1",5117267902.98723
"56","C2",6094532509.81019
"56","C3",2902124681.23216
"56","D",2142639758.2208
"560","A",444883871760.916
"560","B1",4696294102.2071
"560","B2",10617221081.0923
"560","B3",3987818904.99624
"560","C1",5326552810.74638
"560","C2",5990105899.53101
"560","C3",2796617710.18919
"560","D",2180758287.51116
"561","A",443714694794.94
"561","B1",5230577028.52235
"561","B2",11427188438.3238
"561","B3",4416832669.08387
"561","C1",5312639160.50285
"561","C2",6606861955.4888
"561","C3",3157711699.42383
"561","D",2249717719.70331
"562","A",443383285937.483
"562","B1",5349276643.00502
"562","B2",11825267002.3364
"562","B3",4536853182.92636
"562","C1",5294639031.08489
"562","C2",6740856649.35686
"562","C3",3240975943.39031
"562","D",2235837537.68232
"563","A",443215628055.889
"563","B1",5271298802.30078
"563","B2",11898397880.3756
"563","B3",4472318766.12599
"563","C1",5291419496.5496
"563","C2",6714082009.35457
"563","C3",3127362296.14908
"563","D",2208080207.49217
"564","A",446293807182.251
"564","B1",5081536953.11693
"564","B2",11104865472.9329
"564","B3",4330019098.51207
"564","C1",5280874094.92153
"564","C2",6423048249.2104
"564","C3",3034870534.63397
"564","D",2191606201.6125
"565","A",423424036948.652
"565","B1",4820085967.46765
"565","B2",10752555619.9303
"565","B3",4092542102.87437
"565","C1",4871296973.89887
"565","C2",6091061333.47967
"565","C3",2897623635.30094
"565","D",1877897650.79801
"566","A",444564717007.617
"566","B1",4754737675.71919
"566","B2",10606008767.7427
"566","B3",4046167995.04616
"566","C1",5243769750.63433
"566","C2",6051388875.30392
"566","C3",2838321864.20027
"566","D",2247431874.97736
"567","A",431106328686.325
"567","B1",4642481109.77803
"567","B2",10291376015.7438
"567","B3",3915283710.68078
"567","C1",4947157154.65514
"567","C2",5890993614.80757
"567","C3",2754597401.44526
"567","D",1968620503.58781
"568","A",448863591095.905
"568","B1",4880719854.16372
"568","B2",10595004682.3427
"568","B3",4144009053.04364
"568","C1",5457172200.41699
"568","C2",6154541617.07293
"568","C3",2905386410.97854
"568","D",2280846307.56673
"569","A",449302725170.35
"569","B1",4980486495.69811
